50Traced_NONETRACED_SUM_SINGLE_LSA_51_MAX,Associated
0.6781,NO
0.7629,NO
0.5774,NO
1.1848,NO
0.7605,NO
0.2925,NO
0.9786,NO
0.4345,NO
0.4437,NO
2.5738,YES
0.9702,NO
1.9073,YES
0.8635,NO
0.972,NO
0.8473,NO
0.7879,NO
0.655,NO
0.6236,NO
0.5393,NO
0.3644,NO
0.919,NO
1.8348,YES
2.2212,YES
2.0019,YES
2.0146,YES
0.6682,NO
1.6030000000000002,YES
0.6182,NO
2.2694,YES
2.349,YES
0.8391,NO
0.4601,NO
0.4155,NO
0.5225,NO
3.4095,YES
3.0721,YES
0.4203,NO
0.3203,NO
0.6912,NO
0.1662,NO
0.9021,NO
0.9674,NO
1.1046,NO
3.1108,YES
0.5061,NO
2.969,YES
0.4392,NO
2.9027,YES
0.2984,NO
0.4166,NO
0.41700000000000004,NO
0.496,NO
0.4261,NO
0.6265,NO
0.3832,NO
0.8091,NO
0.3128,NO
0.8561,NO
0.9511,NO
1.9601,NO
1.5978,NO
1.0146,NO
1.0194,NO
0.4791,NO
1.4978,NO
3.7899,YES
1.9023,NO
2.9226,YES
0.5235,NO
0.7120000000000001,NO
0.6445,NO
0.8132,NO
1.9969999999999999,NO
0.5326,NO
1.4398,NO
0.5381,NO
1.6288,NO
3.0252,YES
3.6845,YES
3.5409,YES
3.0502,YES
1.4923,NO
2.7667,YES
1.2994,NO
2.0552,YES
2.0992,YES
2.0942,NO
1.1399,NO
1.1254,NO
1.6885,NO
3.3982,YES
2.764,YES
1.8362,NO
0.9825,NO
2.4417,NO
0.7507,NO
1.6928,NO
1.7146,NO
2.0206,NO
2.8562,YES
1.6307,NO
2.498,YES
1.2638,NO
2.6932,YES
0.8917,NO
1.0618,NO
1.2514,NO
1.3223,NO
1.2103,NO
2.0762,NO
1.1066,NO
2.1526,NO
0.6486,NO
0.7343,NO
1.6025,YES
4.1144,YES
3.6345,YES
2.0017,YES
0.7943,NO
0.3956,NO
2.0615,YES
0.4516,NO
1.6663,YES
0.6071,NO
0.3734,NO
0.816,NO
0.5475,NO
0.5692,NO
4.6998,YES
0.3602,NO
4.6397,YES
0.7421,NO
4.172,YES
0.8612,NO
1.0347,NO
1.1029,NO
0.7985,NO
1.5222,YES
1.018,NO
1.7147,YES
0.5988,NO
0.8469,NO
0.8672,NO
1.4322,NO
1.0308,NO
0.8395,NO
1.425,NO
0.6105,NO
1.3053,NO
4.0816,YES
1.8507,NO
3.1412,YES
0.5736,NO
0.7881,NO
0.4695,NO
0.9767,NO
1.4536,NO
0.7308,NO
0.9517,NO
0.7023,NO
1.1646,NO
3.1006,YES
3.7451,YES
3.5610000000000004,YES
3.258,YES
1.4346,NO
2.9331,YES
1.225,NO
0.4319,NO
0.6642,NO
1.1242,YES
4.0934,YES
3.5429,YES
1.4516,YES
0.5268,NO
0.2512,NO
1.3942,YES
1.4422,NO
1.2712,YES
1.2939,NO
0.2833,NO
0.6886,NO
0.6489,NO
0.6276,NO
3.9841,YES
0.3959,NO
3.6228,YES
0.5409,NO
3.878,YES
1.4507,NO
1.786,NO
1.3728,NO
1.3485,NO
1.1885,YES
1.3396,NO
1.2321,YES
0.35200000000000004,NO
0.5642,NO
1.0792,NO
1.185,NO
0.8939,NO
1.0299,NO
0.9701,NO
0.1998,NO
1.5992,NO
4.0506,YES
2.1546,NO
3.1275,YES
0.8646,NO
0.8292,NO
0.6693,NO
0.5689,NO
1.2551,NO
0.3015,NO
0.887,NO
0.3475,NO
0.8748,NO
3.1024,YES
3.6703,YES
3.7191,YES
3.3265,YES
1.5515,NO
2.8714,YES
1.4419,NO
0.6628,NO
1.0168,NO
1.6837,NO
1.7783,NO
1.3299,NO
1.5715,NO
1.3534,NO
0.5639,NO
2.1077,NO
3.3608,YES
2.4899,NO
2.5599,YES
0.4253,NO
0.7595,NO
0.2956,NO
0.9188,NO
1.9226,NO
0.6913,NO
1.8005,NO
0.6679,NO
1.6071,NO
2.8114,YES
3.3562,YES
3.5586,YES
2.7818,YES
1.9684,NO
2.9235,YES
1.6933,NO
0.4474,NO
0.8409,NO
1.1276,NO
1.6735,NO
1.3431,NO
1.1094,NO
1.1459,NO
0.5572,NO
1.7299,NO
3.9624,YES
2.1082,NO
3.1027,YES
0.6788,NO
0.7607,NO
0.7142,NO
0.8907,NO
1.7176,NO
0.5894,NO
1.0834,NO
0.7486,NO
1.4384,NO
3.0063,YES
3.8127,YES
3.7054,YES
3.2915,YES
1.6847,NO
2.8972,YES
1.5525,NO
0.4284,NO
0.8844,NO
0.6863,NO
1.7347,NO
1.3082,NO
0.6319,NO
1.1693,NO
0.5621,NO
1.1911,NO
4.0687,YES
1.6062,NO
3.1596,YES
0.5987,NO
0.7917,NO
0.6069,NO
0.8883,NO
1.7673,NO
0.6252,NO
1.1558,NO
0.6219,NO
1.4969999999999999,NO
3.0044,YES
3.8136,YES
3.6088,YES
3.2219,YES
1.2245,NO
2.7879,YES
1.0588,NO
0.9797,NO
0.7782,NO
5.6409,YES
2.1305,YES
2.0877,YES
5.9262,YES
1.4152,NO
0.7321,NO
6.5694,YES
0.2357,NO
6.1934,YES
0.5194,NO
1.8287,NO
1.3429,NO
1.7073,NO
0.9038,NO
2.4184,YES
0.5068,NO
3.3242,YES
1.5946,NO
2.6827,YES
0.9209999999999999,NO
1.05,NO
2.636,NO
2.2163,NO
5.454,YES
1.8933,NO
5.9807,YES
0.6238,NO
0.4217,NO
3.5202,YES
1.1886,NO
0.8164,NO
3.0543,YES
1.0114,NO
0.3089,NO
3.5906,YES
0.5676,NO
3.6887,YES
0.5924,NO
1.3781,NO
1.2955,NO
1.2681,NO
0.3989,NO
1.5058,NO
0.1398,NO
1.6613,NO
0.3628,NO
1.3319999999999999,NO
0.5818,NO
0.9777,NO
1.3339,NO
1.2585,NO
3.0834,YES
1.2574,NO
3.0146,YES
0.7644,NO
0.8488,NO
1.9405,YES
4.3192,YES
3.6308,YES
2.0365,YES
0.8628,NO
0.3636,NO
2.1462,YES
1.4387,NO
1.9566,YES
1.3678,NO
0.8738,NO
1.1402,NO
1.1547,NO
0.8224,NO
4.1743,YES
0.39399999999999996,NO
3.6376,YES
1.0147,NO
3.7208,YES
1.6049,NO
2.0369,NO
1.465,NO
1.4904,NO
1.8744,YES
1.7736,NO
2.1824,YES
0.6366,NO
0.6277,NO
2.909,YES
0.9927,NO
0.8971,NO
3.1046,YES
1.14,NO
0.1624,NO
3.6409,YES
1.1527,NO
4.0954,YES
1.0274,NO
1.2913,NO
1.1595,NO
0.8159,NO
0.27,NO
0.9271,NO
0.2188,NO
2.3723,NO
0.3553,NO
1.1181,NO
1.3029,NO
1.348,NO
2.9863,NO
1.7775,NO
3.1313,YES
1.9684,NO
3.5184,YES
1.0024,NO
0.6813,NO
2.0952,YES
4.9001,YES
4.1365,YES
2.274,YES
1.1928,NO
0.5035,NO
2.3517,YES
0.6749,NO
2.0971,YES
0.7896,NO
1.8989,NO
2.1694,NO
2.1414,NO
0.7423,NO
5.1771,YES
0.3187,NO
4.7118,YES
0.753,NO
4.5345,YES
0.873,NO
1.3494,NO
1.0602,NO
1.1148,NO
1.8392,YES
0.9273,NO
2.3001,YES
2.2578,YES
1.7902,YES
1.3621,NO
0.5422,NO
0.624,NO
1.0662,NO
2.7973,YES
2.3791,YES
1.0675,NO
0.41,NO
1.3902,NO
0.201,NO
0.8037,NO
0.8695,NO
0.8440000000000001,NO
2.3586,YES
0.5507,NO
2.2643,YES
0.7251,NO
2.2542,YES
0.5296,NO
0.6055,NO
0.6018,NO
0.9107,NO
0.7635,NO
1.2343,NO
0.6444,NO
1.4340000000000002,NO
0.6641,NO
0.3796,NO
5.6367,YES
0.9762,YES
1.3329,YES
5.9424,YES
0.9545,NO
0.2722,NO
