50Traced_NONETRACED_MAX_RAW_LSA_5_MAX,Associated
0.0737,NO
0.0652,NO
0.1406,NO
0.2164,NO
0.1379,NO
0.2963,NO
0.1987,NO
0.0679,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1906,NO
0.1687,NO
0.1843,NO
0.2179,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
0.3603,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
1.0,YES
0.3413,YES
0.1778,NO
0.1156,NO
0.1778,NO
0.1156,NO
0.1835,NO
0.1526,NO
0.1551,NO
1.0,YES
0.1659,NO
0.4181,YES
0.1088,NO
1.0,YES
0.1659,NO
0.1212,NO
0.1218,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1156,NO
0.1008,NO
0.1495,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.2143,NO
0.2963,NO
0.1987,NO
0.0544,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1906,NO
0.1731,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1251,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1692,NO
1.0,YES
0.3413,YES
0.1731,NO
0.0952,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1268,NO
1.0,YES
0.1268,NO
1.0,YES
0.0836,NO
0.1251,NO
0.1218,NO
0.11800000000000001,NO
0.1841,NO
0.2201,NO
0.1351,NO
0.1328,NO
0.1508,NO
0.1508,NO
0.2111,YES
1.0,YES
0.4156,YES
0.2062,YES
0.1508,NO
0.0477,NO
0.2111,YES
0.1395,NO
0.2111,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1508,NO
0.4216,YES
0.1267,NO
0.4216,YES
0.1417,NO
0.4156,YES
0.0968,NO
0.1155,NO
0.1439,NO
0.1155,NO
0.3354,YES
0.1155,NO
0.1548,YES
0.1544,NO
0.0785,NO
0.2286,NO
0.2582,NO
0.2067,NO
0.2286,NO
0.1684,NO
0.1225,NO
0.2286,NO
0.4997,YES
0.2286,NO
1.0,YES
0.1987,NO
0.1766,NO
0.1689,NO
0.0988,NO
0.20600000000000002,NO
0.1544,NO
0.2067,NO
0.2019,NO
0.2067,NO
0.4997,YES
1.0,YES
1.0,YES
1.0,YES
0.2286,NO
1.0,YES
0.1219,NO
0.1468,NO
0.0774,NO
0.2378,YES
1.0,YES
0.3316,YES
0.2985,YES
0.1548,NO
0.071,NO
0.2465,YES
0.2598,NO
0.2134,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2548,NO
0.2206,NO
0.2548,NO
0.2548,NO
1.0,YES
0.2548,NO
0.2078,YES
0.1415,NO
0.0785,NO
0.2381,NO
0.2061,NO
0.1547,NO
0.2963,NO
0.1987,NO
0.1536,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.0656,NO
0.20600000000000002,NO
0.1669,NO
0.1843,NO
0.2256,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1934,NO
0.1495,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1494,NO
0.2963,NO
0.1987,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.151,NO
0.0735,NO
0.0647,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1726,NO
0.1579,NO
0.1579,NO
0.2171,NO
0.2342,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1204,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1579,NO
0.2664,NO
0.066,NO
0.1843,NO
0.1912,NO
0.2664,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2664,NO
0.4754,YES
0.1168,NO
0.1348,NO
0.1348,NO
0.1277,NO
0.2886,NO
0.1494,NO
0.2963,NO
0.1987,NO
0.0532,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.2085,NO
0.1544,NO
0.1843,NO
0.1702,NO
0.2085,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1219,NO
0.1468,NO
0.079,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.0974,NO
1.0,YES
0.1059,NO
0.2149,NO
0.179,NO
0.1474,NO
0.136,NO
1.0,YES
0.132,NO
0.2829,YES
0.2129,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3025,NO
0.1202,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.1535,NO
0.4159,YES
0.1827,NO
0.1097,NO
1.0,YES
0.2742,NO
0.47700000000000004,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.2742,NO
0.3767,NO
0.2742,NO
1.0,YES
0.3359,NO
0.3985,YES
0.1468,NO
0.0603,NO
0.3333,YES
1.0,YES
1.0,YES
0.3333,YES
0.1548,NO
0.071,NO
