50Traced_NONETRACED_MAX_SINGLE_LSA_59_MAX,Associated
0.2076,NO
0.2201,NO
0.1281,NO
0.6139,NO
0.3369,NO
0.1316,NO
0.2687,NO
0.2025,NO
0.1689,NO
1.0,YES
0.1337,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3701,NO
0.1142,NO
0.191,NO
0.2201,NO
0.1949,NO
0.2201,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
0.3196,YES
0.2434,NO
0.382,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.2584,NO
1.0,YES
0.3727,YES
0.2216,NO
0.2082,NO
0.2584,NO
0.2082,NO
0.4183,NO
0.40399999999999997,NO
0.4183,NO
1.0,YES
0.1915,NO
0.405,YES
0.1394,NO
1.0,YES
0.1016,NO
0.2082,NO
0.2082,NO
0.2082,NO
0.1249,NO
0.2584,NO
0.1937,NO
0.2853,NO
0.1009,NO
0.3011,NO
0.3233,NO
0.6139,NO
0.3369,NO
0.3329,NO
0.2687,NO
0.0976,NO
0.2357,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.5752,NO
0.2774,NO
0.3757,NO
0.21600000000000003,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2544,NO
0.6372,YES
0.2054,NO
0.9432,YES
1.0,YES
0.3731,NO
0.5062,NO
0.6805,NO
0.6805,NO
1.0,YES
0.9202,YES
0.6805,NO
0.4197,NO
0.4653,NO
0.4197,NO
0.7021,NO
0.7021,NO
0.7021,NO
1.0,YES
0.5115,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.6805,NO
0.4197,NO
0.4653,NO
0.1568,NO
0.2248,NO
0.5483,YES
0.9815,YES
1.0,YES
1.0,YES
0.2995,NO
0.153,NO
1.0,YES
0.2044,NO
0.6283,YES
0.166,NO
0.3291,NO
0.3179,NO
0.3291,NO
0.0892,NO
1.0,YES
0.1663,NO
1.0,YES
0.4988,NO
1.0,YES
0.3342,NO
0.3338,NO
0.2079,NO
0.3307,NO
1.0,YES
0.4619,NO
0.5859,YES
0.2565,NO
0.3133,NO
0.4056,NO
0.6139,NO
0.3369,NO
0.4167,NO
0.2719,NO
0.2502,NO
0.3573,NO
1.0,YES
0.2675,NO
1.0,YES
0.2451,NO
0.2368,NO
0.2451,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.391,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
0.9651,YES
0.3573,NO
0.6631,YES
0.2423,NO
0.1219,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.2598,NO
0.6283,YES
0.1459,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4988,NO
1.0,YES
0.3405,NO
0.2852,NO
0.2228,NO
0.3307,NO
1.0,YES
0.4619,NO
0.5859,YES
0.2332,NO
0.3133,NO
0.6593,NO
0.3895,NO
0.4328,NO
0.6773,NO
0.2332,NO
0.2332,NO
0.4328,NO
1.0,YES
0.366,NO
1.0,YES
0.3899,NO
0.3765,NO
0.3899,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2332,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.4834,NO
0.3349,NO
0.6773,NO
0.2116,NO
0.1016,NO
0.3809,NO
1.0,YES
0.3492,NO
1.0,YES
0.2134,NO
0.2391,NO
0.1133,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.1825,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2093,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.4413,NO
0.6773,NO
0.2687,NO
0.2093,NO
0.4413,NO
1.0,YES
0.2773,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2729,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4413,NO
0.2201,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.2687,NO
0.1244,NO
0.31,NO
1.0,YES
0.1948,NO
1.0,YES
0.2593,NO
0.2593,NO
0.2593,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.2097,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.2044,NO
1.0,YES
0.10800000000000001,NO
0.5121,NO
0.36700000000000005,NO
0.2988,NO
0.2557,NO
0.7517,YES
0.2194,NO
1.0,YES
0.4988,NO
1.0,YES
0.2695,NO
0.2365,NO
0.6965,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.2097,NO
0.1547,NO
1.0,YES
0.2646,NO
0.6811,NO
1.0,YES
0.3051,NO
0.134,NO
0.9727,YES
0.2628,NO
0.8915,YES
0.2628,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.5127,NO
0.1398,NO
0.6811,NO
0.2986,NO
0.6811,NO
0.2695,NO
0.2365,NO
0.5329999999999999,NO
0.3693,NO
0.8926,YES
0.5196,NO
0.7653,YES
0.1805,NO
0.2444,NO
0.8399,YES
1.0,YES
1.0,YES
0.982,YES
0.314,NO
0.1312,NO
0.982,YES
0.8778,NO
0.8593,YES
0.8778,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.2307,NO
1.0,YES
0.205,NO
1.0,YES
0.4898,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.8778,NO
0.982,YES
0.8778,NO
0.8593,YES
0.1636,NO
0.3162,NO
1.0,YES
0.3813,NO
0.6479,NO
1.0,YES
0.3184,NO
0.153,NO
0.8237,YES
0.159,NO
1.0,YES
0.1456,NO
0.5082,NO
0.3363,NO
0.3363,NO
0.2042,NO
0.4877,NO
0.1654,NO
0.6479,NO
0.3116,NO
0.6479,NO
0.2571,NO
0.1764,NO
0.5872,NO
0.3738,NO
0.9109,YES
0.5422,NO
1.0,YES
0.2091,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.3191,NO
0.2091,NO
1.0,YES
0.3283,NO
0.6283,YES
0.3283,NO
0.7016,NO
0.7016,NO
0.7016,NO
0.2203,NO
1.0,YES
0.2091,NO
1.0,YES
0.4988,NO
1.0,YES
0.3405,NO
0.3338,NO
0.3283,NO
0.3307,NO
1.0,YES
0.4619,NO
0.5859,YES
1.0,YES
1.0,YES
0.3634,NO
0.2183,NO
0.2094,NO
0.4057,NO
1.0,YES
1.0,YES
0.348,NO
0.3547,NO
0.4057,NO
0.3547,NO
0.6218,NO
0.6005,NO
0.6218,NO
1.0,YES
0.2853,NO
1.0,YES
0.2369,NO
1.0,YES
0.2369,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.4057,NO
0.3547,NO
0.409,NO
0.2216,NO
0.3162,NO
1.0,YES
0.4247,YES
0.5710000000000001,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.4834,NO
1.0,YES
0.4834,NO
0.5579,NO
0.3991,NO
0.4132,NO
0.2557,NO
0.4292,YES
0.0773,NO
0.6151,YES
0.3901,NO
0.5710000000000001,YES
0.4834,NO
0.4834,NO
0.6965,NO
0.4834,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.3417,NO
1.0,YES
0.3417,NO
0.5579,NO
0.2539,NO
0.2972,NO
0.1486,NO
0.7517,YES
0.0986,NO
1.0,YES
0.4988,NO
1.0,YES
0.3417,NO
0.3057,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5388,NO
1.0,YES
0.2216,NO
0.2768,NO
1.0,YES
0.4102,YES
0.6709999999999999,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.1127,NO
1.0,YES
0.1022,NO
0.5579,NO
0.2834,NO
0.2972,NO
0.2557,NO
0.5051,YES
0.1975,NO
0.6709999999999999,YES
0.3901,NO
0.6709999999999999,YES
0.25,NO
0.1827,NO
0.6965,NO
0.3552,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
0.4235,YES
0.5693,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.2655,NO
1.0,YES
0.2655,NO
0.5579,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1529,NO
0.4279,YES
0.1016,NO
0.6151,YES
0.284,NO
0.5693,YES
0.2695,NO
0.2375,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5388,NO
1.0,YES
0.135,NO
0.1914,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.6711,YES
0.2217,NO
0.0897,NO
0.6711,YES
0.6109,NO
0.4216,YES
0.6109,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1985,NO
1.0,YES
0.1763,NO
1.0,YES
0.3348,NO
1.0,YES
0.6109,NO
0.5464,NO
0.6109,NO
0.2961,NO
0.6711,YES
0.4051,NO
0.3932,YES
0.1201,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.4027,NO
0.6283,YES
0.4027,NO
0.2096,NO
0.1873,NO
0.2758,NO
0.1825,NO
0.8645,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4027,NO
0.4027,NO
0.4027,NO
0.4027,NO
1.0,YES
0.4619,NO
0.5859,YES
0.2581,NO
0.2526,NO
0.3143,NO
0.2567,NO
0.3451,NO
0.3451,NO
0.4239,NO
0.2324,NO
0.3451,NO
0.2128,NO
0.3673,NO
0.2198,NO
1.0,YES
0.9658,YES
1.0,YES
0.0967,NO
0.4495,NO
0.2526,NO
0.3451,NO
0.3543,NO
0.3451,NO
0.2128,NO
0.2128,NO
0.2731,NO
0.2932,NO
0.3451,NO
0.1594,NO
0.6577,NO
0.3934,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.1656,NO
1.0,YES
0.3838,YES
0.1763,NO
0.1519,NO
0.132,NO
0.1784,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.1438,NO
0.4171,YES
0.1333,NO
1.0,YES
0.0877,NO
0.1441,NO
0.1441,NO
0.1441,NO
0.0948,NO
0.1763,NO
0.0959,NO
0.2122,NO
0.1179,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.2044,NO
0.6283,YES
0.1539,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0949,NO
1.0,YES
0.0896,NO
1.0,YES
0.4988,NO
1.0,YES
0.3405,NO
0.3094,NO
0.2332,NO
0.3307,NO
1.0,YES
0.4619,NO
0.5859,YES
0.9740000000000001,YES
1.0,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.3139,NO
1.0,YES
0.9740000000000001,YES
0.33399999999999996,NO
0.2506,NO
0.2501,NO
0.2506,NO
0.3324,NO
0.3324,NO
0.3324,NO
1.0,YES
0.1603,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.086,NO
0.2506,NO
0.1844,NO
0.2506,NO
0.2506,NO
0.33399999999999996,NO
0.1818,NO
0.2094,NO
0.2411,NO
0.18899999999999997,NO
0.106,NO
0.235,NO
0.12,NO
0.209,NO
0.2411,NO
0.2411,NO
0.1921,NO
1.0,YES
0.0845,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.196,NO
0.3611,NO
0.2411,NO
0.2359,NO
0.2411,NO
0.2845,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.1378,NO
0.4,YES
0.11900000000000001,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.1532,NO
0.1837,NO
1.0,YES
1.0,YES
0.1955,NO
0.1079,NO
0.1464,NO
0.1095,NO
0.257,NO
0.257,NO
0.257,NO
0.3287,YES
0.1897,NO
1.0,YES
0.1897,NO
1.0,YES
0.1897,NO
0.0503,NO
0.0786,NO
0.1274,NO
0.0809,NO
0.1955,NO
0.1107,NO
0.1631,NO
0.263,NO
0.2677,NO
0.6593,NO
0.3031,NO
0.2874,NO
0.6773,NO
0.2677,NO
0.263,NO
0.2154,NO
1.0,YES
0.1974,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.2254,NO
0.263,NO
0.4343,NO
0.2677,NO
0.2254,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
