50Traced_NONETRACED_MAX_RAW_VSM_44_MAX,Associated
0.1553,NO
0.1687,NO
0.1423,NO
0.2164,NO
0.1494,NO
0.1986,NO
0.0594,NO
0.1687,NO
0.1689,NO
1.0,YES
0.1412,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.20600000000000002,NO
0.1544,NO
0.1453,NO
0.2179,NO
0.1259,NO
0.4096,YES
1.0,YES
1.0,YES
0.24,YES
0.1573,NO
1.0,YES
0.1219,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1318,NO
0.3947,YES
1.0,YES
0.1364,NO
0.1474,NO
0.1318,NO
0.1474,NO
0.1835,NO
0.1835,NO
0.1551,NO
1.0,YES
0.0766,NO
1.0,YES
0.0576,NO
0.3715,YES
0.0742,NO
0.1474,NO
0.1218,NO
0.1474,NO
0.1231,NO
0.1903,NO
0.1474,NO
0.1194,NO
0.1686,NO
0.1731,NO
0.1373,NO
0.2865,NO
0.1512,NO
0.1986,NO
0.1987,NO
0.1731,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1694,NO
1.0,YES
0.1576,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.1525,NO
0.35200000000000004,YES
1.0,YES
0.204,NO
0.1355,NO
0.1501,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
1.0,YES
0.0995,NO
0.1355,NO
0.1218,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1355,NO
0.1525,NO
0.1248,NO
0.1267,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.1267,NO
1.0,YES
0.1395,NO
0.2134,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1088,NO
1.0,YES
0.1088,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.0677,NO
0.2298,NO
0.0494,NO
0.2732,YES
0.2113,NO
0.2078,YES
0.1686,NO
0.1926,NO
0.2286,NO
0.2582,NO
0.1977,NO
0.2286,NO
0.1987,NO
0.1225,NO
0.1525,NO
1.0,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.1926,NO
0.2067,NO
0.1544,NO
0.1827,NO
0.2019,NO
0.2067,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1576,NO
0.1566,NO
0.11,NO
0.2886,YES
1.0,YES
1.0,YES
0.2373,YES
0.1306,NO
0.11,NO
0.2886,YES
0.2598,NO
0.1972,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2293,NO
0.2206,NO
0.2293,NO
0.1032,NO
0.1461,YES
0.2293,NO
0.1326,YES
0.1553,NO
0.1809,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2369,NO
0.1653,NO
0.1809,NO
0.1999,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.1809,NO
0.20600000000000002,NO
0.1809,NO
0.1464,NO
0.2256,NO
0.1506,NO
0.4061,YES
1.0,YES
1.0,YES
0.3108,YES
0.2405,NO
1.0,YES
0.1635,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1879,NO
0.2079,NO
0.1987,NO
0.1197,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.151,NO
0.1693,NO
0.0797,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2133,NO
1.0,YES
0.1726,NO
0.1553,NO
0.1796,NO
0.2171,NO
0.2342,NO
0.2047,NO
0.2171,NO
0.1684,NO
0.1796,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1796,NO
0.20600000000000002,NO
0.1796,NO
0.1207,NO
0.1912,NO
0.14,NO
1.0,YES
1.0,YES
1.0,YES
0.3235,YES
0.2206,NO
1.0,YES
0.1219,NO
0.0747,NO
0.1542,NO
0.1277,NO
0.2886,NO
0.1427,NO
0.1277,NO
0.0605,NO
0.1542,NO
0.1421,NO
0.4994,YES
0.1006,NO
0.3961,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1035,NO
0.0824,NO
0.0975,NO
0.1702,NO
0.1518,NO
0.4994,YES
0.3961,YES
0.3961,YES
0.2631,YES
0.1375,NO
0.4994,YES
0.099,NO
0.17,NO
0.1628,NO
1.0,YES
0.1431,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.153,NO
1.0,YES
0.1253,NO
1.0,YES
0.1253,NO
0.2131,NO
0.2118,NO
0.2203,NO
0.1628,NO
0.27899999999999997,YES
0.153,NO
0.27899999999999997,YES
0.2129,NO
0.13699999999999998,YES
0.1271,NO
0.1669,NO
0.3025,NO
0.12,NO
1.0,YES
0.2616,NO
0.3161,YES
0.1799,NO
0.1547,NO
0.3917,YES
0.2156,NO
0.1535,NO
0.4159,YES
0.1827,NO
0.1097,NO
1.0,YES
0.2742,NO
