50Traced_NONETRACED_SUM_SINGLE_LSA_21_SUM,Associated
0.12338108027454492,NO
0.09018203521336915,NO
0.13099074903014027,NO
0.1621307072515667,NO
0.20728140853476573,NO
0.08773500447627573,NO
0.10801253357206804,NO
0.08033422858848105,NO
0.1454341987466428,NO
0.3685765443151299,YES
0.11329453894359892,NO
0.33567591763652643,YES
0.14988063264697107,NO
0.17390331244404658,NO
0.17087436586093702,NO
0.09656818860041777,NO
0.1751417487317219,NO
0.07834974634437482,NO
0.15149209191286184,NO
0.12870784840346164,NO
0.18164726947179946,NO
0.37638018501939724,YES
0.3366457773798866,YES
0.3012384362876754,YES
0.3173082661891973,YES
0.13031930766935243,NO
0.2647269471799463,YES
0.1217547000895255,NO
0.3989704565801254,YES
0.42358997314234564,YES
0.1908833184124142,NO
0.1185616233960012,NO
0.11926290659504626,NO
0.17582811101163834,NO
0.34486720381975533,YES
0.23578036407042674,YES
0.1907639510593853,NO
0.0583855565502835,NO
0.12737988660101462,NO
0.061011638316920316,NO
0.11499552372426142,NO
0.15564010743061774,NO
0.12994628469113698,NO
0.29080871381677115,YES
0.14416592062071024,NO
0.27224709042076994,YES
0.12812593255744556,NO
0.42509698597433604,YES
0.11742763354222621,NO
0.10355117875261116,NO
0.06333930170098478,NO
0.10659504625484931,NO
0.0465831095195464,NO
0.15319307669352433,NO
0.12846911369740377,NO
0.18982393315428228,NO
0.12394807520143242,NO
0.09758281110116382,NO
0.23845120859444943,NO
0.17032229185317815,NO
0.3078185616233961,NO
0.11430916144434498,NO
0.20440167114294241,NO
0.04865711727842435,NO
0.17244106236944198,NO
0.6116980005968369,YES
0.2780513279618025,NO
0.390152193375112,YES
0.07087436586093704,NO
0.08618322888689944,NO
0.06208594449418085,NO
0.13255744553864518,NO
0.19834377797672334,NO
0.07281408534765742,NO
0.27376902417188903,NO
0.09668755595344675,NO
0.3055356609967174,NO
0.6344225604297224,YES
0.588316920322292,YES
0.5523724261414503,YES
0.4248731721874068,YES
0.22708146821844225,NO
0.48560131304088333,YES
0.1684870188003581,NO
0.45854968666069834,YES
0.481900925096986,YES
0.3282452999104745,NO
0.20592360489406147,NO
0.20034318113995825,NO
0.23806326469710534,NO
0.2924649358400478,YES
0.281199641897941,YES
0.24197254550880334,NO
0.16536854670247686,NO
0.23564607579826918,NO
0.16862130707251569,NO
0.14394210683378098,NO
0.18281110116383173,NO
0.16602506714413606,NO
0.3086093703372128,YES
0.22549985079080873,NO
0.2856013130408834,YES
0.22196359295732618,NO
0.4073709340495375,YES
0.18977917039689646,NO
0.21284691136974038,NO
0.18291554759773201,NO
0.22614145031333935,NO
0.1970754998507908,NO
0.27281408534765744,NO
0.18401969561324977,NO
0.2652790211877052,NO
0.07649955237242613,NO
0.14200238734706058,NO
0.2788570575947479,YES
0.7540137272455985,YES
0.6231721874067444,YES
0.2572366457773799,YES
0.056684571769621016,NO
0.06353327364965683,NO
0.24180841539838854,YES
0.11742763354222621,NO
0.2653237839450911,YES
0.1169352432109818,NO
0.11408534765741571,NO
0.15753506415995225,NO
0.13445240226797972,NO
0.05980304386750223,NO
0.7503879438973441,YES
0.05107430617726052,NO
0.7317517159056999,YES
0.049224112205311844,NO
0.6796031035511788,YES
0.041509997015816175,NO
0.04952253058788421,NO
0.2113100566994927,NO
0.15341689048045362,NO
0.3350790808713817,YES
0.11150402864816475,NO
0.3306326469710535,YES
0.2050880334228589,NO
0.16307072515666965,NO
0.28728737690241724,NO
0.11559236048940615,NO
0.24416592062071024,NO
0.1685019397194867,NO
0.22623097582811103,NO
0.13460161145926589,NO
0.24028648164726948,NO
0.5599074903014026,YES
0.32954341987466435,NO
0.37011339898537754,YES
0.10926589077887197,NO
0.11275738585496867,NO
0.09325574455386453,NO
0.14294240525216356,NO
0.16405550581915848,NO
0.12326171292151597,NO
0.19397194867203824,NO
0.19361384661295136,NO
0.23724261414503134,NO
0.606415995225306,YES
0.5344076395105939,YES
0.5135183527305283,YES
0.4242614145031334,YES
0.28683974932855866,NO
0.4919128618322889,YES
0.24355416293643692,NO
0.06793494479259923,NO
0.11693524321098181,NO
0.26517457475380485,YES
0.7026111608475083,YES
0.6696210086541331,YES
0.20459564309161446,YES
0.15966875559534466,NO
0.04471799462846912,NO
0.24709042076991944,YES
0.3373918233363175,NO
0.269158460161146,YES
0.2060280513279618,NO
0.13683974932855864,NO
0.18203521336914352,NO
0.16805431214562816,NO
0.08569083855565504,NO
0.7076395105938527,YES
0.06326469710534169,NO
0.7112205311847211,YES
0.08351238436287675,NO
0.7270516263801851,YES
0.2645628170695315,NO
0.2613846612951358,NO
0.407430617726052,NO
0.23848105043270665,NO
0.28543718293046855,YES
0.3343330349149508,NO
0.29558340793792903,YES
0.17573858549686658,NO
0.13610862429125634,NO
0.22699194270367054,NO
0.056072814085347665,NO
0.1836168307967771,NO
0.10208892867800658,NO
0.1764846314532975,NO
0.12876753207997613,NO
0.19952253058788422,NO
0.4750074604595644,YES
0.2514324082363474,NO
0.357311250373023,YES
0.14861235452103852,NO
0.10945986272754403,NO
0.12602208296031037,NO
0.11520441659206208,NO
0.09142047150104447,NO
0.12641002685765446,NO
0.17870784840346166,NO
0.13145329752312743,NO
0.17911071321993435,NO
0.5298716800954939,YES
0.47682781259325574,YES
0.4513578036407043,YES
0.3822291853178156,YES
0.18390032826022085,NO
0.40364070426738297,YES
0.12257535064159952,NO
0.1417785735601313,NO
0.10270068636227993,NO
0.2819606087735005,NO
0.13291554759773203,NO
0.2544464339003283,NO
0.1915249179349448,NO
0.2006565204416592,NO
0.08227394807520144,NO
0.2416890480453596,NO
0.5479558340793793,YES
0.3246642793196061,NO
0.370993733213966,YES
0.07755893763055803,NO
0.06936735302894659,NO
0.051372724559832876,NO
0.1336317517159057,NO
0.1856311548791406,NO
0.12000895255147717,NO
0.3180990749030141,NO
0.08692927484333035,NO
0.29221128021486126,NO
0.6083855565502836,YES
0.5564756789018204,YES
0.5701581617427633,YES
0.41233960011936743,YES
0.29579230080572966,NO
0.4937630558042376,YES
0.25877350044762765,NO
0.10449119665771413,NO
0.07979707549985078,NO
0.2331244404655327,NO
0.18637720083557147,NO
0.2927335123843629,NO
0.14619516562220233,NO
0.15341689048045362,NO
0.05368546702476873,NO
0.2045508803342286,NO
0.501133989853775,YES
0.25799761265293947,NO
0.35987764846314535,YES
0.10705759474783647,NO
0.12273948075201431,NO
0.10772903610862429,NO
0.06116084750820651,NO
0.21580125335720682,NO
0.03880931065353626,NO
0.23666069829901523,NO
0.07075499850790809,NO
0.27476872575350647,NO
0.5332736496568189,YES
0.48137869292748436,YES
0.4559534467323188,YES
0.3834974634437482,YES
0.23421366756192183,NO
0.43058788421366756,YES
0.16838257236645776,NO
0.10728140853476574,NO
0.0849298716800955,NO
0.1685616233960012,NO
0.20857952849895556,NO
0.30279021187705163,NO
0.0701133989853775,NO
0.16413011041480155,NO
0.058340793792897645,NO
0.12317218740674427,NO
0.5101163831692033,YES
0.17497761862130706,NO
0.34264398686959124,YES
0.09410623694419576,NO
0.11774097284392719,NO
0.10602805132796181,NO
0.12575350641599523,NO
0.21559236048940614,NO
0.08393017009847807,NO
0.24392718591465234,NO
0.11544315129811998,NO
0.30441659206207106,NO
0.5006863622799165,YES
0.46413011041480157,YES
0.4494031632348553,YES
0.33749626977021785,YES
0.13546702476872577,NO
0.3839301700984781,YES
0.12000895255147717,NO
0.21765144732915548,NO
0.2971948672038198,NO
0.8050432706654731,YES
0.2938675022381379,YES
0.2684720978812295,YES
0.8665323783945091,YES
0.27620113398985385,NO
0.13282602208296032,NO
0.923455684870188,YES
0.1722321695016413,NO
