50Traced_NONETRACED_MEDIAN_MULTI_VSM_96_SUM,Associated
0.10919343814080656,NO
0.0946684894053315,NO
0.1787423103212577,NO
0.3530416951469584,NO
0.09791524265208477,NO
0.13807245386192754,NO
0.08390293916609706,NO
0.09928229665071771,NO
0.27187286397812715,NO
0.40516062884483944,YES
0.08851674641148326,NO
0.560833902939166,YES
0.39798359535201644,NO
0.36449077238550925,NO
0.3631237183868763,NO
0.17840054682159945,NO
0.10389610389610389,NO
0.17276144907723856,NO
0.11090225563909775,NO
0.35560492139439515,NO
0.17925495557074503,NO
0.11637047163362951,YES
0.1206425153793575,YES
0.2682843472317157,YES
0.39336978810663026,YES
0.25205058099794947,NO
0.10560492139439508,YES
0.1891660970608339,NO
0.1664388243335612,YES
0.40088858509911146,YES
0.557758031442242,NO
0.2530758714969242,NO
0.17942583732057416,NO
0.17327409432672589,NO
0.6577238550922762,YES
0.14678742310321258,YES
0.2163362952836637,NO
0.1637047163362953,NO
0.15088858509911143,NO
0.16404647983595352,NO
0.29032809295967194,NO
0.24401913875598089,NO
0.2482911825017088,NO
0.4636021872863979,YES
0.114149008885851,NO
0.17566643882433358,YES
0.04152426520847573,NO
0.5640806561859193,YES
0.053656869446343125,NO
0.19036226930963773,NO
0.11466165413533835,NO
0.19429254955570746,NO
0.12030075187969924,NO
0.30844155844155846,NO
0.17447026657552975,NO
0.15550239234449761,NO
0.13465481886534517,NO
0.26315789473684215,NO
0.25683526999316475,NO
0.5162337662337662,NO
0.24162679425837322,NO
0.2679425837320574,NO
0.2619617224880383,NO
0.0702323991797676,NO
0.40003417634996585,NO
0.7648667122351333,YES
0.30399863294600143,NO
0.37850307587149695,YES
0.36807928913192073,NO
0.3537252221462748,NO
0.34825700615174304,NO
0.3111756664388243,NO
0.2452153110047847,NO
0.2257347915242652,NO
0.4027682843472318,NO
0.28315105946684893,NO
0.41455912508544096,NO
0.7462406015037594,YES
0.8195488721804511,YES
0.6074846206425154,YES
0.28588516746411485,YES
0.3444976076555024,NO
0.3316814764183186,YES
0.19702665755297333,NO
0.2059125085440875,YES
0.29323308270676696,YES
0.5567327409432673,NO
0.3248462064251538,NO
0.2407723855092276,NO
0.22949419002050583,NO
0.5702323991797676,YES
0.1956596035543404,YES
0.28485987696514015,NO
0.145933014354067,NO
0.2163362952836637,NO
0.1348257006151743,NO
0.3744019138755981,NO
0.3400546821599454,NO
0.3378332194121668,NO
0.31185919343814084,YES
0.14166097060833904,NO
0.12354750512645252,YES
0.03639781271360219,NO
0.5097402597402597,YES
0.06510594668489406,NO
0.19702665755297333,NO
0.13875598086124402,NO
0.18489405331510597,NO
0.16319207108680794,NO
0.3593643198906357,NO
0.21411483253588517,NO
0.21018455228981545,NO
0.10697197539302804,NO
0.024948735475051265,NO
0.22317156527682844,YES
0.5996240601503758,YES
0.5319548872180451,YES
0.22761449077238555,YES
0.1244019138755981,NO
0.005468215994531785,NO
0.39730006835269993,YES
0.2216336295283664,NO
0.22248803827751198,YES
0.22983595352016406,NO
0.3819207108680793,NO
0.31373889268626115,NO
0.31373889268626115,NO
0.08099794941900205,NO
0.37935748462064256,YES
0.07826384142173615,NO
0.5999658236500341,YES
0.22539302802460698,NO
0.5297334244702665,YES
0.07245386192754615,NO
0.09894053315105947,NO
0.22915242652084758,NO
0.06766917293233082,NO
0.2763157894736843,YES
0.1479835953520164,NO
0.21274777853725224,YES
0.247095010252905,NO
0.10833902939166098,NO
0.320745044429255,NO
0.47453861927546137,NO
0.3210868079289132,NO
0.27392344497607657,NO
0.27101845522898155,NO
0.19258373205741627,NO
0.26315789473684215,NO
0.6715652768284347,YES
0.2527341079972659,NO
0.47949419002050586,YES
0.3227956254272044,NO
0.2833219412166781,NO
0.27187286397812715,NO
0.07552973342447028,NO
0.23427887901572111,NO
0.07672590567327409,NO
0.31886534518113474,NO
0.3282638414217362,NO
0.2742652084757348,NO
0.6491797676008202,YES
0.6004784688995216,YES
0.46018455228981553,YES
0.47778537252221465,YES
0.39798359535201644,NO
0.28280929596719073,YES
0.15054682159945318,NO
0.15157211209842789,NO
0.11551606288448393,NO
0.1948051948051948,YES
0.6064593301435407,YES
0.4304511278195489,YES
0.2106971975393028,YES
0.13448393711551607,NO
0.08646616541353384,NO
0.336637047163363,YES
0.42720437457279564,NO
0.16438824333561175,YES
0.24829118250170887,NO
0.3680792891319208,NO
0.42259056732740946,NO
0.3890977443609023,NO
0.23154477101845525,NO
