50Traced_NONETRACED_MAX_SINGLE_LSA_28_MEDIAN,Associated
0.2626,NO
0.3133,NO
0.6593,NO
0.3384,NO
0.3315,NO
0.3464,NO
0.4224,NO
0.2626,NO
0.2452,NO
1.0,YES
0.0992,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3701,NO
0.3249,NO
0.2942,NO
0.1308,NO
0.4343,NO
0.2626,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2183,NO
1.0,YES
1.0,YES
0.3362,NO
0.2664,NO
0.2664,NO
0.2853,NO
1.0,YES
1.0,YES
0.2515,NO
0.21100000000000002,NO
0.2515,NO
0.3066,NO
0.4183,NO
0.40399999999999997,NO
0.4183,NO
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1589,NO
0.1826,NO
0.3066,NO
0.3066,NO
0.2245,NO
0.3066,NO
0.2555,NO
0.1009,NO
0.3011,NO
0.3233,NO
0.6139,NO
0.3186,NO
0.3329,NO
0.2687,NO
0.0804,NO
0.2357,NO
1.0,YES
0.2077,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.2162,NO
0.1268,NO
0.3757,NO
0.1843,NO
0.4531,NO
1.0,YES
1.0,YES
0.8737,YES
1.0,YES
0.2544,NO
1.0,YES
0.2077,NO
1.0,YES
1.0,YES
0.3542,NO
0.3514,NO
0.3514,NO
0.3542,NO
1.0,YES
1.0,YES
0.204,NO
0.4136,NO
0.2858,NO
0.601,NO
0.7021,NO
0.7021,NO
0.7021,NO
1.0,YES
0.3514,NO
0.6166,YES
0.3514,NO
1.0,YES
0.3514,NO
0.3114,NO
0.3579,NO
0.601,NO
0.601,NO
0.2568,NO
0.601,NO
0.4519,NO
0.1709,NO
0.1651,NO
0.4323,YES
1.0,YES
1.0,YES
0.503,YES
0.1467,NO
0.0471,NO
0.4323,YES
0.2963,NO
0.4615,YES
0.2198,NO
0.3291,NO
0.3179,NO
0.3291,NO
0.0892,NO
1.0,YES
0.0819,NO
1.0,YES
0.2187,NO
1.0,YES
0.1182,NO
0.4485,NO
0.3867,NO
0.1733,NO
0.5192,YES
0.2353,NO
0.7346,YES
0.2169,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3315,NO
0.3464,NO
0.4224,NO
0.2169,NO
0.3573,NO
1.0,YES
0.2675,NO
1.0,YES
0.2451,NO
0.2391,NO
0.2451,NO
0.3249,NO
0.284,NO
0.2169,NO
0.4343,NO
0.2421,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3573,NO
0.1709,NO
0.1858,NO
0.4532,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.1035,NO
0.0613,NO
0.4151,YES
0.3019,NO
0.5193,YES
0.22399999999999998,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.2049,NO
0.457,NO
0.4352,NO
0.2085,NO
0.5843,YES
0.2085,NO
0.8266,YES
0.2332,NO
0.1856,NO
0.3398,NO
0.3384,NO
0.3318,NO
0.2963,NO
0.2177,NO
0.2332,NO
0.2334,NO
0.6882,YES
0.2719,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.4328,NO
0.2332,NO
0.4328,NO
0.2508,NO
0.4328,NO
0.5181,YES
0.5954,YES
1.0,YES
1.0,YES
0.3059,NO
1.0,YES
0.4328,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3315,NO
0.4095,NO
0.4224,NO
0.0967,NO
0.4039,NO
1.0,YES
0.4039,NO
1.0,YES
0.18899999999999997,NO
0.2391,NO
0.1176,NO
0.3249,NO
0.3293,NO
0.1655,NO
0.4374,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4039,NO
0.1439,NO
0.2036,NO
0.3916,NO
0.6139,NO
0.3384,NO
0.3022,NO
0.2687,NO
0.1204,NO
0.3095,NO
1.0,YES
0.2773,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2729,NO
0.2111,NO
0.4413,NO
0.1175,NO
0.4413,NO
0.2253,NO
0.4413,NO
1.0,YES
1.0,YES
0.8982,YES
1.0,YES
0.3119,NO
1.0,YES
0.4413,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3315,NO
0.3464,NO
0.4224,NO
0.1812,NO
0.2452,NO
1.0,YES
0.1948,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.3249,NO
0.31,NO
0.1352,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.31,NO
0.2194,NO
0.2698,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3772,NO
0.2194,NO
1.0,YES
0.7244,NO
1.0,YES
0.7244,NO
0.5579,NO
0.441,NO
0.441,NO
0.2557,NO
1.0,YES
0.2194,NO
1.0,YES
0.4826,NO
1.0,YES
0.4243,NO
0.7244,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.1799,NO
0.256,NO
0.8095,YES
0.6811,NO
0.3646,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.5079,NO
1.0,YES
0.5079,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.5293,NO
0.1398,NO
0.6811,NO
0.3122,NO
0.6811,NO
0.2975,NO
0.5079,NO
0.5719,NO
0.5079,NO
1.0,YES
0.5079,NO
1.0,YES
0.1709,NO
0.2248,NO
0.5816,YES
1.0,YES
1.0,YES
0.8593,YES
0.2564,NO
0.0726,NO
0.7369,YES
0.8445,NO
0.8593,YES
0.8445,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.1985,NO
1.0,YES
0.8445,NO
0.8445,NO
0.6352,NO
0.8445,NO
0.8593,YES
0.8445,NO
1.0,YES
0.1636,NO
0.3162,NO
1.0,YES
0.6479,NO
0.3468,NO
0.9109,YES
0.2718,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.5082,NO
0.2797,NO
0.3163,NO
0.1775,NO
0.4877,NO
0.1654,NO
0.6479,NO
0.1704,NO
0.6479,NO
0.2571,NO
0.1764,NO
0.5872,NO
0.21600000000000003,NO
1.0,YES
0.5796,NO
1.0,YES
0.1943,NO
0.2956,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2859,NO
0.0976,NO
0.5022,YES
0.2552,NO
0.6283,YES
0.1893,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.1005,NO
1.0,YES
0.0923,NO
1.0,YES
0.2833,NO
1.0,YES
0.1592,NO
0.3862,NO
0.5265,NO
0.2207,NO
0.7068,YES
0.2047,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.3683,NO
0.3796,NO
0.3391,NO
1.0,YES
1.0,YES
0.3012,NO
0.3547,NO
0.3111,NO
0.4076,NO
0.5915,NO
0.5915,NO
0.5915,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
0.3269,NO
0.3547,NO
0.4076,NO
0.4076,NO
0.35,NO
0.4076,NO
0.4952,NO
0.1585,NO
0.3141,NO
1.0,YES
0.4773,YES
0.4378,YES
1.0,YES
0.3502,NO
0.1279,NO
1.0,YES
0.4834,NO
1.0,YES
0.4834,NO
0.5579,NO
0.4246,NO
0.3473,NO
0.2557,NO
0.5710000000000001,YES
0.1171,NO
0.611,YES
0.506,NO
0.5710000000000001,YES
0.2831,NO
0.4834,NO
0.5832,NO
0.4834,NO
1.0,YES
0.5757,NO
1.0,YES
0.2339,NO
0.2248,NO
0.6915,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3772,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.6074,NO
0.4544,NO
0.4246,NO
0.2972,NO
0.2339,NO
1.0,YES
0.2339,NO
1.0,YES
0.2963,NO
1.0,YES
0.6074,NO
0.6074,NO
0.5719,NO
0.6074,NO
1.0,YES
0.6074,NO
1.0,YES
0.1342,NO
0.2768,NO
1.0,YES
0.6709999999999999,YES
0.4228,YES
1.0,YES
0.3772,NO
0.1622,NO
1.0,YES
0.1127,NO
1.0,YES
0.1629,NO
0.4503,NO
0.4246,NO
0.2972,NO
0.2557,NO
0.5515,YES
0.1975,NO
0.6709999999999999,YES
0.506,NO
0.6709999999999999,YES
0.2695,NO
0.2365,NO
0.5719,NO
0.3136,NO
1.0,YES
0.5442,NO
1.0,YES
0.1585,NO
0.3162,NO
1.0,YES
0.4235,YES
0.4365,YES
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.1164,NO
1.0,YES
0.1629,NO
0.5579,NO
0.4246,NO
0.3473,NO
0.2557,NO
0.5693,YES
0.1171,NO
0.6151,YES
0.506,NO
0.5693,YES
0.2695,NO
0.2365,NO
0.5872,NO
0.3136,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.1509,NO
0.368,YES
1.0,YES
1.0,YES
0.4595,YES
0.1483,NO
0.1483,NO
0.337,YES
0.3272,NO
0.4216,YES
0.4755,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1892,NO
1.0,YES
0.2464,NO
0.4267,NO
0.4755,NO
0.4755,NO
0.4743,YES
0.4755,NO
0.6711,YES
0.1709,NO
0.1672,NO
0.408,YES
1.0,YES
1.0,YES
0.5094,YES
0.1884,NO
0.0792,NO
0.3736,YES
0.4584,NO
0.5679,YES
0.4027,NO
0.1503,NO
0.1873,NO
0.1397,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.2026,NO
1.0,YES
0.3739,NO
0.457,NO
0.4726,NO
0.4584,NO
0.5259,YES
0.4584,NO
0.7440000000000001,YES
0.2769,NO
0.4212,NO
0.3139,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.3632,NO
0.2552,NO
0.5987,NO
0.1684,NO
0.3914,NO
0.2358,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.3776,NO
0.2552,NO
0.3776,NO
0.3802,NO
0.3776,NO
0.1609,NO
0.2739,NO
0.2239,NO
0.3146,NO
0.3494,NO
0.2918,NO
0.6436,NO
1.0,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.2116,NO
1.0,YES
1.0,YES
0.1931,NO
0.2238,NO
0.1707,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
0.1685,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.1603,NO
0.3252,NO
0.2269,NO
0.1709,NO
0.1742,NO
0.425,YES
1.0,YES
1.0,YES
0.5308,YES
0.1559,NO
0.0554,NO
0.4013,YES
0.3019,NO
0.48700000000000004,YES
0.22399999999999998,NO
0.1977,NO
0.1726,NO
0.1805,NO
0.0949,NO
1.0,YES
0.0871,NO
1.0,YES
0.2026,NO
1.0,YES
0.1182,NO
0.457,NO
0.4081,NO
0.105,NO
0.5479,YES
0.1825,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.2357,NO
0.3139,NO
1.0,YES
1.0,YES
0.33399999999999996,NO
0.2094,NO
0.2501,NO
0.2506,NO
0.1741,NO
0.1558,NO
0.132,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
0.1298,NO
0.2094,NO
0.2506,NO
0.2506,NO
0.33399999999999996,NO
0.2506,NO
0.33399999999999996,NO
0.2411,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3315,NO
0.3464,NO
0.4224,NO
0.2411,NO
0.3377,NO
1.0,YES
0.0845,NO
1.0,YES
0.564,NO
0.5447,NO
0.564,NO
0.3249,NO
0.2942,NO
0.2411,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3499,NO
1.0,YES
0.3287,YES
0.2823,NO
0.2282,NO
0.2282,NO
0.0942,NO
0.3287,YES
1.0,YES
0.1578,NO
0.153,NO
0.0942,NO
0.2223,NO
0.2636,NO
0.2546,NO
0.2636,NO
1.0,YES
0.1972,NO
1.0,YES
0.1509,NO
1.0,YES
0.2282,NO
0.1431,NO
0.1431,NO
0.2223,NO
0.2223,NO
0.1495,NO
0.2223,NO
0.0942,NO
0.418,NO
0.3133,NO
0.6593,NO
0.3384,NO
0.3315,NO
0.4563,NO
0.4224,NO
0.418,NO
0.4855,NO
1.0,YES
0.3635,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.418,NO
0.2942,NO
0.418,NO
0.4343,NO
0.418,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4855,NO
