50Traced_NONETRACED_MAX_RAW_VSM_45_MEDIAN,Associated
0.1553,NO
0.1687,NO
0.1406,NO
0.2653,NO
0.1379,NO
0.2963,NO
0.1579,NO
0.1171,NO
0.1689,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.20600000000000002,NO
0.1109,NO
0.0949,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.1615,YES
0.3715,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1405,NO
0.3947,YES
0.1615,YES
0.1364,NO
0.1056,NO
0.1405,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1766,NO
0.3715,YES
0.1344,NO
0.1126,YES
0.1088,NO
0.3715,YES
0.1344,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1405,NO
0.0886,NO
0.1731,NO
0.1505,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1465,NO
0.076,NO
0.2187,NO
0.5081,YES
0.1603,NO
0.2965,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1616,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.5081,YES
0.5256,YES
0.3653,YES
0.4064,YES
0.1659,NO
0.5256,YES
0.1505,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
0.35200000000000004,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1525,NO
0.1387,NO
0.2289,NO
0.2088,NO
0.2183,NO
1.0,YES
0.1268,NO
0.4181,YES
0.0372,NO
1.0,YES
0.1268,NO
0.1251,NO
0.1387,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1387,NO
0.1525,NO
0.1566,NO
0.1267,NO
0.2378,YES
1.0,YES
0.3497,YES
0.2985,YES
0.1661,NO
0.1088,NO
0.2465,YES
0.1475,NO
0.2372,YES
0.1531,NO
0.2165,NO
0.1934,NO
0.2199,NO
0.1267,NO
1.0,YES
0.0806,NO
1.0,YES
0.1417,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.1335,NO
0.2732,YES
0.1531,NO
0.2372,YES
0.1694,NO
0.1694,NO
0.2286,NO
0.2582,NO
0.1977,NO
0.2963,NO
0.1684,NO
0.1694,NO
0.2286,NO
0.4028,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1844,NO
0.1926,NO
0.1827,NO
0.0805,NO
0.2067,NO
0.2019,NO
0.2067,NO
0.3897,YES
1.0,YES
0.3819,YES
0.485,YES
0.2254,NO
1.0,YES
0.2286,NO
0.0985,NO
0.0846,NO
0.1069,YES
1.0,YES
0.3236,YES
0.1422,YES
0.0885,NO
0.0846,NO
0.2068,YES
0.2598,NO
0.106,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.1032,NO
0.1461,YES
0.1242,NO
0.1326,YES
0.1553,NO
0.0785,NO
0.2381,NO
0.2653,NO
0.1547,NO
0.2963,NO
0.1653,NO
0.1536,NO
0.1999,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.1755,NO
0.20600000000000002,NO
0.0807,NO
0.1506,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2405,NO
1.0,YES
0.1934,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.2338,NO
0.2963,NO
0.1488,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0797,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.2254,NO
1.0,YES
0.2213,NO
0.1553,NO
0.1479,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1204,NO
0.1751,NO
1.0,YES
0.1828,NO
0.3235,YES
0.2252,NO
0.2041,NO
0.2085,NO
0.159,NO
0.20600000000000002,NO
0.0515,NO
0.1207,NO
0.1912,NO
0.2083,NO
1.0,YES
0.4754,YES
0.3527,YES
1.0,YES
0.2206,NO
1.0,YES
0.1743,NO
0.1553,NO
0.1542,NO
0.10800000000000001,NO
0.2886,NO
0.1427,NO
0.2963,NO
0.1488,NO
0.0647,NO
0.1525,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.20600000000000002,NO
0.0824,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.1741,NO
0.153,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2237,NO
0.153,NO
1.0,YES
0.1475,NO
1.0,YES
0.2938,NO
0.2131,NO
0.2246,NO
0.1474,NO
0.0902,NO
0.2337,YES
0.0875,NO
0.2829,YES
0.2129,NO
0.2157,YES
0.1629,NO
0.2938,NO
0.3025,NO
0.12,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2156,NO
0.1535,NO
0.4159,YES
0.1827,NO
0.1097,NO
