50Traced_NONETRACED_MAX_RAW_VSM_11_MAX,Associated
0.1686,NO
0.0652,NO
0.2688,NO
0.2164,NO
0.1379,NO
0.2963,NO
0.0594,NO
0.0679,NO
0.2252,NO
1.0,YES
0.102,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1906,NO
0.1109,NO
0.1843,NO
0.2179,NO
0.1259,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.4428,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1405,NO
0.3947,YES
0.3413,YES
0.1405,NO
0.1231,NO
0.1318,NO
0.1474,NO
0.1797,NO
0.1528,NO
0.1551,NO
1.0,YES
0.1138,NO
0.4035,YES
0.1033,NO
1.0,YES
0.1088,NO
0.1231,NO
0.1474,NO
0.1474,NO
0.1231,NO
0.1903,NO
0.1474,NO
0.1296,NO
0.1553,NO
0.1534,NO
0.1505,NO
0.2865,NO
0.1616,NO
0.1666,NO
0.1465,NO
0.0509,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
0.2965,YES
0.1659,NO
1.0,YES
0.1251,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.1387,NO
0.1364,NO
0.1841,NO
0.2289,NO
0.2094,NO
0.2094,NO
1.0,YES
0.0978,NO
0.4181,YES
0.0421,NO
1.0,YES
0.0836,NO
0.1387,NO
0.1841,NO
0.1841,NO
0.1387,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.1328,NO
0.0635,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.071,NO
0.2465,YES
0.1531,NO
1.0,YES
0.1531,NO
0.2165,NO
0.2037,NO
0.1934,NO
0.1267,NO
1.0,YES
0.0864,NO
1.0,YES
0.1417,NO
1.0,YES
0.1531,NO
0.2519,NO
0.2298,NO
0.1531,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1926,NO
0.1926,NO
0.2688,NO
0.2653,NO
0.1977,NO
0.2963,NO
0.1926,NO
0.1926,NO
0.2286,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1689,NO
0.0656,NO
0.20600000000000002,NO
0.1544,NO
0.2524,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.1576,NO
0.1328,NO
0.0774,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.071,NO
0.2465,YES
0.2598,NO
1.0,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2564,NO
0.2519,NO
0.2564,NO
0.1353,NO
1.0,YES
0.2293,NO
0.2078,YES
0.1755,NO
0.1755,NO
0.2688,NO
0.2653,NO
0.1547,NO
0.2963,NO
0.1755,NO
0.1755,NO
0.2369,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.1669,NO
0.20600000000000002,NO
0.1544,NO
0.2395,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1576,NO
0.1686,NO
0.1339,NO
0.2688,NO
0.2338,NO
0.1494,NO
0.2963,NO
0.1339,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1834,NO
0.0797,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1726,NO
0.1686,NO
0.0785,NO
0.2688,NO
0.2342,NO
0.2174,NO
0.2963,NO
0.1684,NO
0.1204,NO
0.2252,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0656,NO
0.2174,NO
0.1544,NO
0.2664,NO
0.1912,NO
0.2174,NO
1.0,YES
0.4754,YES
1.0,YES
1.0,YES
0.2664,NO
1.0,YES
0.1576,NO
0.1686,NO
0.1348,NO
0.2688,NO
0.2886,NO
0.2184,NO
0.2963,NO
0.1348,NO
0.1348,NO
0.2252,NO
1.0,YES
0.107,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.2184,NO
0.0959,NO
0.1843,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.1741,NO
0.1628,NO
0.5095,YES
0.1431,YES
0.1524,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2516,NO
0.2246,NO
0.1474,NO
0.0941,NO
0.1935,YES
0.0875,NO
0.27899999999999997,YES
0.2129,NO
0.1837,YES
0.2938,NO
0.1709,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.3456,NO
0.1535,NO
0.4159,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
1.0,YES
0.1533,NO
0.1533,NO
0.2902,YES
1.0,YES
1.0,YES
0.3333,YES
0.1533,NO
0.1533,NO
0.3333,YES
0.3374,NO
