50Traced_NONETRACED_MAX_RAW_LSA_1_MAX,Associated
0.1686,NO
0.1687,NO
0.1144,NO
0.2164,NO
0.1423,NO
0.2963,NO
0.1987,NO
0.1687,NO
0.2252,NO
0.4096,YES
0.2347,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.0949,NO
0.1171,NO
0.1843,NO
0.2179,NO
0.166,NO
0.2383,YES
1.0,YES
1.0,YES
0.24,YES
0.2254,NO
1.0,YES
0.1576,NO
0.1289,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1778,NO
1.0,YES
1.0,YES
0.1659,NO
0.1474,NO
0.1778,NO
0.1474,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.3834,YES
0.1088,NO
0.1615,YES
0.1659,NO
1.0,YES
0.0412,NO
0.1212,NO
0.1231,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1231,NO
0.1318,NO
0.1686,NO
0.1731,NO
0.1505,NO
0.2865,NO
0.2137,NO
0.2963,NO
0.1987,NO
0.1731,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
0.5256,YES
1.0,YES
1.0,YES
0.245,YES
0.2254,NO
1.0,YES
0.1576,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.1441,NO
1.0,YES
1.0,YES
0.204,NO
0.1841,NO
0.204,NO
0.1841,NO
0.2289,NO
0.2094,NO
0.2075,NO
0.3834,YES
0.1033,NO
1.0,YES
0.204,NO
1.0,YES
0.044000000000000004,NO
0.1251,NO
0.1387,NO
0.1387,NO
0.1053,NO
0.2201,NO
0.1387,NO
0.1328,NO
0.1566,NO
0.1088,NO
0.2372,YES
1.0,YES
0.3354,YES
0.2372,YES
0.1548,NO
0.1088,NO
0.3354,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2199,NO
0.2199,NO
0.1934,NO
0.0572,NO
1.0,YES
0.1088,NO
1.0,YES
0.1417,NO
0.255,YES
0.073,NO
0.2519,NO
0.1439,NO
0.0494,NO
0.1977,YES
0.1242,NO
0.1343,YES
0.1544,NO
0.1694,NO
0.1975,NO
0.2653,NO
0.1977,NO
0.1701,NO
0.1694,NO
0.1694,NO
0.1639,NO
1.0,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.0988,NO
0.2067,NO
0.1694,NO
0.1827,NO
0.2019,NO
0.1498,NO
1.0,YES
0.4613,YES
0.3648,YES
0.2894,YES
0.2226,NO
1.0,YES
0.1639,NO
0.1566,NO
0.0774,NO
0.1092,YES
0.3647,YES
0.2886,YES
0.1371,YES
0.1548,NO
0.0604,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.3316,YES
0.141,NO
1.0,YES
0.142,NO
0.3658,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.1032,NO
0.1461,YES
0.1353,NO
0.1326,YES
0.1415,NO
0.1809,NO
0.2381,NO
0.1926,NO
0.2395,NO
0.1997,NO
0.1809,NO
0.1809,NO
0.2395,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2033,NO
0.0988,NO
0.1124,NO
0.1809,NO
0.2395,NO
0.2256,NO
0.1201,NO
0.2462,YES
0.3053,YES
0.2638,YES
0.3108,YES
0.2405,NO
0.2638,YES
0.1331,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2213,NO
0.1488,NO
0.1197,NO
0.2213,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
1.0,YES
1.0,YES
0.245,YES
0.2213,NO
1.0,YES
0.1896,NO
0.1686,NO
0.1579,NO
0.2171,NO
0.2653,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1579,NO
0.2252,NO
0.4373,YES
0.2347,NO
0.4373,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0831,NO
0.2174,NO
0.0807,NO
0.1843,NO
0.1912,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.2675,YES
0.2254,NO
1.0,YES
0.1576,NO
0.0747,NO
0.1348,NO
0.10800000000000001,NO
0.2886,NO
0.2085,NO
0.107,NO
0.0789,NO
0.1348,NO
0.2085,NO
0.4397,YES
0.2085,NO
0.3916,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1035,NO
0.0824,NO
0.2085,NO
0.1702,NO
0.1518,NO
0.4994,YES
0.3961,YES
0.3961,YES
0.1257,YES
0.1375,NO
0.4994,YES
0.1006,NO
0.1372,NO
0.1628,NO
0.5095,YES
0.1431,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.0974,NO
1.0,YES
0.1059,NO
0.2203,NO
0.2246,NO
0.1474,NO
0.0902,NO
0.1935,YES
0.0875,NO
0.27899999999999997,YES
0.2129,NO
0.1621,YES
0.1271,NO
0.08,NO
0.3025,NO
0.12,NO
1.0,YES
0.2516,NO
0.344,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1955,NO
0.1097,NO
0.5448,YES
0.191,NO
0.47700000000000004,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.2742,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
0.3097,YES
0.1468,NO
0.1768,NO
0.3333,YES
1.0,YES
1.0,YES
0.3189,YES
0.1768,NO
0.1768,NO
1.0,YES
0.2818,NO
1.0,YES
0.2818,NO
0.2585,NO
0.2585,NO
0.2048,NO
0.0818,NO
1.0,YES
0.1768,NO
1.0,YES
0.1427,NO
0.3658,YES
0.2397,NO
0.3374,NO
0.3374,NO
0.1155,NO
0.2732,YES
0.3374,NO
0.3333,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.24600000000000002,NO
0.4534,YES
0.1681,NO
0.153,NO
1.0,YES
0.159,NO
0.493,YES
0.1456,NO
0.2516,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2848,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
1.0,YES
0.1328,NO
0.0855,NO
0.1997,YES
1.0,YES
0.3236,YES
0.2373,YES
0.1366,NO
0.0855,NO
0.2212,YES
0.1175,NO
0.1972,YES
0.1175,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0632,NO
1.0,YES
0.0864,NO
1.0,YES
0.1347,NO
0.3658,YES
0.1005,NO
0.2519,NO
0.2125,NO
0.035,NO
0.1059,YES
0.2085,NO
0.073,YES
0.4428,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1636,NO
1.0,YES
1.0,YES
0.1659,NO
0.1665,NO
0.1636,NO
0.1665,NO
0.2374,NO
0.2374,NO
0.1446,NO
0.1388,YES
0.0978,NO
1.0,YES
0.11,NO
0.2985,YES
0.0678,NO
0.1398,NO
0.0927,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1659,NO
0.17,NO
0.0695,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1867,NO
0.0711,NO
1.0,YES
0.1183,NO
1.0,YES
0.0884,NO
0.3042,NO
0.1867,NO
0.2024,NO
0.0941,NO
0.2337,YES
0.0773,NO
1.0,YES
0.0821,NO
0.2157,YES
0.1353,NO
0.2192,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2621,NO
1.0,YES
0.17,NO
0.0474,NO
0.4277,YES
0.2996,YES
1.0,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.2422,NO
1.0,YES
0.2422,NO
0.2277,NO
0.2193,NO
0.1744,NO
0.0948,NO
0.2337,YES
0.0882,NO
1.0,YES
0.1968,NO
0.2157,YES
0.2134,NO
0.3049,NO
0.3049,NO
0.1322,NO
1.0,YES
0.3049,NO
0.3083,YES
0.17,NO
0.1184,NO
1.0,YES
0.1623,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1183,NO
1.0,YES
0.1022,NO
0.2516,NO
0.2246,NO
0.1085,NO
0.2034,NO
0.1935,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.1426,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.17,NO
0.0732,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1955,NO
0.0711,NO
1.0,YES
0.1183,NO
1.0,YES
0.0884,NO
0.2859,NO
0.2466,NO
0.1497,NO
0.1047,NO
0.2626,YES
0.1016,NO
1.0,YES
0.0639,NO
0.2157,YES
0.1277,NO
0.2192,NO
0.3135,NO
0.1123,NO
1.0,YES
0.2439,NO
1.0,YES
0.1566,NO
0.1259,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1548,NO
0.1259,NO
1.0,YES
0.20199999999999999,NO
1.0,YES
0.20199999999999999,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
0.2853,YES
0.145,NO
0.2519,NO
0.2335,NO
0.1018,NO
0.2732,YES
0.2335,NO
0.2078,YES
0.1566,NO
0.10300000000000001,NO
0.2635,YES
1.0,YES
1.0,YES
0.2985,YES
0.1548,NO
0.0969,NO
1.0,YES
0.1836,NO
1.0,YES
0.1342,NO
0.1477,NO
0.1698,NO
0.0885,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
0.4594,YES
0.1677,NO
0.2519,NO
0.2985,NO
0.1348,NO
0.2732,YES
0.2298,NO
0.2418,YES
0.08900000000000001,NO
0.1243,NO
0.1931,NO
0.2108,NO
0.0676,NO
0.1653,NO
0.1243,NO
0.1243,NO
0.2592,NO
0.1291,NO
0.0785,NO
0.1052,NO
0.4225,YES
0.4103,YES
0.3938,YES
0.0766,NO
0.0711,NO
0.1243,NO
0.14800000000000002,NO
0.1551,NO
0.077,NO
0.0463,NO
0.0745,NO
0.1014,NO
0.0541,NO
0.1685,NO
0.0631,NO
0.2105,NO
0.1239,YES
0.3686,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1208,NO
0.3686,YES
0.3686,YES
0.1208,NO
0.1519,NO
0.0543,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3075,YES
0.0597,NO
0.1815,YES
0.1137,NO
0.3735,YES
0.0877,NO
0.1163,NO
0.0421,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0821,NO
0.0894,NO
0.1566,NO
0.1,NO
0.1932,YES
1.0,YES
0.3362,YES
0.2148,YES
0.1548,NO
0.1,NO
0.3362,YES
0.1296,NO
0.3362,YES
0.0996,NO
0.1977,NO
0.1726,NO
0.1805,NO
0.051,NO
1.0,YES
0.0999,NO
1.0,YES
0.1039,NO
0.3658,YES
0.0845,NO
0.2519,NO
0.1228,NO
0.0373,NO
0.2148,YES
0.1242,NO
0.1119,YES
0.4232,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.1401,NO
1.0,YES
1.0,YES
0.1401,NO
0.1422,NO
0.1083,NO
0.1422,NO
0.1792,NO
0.1792,NO
0.132,NO
0.3834,YES
0.1033,NO
0.4181,YES
0.0421,NO
1.0,YES
0.0678,NO
0.1173,NO
0.1267,NO
0.1267,NO
0.0726,NO
0.192,NO
0.1267,NO
0.0813,NO
0.1686,NO
0.1552,NO
0.1199,NO
0.2653,NO
0.1396,NO
0.2963,NO
0.1987,NO
0.1552,NO
0.2252,NO
0.4371,YES
0.2347,NO
0.2884,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.0983,NO
0.1658,NO
0.1843,NO
0.2072,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.1927,YES
0.2254,NO
1.0,YES
0.1576,NO
0.4428,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1295,NO
0.1163,NO
1.0,YES
1.0,YES
