50Traced_NONETRACED_SUM_RAW_LSA_79_MEDIAN,Associated
0.4111,NO
0.1729,NO
0.3504,NO
0.5323,NO
0.0671,NO
0.4818,NO
0.2366,NO
0.1426,NO
0.2064,NO
2.2725,YES
0.3856,NO
1.2654,YES
0.2427,NO
0.2862,NO
0.2223,NO
0.3122,NO
0.1566,NO
0.1707,NO
0.525,NO
0.2935,NO
0.3173,NO
2.1929,YES
1.3407,YES
1.8867,YES
0.9267,YES
0.5734,NO
1.3880000000000001,YES
0.4161,NO
0.4247,YES
0.2724,YES
0.4849,NO
0.303,NO
0.2399,NO
0.5033,NO
0.5614,YES
0.1637,YES
0.4331,NO
0.3297,NO
0.3792,NO
0.1363,NO
0.18600000000000003,NO
0.457,NO
0.3849,NO
0.4754,YES
0.1095,NO
0.3056,YES
0.2638,NO
0.6241,YES
0.1394,NO
0.2746,NO
0.2642,NO
0.1741,NO
0.1978,NO
0.4429,NO
0.3084,NO
0.4121,NO
0.3606,NO
0.2035,NO
0.3273,NO
0.6168,NO
0.34700000000000003,NO
0.465,NO
0.3955,NO
0.1376,NO
0.3212,NO
1.2481,YES
0.3199,NO
0.7856,YES
0.205,NO
0.5713,NO
0.3466,NO
0.3595,NO
0.2399,NO
0.1762,NO
0.4798,NO
0.3538,NO
0.4839,NO
1.1279,YES
1.284,YES
1.2343,YES
1.1305,YES
0.4572,NO
0.7229,YES
0.40700000000000003,NO
1.6453,YES
1.2557,YES
0.8975,NO
0.4611,NO
0.3495,NO
0.8320000000000001,NO
1.3883,YES
0.7435,YES
0.49,NO
0.3967,NO
0.5045,NO
0.096,NO
0.3094,NO
0.4897,NO
0.2713,NO
1.3222,YES
0.2841,NO
1.6093,YES
0.3745,NO
2.2946,YES
0.2649,NO
0.377,NO
0.3658,NO
0.2569,NO
0.1706,NO
0.8640000000000001,NO
0.3305,NO
0.5407,NO
0.3668,NO
0.1761,NO
1.3307,YES
2.2618,YES
2.6755,YES
1.62,YES
0.6622,NO
0.14,NO
1.4834,YES
0.6028,NO
1.3288,YES
0.2244,NO
0.34700000000000003,NO
0.5051,NO
0.4035,NO
0.2637,NO
1.42,YES
0.1657,NO
2.3859,YES
0.201,NO
1.1547,YES
0.2197,NO
0.19899999999999998,NO
0.1497,NO
0.3457,NO
0.8322,YES
0.5652,NO
0.5378,YES
0.5433,NO
0.3381,NO
0.45299999999999996,NO
0.6681,NO
0.2286,NO
0.8525,NO
0.3934,NO
0.2779,NO
0.4866,NO
1.9221,YES
0.3204,NO
1.4176,YES
0.1987,NO
0.6362,NO
0.2213,NO
0.4162,NO
0.1767,NO
0.3116,NO
0.4461,NO
0.5188,NO
0.5893,NO
1.788,YES
2.1149,YES
2.3259,YES
1.7655,YES
0.915,NO
0.9503,YES
0.5258,NO
0.3804,NO
0.2491,NO
1.2016,YES
3.4609,YES
2.8548,YES
1.5025,YES
0.7317,NO
0.1241,NO
1.3856,YES
0.46299999999999997,NO
1.2776,YES
0.1459,NO
0.4549,NO
0.4103,NO
0.4964,NO
0.298,NO
2.5735,YES
0.2986,NO
3.3866,YES
0.2298,NO
1.8030000000000002,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.2436,NO
0.7019,YES
0.2969,NO
0.4455,YES
0.3918,NO
0.3109,NO
0.8659,NO
0.6486,NO
0.1658,NO
1.1738,NO
0.4879,NO
0.1983,NO
0.6201,NO
1.3265,YES
0.8422,NO
0.7206,YES
0.2519,NO
0.8455,NO
0.5036,NO
0.4792,NO
0.3216,NO
0.2715,NO
0.6634,NO
0.4989,NO
0.4818,NO
1.0902,YES
2.2792,YES
1.7222,YES
2.2147,YES
0.9408,NO
0.7692,YES
0.8702,NO
0.1913,NO
0.1339,NO
0.5870000000000001,NO
0.5211,NO
0.1817,NO
0.8485,NO
0.1339,NO
0.0967,NO
0.3265,NO
1.2069,YES
0.6357,NO
0.7044,YES
0.1331,NO
0.2925,NO
0.0828,NO
0.204,NO
0.3378,NO
0.1655,NO
0.6037,NO
0.1309,NO
0.3794,NO
1.1082,YES
1.0106,YES
1.1413,YES
0.8852,YES
0.8369,NO
0.7047,YES
0.6225,NO
0.4907,NO
0.3171,NO
0.7013,NO
0.5267,NO
0.2412,NO
0.8081,NO
0.3373,NO
0.1435,NO
0.4426,NO
1.8156,YES
0.675,NO
0.7144,YES
0.2252,NO
0.4549,NO
0.2474,NO
0.3524,NO
0.3021,NO
0.2849,NO
0.6344,NO
0.4352,NO
0.3494,NO
1.6433,YES
1.443,YES
1.3926,YES
1.2081,YES
0.6743,NO
1.3755,YES
0.6451,NO
0.2844,NO
0.2083,NO
0.5733,NO
0.6924,NO
0.3969,NO
0.8411,NO
0.2303,NO
0.1669,NO
0.6308,NO
1.3115,YES
0.5463,NO
0.8474,YES
0.2118,NO
0.4831,NO
0.2375,NO
0.1997,NO
0.3032,NO
0.1526,NO
0.6941,NO
0.2233,NO
0.4325,NO
1.0713,YES
1.8399,YES
1.6722,YES
1.6664,YES
0.6425,NO
0.6865,YES
0.4869,NO
0.2644,NO
0.1429,NO
2.49,YES
0.9278,YES
0.8348,YES
3.617,YES
0.3091,NO
0.1851,NO
1.7779,YES
0.3264,NO
2.3762,YES
0.2075,NO
0.3095,NO
0.7871,NO
0.3023,NO
0.1991,NO
0.7304,YES
0.2645,NO
1.4001,YES
0.2129,NO
0.489,YES
0.1527,NO
0.3744,NO
0.5703,NO
0.5018,NO
3.1578,YES
0.3468,NO
2.2533,YES
0.3287,NO
0.1847,NO
1.6303,YES
0.5671,NO
0.6732,NO
1.9427,YES
0.2994,NO
0.1324,NO
1.4123,YES
0.47100000000000003,NO
1.3253,YES
0.1975,NO
0.3264,NO
0.5785,NO
0.3138,NO
0.2026,NO
0.2947,NO
0.1798,NO
0.7091,NO
0.2494,NO
0.2767,NO
0.2868,NO
0.3035,NO
0.3767,NO
0.2416,NO
1.5105,YES
0.6063,NO
1.4264,YES
0.4331,NO
0.2974,NO
0.9305,YES
2.167,YES
2.2058,YES
1.5731,YES
0.5131,NO
0.1047,NO
1.2118,YES
0.4377,NO
1.2033,YES
0.1552,NO
0.4249,NO
0.578,NO
0.45399999999999996,NO
0.168,NO
2.3596,YES
0.376,NO
2.235,YES
0.2522,NO
1.6015,YES
0.2397,NO
0.2111,NO
0.2935,NO
0.2793,NO
1.3382,YES
0.4863,NO
1.1356,YES
0.1636,NO
0.1646,NO
0.7031,YES
0.3133,NO
0.5035,NO
1.3278,YES
0.1845,NO
0.153,NO
0.8115,YES
0.159,NO
0.9389,YES
0.1456,NO
0.2244,NO
0.5466,NO
0.2814,NO
0.1775,NO
0.4056,NO
0.1654,NO
0.5287,NO
0.0902,NO
0.3161,NO
0.2218,NO
0.1764,NO
0.3901,NO
