50Traced_NONETRACED_MAX_SINGLE_VSM_77_SUM,Associated
0.1667752442996743,NO
0.18892508143322478,NO
0.479413680781759,NO
0.24078175895765475,NO
0.2385667752442997,NO
0.14254071661237788,NO
0.2889250814332248,NO
0.19068403908794793,NO
0.3746579804560261,NO
0.7876872964169382,YES
0.1305537459283388,NO
0.8470358306188926,YES
0.37459283387622155,NO
0.3618241042345277,NO
0.3613029315960913,NO
0.22084690553745934,NO
0.3557654723127036,NO
0.21869706840390882,NO
0.306970684039088,NO
0.28840390879478833,NO
0.22938110749185675,NO
0.6775895765472314,YES
0.6792182410423453,YES
0.7355048859934854,YES
0.7831921824104234,YES
0.41576547231270367,NO
0.673485342019544,YES
0.31048859934853423,NO
0.6966775244299674,YES
0.7860586319218241,YES
0.4554397394136808,NO
0.13407166123778505,NO
0.11602605863192182,NO
0.2930944625407167,NO
0.8839739413680783,YES
0.6891856677524429,YES
0.22736156351791537,NO
0.1949185667752443,NO
0.30032573289902287,NO
0.19504885993485346,NO
0.3649511400651466,NO
0.34729641693811075,NO
0.3489250814332248,NO
0.8099674267100977,YES
0.12110749185667753,NO
0.7001954397394138,YES
0.07094462540716613,NO
0.8482736156351792,YES
0.1130944625407166,NO
0.18996742671009778,NO
0.16110749185667755,NO
0.20657980456026062,NO
0.178371335504886,NO
0.36039087947882736,NO
0.19902280130293162,NO
0.302084690553746,NO
0.1671009771986971,NO
0.14449511400651469,NO
0.4915960912052118,NO
0.40592833876221507,NO
0.2933550488599349,NO
0.185342019543974,NO
0.34599348534201957,NO
0.07211726384364822,NO
0.40710097719869714,NO
0.9248208469055376,YES
0.30462540716612385,NO
0.7581107491856678,YES
0.24794788273615637,NO
0.23218241042345278,NO
0.21941368078175902,NO
0.16925081433224756,NO
0.40964169381107496,NO
0.12058631921824105,NO
0.3851465798045603,NO
0.20977198697068408,NO
0.2981107491856678,NO
0.9177198697068404,YES
0.9038436482084691,YES
0.8648208469055375,YES
0.7422149837133551,YES
0.4213680781758959,NO
0.7523778501628665,YES
0.313485342019544,NO
0.7117263843648209,YES
0.7450162866449512,YES
0.5467752442996743,NO
0.16996742671009774,NO
0.17537459283387624,NO
0.4007817589576548,NO
0.8506188925081435,YES
0.7078175895765473,YES
0.3758306188925082,NO
0.4289250814332248,NO
0.41700325732899024,NO
0.4246905537459284,NO
0.6050162866449512,NO
0.5919218241042346,NO
0.5910749185667753,NO
0.7521172638436482,YES
0.18514657980456029,NO
0.6803257328990229,YES
0.11439739413680781,NO
0.8275570032573291,YES
0.1732899022801303,NO
0.2597394136807818,NO
0.42618892508143325,NO
0.32566775244299684,NO
0.43550488599348536,NO
0.4715309446254072,NO
0.33680781758957656,NO
0.41465798045602614,NO
0.13387622149837136,NO
0.12540716612377853,NO
0.3292508143322476,YES
0.8449511400651466,YES
0.8181758957654724,YES
0.5471009771986971,YES
0.17250814332247558,NO
0.08351791530944627,NO
0.35270358306188926,YES
0.26293159609120526,NO
0.36234527687296425,YES
0.21530944625407167,NO
0.36332247557003267,NO
0.3482736156351792,NO
0.3482736156351792,NO
0.12097719869706842,NO
0.7778501628664496,YES
0.11993485342019543,NO
0.7177198697068404,YES
0.17602605863192186,NO
0.7929641693811075,YES
0.1876221498371336,NO
0.317198697068404,NO
0.3088599348534202,NO
0.1657980456026059,NO
0.425342019543974,YES
0.1282084690553746,NO
0.34325732899022804,YES
0.21726384364820853,NO
0.15309446254071662,NO
0.5335504885993485,NO
0.41309446254071663,NO
0.3236482084690554,NO
0.35570032573289906,NO
0.3602605863192183,NO
0.1964820846905538,NO
0.35960912052117266,NO
0.8892508143322476,YES
0.3108794788273616,NO
0.8160260586319219,YES
0.2438436482084691,NO
0.22084690553745934,NO
0.19433224755700326,NO
0.14058631921824105,NO
0.40547231270358314,NO
0.15231270358306193,NO
0.3287947882736157,NO
0.2646254071661238,NO
0.2585667752442997,NO
0.8807166123778501,YES
0.8621498371335505,YES
0.8086644951140066,YES
0.8153745928338764,YES
0.4583061889250815,NO
0.741042345276873,YES
0.2957654723127036,NO
0.1346579804560261,NO
0.15993485342019548,NO
0.3402605863192183,YES
0.8644299674267102,YES
0.7917263843648208,YES
0.600586319218241,YES
0.19433224755700326,NO
0.08625407166123779,NO
0.38052117263843654,YES
0.5943322475570032,NO
0.38273615635179153,YES
0.4531596091205213,NO
0.2308794788273616,NO
0.31830618892508145,NO
0.31465798045602605,NO
0.14781758957654728,NO
0.7730944625407166,YES
0.14501628664495114,NO
0.7977198697068404,YES
0.16384364820846908,NO
0.7932899022801304,YES
0.5585667752442997,NO
0.5687947882736156,NO
0.570228013029316,NO
0.425342019543974,NO
0.45120521172638445,YES
0.19179153094462545,NO
0.37726384364820853,YES
0.20749185667752443,NO
0.08729641693811076,NO
0.4066449511400652,NO
0.3811074918566776,NO
