50Traced_NONETRACED_SUM_MULTI_VSM_3_SUM,Associated
0.24701081480486337,NO
0.056962450460133,NO
0.16380063142338958,NO
0.3309766910727481,NO
0.11142271780748306,NO
0.19475045341573186,NO
0.16270907503190704,NO
0.10346275273728756,NO
0.24531470410425205,NO
0.5467521999059582,YES
0.1346308860079264,NO
0.3844797474306442,YES
0.13894673204809566,NO
0.24815275072210657,NO
0.10952508900382885,NO
0.14378316652112583,NO
0.1067878014374958,NO
0.12067575737220396,NO
0.1674111641029086,NO
0.1583092631154699,NO
0.21967152549204003,NO
0.45353328407335264,YES
0.48386175858131253,YES
0.4639282595553167,YES
0.4971115738563847,YES
0.1894773963861087,NO
0.27372875663330426,YES
0.14134815610935716,NO
0.2900853093302882,YES
0.21243366695774837,YES
0.18511117082017867,NO
0.15940081950695237,NO
0.07378921206421711,NO
0.11442869617787332,NO
0.31886881171491904,YES
0.22351716262510912,YES
0.10322764828373748,NO
0.08633371397863908,NO
0.11740108819775644,NO
0.09780345267683214,NO
0.12264055887687245,NO
0.18067777255323442,NO
0.1172835359709814,NO
0.43726069725263655,YES
0.12687243904077383,NO
0.26293074494525426,YES
0.13086921475112515,NO
0.37672130046349167,YES
0.1411802243568214,NO
0.058641767985490714,NO
0.10939074360180023,NO
0.10282461207765164,NO
0.052932088399274546,NO
0.11377376234298381,NO
0.0646201383757641,NO
0.10102774232551892,NO
0.22274467656344465,NO
0.02228454356149661,NO
0.13342177738966884,NO
0.3448982333579634,NO
0.17815879626519784,NO
0.23574259420971322,NO
0.11602404782696313,NO
0.059111976892590845,NO
0.23280378854033718,NO
0.5810942432995231,YES
0.18071135890374154,NO
0.37205279774299727,YES
0.0985591455632431,NO
0.17189494189561363,NO
0.05716396856317593,NO
0.05432592194532142,NO
0.1292234835762746,NO
0.04693692483374756,NO
0.19036743467454828,NO
0.0754685295895748,NO
0.2360112850137704,NO
0.5279942231477128,YES
0.5670215624370257,YES
0.519093840263317,YES
0.5252737287566333,YES
0.20124941223886614,NO
0.3660408410022167,YES
0.13832538456371332,NO
0.2864579834755156,YES
0.1245549808557802,YES
0.2150534022973064,NO
0.1690065157519984,NO
0.1164942567340633,NO
0.228840599180493,NO
0.3545375159535165,YES
0.20848727077315782,YES
0.23109088466447236,NO
0.08767716799892526,NO
0.20131658493988047,NO
0.08633371397863908,NO
0.13239739369920064,NO
0.18076173842950227,NO
0.10683818096325653,NO
0.3495499429032042,YES
0.14116343118156782,NO
0.24704440115537052,YES
0.1328004299052865,NO
0.35473903405655943,YES
0.17463222946194668,NO
0.04095855444347417,NO
0.14238933297507894,NO
0.12814872036004568,NO
0.06520789950963927,NO
0.2401927856519111,NO
0.09169073688453014,NO
0.15773829515684826,NO
0.2551722979781017,NO
0.04562705716396856,NO
0.30593806676966484,YES
0.662238866124807,YES
0.6874286290051723,YES
0.4495700947135084,YES
0.24627191509370594,NO
0.1054107610667025,NO
0.3555618996439847,YES
0.19182844092160947,NO
0.3324880768455699,YES
0.17537112917310407,NO
0.20224020957882718,NO
0.2500839658762679,NO
0.1581413313629341,NO
0.2053637401759925,NO
0.7056828105058105,YES
0.11190971988983678,NO
0.7304191576543294,YES
0.1931886881171492,NO
0.7435682138778801,YES
0.05148787532746692,NO
0.18601800228387186,NO
0.269211392490092,NO
0.1441526163767045,NO
0.3813898031839861,YES
0.23018405320077923,NO
0.24378652515617655,YES
0.21911735070867203,NO
0.02579431718949419,NO
0.11798884933163162,NO
0.36842547188822466,NO
0.17794048498690132,NO
0.1842715120574998,NO
0.13479881776046215,NO
0.06787801437495802,NO
0.2760462148182979,NO
0.6735574662457178,YES
0.1593840263316988,NO
0.4894706791160073,YES
0.23528917847786657,NO
0.23641432121985628,NO
0.14020622019211396,NO
0.028380466178545033,NO
0.18544703432525023,NO
0.016541277624773296,NO
0.20541411970175324,NO
0.06552696983945724,NO
0.21486867736951704,NO
0.6174346745482636,YES
0.6516759588903069,YES
0.5501108349566737,YES
0.6176361926513065,YES
0.2442735272385303,NO
0.3882246255121919,YES
0.19584200980721436,NO
0.18175253576946332,NO
0.01123463424464298,NO
0.2034493181970847,YES
0.5429233559481427,YES
0.6261671256801236,YES
0.2998421441526164,YES
0.1393665614294351,NO
0.07222744676563446,NO
0.2036172499496205,YES
0.16380063142338958,NO
0.18408678712971052,YES
0.13394236582252975,NO
0.15594142540471553,NO
0.18873849667495127,NO
0.12178410693894001,NO
0.12591522805131994,NO
0.5677100826224223,YES
0.08396587626788474,NO
0.6118761335393296,YES
0.10156512393363337,NO
0.5966783099348426,YES
0.04955666017330557,NO
