50Traced_NONETRACED_SUM_RAW_LSA_89_MEDIAN,Associated
0.5477,NO
0.0888,NO
0.6138,NO
0.5356,NO
0.5818,NO
0.7848,NO
0.4461,NO
0.1484,NO
0.6542,NO
1.9356,YES
0.5334,NO
2.6286,YES
0.2427,NO
0.446,NO
0.2223,NO
0.1455,NO
0.5194,NO
0.3669,NO
0.6478,NO
0.2179,NO
0.6793,NO
1.8364,YES
1.5768,YES
0.9399,YES
1.3431,YES
0.4606,NO
2.5254,YES
0.4341,NO
1.431,YES
1.1899,YES
0.3362,NO
0.3324,NO
0.3201,NO
0.2997,NO
1.113,YES
0.1667,YES
0.373,NO
0.2246,NO
0.27399999999999997,NO
0.3684,NO
0.1797,NO
0.2477,NO
0.1551,NO
0.4859,YES
0.2426,NO
1.2975,YES
0.3378,NO
1.2325,YES
0.3278,NO
0.2298,NO
0.213,NO
0.1993,NO
0.1975,NO
0.2512,NO
0.228,NO
0.2826,NO
0.5693,NO
0.3414,NO
0.5912,NO
0.2865,NO
0.3185,NO
0.6549,NO
0.38299999999999995,NO
0.114,NO
0.6155,NO
1.3719999999999999,YES
0.2086,NO
2.2389,YES
0.2907,NO
0.3224,NO
0.3573,NO
0.2136,NO
0.2016,NO
0.5242,NO
0.3733,NO
0.3665,NO
0.2603,NO
1.2999,YES
1.245,YES
0.7122,YES
0.8616,YES
0.6234,NO
1.4409999999999998,YES
0.4816,NO
2.2828,YES
1.2453,YES
0.4354,NO
0.4387,NO
0.4107,NO
0.6987,NO
1.2657,YES
0.4266,YES
0.826,NO
0.1305,NO
0.6187,NO
0.1725,NO
0.2289,NO
0.4324,NO
0.2349,NO
0.619,YES
0.3718,NO
1.6462,YES
0.2913,NO
1.5123,YES
0.4095,NO
0.1251,NO
0.192,NO
0.2859,NO
0.257,NO
0.6318,NO
0.187,NO
0.3821,NO
0.6022,NO
0.3579,NO
0.8702,YES
1.7839,YES
2.2585,YES
0.8,YES
0.3514,NO
0.0943,NO
0.9739,YES
0.3182,NO
0.6454,YES
0.3116,NO
0.4273,NO
0.3436,NO
0.4433,NO
0.2037,NO
1.0531,YES
0.4025,NO
2.0939,YES
0.4436,NO
2.526,YES
0.2778,NO
0.5019,NO
0.2669,NO
0.3883,NO
0.9856,YES
0.4894,NO
0.7438,YES
0.8842,NO
0.4465,NO
0.7094,NO
0.5565,NO
0.8617,NO
1.1768,NO
0.5641,NO
0.1973,NO
1.0523,NO
1.7441,YES
0.4811,NO
2.8552,YES
0.3789,NO
0.4234,NO
0.2411,NO
0.3013,NO
0.6907,NO
0.7894,NO
0.9282,NO
0.5155,NO
0.8415,NO
1.6434,YES
1.8588,YES
0.9768,YES
1.4442,YES
1.0122,NO
2.0584,YES
0.4999,NO
0.4015,NO
0.1979,NO
0.5476,YES
2.4349,YES
3.3311,YES
0.7419,YES
0.3295,NO
0.0738,NO
1.1540000000000001,YES
0.2598,NO
1.0375,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1796,NO
1.1229,YES
0.1792,NO
2.1093,YES
0.349,NO
3.5553,YES
0.2049,NO
0.3276,NO
0.3774,NO
0.2893,NO
0.5188,YES
0.3405,NO
0.3958,YES
0.6299,NO
0.2604,NO
0.4822,NO
0.5519,NO
0.7823,NO
0.6438,NO
0.4148,NO
0.1536,NO
0.6023,NO
2.1256,YES
0.2781,NO
3.2922,YES
0.2736,NO
0.41200000000000003,NO
0.3068,NO
0.2485,NO
0.6302,NO
0.6349,NO
0.8231,NO
0.3465,NO
0.6333,NO
2.026,YES
1.9557,YES
1.0139,YES
1.5286,YES
0.7259,NO
2.4747,YES
0.4711,NO
0.4677,NO
0.3087,NO
0.8371,NO
0.2149,NO
0.3875,NO
0.9231,NO
0.3201,NO
0.0967,NO
0.9231,NO
1.3263,YES
0.6593,NO
2.1587,YES
0.1331,NO
0.2463,NO
0.0647,NO
