50Traced_NONETRACED_MAX_RAW_VSM_81_MAX,Associated
0.1686,NO
0.1171,NO
0.2688,NO
0.2164,NO
0.1508,NO
0.2963,NO
0.1579,NO
0.0679,NO
0.2252,NO
1.0,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1906,NO
0.1109,NO
0.1663,NO
0.2179,NO
0.1663,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1405,NO
0.3947,YES
0.0957,YES
0.1364,NO
0.1056,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.3834,YES
0.1088,NO
0.1414,YES
0.1088,NO
1.0,YES
0.1088,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1008,NO
0.1731,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1579,NO
0.0544,NO
0.2187,NO
0.5081,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
0.2965,YES
0.1694,NO
0.2965,YES
0.1694,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.204,NO
1.0,YES
0.3413,YES
0.204,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2183,NO
0.1923,YES
0.0927,NO
0.4035,YES
0.204,NO
0.3081,YES
0.204,NO
0.1841,NO
0.1218,NO
0.1841,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.204,NO
0.1328,NO
0.1508,NO
0.3354,YES
0.3348,YES
0.3354,YES
0.3354,YES
0.0826,NO
0.0477,NO
0.3354,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.2199,NO
0.1508,NO
1.0,YES
0.0864,NO
0.4156,YES
0.1417,NO
1.0,YES
0.1335,NO
0.0968,NO
0.1439,NO
0.0948,NO
0.1977,YES
0.0964,NO
0.3354,YES
0.1544,NO
0.1926,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1684,NO
0.1225,NO
0.1458,NO
0.4028,YES
0.1577,NO
0.4997,YES
0.1987,NO
0.1756,NO
0.1813,NO
0.1926,NO
0.2067,NO
0.0805,NO
0.2067,NO
0.2019,NO
0.2067,NO
0.4997,YES
0.4997,YES
0.4997,YES
0.3374,YES
0.2226,NO
0.3374,YES
0.0979,NO
0.1248,NO
0.1132,NO
0.2886,YES
0.3672,YES
0.3236,YES
0.2886,YES
0.1306,NO
0.0604,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.1353,NO
0.1461,YES
0.1353,NO
0.2886,YES
0.1553,NO
0.1755,NO
0.2395,NO
0.2061,NO
0.2395,NO
0.2395,NO
0.1653,NO
0.1536,NO
0.2395,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2269,NO
0.1755,NO
0.1124,NO
0.1544,NO
0.2395,NO
0.2256,NO
0.2395,NO
1.0,YES
0.4206,YES
1.0,YES
0.3108,YES
0.2405,NO
0.267,YES
0.2395,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.2061,NO
0.1879,NO
0.2213,NO
0.1339,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0735,NO
0.0797,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
0.4206,YES
1.0,YES
0.3865,YES
0.2213,NO
0.3865,YES
0.2188,NO
0.1479,NO
0.1796,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1796,NO
0.1204,NO
0.1751,NO
0.4371,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0988,NO
0.1415,NO
0.0807,NO
0.1207,NO
0.1912,NO
0.1608,NO
1.0,YES
1.0,YES
1.0,YES
0.3235,YES
0.2206,NO
0.3235,YES
0.1168,NO
0.1553,NO
0.1348,NO
0.1377,NO
0.2886,NO
0.1508,NO
0.1986,NO
0.1579,NO
0.0544,NO
0.1525,NO
1.0,YES
0.1412,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.2184,NO
0.1544,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
0.2631,YES
0.1526,NO
0.267,YES
0.1219,NO
0.17,NO
0.0544,NO
1.0,YES
0.1431,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1065,NO
0.4186,YES
0.2938,NO
0.3289,YES
0.2938,NO
0.2131,NO
0.179,NO
0.2203,NO
0.136,NO
0.2328,YES
0.0908,NO
0.27899999999999997,YES
0.2129,NO
0.27899999999999997,YES
0.2938,NO
0.1426,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2156,NO
0.1535,NO
0.4159,YES
0.1955,NO
0.1097,NO
0.5448,YES
0.2742,NO
1.0,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.2742,NO
1.0,YES
0.3359,NO
0.47700000000000004,YES
0.1248,NO
0.1768,NO
1.0,YES
0.3672,YES
1.0,YES
1.0,YES
0.1768,NO
0.071,NO
1.0,YES
0.2328,NO
1.0,YES
0.1095,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0818,NO
1.0,YES
0.0806,NO
1.0,YES
0.1481,NO
1.0,YES
0.2818,NO
0.2192,NO
0.2935,NO
0.1155,NO
0.3333,YES
0.2113,NO
1.0,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.1762,NO
0.24600000000000002,NO
1.0,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2848,NO
0.493,YES
0.2848,NO
0.2244,NO
0.1542,NO
0.171,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.1764,NO
0.3901,NO
0.2848,NO
1.0,YES
0.3584,NO
1.0,YES
0.1566,NO
0.0836,NO
0.1484,YES
0.3672,YES
0.3236,YES
0.1484,YES
0.1548,NO
0.044000000000000004,NO
0.1484,YES
0.1152,NO
0.1484,YES
0.1023,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0785,NO
1.0,YES
0.0614,NO
1.0,YES
0.1347,NO
1.0,YES
0.1175,NO
0.0756,NO
0.1488,NO
0.0546,NO
0.1379,YES
0.1242,NO
0.1484,YES
0.4428,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1955,NO
0.1955,NO
1.0,YES
0.3693,YES
0.1955,NO
0.0758,NO
0.1955,NO
0.067,NO
0.2131,NO
0.16,NO
0.2274,NO
0.3331,YES
0.1009,NO
0.4035,YES
0.1955,NO
0.2985,YES
0.1955,NO
0.1665,NO
0.1218,NO
0.1665,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1955,NO
0.1741,NO
0.079,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1955,NO
0.0711,NO
1.0,YES
0.1763,NO
1.0,YES
0.1763,NO
0.3042,NO
0.1867,NO
0.2778,NO
0.0973,NO
0.2337,YES
0.0908,NO
1.0,YES
0.1499,NO
1.0,YES
0.1353,NO
0.2192,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2621,NO
1.0,YES
0.1741,NO
0.1931,NO
1.0,YES
0.2214,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1165,NO
0.4286,YES
0.2145,NO
1.0,YES
0.2672,NO
0.2277,NO
0.1848,NO
0.2193,NO
0.136,NO
0.2292,YES
0.0908,NO
0.3451,YES
0.1968,NO
0.3451,YES
0.2672,NO
0.2672,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2714,NO
1.0,YES
0.17,NO
0.1184,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.2099,NO
0.1848,NO
0.1085,NO
0.2034,NO
0.2337,YES
0.1975,NO
1.0,YES
0.1773,NO
1.0,YES
0.2904,NO
0.2192,NO
0.3619,NO
0.2904,NO
1.0,YES
0.3259,NO
1.0,YES
0.17,NO
0.079,NO
1.0,YES
0.1349,YES
0.3077,YES
1.0,YES
0.1924,NO
0.0711,NO
0.5229,YES
0.1183,NO
0.4507,YES
0.0884,NO
0.2859,NO
0.1848,NO
0.1497,NO
0.136,NO
0.1662,YES
0.1016,NO
0.3077,YES
0.0639,NO
0.3077,YES
0.1277,NO
0.1426,NO
0.3135,NO
0.1165,NO
1.0,YES
0.2714,NO
1.0,YES
0.1566,NO
0.1202,NO
1.0,YES
0.3566,YES
1.0,YES
1.0,YES
0.1548,NO
0.071,NO
1.0,YES
0.2335,NO
1.0,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.3086,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.20199999999999999,NO
0.2192,NO
0.20199999999999999,NO
0.1018,NO
0.2732,YES
0.2113,NO
1.0,YES
0.1566,NO
0.10300000000000001,NO
0.3313,YES
0.3672,YES
0.3624,YES
0.3313,YES
0.1548,NO
0.0792,NO
0.3313,YES
0.2252,NO
0.3313,YES
0.2252,NO
0.1448,NO
0.1632,NO
0.0906,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.2045,NO
0.1461,NO
0.2985,NO
0.2045,NO
0.2479,YES
0.2298,NO
0.3313,YES
0.08900000000000001,NO
0.1233,NO
0.1766,NO
0.2108,NO
0.1588,NO
0.2195,NO
0.2073,NO
0.0435,NO
0.2592,NO
0.1291,NO
0.1653,NO
0.1052,NO
0.4225,YES
0.3524,YES
1.0,YES
0.1233,NO
0.185,NO
0.0797,NO
0.1588,NO
0.1551,NO
0.1588,NO
0.1443,NO
0.1813,NO
0.1443,NO
0.0541,NO
0.1931,NO
0.1642,NO
0.2105,NO
0.4428,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1208,NO
1.0,YES
0.3413,YES
0.0968,NO
0.1519,NO
0.0784,NO
0.1784,NO
0.1661,NO
0.1528,NO
0.1562,NO
1.0,YES
0.0597,NO
0.4181,YES
0.1222,NO
0.3735,YES
0.1222,NO
0.1565,NO
0.1218,NO
0.1565,NO
0.0948,NO
0.1407,NO
0.0913,NO
0.0894,NO
0.1566,NO
0.0999,NO
0.3362,YES
0.3672,YES
0.3362,YES
0.3362,YES
0.1548,NO
0.044000000000000004,NO
0.3362,YES
0.1495,NO
0.3362,YES
0.1495,NO
0.1977,NO
0.1726,NO
0.2227,NO
0.0785,NO
1.0,YES
0.0864,NO
1.0,YES
0.1039,NO
1.0,YES
0.1495,NO
0.0737,NO
0.1488,NO
0.1495,NO
0.2117,YES
0.1495,NO
0.3362,YES
1.0,YES
0.4242,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.1401,NO
0.4144,YES
0.4184,YES
0.1111,NO
0.1017,NO
0.09699999999999999,NO
0.1173,NO
0.1741,NO
0.1373,NO
0.17300000000000001,NO
0.4242,YES
0.1033,NO
0.3242,YES
0.0993,NO
1.0,YES
0.0993,NO
0.1173,NO
0.1173,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.0906,NO
0.1686,NO
0.0659,NO
0.2688,NO
0.2168,NO
0.1396,NO
0.2963,NO
0.0797,NO
0.0869,NO
0.2252,NO
1.0,YES
0.1396,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.1906,NO
0.1658,NO
0.1396,NO
0.2072,NO
0.166,NO
1.0,YES
0.3053,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.0669,NO
0.1035,NO
0.4286,YES
0.4499,YES
0.0947,NO
0.1079,NO
0.0645,NO
0.1095,NO
0.1665,NO
0.15,NO
0.1463,NO
1.0,YES
0.1033,NO
0.4181,YES
0.1292,NO
1.0,YES
0.1292,NO
0.0956,NO
0.0956,NO
0.1274,NO
0.0826,NO
0.1427,NO
0.0826,NO
0.0769,NO
0.1727,NO
0.1714,NO
0.2688,NO
0.1833,NO
0.1705,NO
0.2963,NO
0.1714,NO
0.1098,NO
0.2252,NO
1.0,YES
0.1705,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0807,NO
0.1906,NO
0.0862,NO
0.1705,NO
0.2286,NO
0.1705,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1705,NO
