50Traced_NONETRACED_MAX_RAW_LSA_72_MEDIAN,Associated
0.1687,NO
0.1548,NO
0.1153,NO
0.2164,NO
0.1142,NO
0.1153,NO
0.1548,NO
0.1548,NO
0.1689,NO
1.0,YES
0.102,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1733,NO
0.1687,NO
0.1453,NO
0.2179,NO
0.1498,NO
1.0,YES
0.4613,YES
0.3023,YES
1.0,YES
0.1573,NO
1.0,YES
0.1423,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1231,NO
0.1778,NO
0.1474,NO
0.1797,NO
0.1526,NO
0.1766,NO
0.3715,YES
0.1659,NO
1.0,YES
0.1659,NO
1.0,YES
0.1344,NO
0.1474,NO
0.0769,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1474,NO
0.1778,NO
0.1731,NO
0.1534,NO
0.1505,NO
0.2865,NO
0.2143,NO
0.1986,NO
0.1488,NO
0.061,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1731,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1692,NO
1.0,YES
1.0,YES
0.1731,NO
0.1387,NO
0.1692,NO
0.1387,NO
0.2289,NO
0.2088,NO
0.2094,NO
1.0,YES
0.0995,NO
1.0,YES
0.0336,NO
1.0,YES
0.0742,NO
0.1387,NO
0.106,NO
0.1387,NO
0.1355,NO
0.2201,NO
0.1355,NO
0.1692,NO
0.1267,NO
0.0247,NO
0.2372,YES
1.0,YES
1.0,YES
0.2373,YES
0.1366,NO
0.0303,NO
0.2372,YES
0.183,NO
0.2372,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1516,NO
0.13699999999999998,NO
0.1488,NO
0.0494,NO
0.3354,YES
0.2085,NO
0.3354,YES
0.1553,NO
0.1694,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1986,NO
0.1694,NO
0.1694,NO
0.1525,NO
1.0,YES
0.1639,NO
0.485,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.159,NO
0.20600000000000002,NO
0.1694,NO
0.1701,NO
0.2019,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1639,NO
0.1566,NO
0.1132,NO
0.1429,YES
1.0,YES
1.0,YES
0.2373,YES
0.1548,NO
0.1132,NO
0.2068,YES
0.2598,NO
0.1972,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2293,NO
0.2206,NO
0.2228,NO
0.1032,NO
0.2886,YES
0.2293,NO
0.2886,YES
0.1686,NO
0.1755,NO
0.2688,NO
0.2061,NO
0.1547,NO
0.1997,NO
0.1755,NO
0.1755,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1755,NO
0.2395,NO
0.1755,NO
0.2395,NO
0.2256,NO
0.1201,NO
1.0,YES
1.0,YES
1.0,YES
0.3108,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.2061,NO
0.2338,NO
0.2188,NO
0.1488,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
0.3865,YES
0.1331,NO
0.1693,NO
0.0797,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.193,NO
1.0,YES
0.2188,NO
0.1686,NO
0.0769,NO
0.2688,NO
0.2342,NO
0.2047,NO
0.1986,NO
0.1684,NO
0.1204,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.159,NO
0.2664,NO
0.1544,NO
0.2664,NO
0.1912,NO
0.1608,NO
1.0,YES
1.0,YES
1.0,YES
0.4754,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1553,NO
0.1348,NO
0.1277,NO
0.2886,NO
0.1427,NO
0.1986,NO
0.1488,NO
0.1348,NO
0.1525,NO
0.4994,YES
0.1277,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2085,NO
0.1544,NO
0.2085,NO
0.1702,NO
0.1576,NO
1.0,YES
1.0,YES
1.0,YES
0.4994,YES
0.2085,NO
1.0,YES
0.2085,NO
0.17,NO
0.1628,NO
1.0,YES
0.1431,YES
0.2328,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.2938,NO
0.3533,YES
0.2938,NO
0.2203,NO
0.2118,NO
0.2203,NO
0.1628,NO
0.27899999999999997,YES
0.1628,NO
0.27899999999999997,YES
0.2129,NO
0.2328,YES
0.2938,NO
0.0889,NO
0.3025,NO
0.1202,NO
1.0,YES
0.2714,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
0.4381,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
