50Traced_NONETRACED_MEDIAN_RAW_LSA_41_SUM,Associated
0.1117523609653725,NO
0.09688702343476739,NO
0.18293109478838757,NO
0.36935991605456453,NO
0.10020986358866737,NO
0.14130814970269326,NO
0.08586918502973068,NO
0.10160895417978315,NO
0.27824414130814973,NO
0.41465547394193775,YES
0.09723679608254635,NO
0.5739769150052465,YES
0.4073102483385799,NO
0.37303252885624344,NO
0.3716334382651277,NO
0.1825813221406086,NO
0.10633088492479888,NO
0.17681007345225602,NO
0.11350122420426723,NO
0.36393844001399095,NO
0.18345575376005596,NO
0.11909758656873032,YES
0.12346974466596713,YES
0.2745715285064708,YES
0.40258831759356417,YES
0.25795732773697094,NO
0.10807974816369359,YES
0.19359916054564533,NO
0.1703392794683456,YES
0.41028331584470096,YES
0.5708289611752361,NO
0.25900664568030785,NO
0.19342427422175584,NO
0.17733473242392445,NO
0.6731374606505771,YES
0.1502273522210563,YES
0.22140608604407136,NO
0.1794333683105981,NO
0.16928996152500875,NO
0.167890870933893,NO
0.29713186428821264,NO
0.24973767051416584,NO
0.2541098286114026,NO
0.4790136411332634,YES
0.1322140608604407,NO
0.19342427422175587,YES
0.054389646729625735,NO
0.5785239594263728,YES
0.05491430570129416,NO
0.19482336481287163,NO
0.1409583770549143,NO
0.19884575026232948,NO
0.12311997201818817,NO
0.3156698146204967,NO
0.17855893669115075,NO
0.15914655473941938,NO
0.1378104232249038,NO
0.2511367611052816,NO
0.21563483735571878,NO
0.4839104582021686,NO
0.24728926197971318,NO
0.27422175585869185,NO
0.23906960475690803,NO
0.07187827911857293,NO
0.3653375306051067,NO
0.782791185729276,YES
0.2632039174536551,NO
0.33525708289611755,YES
0.341378104232249,NO
0.3620146904512067,NO
0.3564183280867437,NO
0.3184679958027282,NO
0.2509618747813921,NO
0.2119622245540399,NO
0.3233648128716335,NO
0.2897866386848548,NO
0.36796082546344877,NO
0.7663518712836657,YES
0.7264777894368661,YES
0.6217208814270725,YES
0.2925848198670864,YES
0.27299755159146555,NO
0.32581322140608604,YES
0.20164393144456103,NO
0.21073802028681357,YES
0.30412731724379155,YES
0.5697796432318993,NO
0.27352221056313397,NO
0.2560335781741868,NO
0.2348723329835607,NO
0.5835956628191676,YES
0.20024484085344527,YES
0.28558936691150755,NO
0.1579223504721931,NO
0.2364463098985659,NO
0.1379853095487933,NO
0.38317593564183283,NO
0.348023784540049,NO
0.3457502623294858,NO
0.3191675410982861,YES
0.14498076250437217,NO
0.13973417278768802,YES
0.037250786988457504,NO
0.5216859041622945,YES
0.053864987757957325,NO
0.20164393144456103,NO
0.14200769499825114,NO
0.18922700244840857,NO
0.16701643931444562,NO
0.36778593913955926,NO
0.2191325638335082,NO
0.2151101783840504,NO
0.10947883875480938,NO
0.025533403287862893,NO
0.22840153899965024,YES
0.5683805526407835,YES
0.49650227352221066,YES
0.2329485834207765,YES
0.12731724379153553,NO
0.005596362364463103,NO
0.350647079398391,YES
0.22682756208464502,NO
0.21458551941238196,YES
0.23522210563133966,NO
0.3614900314795383,NO
0.3210912906610703,NO
0.3210912906610703,NO
0.08289611752360966,NO
0.3882476390346275,YES
0.0800979363413781,NO
0.6140258831759356,YES
0.23067506121021336,NO
0.42882126617698496,YES
0.07415180132913607,NO
0.1012591815320042,NO
0.23452256033578173,NO
0.06925498426023084,NO
0.28279118572927603,YES
0.15145155648828262,NO
0.21773347324239245,YES
0.25288562434417633,NO
0.11087792934592516,NO
0.3282616299405387,NO
0.43441762854144805,NO
0.32861140258831756,NO
0.28034277719482337,NO
0.27736970968870234,NO
0.19709688702343478,NO
0.23784540048968172,NO
0.6873032528856243,YES
0.2586568730325289,NO
0.490731024833858,YES
0.3303602658272123,NO
0.28996152500874434,NO
0.27824414130814973,NO
0.07729975515914657,NO
0.2397691500524659,NO
0.07852395942637286,NO
0.1720881427072403,NO
0.33595662819167543,NO
0.20898915704791884,NO
0.6643931444561035,YES
0.6145505421476041,YES
0.4709688702343477,YES
0.4889821615949633,YES
0.3721580972367961,NO
0.2894368660370759,YES
0.15407485134662469,NO
0.15512416928996153,NO
0.11822315494928295,NO
0.16981462049667714,YES
0.6206715634837356,YES
0.4312696747114376,YES
0.21563483735571878,YES
0.13763553690101435,NO
0.08849247988807275,NO
0.34452605806225955,YES
0.43721580972367957,NO
0.1731374606505771,YES
0.23802028681357118,NO
0.3767051416579224,NO
0.43249387897866387,NO
0.3982161594963274,NO
0.2369709688702344,NO
0.37548093739069605,YES
0.22945085694298703,NO
0.44158796782091636,YES
0.23119972018188176,NO
0.42969569779643235,YES
0.34120321790835956,NO
0.36866037075900665,NO
0.372507869884575,NO
0.16334382651276672,NO
0.23837005946135015,YES
0.17803427771948235,NO
0.21476040573627142,YES
0.2303252885624344,NO
0.11315145155648829,NO
0.42444910807974817,NO
0.3518712836656174,NO
0.2745715285064708,NO
0.3656873032528856,NO
0.27194823364812876,NO
0.2514865337530605,NO
0.332458901713886,NO
0.3490731024833858,YES
0.372507869884575,NO
0.4167541098286114,YES
0.4233997901364114,NO
0.3604407135362015,NO
0.3429520811472543,NO
0.09076600209863589,NO
0.20269324938789787,NO
0.10073452256033576,NO
0.19832109129066108,NO
0.37740468695348023,NO
0.16631689401888775,NO
0.3307100384749913,YES
0.26530255334032876,YES
0.32581322140608604,YES
0.5264078349073104,YES
0.40346274921301156,NO
0.3223154949282966,YES
0.22682756208464497,NO
0.14882826162994053,NO
0.21703392794683454,NO
0.37460650577124865,NO
0.3268625393494229,NO
0.23399790136411336,NO
0.34644980762504374,NO
0.21703392794683454,NO
0.15197621545995102,NO
0.3672612801678909,NO
0.5823714585519413,YES
0.39279468345575375,NO
0.2864637985309549,YES
0.21563483735571878,NO
0.11140258831759356,NO
0.09601259181532003,NO
0.3396292409933543,NO
0.21493529206016093,NO
0.27229800629590767,NO
0.5250087443161945,NO
0.2117873382301504,NO
0.47586568730325285,NO
0.6897516614200769,YES
0.559286463798531,YES
0.8469744665967122,YES
0.29468345575376004,YES
0.32039174536551246,NO
0.45033228401539,YES
0.28471493529206016,NO
0.23452256033578173,NO
0.11734872332983559,NO
0.3244141308149703,NO
0.39244491080797483,NO
0.34085344526058065,NO
0.30167890870933894,NO
0.27736970968870234,NO
0.19342427422175584,NO
0.289087093389297,NO
0.6152500874431619,YES
0.3025533403287863,NO
0.3471493529206016,YES
0.3767051416579224,NO
0.3398041273172438,NO
0.33385799230500174,NO
0.06995452955578874,NO
0.2303252885624344,NO
0.07292759706190975,NO
0.1939489331934243,NO
0.317243791535502,NO
0.22770199370409236,NO
0.6890521161245191,YES
0.5939139559286464,YES
0.47236796082546345,YES
0.45068205666316896,YES
0.36866037075900665,NO
0.33315844700944386,YES
0.18712836656173487,NO
0.1100034977264778,NO
0.10772997551591466,NO
0.17173837005946138,NO
0.48758307100384757,NO
0.2324239244491081,NO
0.1323889471843302,NO
0.08866736621196222,NO
0.07590066456803078,NO
0.23137460650577127,NO
0.7518363064008394,YES
0.08901713885974116,NO
0.39331934242742217,YES
0.35327037425673313,NO
0.3410283315844701,NO
0.3405036726128017,NO
0.13133962924099335,NO
0.1638684854844351,NO
0.12696747114375656,NO
0.1533753060510668,NO
0.2805176635187128,NO
0.24833857992305003,NO
0.5725778244141309,YES
0.5605106680657572,YES
0.5320041972717734,YES
0.20269324938789787,YES
0.22332983560685557,NO
0.180132913606156,YES
0.1559986009094089,NO
0.16981462049667714,NO
0.06173487233298357,NO
0.8739069604756907,YES
0.24956278419027633,YES
0.21528506470793987,YES
0.5076949982511368,YES
0.3740818467995803,NO
0.16911507520111926,NO
0.5540398740818469,YES
0.1727876880027982,NO
0.5710038474991257,YES
0.16806575725778244,NO
0.3555438964672963,NO
0.26023084994753415,NO
0.2462399440363764,NO
0.14060860440713538,NO
0.1565232598810773,YES
0.1577474641483036,NO
0.40905911157747465,YES
0.3551941238195173,NO
0.21388597411682406,YES
0.20514165792235045,NO
0.12277019937040923,NO
0.5118922700244841,NO
0.19272472892619796,NO
0.5772997551591466,YES
0.43546694648478484,NO
0.3467995802728227,YES
0.2974816369359916,NO
0.2534102833158447,NO
0.611577474641483,YES
0.35991605456453307,NO
0.25131164742917106,NO
0.7102133613151451,YES
0.3023784540048968,NO
0.17471143756558238,NO
0.9356418328086743,YES
0.3272123119972018,NO
0.7521860790486185,YES
0.25008744316194476,NO
0.5536901014340679,NO
0.5430220356768101,NO
0.4459601259181532,NO
0.28191675410982864,NO
0.3658621895767751,NO
0.23224903812521863,NO
0.625218607904862,NO
0.23662119622245542,NO
0.444036376355369,NO
0.3310598111227702,NO
0.29485834207764955,NO
0.6416579223504721,NO
0.3181182231549493,NO
0.646379853095488,YES
0.5703043022035676,NO
0.4854844351171739,YES
0.12242042672263029,NO
0.046519762154599506,NO
0.4375655823714586,YES
0.4994753410283316,YES
0.385099685204617,YES
0.36988457502623295,YES
0.19849597761455057,NO
0.0657572577824414,NO
0.47236796082546345,YES
0.3899965022735222,NO
0.4637985309548793,YES
0.17436166491780344,NO
0.39646729625743266,NO
0.34330185379503325,NO
0.3443511717383701,NO
0.06260930395243092,NO
0.29678209164043373,YES
0.08954179783140959,NO
0.4798880727527108,YES
0.1969220006995453,NO
0.31741867785939143,YES
0.4094088842252536,NO
0.35204616998950683,NO
0.49615250087443163,NO
0.18485484435117175,NO
0.40783490731024835,YES
0.3254634487583071,NO
0.3410283315844701,YES
0.26897516614200767,NO
0.2707240293809024,NO
0.661594963273872,YES
0.29101084295208113,NO
0.2712486883525708,NO
0.7168590416229451,YES
0.2768450507170339,NO
0.25043721580972367,NO
0.8114725428471494,YES
0.26093039524309203,NO
0.845050717033928,YES
0.23749562784190276,NO
0.3753060510668066,NO
0.25253585169639736,NO
0.20619097586568733,NO
0.2932843651626443,NO
0.3511717383700595,NO
0.27212311997201816,NO
0.6049317943336832,NO
0.14060860440713538,NO
0.44858342077649527,NO
0.3707590066456803,NO
0.2913606155998601,NO
0.6650926897516615,NO
0.360615599860091,NO
0.6859041622945087,YES
0.6096537250786989,NO
0.5493179433368311,YES
0.06453305351521511,NO
0.015040223854494581,NO
0.07799930045470443,YES
0.3268625393494229,YES
0.20654074851346624,YES
0.07485134662469395,YES
0.050891920251836295,NO
0.0,NO
0.19342427422175584,YES
0.18433018537950333,NO
0.06330884924798881,YES
0.15669814620496678,NO
0.28191675410982864,NO
0.2859391395592865,NO
0.295033228401539,NO
0.09338929695697798,NO
0.2717733473242393,YES
0.09024134312696748,NO
0.26162994053864985,YES
0.2184330185379503,NO
0.19482336481287163,YES
0.009094088842252535,NO
0.10772997551591466,NO
0.1049317943336831,NO
0.044071353620146914,NO
0.10038474991255683,YES
0.04896817068905211,NO
0.09426372857642534,YES
0.5117173837005946,YES
0.06715634837355719,YES
0.6232948583420778,NO
0.26687653025533403,NO
0.26215459951031833,NO
0.25288562434417633,NO
0.4015389996502274,YES
0.6287163343826513,YES
0.22840153899965024,NO
0.12137110877929347,NO
0.2619797131864288,NO
0.1000349772647779,NO
0.3555438964672963,NO
0.2626792584819867,NO
0.23574676460300809,NO
0.13046519762154601,YES
0.18747813920951384,NO
0.41710388247639035,YES
0.028331584470094446,NO
0.5048968170689052,YES
0.04879328436516264,NO
0.16124519062609302,NO
0.14498076250437217,NO
0.20304302203567684,NO
0.1915005246589717,NO
0.363588667366212,NO
0.24519062609303954,NO
0.15704791885274572,NO
0.12959076600209865,NO
0.10038474991255683,NO
0.5416229450856943,YES
0.19167541098286114,YES
0.14655473941937738,YES
0.5424973767051416,YES
0.13466246939489332,NO
