50Traced_NONETRACED_SUM_SINGLE_VSM_71_SUM,Associated
0.0720946813061457,NO
0.007585911877940964,NO
0.060473406530728635,NO
0.22369884500213882,NO
0.05658063596178525,NO
0.0919577926707543,NO
0.09981462997290742,NO
0.0751604163695993,NO
0.09268501354627119,NO
0.35924711250534713,YES
0.170540424925139,NO
0.5159418223299586,YES
0.05658063596178525,NO
0.09710537573078565,NO
0.05585341508626836,NO
0.03233994011122201,NO
0.13215457008412945,NO
0.08511336090118349,NO
0.09214316269784684,NO
0.12364180807072576,NO
0.17046912876087267,NO
0.430828461428775,YES
0.47654356195636666,YES
0.4031370312277199,YES
0.42486810209610715,YES
0.14587195208897757,NO
0.27185227434764003,YES
0.0906602024811065,NO
0.26576358191929267,YES
0.20414943676030228,YES
0.18264651361756734,NO
0.12521032368458573,NO
0.07999429630685868,NO
0.16934264936546412,NO
0.33064309140168247,YES
0.14093825752174532,YES
0.18776557821189216,NO
0.08696706117210894,NO
0.1905603878511336,NO
0.1305717952374162,NO
0.04736917153857122,NO
0.08161984885213175,NO
0.05635248823613288,NO
0.21163553400827034,YES
0.12355625267360613,NO
0.2743761585626693,YES
0.08353058605447027,NO
0.30193925566804497,YES
0.0780122629402538,NO
0.13787252245829174,NO
0.14575787822615138,NO
0.13266790246684723,NO
0.12870383573363747,NO
0.2036075859118779,NO
0.10841294738343074,NO
0.1647939540852702,NO
0.05297305004990731,NO
0.026137173820048473,NO
0.08663909881648366,NO
0.2676030229573648,NO
0.11016683302438328,NO
0.11969200057036929,NO
0.07804078140596034,NO
0.031184942250106935,NO
0.12619421075146153,NO
0.4389134464565805,YES
0.20078425780693,NO
0.554584343362327,YES
0.04259232853272493,NO
0.10945387138171965,NO
0.039726222729217164,NO
0.03852844716954227,NO
0.20581776700413518,NO
0.07195208897761299,NO
0.16917153857122486,NO
0.07123912733494937,NO
0.16465136175673745,NO
0.5412091829459573,YES
0.5850705832026236,YES
0.5183658919150148,YES
0.46639098816483665,YES
0.16700413517752738,NO
0.39955796378154845,YES
0.10593184086696134,NO
0.4813631826607727,YES
0.20067018394410374,YES
0.18203336660487657,NO
0.1637958077855411,NO
0.1200912590902609,NO
0.16711820904035363,NO
0.5756167118209039,YES
0.3195066305432767,YES
0.12657921003849992,NO
0.15094823898474258,NO
0.18836446599172962,NO
0.2252816198488521,NO
0.25264508769428196,NO
0.2870811350349351,NO
0.28447169542278616,NO
0.23965492656495074,YES
0.16560673035790674,NO
0.46684728361614136,YES
0.1291743904177955,NO
0.5245686582061884,YES
0.1436760302295736,NO
0.18700983887066874,NO
0.24299158705261653,NO
0.16275488378725222,NO
0.18552687865392836,NO
0.17178097818337368,NO
0.08278910594610008,NO
0.27138171966348207,NO
0.0851703978325966,NO
0.04771139312704975,NO
0.24802509624982172,YES
0.6962783402252958,YES
0.6188079281334663,YES
0.20269499500926846,YES
0.15472693569085982,NO
0.05070583202623698,NO
0.299686296877228,YES
0.06460858405817767,NO
0.32049051761015246,YES
0.09201482960216738,NO
0.14919435334379005,NO
0.18107799800370739,NO
0.14119492371310421,NO
0.041308997575930415,NO
0.7643233994011119,YES
0.08069299871666902,NO
0.6447739911592754,YES
0.1303151290460573,NO
0.5655069157279338,YES
0.11843718807928132,NO
0.1641095109083131,NO
0.09499500926850134,NO
0.0648937687152431,NO
0.20095536860116925,YES
0.11568515613859971,NO
0.27115357193782963,YES
0.09713389419649221,NO
0.024682732069014682,NO
0.16177099672037643,NO
0.25588193355197486,NO
0.11934977898189074,NO
0.19396834450306566,NO
0.1229573648937687,NO
0.07721374590047053,NO
0.17925281619848848,NO
0.4594039640667331,YES
0.27250819905889057,NO
0.617852559532297,YES
0.08879224297732781,NO
0.15870526165692284,NO
0.08856409525167545,NO
0.02714957935263082,NO
0.19295593897048335,NO
0.09981462997290742,NO
0.15221731070868383,NO
0.12252958790817049,NO
0.17095394267788389,NO
0.5915727933837158,YES
0.6138029374019677,YES
0.5289747611578496,YES
0.5505774989305574,YES
0.2311136460858405,NO
0.3923285327249393,YES
0.1877513189790389,NO
0.09647796948524168,NO
0.04806787394838158,NO
0.18247540282332808,YES
0.7834878083559104,YES
0.6335662341366033,YES
0.16917153857122486,YES
0.09767574504491656,NO
0.038457151005275914,NO
0.24815342934550116,YES
0.3049479538000855,NO
0.2625552545273064,YES
0.3471410238129188,NO
0.10781405960359332,NO
0.17560245258805074,NO
0.12361328960501923,NO
0.06189932981605589,NO
0.7936546413802935,YES
0.1040781405960359,NO
0.6675174675602451,YES
0.12853272493939827,NO
0.5945957507486096,YES
0.39595037786967047,NO
0.4298445743618992,NO
0.2699843148438613,NO
0.2793383715956081,NO
0.12867531726793097,YES
0.2532439754741194,NO
0.20121203479252814,YES
0.11485812063310992,NO
0.046100099814629966,NO
0.2361186368173392,NO
0.20742906031655495,NO
0.08910594610009981,NO
0.26525024953657483,NO
0.13844289177242258,NO
0.08616854413232565,NO
0.22643661770996715,NO
0.41127905318693847,YES
0.30429202908883496,NO
0.5581776700413517,YES
0.18792242977327817,NO
0.2267645800655924,NO
0.1852131755311564,NO
0.03185512619421075,NO
0.193512049051761,NO
0.10973905603878507,NO
0.17578782261514325,NO
0.14674176529302718,NO
0.15080564665620988,NO
0.5216312562384142,YES
0.544588621132183,YES
0.4982888920576072,YES
0.5114216455154711,YES
0.24866676172821894,NO
0.3301012405532582,YES
0.3030229573648937,NO
0.08793668900613145,NO
0.0421930700128333,NO
0.04143733067160985,NO
0.19274205047768428,NO
0.06140025666619134,NO
0.082104662769143,NO
0.08950520461999142,NO
0.04148010837016968,NO
0.06623413660345072,NO
0.4136746043062882,YES
0.15348638243262513,NO
0.5199629259945814,YES
0.046399543704548685,NO
0.07200912590902607,NO
0.030871239127334943,NO
0.054170825609582196,NO
0.16674746898616855,NO
0.10981035220305145,NO
0.12840439184371877,NO
0.09473834307714242,NO
0.1331099386852987,NO
0.5144731213460714,YES
0.5439754741194923,YES
0.47431912163125617,YES
0.46085840581776694,YES
0.11180664480250961,NO
0.3612006274062455,YES
0.07074005418508482,NO
0.09690574647083985,NO
0.020904035362897477,NO
0.11495793526308283,NO
0.17237986596321114,NO
0.05198916298303151,NO
0.11729644945101951,NO
0.10293740196777411,NO
0.0902466847283616,NO
0.10112647939540852,NO
0.3907600171110793,YES
0.17068301725367174,NO
0.48186225581063724,YES
0.0550976757450449,NO
0.09104520176814485,NO
0.05773563382290031,NO
0.023071438756594884,NO
0.11929274205047767,NO
0.09328390132610863,NO
0.09606445173249678,NO
0.12927420504776838,NO
0.10529017538856408,NO
0.4825324397547411,YES
0.5041351775274489,YES
0.41977755596748884,YES
0.4212605161842292,YES
0.13800085555397112,NO
0.2796092970198203,YES
0.10149721944959358,NO
0.034464565806359614,NO
0.0,NO
0.02817624411806645,NO
0.2277199486667617,NO
0.05847711393127049,NO
0.04711250534721232,NO
0.05472693569085982,NO
0.02121773848566947,NO
0.0364893768715243,NO
0.4383002994438898,YES
0.1323969770426351,NO
0.5542278625409952,YES
0.04850991016683301,NO
0.0948096392414088,NO
0.04920861257664337,NO
0.01139312704976472,NO
0.13812918864965062,NO
0.047754170825609565,NO
0.09316982746328246,NO
0.07192357051190645,NO
0.14687009838870663,NO
0.5130614572935975,YES
0.568971909311279,YES
0.4692285755026379,YES
0.4656209895907599,YES
0.09393982603735916,NO
0.32637958077855406,YES
0.04621417367745615,NO
0.17476115784970764,NO
0.17727078283188358,NO
0.8052331384571507,YES
0.22935976044488798,YES
0.2059318408669613,YES
0.8738057892485382,YES
0.2488093540567517,NO
0.155625267360616,NO
0.9309995722230142,YES
0.0746470839868815,NO
0.9601311849422499,YES
0.17889633537715666,NO
0.2709824611435904,NO
0.2591045201768144,NO
0.1673606159988592,NO
0.09962925994581488,NO
0.3854128047911022,YES
0.1530015685156138,NO
0.36811635534008263,YES
0.17188079281334662,NO
0.25398545558248964,YES
0.2518465706544987,NO
0.2026664765435619,NO
0.49162983031512886,NO
0.2623556252673605,NO
0.9110936831598458,YES
0.3284899472408383,NO
0.8842007699985739,YES
0.1213460715813489,NO
0.10680165407101096,NO
0.3421075146157136,YES
0.14528732354199342,NO
0.127106801654071,NO
0.45053472123199767,YES
0.06349636389562241,NO
0.044987879652074715,NO
0.47795522600884055,YES
0.06959931555682304,NO
0.47561671182090387,YES
0.08850705832026233,NO
0.22750606017396258,NO
0.18662483958363035,NO
0.15377156708969053,NO
0.051304719806074414,NO
0.30285184657065445,NO
0.06864394695565378,NO
0.2955938970483387,NO
0.03745900470554683,NO
0.1629687722800513,NO
0.13181234849565088,NO
0.09496649080279479,NO
0.2526878653928418,NO
0.10327962355625266,NO
0.4121488663909881,YES
0.24705546841579912,NO
0.4363610437758447,YES
0.11293312419791814,NO
0.14869528019392553,NO
0.5534436047340652,YES
0.7215599600741478,YES
0.5634535861970624,YES
0.550663054327677,YES
0.16199914444602875,NO
0.09878796520747181,NO
0.676671895052046,YES
0.20172536717524592,NO
0.6686867246542134,YES
0.17339227149579345,NO
0.22004848139170108,NO
0.18802224440325105,NO
0.10189647796948521,NO
0.08153429345501209,NO
0.8474404677028374,YES
0.09375445601026663,NO
0.6844716954227861,YES
0.14374732639383997,NO
0.5436189932981604,YES
0.2847141023812918,NO
0.28324540139740473,NO
0.4149864537287893,NO
0.11915014972194495,NO
0.579124483102809,YES
0.29686296877228,NO
0.5953229716241265,YES
0.0687865392841865,NO
0.12057607300727217,NO
0.5235990303721659,YES
0.08823613289605017,NO
0.08069299871666902,NO
0.5847853985455581,YES
0.11962070440610294,NO
0.06734635676600598,NO
0.5930272351347495,YES
0.03360901183516326,NO
0.6034935120490517,YES
0.04456010266647654,NO
0.20852702124625688,NO
0.15534008270355054,NO
0.1193212605161842,NO
0.05173249679167259,NO
0.1593041494367603,NO
0.06168544132325679,NO
0.18293169827463285,NO
0.08330243832881788,NO
0.12861828033651784,NO
0.13181234849565088,NO
0.08093540567517465,NO
0.2844859546556395,NO
0.13904177955226005,NO
0.5629259945814913,YES
0.09451019535149006,NO
0.6241551404534434,YES
0.15494082418365884,NO
0.08276058748039354,NO
0.22438328817909592,YES
0.6842435476971338,YES
0.5910309425352914,YES
0.23178383002994435,YES
0.1563667474689861,NO
0.06221303293882788,NO
0.29887352060459144,YES
0.12351347497504632,NO
0.32595180379295585,YES
0.18136318266077278,NO
0.13457863966918576,NO
0.17811207757022668,NO
0.15154712676458,NO
0.06962783402252957,NO
0.7941679737630113,YES
0.13209753315271633,NO
0.6660202481106514,YES
0.16091544274918007,NO
0.5485812063310993,YES
0.20382147440467696,NO
0.23496363895622407,NO
0.13214031085127614,NO
0.15506915727933834,NO
0.1928133466419506,YES
0.21273349493797233,NO
0.2515756452302866,YES
0.41243405104805353,YES
0.12908883502067586,YES
0.3673891344645657,NO
0.1408527021246257,NO
0.12983031512904603,NO
0.37595893340938247,NO
0.41338941964922277,YES
0.35934692713532,YES
0.36381006701839436,NO
0.04654213603308141,NO
0.36845857692856115,NO
0.1177099672037644,NO
0.15129046057322115,NO
0.1706830172536717,NO
0.160701554256381,NO
0.14170825609582205,YES
0.2127905318693854,NO
0.389961500071296,YES
0.18477113931270495,NO
0.4103094253529159,YES
0.1335804933694567,NO
0.14155140453443604,NO
0.10556110081277625,NO
0.15484100955368602,NO
0.13634678454299154,NO
0.37403393697419063,NO
0.11492941679737627,NO
0.3726935690859831,NO
0.1055325823470697,NO
0.21090831313275343,NO
0.7974048196207042,YES
0.26458006559247105,YES
0.2510337943818622,YES
0.8723085697989447,YES
0.11328960501924994,NO
0.10199629259945814,NO
0.9999999999999998,YES
0.05283045772137457,NO
0.9038072151718235,YES
0.08854983601882216,NO
0.24264936546413796,NO
0.20182518180521886,NO
0.1286040211036646,NO
0.08405817767004134,NO
0.49530871239127316,YES
0.1005133323827178,NO
0.45123342364180796,YES
0.07312134607158134,NO
0.24848139170112643,YES
0.23265364323399396,NO
0.12136033081420218,NO
0.41895052046199904,NO
0.15311564237844,NO
0.8695137601597032,YES
0.3050335091972052,NO
0.8892200199629258,YES
0.14177955226008837,NO
0.17178097818337368,NO
0.7752174533010122,YES
0.35553971196349626,YES
0.2660487665763582,YES
0.8084699843148437,YES
0.22984457436189926,NO
0.14110936831598453,NO
0.8582632254384712,YES
0.21467275060601737,NO
0.8818907742763438,YES
0.3099814629972906,NO
0.2005561100812776,NO
0.22473976900042775,NO
0.11036646228432907,NO
0.09426778839298444,NO
0.4505632396977042,YES
0.1283330956794524,NO
0.4187508912020533,YES
0.17205190360758588,NO
0.2705119064594324,YES
0.3752174533010123,NO
0.3501924996435191,NO
0.610323684585769,NO
0.3389419649222871,NO
0.8575930414943673,YES
0.4205760730072721,NO
0.8046342506773134,YES
0.10598887779837442,NO
0.17642948809354053,NO
0.797547411949237,YES
0.2085697989448167,YES
0.192414088122059,YES
0.8530871239127333,YES
0.17112505347212315,NO
0.11427349208612574,NO
0.9088977613004419,YES
0.05620989590760016,NO
0.8899187223727363,YES
0.16174247825466986,NO
0.158035077712819,NO
0.1581634108084985,NO
0.06351062312847568,NO
0.10382147440467701,NO
0.36309710537573076,YES
0.10635961785255951,NO
0.341237701411664,YES
0.10474832454013971,NO
0.2296877228005133,YES
0.24473121346071575,NO
0.17775559674889485,NO
0.5001568515613858,NO
0.2412662198773705,NO
0.9048053614715527,YES
0.33004420362184506,NO
0.8217310708683871,YES
0.10142592328532724,NO
0.17878226151433046,NO
0.6968914872379864,YES
0.14331954940824182,YES
0.1263653215457008,YES
0.8075859118779408,YES
0.137886781691145,NO
0.08631113646085839,NO
0.8607300727220875,YES
0.07732781976329674,NO
0.845743618993298,YES
0.16135747896763153,NO
0.2716383858548409,NO
0.2300584628546984,NO
0.168187651504349,NO
0.06323969770426349,NO
0.28648224725509763,YES
0.08643946955653785,NO
0.31216312562384135,YES
0.07141023812918862,NO
0.1766005988877798,YES
0.24354769713389413,NO
0.1687152431199201,NO
0.4497076857265078,NO
0.23196920005703686,NO
0.8145301582774844,YES
0.3023385141879366,NO
0.8608441465849136,YES
0.0923713104234992,NO
0.07882503921289033,NO
0.1463852844716954,YES
0.6039925851989162,YES
0.5155283045772135,YES
0.15131897903892766,YES
0.13085697989448164,NO
0.0460288036503636,NO
0.2246114359047483,YES
0.06356766005988877,NO
0.22762013403678877,YES
0.059204334806787384,NO
0.11214886639098816,NO
0.1318836446599173,NO
0.11538571224868101,NO
0.06154284899472408,NO
0.6684585769285611,YES
0.09265649508056464,NO
0.5473121346071581,YES
0.09870240981035218,NO
0.47451875089120193,YES
0.08189077427634392,NO
0.14979324112362752,NO
0.0748467132468273,NO
0.02971624126621987,NO
0.15733637530300865,YES
0.13122771994866672,NO
0.2071438756594895,YES
0.09485241693996861,NO
0.07149579352630826,NO
0.35777841152146006,YES
0.7295023527734207,YES
0.6414943676030228,YES
0.372950235277342,YES
0.11531441608441463,NO
0.04699843148438613,NO
0.4822044773991158,YES
0.1601311849422501,NO
0.4929844574361898,YES
0.20230999572223013,NO
0.05827748467132468,NO
0.10250962498217595,NO
0.015699415371453012,NO
0.0793668900613147,NO
0.8423356623413658,YES
0.09962925994581491,NO
0.7222586624839581,YES
0.08254669898759445,NO
0.5858405817767003,YES
0.24888065022101802,NO
0.30593184086696135,NO
0.3310138314558676,NO
0.19995722230144014,NO
0.40019962925994573,YES
0.32759161557108224,NO
0.36951376015970333,YES
0.0908598317410523,NO
0.10240981035220303,NO
0.17287893911307567,NO
0.10886924283473548,NO
0.06433765863396548,NO
0.20290888350206754,NO
0.17169542278625405,NO
0.013104234992157422,NO
0.17292171681163548,NO
0.023884215029231416,NO
0.23369456723228288,NO
0.06908598317410522,NO
0.3593326679024667,YES
0.33877085412804775,YES
0.35596748894909447,YES
0.030443462141736766,NO
0.1473549123057179,NO
0.06428062170255239,NO
0.16124340510480534,NO
0.10283758733780121,NO
0.11907885355767857,NO
0.035733637530300864,NO
0.052702124625695124,NO
0.05284471695422785,NO
0.06212747754170825,NO
0.14829602167403394,NO
0.04849565093397974,NO
0.35789248538428625,NO
0.3707400541850847,YES
0.19247112505347208,YES
0.08847853985455581,NO
0.07990874090973904,NO
0.05829174390417795,NO
0.05157564523028661,NO
0.4027092542421217,YES
0.22121773848566945,YES
0.04705546841579922,NO
0.05301582774846712,NO
0.05847711393127049,NO
0.10547554541565661,NO
0.057906744617139586,NO
0.09863111364608582,NO
0.09861685441323255,NO
0.2209610722943105,YES
0.08432910309425351,NO
0.37434764009696264,YES
0.060558961927848265,NO
0.39007557393412223,YES
0.05829174390417795,NO
0.07828318836446596,NO
0.07575930414943674,NO
0.03952659346927134,NO
0.07949522315699413,NO
0.07389134464565804,NO
0.052616569228575494,NO
0.05816341080849849,NO
0.06728931983459288,NO
0.06958505632396975,NO
0.25233138457151,YES
0.664423214031085,YES
0.5826465136175673,YES
0.23760159703407951,YES
0.13741622700698702,NO
0.0421930700128333,NO
0.3142164551547126,YES
0.0652645087694282,NO
0.3793241123627548,YES
0.09569371167831169,NO
0.16795950377869667,NO
0.19036075859118778,NO
0.16600598887779838,NO
0.015086268358762298,NO
0.7094253529160129,YES
0.04950805646656209,NO
0.6428347354912305,YES
0.09318408669613572,NO
0.5543704548695279,YES
0.12570939683445026,NO
0.17025524026807354,NO
0.10300869813204047,NO
