50Traced_NONETRACED_MAX_SINGLE_LSA_30_SUM,Associated
0.1140304781923279,NO
0.18221229637414607,NO
0.08434051497635314,NO
0.3313189700472937,NO
0.14004203888596953,NO
0.11935102469784548,NO
0.1780740935365213,NO
0.08099054125065688,NO
0.22142669469259063,NO
0.7859301103520758,YES
0.07251707829742512,NO
0.845769837099317,YES
0.33164739884393063,NO
0.33617971623751974,NO
0.3356542301629007,NO
0.21439831844456123,NO
0.20651602732527588,NO
0.21223068838675774,NO
0.1439831844456122,NO
0.28251445086705207,NO
0.09419337887545978,NO
0.6749211770888073,YES
0.6765633210719917,YES
0.7333158171308461,YES
0.7813977929584867,YES
0.14851550183920123,NO
0.6707829742511825,YES
0.18943772990015764,NO
0.6568575932737782,YES
0.7842879663688912,YES
0.3751313715186547,NO
0.3096426694692591,NO
0.2255648975302154,NO
0.2789674198633736,NO
0.8830136626379401,YES
0.634196006305833,YES
0.29552023121387283,NO
0.17301629006831315,NO
0.2703625853914871,NO
0.17314766158696795,NO
0.3252101944298476,NO
0.3279033105622702,NO
0.3295454545454546,NO
0.8083946400420389,YES
0.19686022070415135,NO
0.6977141355754073,YES
0.22832369942196534,NO
0.8470178665265371,YES
0.23298738833420912,NO
0.18326326852338415,NO
0.15416447714135575,NO
0.17853389385181292,NO
0.15633210719915921,NO
0.2792958486600105,NO
0.177154492905938,NO
0.27213610089332635,NO
0.1238176563321072,NO
0.1374146085128744,NO
0.17433000525486073,NO
0.3571334734629532,NO
0.268260641093011,NO
0.2949947451392538,NO
0.19922490803993695,NO
0.06443772990015767,NO
0.2653704676826064,NO
0.924198633736206,YES
0.17327903310562273,NO
0.7561087756174462,YES
0.1827377824487651,NO
0.20993168681029953,NO
0.19094850236468733,NO
0.16237519705727796,NO
0.269640042038886,NO
0.23239621650026276,NO
0.3415659485023647,NO
0.20323173935890698,NO
0.23305307409353654,NO
0.9170388859695218,YES
0.9030478192327904,YES
0.8381502890173411,YES
0.740081450341566,YES
0.24297162375197057,NO
0.750328428796637,YES
0.17597214923804522,NO
0.45750131371518654,YES
0.7429059379926433,YES
0.43240935365212824,NO
0.5230557015239097,NO
0.4085654230162901,NO
0.5085391487125591,NO
0.8493825538623228,YES
0.4535601681555439,YES
0.5275880189174987,NO
0.14220966894377302,NO
0.5034813452443511,NO
0.10562270099842352,NO
0.6017472411981083,NO
0.5719915922228062,NO
0.5865081450341567,NO
0.7500656857593274,YES
0.36376773515501837,NO
0.6776799789805571,YES
0.4343142406726222,NO
0.8261297950604309,YES
0.440554387808723,NO
0.3247503941145559,NO
0.3023515501839201,NO
0.3200867052023122,NO
0.31174461376773516,NO
0.467157120336311,NO
0.3313189700472937,NO
0.5011166579085655,NO
0.12670782974251182,NO
0.1305832895428271,NO
0.41927220178665264,YES
0.8436678928008409,YES
0.8045191802417238,YES
0.7176826064109302,YES
0.1449027850761955,NO
0.0,NO
0.7618891224382554,YES
0.25315291644771415,NO
0.7107856016815556,YES
0.20605622700998422,NO
0.32527588018917497,NO
0.30274566473988435,NO
0.30957698370993164,NO
0.05878875459800315,NO
0.7760115606936416,YES
0.050578034682080934,NO
0.8608118759852864,YES
0.3876116657908566,NO
0.7912506568575932,YES
0.12992643194955333,NO
0.3059642669469259,NO
0.23824224908039937,NO
0.21656594850236469,NO
0.543812401471361,YES
0.3269837099316868,NO
0.7119679453494483,YES
0.2367971623751971,NO
0.19357593273778242,NO
0.23699421965317918,NO
0.3510246978455071,NO
0.22129532317393585,NO
0.5235155018392014,NO
0.35496584340514975,NO
0.2117052023121387,NO
0.22372569626904887,NO
0.8883342091434577,YES
0.30517603783499736,NO
0.814503415659485,YES
0.25840777719390434,NO
0.23929322122963742,NO
0.2384393063583815,NO
0.1448370993168681,NO
0.40055176037835,NO
0.19239358906988968,NO
0.32323962165002623,NO
0.2781135049921177,NO
0.09110614818707305,NO
0.8797293746715712,YES
0.8610089332632685,YES
0.8070809248554914,YES
0.8138465580662113,YES
0.45382291119285345,NO
0.7388991066736732,YES
0.28993694167104567,NO
0.14385181292695742,NO
0.13977929584866,NO
0.3348003152916448,YES
0.8633079348397268,YES
0.7900026274303731,YES
0.5972806095638467,YES
0.14877824487651078,NO
0.053074093536521295,NO
0.6456910141881241,YES
0.5952443510246979,NO
0.5794797687861272,YES
0.5204282711508146,NO
0.3741460851287441,NO
0.3861665790856542,NO
0.38156857593273774,NO
0.11665790856542302,NO
0.771216500262743,YES
0.19160535995796107,NO
0.7960457172884919,YES
0.33099054125065686,NO
0.7915790856542303,YES
0.5549132947976879,NO
0.5694955333683658,NO
0.570940620073568,NO
0.4923804519180241,NO
0.44666316342616924,YES
0.49362848134524434,NO
0.5969521807672098,YES
0.21301891749868626,NO
0.16900945874934312,NO
0.3044534944823962,NO
0.313977929584866,NO
0.19758276405675249,NO
0.5429584866001052,NO
0.35292958486600107,NO
0.220966894377299,NO
0.30438780872306886,NO
0.7544009458749344,YES
0.3416316342616921,NO
0.7844850236468733,YES
0.38846558066211245,NO
0.3479374671571204,NO
0.3558854440357331,NO
0.15508407777193903,NO
0.3730294272201786,NO
0.15081450341565947,NO
0.32527588018917497,NO
0.27982133473462956,NO
0.10141881240147135,NO
0.7471755123489228,YES
0.7186678928008409,YES
0.748620599054125,YES
0.8279033105622701,YES
0.4655806621124541,NO
0.7325932737782449,YES
0.31305832895428265,NO
0.13439306358381503,NO
0.12651077246452969,NO
0.24671571203363107,NO
0.3183788754598003,NO
0.19029164477141355,NO
0.44981607987388333,NO
0.27088807146610616,NO
0.09990803993694167,NO
0.29164477141355755,NO
0.8489227535470311,YES
0.3427482921702575,NO
0.7377824487651078,YES
0.13550972149238044,NO
0.15212821860220702,NO
0.09314240672622173,NO
0.19534944823962164,NO
0.3165396741986337,NO
0.26517341040462433,NO
0.4273515501839202,NO
0.21761692065160276,NO
0.21722280609563843,NO
0.889253809774041,YES
0.8402522333158172,YES
0.9483053074093537,YES
0.7408696794534945,YES
0.3589726747241198,NO
0.7993300052548609,YES
0.28172622175512346,NO
0.16014188124014714,NO
0.09925118234366789,NO
0.2167630057803468,NO
0.32034944823962164,NO
0.21728849185496585,NO
0.35089332632685233,NO
0.2423147661586968,NO
0.1083815028901734,NO
0.18654755648975305,NO
0.858841303205465,YES
0.2902653704676826,NO
0.7605754072517078,YES
0.1960063058328954,NO
0.223922753547031,NO
0.1824750394114556,NO
0.08447188649500789,NO
0.26011560693641617,NO
0.12394902785076192,NO
0.2156463478717814,NO
0.2404755648975302,NO
0.12171571203363113,NO
0.8889910667367315,YES
0.853258013662638,YES
0.7407383079348397,YES
0.7994613767735156,YES
0.31509458749343144,NO
0.7553205465055176,YES
0.1972543352601156,NO
0.11337362059905409,NO
0.13281660535995796,NO
0.16270362585391487,NO
0.37552548607461905,NO
0.2796899632159748,NO
0.2505911718339464,NO
0.1285470310036784,NO
0.06857593273778245,NO
0.22129532317393585,NO
0.9125722543352601,YES
0.08453757225433528,NO
0.7779164477141356,YES
0.18720441408302677,NO
0.20336311087756173,NO
0.18497109826589592,NO
0.14168418286915396,NO
0.25394114555964264,NO
0.2105885444035733,NO
0.28776931161324226,NO
0.20132685233841302,NO
0.19830530740935365,NO
0.8452443510246979,YES
0.8407120336311088,YES
0.8300052548607463,YES
0.7063189700472937,YES
0.20973462953231742,NO
0.697845507094062,YES
0.14562532842879664,NO
0.15639779295848658,NO
0.20888071466106145,NO
0.9584209143457699,YES
0.7177482921702575,YES
0.5511035207567,YES
0.8107593273778245,YES
0.383342091434577,NO
0.1561350499211771,NO
0.8382816605359958,YES
0.16513399894902786,NO
0.8397924330005255,YES
0.14345769837099315,NO
0.39076458223857063,NO
0.3440620073568051,NO
0.2918418286915397,NO
0.19410141881240145,NO
0.5258801891749869,YES
0.13892538097740412,NO
0.7793615344193379,YES
0.43437992643194956,NO
0.7105228586442459,YES
0.22740409879138201,NO
0.26385969521807673,NO
0.623095112979506,NO
0.29125065685759327,NO
0.8470178665265371,YES
0.5781003678402522,NO
0.7604440357330531,YES
0.16763005780346818,NO
0.28087230688386755,NO
0.7057277982133474,YES
0.5558985811875986,NO
0.3072122963741461,NO
0.8969390436153442,YES
0.33466894377299,NO
0.12697057277982135,NO
0.9636757750919601,YES
0.26497635312664214,NO
0.911521282186022,YES
0.23988439306358378,NO
0.4539542827115082,NO
0.41835260115606937,NO
0.362651077246453,NO
0.20776405675249607,NO
0.4475170782974251,NO
0.10857856016815554,NO
0.6555438780872307,NO
0.1915396741986337,NO
0.5874934314240674,NO
0.4312926957435628,NO
0.4176957435627956,NO
0.5899894902785076,NO
0.42643194955333685,NO
0.8729637414608513,YES
0.5288360483447189,NO
0.6765633210719917,YES
0.13156857593273777,NO
0.13577246452968997,NO
0.6370861797162376,YES
0.8072779821334735,YES
0.7703625853914872,YES
0.757291119285339,YES
0.17163688912243827,NO
0.09898843930635837,NO
0.7957829742511824,YES
0.674527062532843,NO
0.7832369942196532,YES
0.5935365212821861,NO
0.43825538623226484,NO
0.44521807672096686,NO
0.44436416184971095,NO
0.09780609563846557,NO
0.741657908565423,YES
0.1305832895428271,NO
0.8011035207567,YES
0.3690225959012086,NO
0.7494088281660537,YES
0.6790593799264321,NO
0.660273252758802,NO
0.6261166579085655,NO
0.5974776668418288,NO
0.6909485023646874,YES
0.6502890173410405,NO
0.7419863373620599,YES
0.17846820809248554,NO
0.24073830793483975,NO
0.8786784025223333,YES
0.5082107199159223,NO
0.3333552285864424,NO
0.7551234892275355,YES
0.27062532842879666,NO
0.15810562270099843,NO
0.934971098265896,YES
0.35969521807672095,NO
0.9475827640567525,YES
0.35089332632685233,NO
0.36915396741986334,NO
0.2562401471361009,NO
0.27890173410404623,NO
0.14996058854440358,NO
0.42557803468208094,NO
0.1587624802942722,NO
0.6261166579085655,NO
0.223922753547031,NO
0.5673935890698897,NO
0.34780609563846554,NO
0.37112454019968466,NO
0.5994482396216501,NO
0.39713610089332635,NO
0.8878087230688388,YES
0.5830267997898055,NO
0.8365081450341567,YES
0.13491854965843406,NO
0.12664214398318444,NO
0.36278244876510773,YES
0.7529558591697321,YES
0.6042433000525486,YES
0.6583026799789806,YES
0.18024172359432472,NO
0.11068050446663164,NO
0.7028376248029428,YES
0.210194429847609,NO
0.6522595901208619,YES
0.15652916447714135,NO
0.5962296374146085,NO
0.5800709406200736,NO
0.5999080399369418,NO
0.15311350499211768,NO
0.732264844981608,YES
0.1519311613242249,NO
0.7244482396216501,YES
0.38301366263794007,NO
0.7033631108775618,YES
0.08966106148187075,NO
0.2674724119810825,NO
0.16500262743037308,NO
0.2071071991592223,NO
0.47530215449290597,YES
0.2519705727798213,NO
0.6655937992643196,YES
0.8223857067787704,YES
0.655412506568576,YES
0.40344193378875465,NO
0.20612191276931158,NO
0.20027588018917497,NO
0.2751576458223857,NO
0.7810036784025224,YES
0.8663294797687862,YES
0.28770362585391485,NO
0.06233578560168156,NO
0.3330267997898056,NO
0.07869153967419865,NO
0.5153047819232791,NO
0.46643457698371,NO
0.4692590646347871,NO
0.6791907514450868,YES
0.16684182869153968,NO
0.7826458223857068,YES
0.12151865475564896,NO
0.8198239621650026,YES
0.07435627955859173,NO
0.14477141355754072,NO
0.11219127693116132,NO
0.20224645296899632,NO
0.12256962690488701,NO
0.3763794009458749,NO
0.19016027325275878,NO
0.2988045191802417,NO
0.1261166579085654,NO
0.22339726747241195,NO
0.825275880189175,YES
0.417761429322123,YES
0.30714661061481874,YES
0.8317130846032581,YES
0.2857330530740935,NO
0.10207566999474513,NO
0.9821334734629531,YES
0.20480819758276406,NO
0.8714529689963216,YES
0.1934445612191277,NO
0.4782580136626379,NO
0.4276142932212296,NO
0.437926957435628,NO
0.19002890173410406,NO
0.35522858644245925,YES
0.09458749343142406,NO
0.5391487125591173,YES
0.3531923279033106,NO
0.4712953231739359,YES
0.23279033105622704,NO
0.20507094062007358,NO
0.6229637414608513,NO
0.2880977404098791,NO
0.8185759327377825,YES
0.5849973725696269,NO
0.8622569626904887,YES
0.1979111928533894,NO
0.15166841828691538,NO
0.9046899632159748,YES
0.7691802417235944,YES
0.6023384130320547,YES
0.7857987388334209,YES
0.3803862322648449,NO
0.19705727798213346,NO
0.8231082501313717,YES
0.4897530215449291,NO
0.8156857593273779,YES
0.43733578560168157,NO
0.4003547031003678,NO
0.3616001050972149,NO
0.32179453494482396,NO
0.18280346820809248,NO
0.5604965843405151,YES
0.1724251182343668,NO
0.7726615869679455,YES
0.4285338938518129,NO
0.7271413557540726,YES
0.5060430898581189,NO
0.487125591171834,NO
0.5405281135049922,NO
0.452706253284288,NO
0.8233709931686811,YES
0.519640042038886,NO
0.7641224382553863,YES
0.14844981607987387,NO
0.25144508670520227,NO
0.9692590646347873,YES
0.43575932737782447,YES
0.3757225433526012,YES
0.8403179190751445,YES
0.38550972149238044,NO
0.1614555964266947,NO
0.8452443510246979,YES
0.22175512348922755,NO
0.8799921177088806,YES
0.15468996321597475,NO
0.34820021019442987,NO
0.30241723594324743,NO
0.19830530740935365,NO
0.26845769837099315,NO
0.4250525486074619,YES
0.14516552811350497,NO
0.5539280084077772,YES
0.2926957435627956,NO
0.49428533893851806,YES
0.5281135049921177,NO
0.49835785601681554,NO
0.6621124540199685,NO
0.52555176037835,NO
0.850499211770888,YES
0.6269705727798215,NO
0.7932212296374147,YES
0.11757750919600629,NO
0.17433000525486075,NO
0.8269837099316869,YES
0.695415133998949,YES
0.5141881240147137,YES
0.8169337887545981,YES
0.24684708355228585,NO
0.0941276931161324,NO
0.9672228060956384,YES
0.1670388859695218,NO
0.8604834471886496,YES
0.10503152916447714,NO
0.4197976878612717,NO
0.3375591171833946,NO
0.35292958486600096,NO
0.13610089332632685,NO
0.5283762480294273,YES
0.11054913294797689,NO
0.8251445086705202,YES
0.34123751970572774,NO
0.7647792958486601,YES
0.1836573830793484,NO
0.2647136100893326,NO
0.5491329479768786,NO
0.2843536521282186,NO
0.8221229637414609,YES
