50Traced_NONETRACED_SUM_RAW_VSM_10_MAX,Associated
0.4023,NO
0.0963,NO
0.4634,NO
0.2946,NO
0.2923,NO
0.4935,NO
0.2039,NO
0.0679,NO
0.4876,NO
0.9689,YES
0.4494,NO
0.9702,YES
0.2721,NO
0.3562,NO
0.2223,NO
0.1807,NO
0.4248,NO
0.2538,NO
0.3453,NO
0.2179,NO
0.301,NO
0.6085,YES
1.2546,YES
0.6654,YES
1.2061,YES
0.4298,NO
0.6417,YES
0.3335,NO
0.6843,YES
0.2444,YES
0.4658,NO
0.2911,NO
0.3043,NO
0.3681,NO
0.4787,YES
0.2563,YES
0.3542,NO
0.2104,NO
0.2733,NO
0.2006,NO
0.2831,NO
0.3245,NO
0.1551,NO
0.5442,YES
0.3271,NO
0.6441,YES
0.2564,NO
0.3571,YES
0.2984,NO
0.1339,NO
0.2051,NO
0.1417,NO
0.0802,NO
0.396,NO
0.2095,NO
0.3356,NO
0.3468,NO
0.1534,NO
1.0668,NO
0.3026,NO
0.424,NO
1.1223,NO
0.4936,NO
0.1552,NO
1.1831,NO
1.9622,YES
1.1601,NO
2.1027,YES
0.4584,NO
0.4651,NO
0.2136,NO
0.415,NO
0.499,NO
0.2761,NO
0.3302,NO
0.242,NO
0.3804,NO
0.7582,YES
2.2706,YES
1.2594,YES
0.9456,YES
0.6927,NO
1.8125,YES
0.7016,NO
1.8094,YES
0.1814,YES
0.8437,NO
0.1662,NO
0.2514,NO
0.5444,NO
1.3929,YES
1.3589,YES
0.5323,NO
0.3228,NO
0.4738,NO
0.4699,NO
0.4579,NO
0.606,NO
0.2075,NO
2.1698,YES
0.2575,NO
1.7381,YES
0.204,NO
1.3992,YES
0.2123,NO
0.2329,NO
0.6033,NO
0.3132,NO
0.3436,NO
0.5720000000000001,NO
0.2757,NO
0.5633,NO
0.1048,NO
0.1317,NO
1.8763,YES
2.274,YES
2.2088,YES
1.7458,YES
0.4088,NO
0.013000000000000001,NO
1.7348,YES
0.4423,NO
1.5216,YES
0.5736,NO
0.8212,NO
0.5488,NO
0.355,NO
0.1551,NO
2.1643,YES
0.1987,NO
2.0219,YES
0.1417,NO
1.9075,YES
0.3466,NO
0.6087,NO
0.2957,NO
0.2268,NO
0.7134,YES
0.7124,NO
0.7943,YES
0.6216,NO
0.1773,NO
1.0078,NO
0.4446,NO
0.4696,NO
1.1807,NO
0.446,NO
0.2648,NO
1.1303,NO
1.9997,YES
1.0919,NO
2.0977,YES
0.1987,NO
0.4521,NO
0.1689,NO
0.5371,NO
0.8715,NO
0.4545,NO
0.6106,NO
0.2019,NO
0.5718,NO
0.9856,YES
2.4324,YES
1.5928,YES
1.39,YES
0.5745,NO
1.7061,YES
0.5578,NO
0.2163,NO
0.1356,NO
0.9669,YES
2.4686,YES
2.4759,YES
0.9731,YES
0.1656,NO
0.0604,NO
0.7494,YES
0.3535,NO
0.6117,YES
0.5781,NO
0.3405,NO
0.2571,NO
0.2375,NO
0.2591,NO
2.4391,YES
0.2264,NO
1.8594,YES
0.1613,NO
1.7241,YES
0.3783,NO
0.695,NO
0.2228,NO
0.1377,NO
0.4938,YES
0.374,NO
0.5149,YES
0.27699999999999997,NO
0.1173,NO
0.7965,NO
0.5744,NO
0.5718,NO
0.8389,NO
0.2602,NO
0.1536,NO
0.8079999999999999,NO
0.777,YES
0.7795,NO
0.9848,YES
0.3809,NO
0.2252,NO
0.2033,NO
0.1892,NO
0.5538,NO
0.2573,NO
0.5445,NO
0.2256,NO
0.3637,NO
0.3613,YES
1.0598,YES
0.4714,YES
0.4903,YES
0.2834,NO
0.6459999999999999,YES
0.5,NO
0.1305,NO
0.1339,NO
0.3403,NO
0.1967,NO
0.1436,NO
0.54,NO
0.1339,NO
0.0967,NO
0.45799999999999996,NO
1.1318,YES
0.4514,NO
1.2508,YES
0.1331,NO
0.2291,NO
0.0647,NO
0.204,NO
0.3046,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4592,YES
1.3651,YES
0.8669,YES
0.6144,YES
0.3661,NO
1.0199,YES
0.2603,NO
0.6474,NO
0.1657,NO
1.0208,NO
0.2342,NO
0.2811,NO
0.986,NO
0.5979,NO
0.2864,NO
1.1963,NO
2.6384,YES
1.1788,NO
2.6688,YES
0.2252,NO
0.4964,NO
0.2007,NO
0.6842,NO
0.5582,NO
0.5856,NO
0.3254,NO
0.395,NO
0.4269,NO
1.1224,YES
2.9983,YES
1.8105,YES
1.4961,YES
0.5983,NO
2.374,YES
0.4741,NO
0.4299,NO
0.1358,NO
0.6532,NO
0.3411,NO
0.4804,NO
0.6785,NO
0.4547,NO
0.23399999999999999,NO
0.9209,NO
2.6108,YES
0.8493,NO
2.6332,YES
0.3027,NO
0.5862,NO
0.2045,NO
0.5367,NO
0.6369,NO
0.3426,NO
0.4811,NO
0.2639,NO
0.4827,NO
1.1085,YES
2.9789,YES
1.8291,YES
1.4435,YES
0.4377,NO
2.3233,YES
0.3534,NO
0.5069,NO
0.2058,NO
5.0258,YES
1.0609,YES
0.9685,YES
5.1113,YES
0.7733,NO
0.1065,NO
4.1979,YES
0.6188,NO
4.1235,YES
0.5594,NO
0.9316,NO
0.3184,NO
0.349,NO
0.3943,NO
1.3619,YES
0.3559,NO
1.0219,YES
0.4449,NO
1.239,YES
0.4669,NO
0.9881,NO
0.9218,NO
0.3381,NO
3.3448,YES
0.7279,NO
4.5342,YES
0.2819,NO
0.1547,NO
2.26,YES
0.5249,NO
0.3575,NO
2.247,YES
0.2679,NO
0.1097,NO
2.2541,YES
0.2601,NO
2.2325,YES
0.2294,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.2946,NO
0.5618,NO
0.2409,NO
0.47100000000000003,NO
0.2189,NO
0.6896,NO
0.1991,NO
