50Traced_NONETRACED_MAX_MULTI_VSM_77_MAX,Associated
0.2852,NO
0.2852,NO
0.2287,NO
0.5644,NO
0.31,NO
0.2323,NO
0.2173,NO
0.2852,NO
0.2323,NO
1.0,YES
0.2323,NO
0.4567,YES
0.3353,NO
0.3353,NO
0.2223,NO
0.2852,NO
0.2383,NO
0.2852,NO
0.2383,NO
0.2179,NO
0.2383,NO
1.0,YES
1.0,YES
0.7677,YES
1.0,YES
0.2502,NO
1.0,YES
0.2323,NO
0.6914,YES
0.6914,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.2113,NO
0.5234,YES
0.6914,YES
0.2113,NO
0.2425,NO
0.2113,NO
0.1443,NO
0.301,NO
0.301,NO
0.1953,NO
0.6914,YES
0.1162,NO
0.6914,YES
0.095,NO
0.3484,YES
0.1111,NO
0.2425,NO
0.1939,NO
0.2425,NO
0.1939,NO
0.2069,NO
0.1504,NO
0.2113,NO
0.1892,NO
0.1534,NO
0.3097,NO
0.5644,NO
0.3753,NO
0.4162,NO
0.2254,NO
0.0509,NO
0.3753,NO
1.0,YES
0.3753,NO
0.4529,YES
0.2522,NO
0.2796,NO
0.2136,NO
0.1919,NO
0.4327,NO
0.1542,NO
0.3529,NO
0.1755,NO
0.4378,NO
1.0,YES
1.0,YES
0.7613,YES
1.0,YES
0.314,NO
1.0,YES
0.3753,NO
1.0,YES
1.0,YES
0.3356,NO
0.2013,NO
0.2013,NO
0.2479,NO
1.0,YES
1.0,YES
0.2479,NO
0.316,NO
0.2479,NO
0.188,NO
0.2289,NO
0.3413,NO
0.2075,NO
1.0,YES
0.2013,NO
1.0,YES
0.2013,NO
0.5838,YES
0.2013,NO
0.316,NO
0.2289,NO
0.316,NO
0.2187,NO
0.2528,NO
0.2187,NO
0.2479,NO
0.2282,NO
0.2493,NO
0.4224,YES
0.7917,YES
0.7917,YES
0.6191,YES
0.2651,NO
0.2493,NO
0.6191,YES
0.2081,NO
0.6191,YES
0.1443,NO
0.2165,NO
0.3376,NO
0.1934,NO
0.2493,NO
1.0,YES
0.2254,NO
0.7917,YES
0.1456,NO
1.0,YES
0.3118,NO
0.5347,NO
0.3056,NO
0.254,NO
0.3701,YES
0.2751,NO
0.6191,YES
0.3496,NO
0.2866,NO
0.5722,NO
0.5352,NO
0.4528,NO
0.6333,NO
0.4164,NO
0.272,NO
0.4753,NO
1.0,YES
0.4528,NO
0.5949,YES
0.2548,NO
0.3824,NO
0.1926,NO
0.2866,NO
0.4327,NO
0.2866,NO
0.3844,NO
0.2019,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.4528,NO
0.1676,NO
0.174,NO
0.2644,YES
1.0,YES
1.0,YES
0.5253,YES
0.3189,NO
0.174,NO
0.5253,YES
0.4066,NO
0.5253,YES
0.2419,NO
0.3335,NO
0.42,NO
0.2375,NO
0.174,NO
1.0,YES
0.1676,NO
1.0,YES
0.142,NO
1.0,YES
0.4066,NO
0.3269,NO
0.4066,NO
0.2111,NO
0.3057,YES
0.254,NO
0.5253,YES
0.3096,NO
0.3096,NO
0.3877,NO
0.5644,NO
0.31,NO
0.4162,NO
0.2831,NO
0.2271,NO
0.3877,NO
1.0,YES
0.3877,NO
0.5949,YES
0.3298,NO
0.3673,NO
0.2493,NO
0.3096,NO
0.4327,NO
0.3096,NO
0.3529,NO
0.2256,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3327,NO
1.0,YES
0.3877,NO
0.3496,NO
0.1339,NO
0.5722,NO
0.5644,NO
0.3237,NO
0.6333,NO
0.4164,NO
0.0967,NO
0.4753,NO
1.0,YES
0.3905,NO
0.5949,YES
0.2522,NO
0.3824,NO
0.0665,NO
0.204,NO
0.3984,NO
0.1655,NO
0.3844,NO
0.1309,NO
0.4027,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2888,NO
1.0,YES
0.3905,NO
0.3496,NO
0.2435,NO
0.5722,NO
0.5077,NO
0.4809,NO
0.6333,NO
0.4164,NO
0.2435,NO
0.4809,NO
0.8995,YES
0.4809,NO
0.4897,YES
0.3649,NO
0.3824,NO
0.22699999999999998,NO
0.2435,NO
0.3984,NO
0.2435,NO
0.3844,NO
0.1912,NO
0.4809,NO
0.8995,YES
1.0,YES
1.0,YES
1.0,YES
0.2964,NO
0.8995,YES
0.4809,NO
0.2562,NO
0.2562,NO
0.2714,NO
0.5644,NO
0.3649,NO
0.3649,NO
0.2831,NO
0.2562,NO
0.3649,NO
1.0,YES
0.3649,NO
0.5949,YES
0.2522,NO
0.3673,NO
0.2045,NO
0.2562,NO
0.3847,NO
0.2562,NO
0.263,NO
0.1702,NO
0.3847,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.3649,NO
0.3618,NO
0.2465,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4024,NO
0.2465,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.4238,NO
0.3885,NO
0.2417,NO
0.2465,NO
0.4942,YES
0.2682,NO
0.6036,YES
0.2433,NO
1.0,YES
0.2703,NO
0.5358,NO
0.5358,NO
0.5358,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1547,NO
0.9027,YES
0.6395,NO
0.4032,NO
0.9027,YES
0.2068,NO
0.12,NO
0.9273,YES
0.2414,NO
0.7454,YES
0.1547,NO
0.5231,NO
0.5231,NO
0.3254,NO
0.171,NO
0.6395,NO
