50Traced_NONETRACED_SUM_SINGLE_VSM_53_MAX,Associated
0.5076,NO
0.6567,NO
0.629,NO
0.5912,NO
0.2208,NO
0.4788,NO
0.6586,NO
0.2487,NO
0.3415,NO
2.1021,YES
0.3942,NO
1.8023,YES
0.2427,NO
0.2945,NO
0.2223,NO
0.7581,NO
1.0636,NO
0.7456,NO
0.3034,NO
0.5356,NO
0.4857,NO
2.0457,YES
2.1956,YES
2.0076,YES
2.5734,YES
0.4148,NO
1.7816,YES
0.3101,NO
1.5975,YES
2.5201,YES
1.3921,NO
0.7309,NO
0.7795,NO
0.8815,NO
2.2859,YES
1.3367,YES
0.6229,NO
0.4546,NO
0.7905,NO
0.5723,NO
0.5147,NO
0.7091,NO
0.8347,NO
2.4479,YES
1.0087,NO
2.5154,YES
0.8624,NO
2.8222,YES
0.8073,NO
0.4378,NO
0.6619,NO
0.7485,NO
0.6201,NO
0.9707,NO
0.6713,NO
1.0506,NO
0.617,NO
0.316,NO
1.8162,NO
1.5588,NO
1.0679,NO
1.2661,NO
0.6138,NO
0.1135,NO
1.1337,NO
3.1159,YES
0.9339,NO
2.3898,YES
0.205,NO
0.3121,NO
0.2687,NO
0.3425,NO
2.2880000000000003,NO
0.3665,NO
1.0701,NO
0.3392,NO
1.6722,NO
3.7306,YES
3.9607,YES
3.7686,YES
4.166,YES
1.0993,NO
3.1103,YES
0.9717,NO
1.46,YES
2.6059,YES
2.333,NO
0.9443,NO
1.2309999999999999,NO
2.1189,NO
1.8192,YES
1.2292,YES
1.7345,NO
0.0952,NO
1.9543,NO
0.1125,NO
1.0791,NO
1.2547,NO
1.3569,NO
2.1366,YES
1.3353,NO
2.2714,YES
1.2364,NO
2.9499,YES
1.3839,NO
0.3018,NO
0.6316,NO
0.9965,NO
0.503,NO
2.1398,NO
0.516,NO
2.3357,NO
0.424,NO
0.645,NO
2.0299,YES
3.9137,YES
4.6974,YES
2.0764,YES
0.7979999999999999,NO
0.0905,NO
1.5896,YES
0.1395,NO
1.6375,YES
0.2607,NO
0.8041,NO
0.7976,NO
1.0002,NO
0.3539,NO
4.5014,YES
0.4988,NO
4.0833,YES
1.2608,NO
4.2138,YES
0.6664,NO
1.5432,NO
1.8804,NO
0.4889,NO
1.9478,YES
0.3707,NO
2.4141,YES
0.8529,NO
0.7021,NO
1.6728,NO
1.3072,NO
0.8574,NO
1.1955,NO
0.9646,NO
0.4073,NO
1.0107,NO
2.7971,YES
0.7676,NO
2.1837,YES
0.4318,NO
0.6202,NO
0.5366,NO
0.7762,NO
2.0786,NO
0.8073,NO
0.7751,NO
0.8694,NO
1.3808,NO
3.3023,YES
3.6055,YES
3.431,YES
3.7974,YES
1.0669,NO
2.8644,YES
0.7599,NO
0.5569,NO
0.7734,NO
1.8330000000000002,YES
4.452,YES
4.8719,YES
2.0072,YES
0.6964,NO
0.11699999999999999,NO
1.204,YES
1.9527,NO
1.2525,YES
1.6714,NO
0.6902,NO
0.7986,NO
1.1821,NO
0.4116,NO
5.018,YES
0.5132,NO
4.4714,YES
1.0491,NO
4.69,YES
2.5411,NO
3.4021,NO
3.5639999999999996,NO
2.6437,NO
1.8603,YES
1.8044,NO
1.9393,YES
0.8761,NO
0.7934,NO
1.1924,NO
0.7916,NO
0.3671,NO
1.1078,NO
0.5721,NO
0.5495,NO
0.9418,NO
2.3568,YES
0.823,NO
1.9509,YES
0.5654,NO
0.6382,NO
0.6181,NO
0.6793,NO
1.1585,NO
0.6859,NO
0.4814,NO
0.6686,NO
0.9333,NO
2.625,YES
2.7568,YES
2.6728,YES
3.2287,YES
0.9944,NO
2.6081,YES
0.7859999999999999,NO
0.5933,NO
0.5453,NO
1.9018,NO
0.765,NO
0.5558,NO
1.6759,NO
0.7126,NO
0.2297,NO
1.5229,NO
2.5009,YES
1.2584,NO
1.7017,YES
0.3121,NO
0.4284,NO
0.2946,NO
0.5064,NO
1.3728,NO
0.5275,NO
0.6278,NO
0.4865,NO
1.0776,NO
2.9252,YES
3.0987,YES
3.37,YES
3.3619,YES
1.4299,NO
2.4319,YES
1.3587,NO
0.5771,NO
0.3568,NO
1.2897,NO
0.7881,NO
0.2047,NO
0.7915,NO
0.6053,NO
0.1447,NO
0.7721,NO
3.1058,YES
0.4863,NO
2.3776,YES
0.2252,NO
0.278,NO
0.2007,NO
0.4221,NO
1.4458,NO
0.424,NO
0.2343,NO
0.1912,NO
0.8074,NO
3.5527,YES
3.7131,YES
3.4153,YES
4.1225,YES
0.6429,NO
2.9936,YES
0.4025,NO
0.4851,NO
0.4458,NO
0.9974,NO
1.0524,NO
0.7005,NO
0.9344,NO
0.4953,NO
0.1106,NO
0.4089,NO
2.4953,YES
0.4018,NO
1.8608,YES
0.5904,NO
0.8027,NO
0.7755,NO
0.4063,NO
1.6686,NO
0.4464,NO
0.7067,NO
0.6112,NO
1.1901,NO
2.7391,YES
2.9795,YES
2.7366,YES
3.0823,YES
0.8084,NO
2.1809,YES
0.3467,NO
0.7497,NO
1.5464,NO
6.2672,YES
1.7719999999999998,YES
2.0119,YES
5.5224,YES
1.6176,NO
0.4941,NO
5.1637,YES
0.3965,NO
5.5343,YES
0.3803,NO
0.9583,NO
0.8327,NO
0.7133,NO
0.5698,NO
2.6516,YES
0.8989,NO
2.1983,YES
1.5021,NO
2.6338,YES
1.5798,NO
1.5984,NO
3.3245,NO
2.0741,NO
5.28,YES
1.8689,NO
6.6872,YES
0.2634,NO
1.1079999999999999,NO
3.5082,YES
1.2802,NO
1.4634,NO
3.863,YES
0.7843,NO
0.2296,NO
3.6308,YES
0.5289,NO
3.7091,YES
0.4511,NO
1.7277,NO
1.6724,NO
1.2731,NO
0.2294,NO
1.976,NO
0.3109,NO
1.6475,NO
0.7816,NO
1.5709,NO
0.9326,NO
1.0608,NO
2.347,NO
1.4581,NO
3.3091,YES
0.8901,NO
4.2583,YES
0.9109,NO
0.9991,NO
2.9558,YES
3.7897,YES
4.2176,YES
2.9993,YES
0.7501,NO
0.3928,NO
2.7484,YES
1.9137,NO
2.4473,YES
1.1975,NO
0.9628,NO
1.0432,NO
1.3566,NO
0.4989,NO
4.3594,YES
0.5851,NO
4.0526,YES
1.0921,NO
3.8775,YES
3.1295,NO
3.7569999999999997,NO
4.7175,NO
3.2039999999999997,NO
2.8279,YES
2.2926,NO
3.2124,YES
0.3528,NO
0.8407,NO
3.7131,YES
0.4362,NO
0.4209,NO
3.2823,YES
0.7020000000000001,NO
0.2361,NO
3.6913,YES
0.3936,NO
3.6732,YES
0.3507,NO
0.6691,NO
0.5682,NO
0.3163,NO
0.1775,NO
1.0997,NO
0.1663,NO
0.6115,NO
0.2632,NO
0.7082,NO
1.2475,NO
1.0023,NO
2.1392,NO
1.7851,NO
2.9848,YES
1.507,NO
3.9623,YES
0.486,NO
0.9762,NO
1.5237,YES
3.9953,YES
4.6043,YES
1.6788,YES
1.1053,NO
0.1682,NO
0.8579,YES
0.2853,NO
0.9949,YES
0.4694,NO
1.6693,NO
1.7523,NO
2.1104,NO
0.4841,NO
4.7336,YES
0.6264,NO
4.13,YES
1.5689,NO
4.0858,YES
0.8436,NO
1.5099,NO
1.7657,NO
0.6339,NO
1.5878,YES
0.6682,NO
1.6731,YES
2.1621,YES
2.8113,YES
2.036,NO
1.0846,NO
1.1046,NO
1.597,NO
1.9769,YES
1.9724,YES
1.0977,NO
0.1292,NO
1.3709,NO
0.2898,NO
1.2674,NO
1.4606,NO
1.6899,NO
2.2881,YES
1.506,NO
2.3984,YES
1.2754,NO
3.1454,YES
1.1481,NO
0.3453,NO
0.6819,NO
0.7905,NO
0.494,NO
1.7143,NO
0.5724,NO
1.6230000000000002,NO
0.4683,NO
1.1144,NO
6.0004,YES
1.5282,YES
1.8461,YES
5.5177,YES
1.1934,NO
0.2172,NO
5.1677,YES
0.6448,NO
5.528,YES
0.5075,NO
1.053,NO
0.945,NO
0.6342,NO
0.2229,NO
2.5434,YES
0.5294,NO
2.0213,YES
1.1531,NO
2.5183,YES
1.5093,NO
1.6014,NO
3.2037,NO
2.0188,NO
5.0786,YES
1.5972,NO
6.5571,YES
0.6556,NO
1.0028,NO
6.4442,YES
1.4949,YES
1.6351,YES
5.8834,YES
1.4165,NO
0.2937,NO
5.2565,YES
1.7353,NO
5.6238,YES
1.3155,NO
1.1554,NO
1.1186,NO
0.5857,NO
0.3325,NO
2.9029,YES
0.6378,NO
1.7234,YES
1.1365,NO
2.5522,YES
2.6275,NO
2.7652,NO
4.3896,NO
3.3729,NO
5.4348,YES
2.7073,NO
6.5828,YES
0.493,NO
1.2666,NO
5.6247,YES
0.6013,YES
0.9013,YES
