50Traced_NONETRACED_MAX_RAW_VSM_38_MEDIAN,Associated
0.1687,NO
0.1687,NO
0.1153,NO
0.2653,NO
0.1508,NO
0.2963,NO
0.1987,NO
0.1687,NO
0.1689,NO
1.0,YES
0.1078,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1906,NO
0.1687,NO
0.1843,NO
0.2179,NO
0.1663,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1318,NO
1.0,YES
1.0,YES
0.1659,NO
0.1056,NO
0.1659,NO
0.1058,NO
0.1797,NO
0.1766,NO
0.1835,NO
0.3834,YES
0.1659,NO
1.0,YES
0.1344,NO
1.0,YES
0.1344,NO
0.1474,NO
0.106,NO
0.1474,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1659,NO
0.1731,NO
0.1731,NO
0.1694,NO
0.2865,NO
0.1616,NO
0.1666,NO
0.1731,NO
0.1731,NO
0.2187,NO
0.5256,YES
0.1603,NO
0.5256,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.5256,YES
1.0,YES
0.2965,YES
0.1659,NO
1.0,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.1525,NO
1.0,YES
1.0,YES
0.204,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2094,NO
0.2183,NO
0.3834,YES
0.204,NO
1.0,YES
0.1268,NO
0.3081,YES
0.1268,NO
0.1251,NO
0.091,NO
0.11800000000000001,NO
0.1387,NO
0.2201,NO
0.1387,NO
0.204,NO
0.1566,NO
0.1267,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.1267,NO
1.0,YES
0.1475,NO
1.0,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.0818,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1516,NO
0.2519,NO
0.1439,NO
0.1531,NO
1.0,YES
0.1531,NO
1.0,YES
0.1544,NO
0.0785,NO
0.2524,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1987,NO
0.1225,NO
0.2524,NO
1.0,YES
0.2524,NO
0.4997,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.159,NO
0.2524,NO
0.1544,NO
0.1843,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.2524,NO
0.1566,NO
0.0774,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1132,NO
0.1132,NO
1.0,YES
0.2598,NO
1.0,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.1353,NO
1.0,YES
0.1353,NO
1.0,YES
0.1669,NO
0.1669,NO
0.2395,NO
0.2653,NO
0.2395,NO
0.2199,NO
0.1669,NO
0.1669,NO
0.2395,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2269,NO
0.064,NO
0.2395,NO
0.1669,NO
0.1254,NO
0.2256,NO
0.1254,NO
1.0,YES
1.0,YES
1.0,YES
0.3108,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1197,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.2338,NO
0.2963,NO
0.1987,NO
0.1197,NO
0.2198,NO
1.0,YES
0.2344,NO
0.3905,YES
0.1331,NO
0.1834,NO
0.0647,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1879,NO
0.1579,NO
0.0785,NO
0.2171,NO
0.2653,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1579,NO
0.1751,NO
1.0,YES
0.2171,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2007,NO
0.159,NO
0.1906,NO
0.1579,NO
0.1843,NO
0.1912,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1743,NO
0.1542,NO
0.1542,NO
0.1377,NO
0.2886,NO
0.1508,NO
0.2963,NO
0.1987,NO
0.1542,NO
0.1421,NO
1.0,YES
0.07,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.1906,NO
0.1544,NO
0.1843,NO
0.1702,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.099,NO
0.1741,NO
0.1494,NO
1.0,YES
0.1431,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1494,NO
1.0,YES
0.1214,NO
1.0,YES
0.1059,NO
0.2149,NO
0.1496,NO
0.1834,NO
0.0902,NO
0.27899999999999997,YES
0.1494,NO
0.2435,YES
0.2129,NO
0.1621,YES
0.1271,NO
0.1709,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.2276,NO
1.0,YES
0.1955,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3985,YES
0.3359,NO
1.0,YES
0.1566,NO
0.1427,NO
0.3605,YES
1.0,YES
1.0,YES
0.3333,YES
0.1533,NO
0.1533,NO
0.3605,YES
0.33,NO
0.3605,YES
0.33,NO
0.2365,NO
0.2061,NO
0.2414,NO
0.0547,NO
1.0,YES
0.1533,NO
1.0,YES
0.1224,NO
1.0,YES
0.33,NO
0.33,NO
0.33,NO
0.1155,NO
0.3605,YES
0.33,NO
0.3605,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.3036,NO
0.3036,NO
1.0,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.24600000000000002,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
0.4534,YES
0.1566,NO
0.0854,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.0854,NO
0.0854,NO
1.0,YES
0.1475,NO
1.0,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0818,NO
1.0,YES
0.0854,NO
1.0,YES
0.1347,NO
1.0,YES
0.1175,NO
0.2044,NO
0.1175,NO
0.035,NO
1.0,YES
0.1175,NO
1.0,YES
0.4428,YES
0.1458,YES
0.3634,NO
0.1548,NO
0.1955,NO
0.1659,NO
0.3331,YES
0.3693,YES
0.1955,NO
0.1398,NO
0.1955,NO
0.1398,NO
0.2131,NO
0.2274,NO
0.1446,NO
0.1227,YES
0.1955,NO
0.4035,YES
0.11,NO
1.0,YES
0.11,NO
0.1398,NO
0.1398,NO
0.1398,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1955,NO
0.1741,NO
0.0802,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1955,NO
0.071,NO
1.0,YES
0.1763,NO
1.0,YES
0.0884,NO
0.3042,NO
0.2118,NO
0.2024,NO
0.136,NO
1.0,YES
0.132,NO
0.3002,YES
0.1208,NO
0.2157,YES
0.1353,NO
0.1763,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2714,NO
1.0,YES
0.1494,NO
0.1467,NO
1.0,YES
0.2292,YES
0.3451,YES
0.3916,YES
0.2192,NO
0.1494,NO
0.4186,YES
0.2672,NO
1.0,YES
0.2672,NO
0.2277,NO
0.2193,NO
0.1884,NO
0.0948,NO
0.3451,YES
0.1494,NO
0.2267,YES
0.1968,NO
0.1876,YES
0.2672,NO
0.2672,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2672,NO
1.0,YES
0.1468,NO
0.1099,NO
1.0,YES
0.2996,YES
1.0,YES
0.3301,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2419,NO
1.0,YES
0.1022,NO
0.1483,NO
0.179,NO
0.0885,NO
0.2034,NO
1.0,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.2419,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1467,NO
0.0732,NO
1.0,YES
0.2626,YES
0.3077,YES
1.0,YES
0.1658,NO
0.0672,NO
1.0,YES
0.1664,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.1848,NO
0.1497,NO
0.136,NO
0.3077,YES
0.132,NO
0.3066,YES
0.1208,NO
0.2147,YES
0.1277,NO
0.1664,NO
0.3135,NO
0.2491,NO
1.0,YES
0.2714,NO
1.0,YES
0.1566,NO
0.1259,NO
0.2475,YES
1.0,YES
1.0,YES
0.2373,YES
0.1306,NO
0.1259,NO
0.2475,YES
0.1971,NO
0.2475,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.20199999999999999,NO
0.2519,NO
0.20199999999999999,NO
0.1018,NO
0.2475,YES
0.20199999999999999,NO
0.2475,YES
0.1468,NO
0.10300000000000001,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.0792,NO
1.0,YES
0.1836,NO
1.0,YES
0.1342,NO
0.1448,NO
0.1698,NO
0.0906,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0969,NO
1.0,YES
0.1677,NO
0.2519,NO
0.2985,NO
0.2045,NO
1.0,YES
0.2298,NO
1.0,YES
0.1196,NO
0.1196,NO
0.1766,NO
0.2108,NO
0.14800000000000002,NO
0.1931,NO
0.1196,NO
0.1196,NO
0.2592,NO
0.1291,NO
0.1653,NO
0.1052,NO
0.4225,YES
0.3842,YES
0.4103,YES
0.0766,NO
0.0711,NO
0.1196,NO
0.14800000000000002,NO
0.1551,NO
0.14800000000000002,NO
0.1443,NO
0.0745,NO
0.1443,NO
0.0541,NO
0.1685,NO
0.1443,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1015,NO
1.0,YES
1.0,YES
0.0968,NO
0.1519,NO
0.0784,NO
0.1784,NO
0.1661,NO
0.1649,NO
0.1562,NO
0.3834,YES
0.1033,NO
1.0,YES
0.0553,NO
0.3735,YES
0.0877,NO
0.1163,NO
0.106,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.1077,NO
0.0894,NO
0.1566,NO
0.0172,NO
1.0,YES
1.0,YES
1.0,YES
