50Traced_NONETRACED_MAX_SINGLE_LSA_36_MAX,Associated
0.2076,NO
0.1091,NO
0.1818,NO
0.3384,NO
0.191,NO
0.1818,NO
0.2201,NO
0.2201,NO
0.2186,NO
1.0,YES
0.1376,NO
1.0,YES
0.3391,NO
0.3391,NO
0.3391,NO
0.1438,NO
0.2942,NO
0.2201,NO
0.191,NO
0.2508,NO
0.191,NO
0.5181,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
0.2113,YES
0.2183,NO
1.0,YES
1.0,YES
0.3639,NO
0.3639,NO
0.27899999999999997,NO
0.3639,NO
1.0,YES
0.405,YES
0.3639,NO
0.3066,NO
0.2853,NO
0.3066,NO
0.397,NO
0.397,NO
0.397,NO
1.0,YES
0.3639,NO
1.0,YES
0.2676,NO
1.0,YES
0.2664,NO
0.2082,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.2853,NO
0.2314,NO
0.2584,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.3233,NO
0.6139,NO
0.3369,NO
0.3464,NO
0.2344,NO
0.0777,NO
0.3063,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.3076,NO
0.2886,NO
0.391,NO
0.21600000000000003,NO
0.3076,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2544,NO
0.6631,YES
0.2574,NO
1.0,YES
1.0,YES
0.6805,NO
0.6805,NO
0.5217,NO
0.6805,NO
1.0,YES
1.0,YES
0.6805,NO
0.1717,NO
0.4748,NO
0.4197,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.6805,NO
1.0,YES
0.5005,NO
1.0,YES
0.3377,NO
0.2458,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.48100000000000004,NO
0.4197,NO
0.4748,NO
0.1709,NO
0.0344,NO
0.7346,YES
1.0,YES
1.0,YES
0.7346,YES
0.257,NO
0.0462,NO
0.7346,YES
0.2963,NO
0.4615,YES
0.1443,NO
0.2165,NO
0.3152,NO
0.2347,NO
0.0827,NO
1.0,YES
0.0819,NO
1.0,YES
0.3664,NO
1.0,YES
0.3342,NO
0.3338,NO
0.368,NO
0.2429,NO
0.5192,YES
0.3393,NO
0.4304,YES
0.2169,NO
0.1091,NO
0.4056,NO
0.6139,NO
0.3369,NO
0.3357,NO
0.2599,NO
0.2169,NO
0.3573,NO
1.0,YES
0.4354,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.221,NO
0.2942,NO
0.2169,NO
0.2672,NO
0.2508,NO
0.2027,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
0.6152,YES
0.2054,NO
0.146,NO
0.0774,NO
0.8266,YES
1.0,YES
1.0,YES
0.8266,YES
0.2196,NO
0.0621,NO
0.8266,YES
0.5875,NO
