50Traced_NONETRACED_MAX_MULTI_LSA_45_MEDIAN,Associated
0.3496,NO
0.2852,NO
0.5722,NO
0.5644,NO
0.31,NO
0.6333,NO
0.4164,NO
0.2852,NO
0.2289,NO
1.0,YES
0.4964,NO
1.0,YES
0.3555,NO
0.3555,NO
0.3555,NO
0.2358,NO
0.36,NO
0.2852,NO
0.2383,NO
0.2852,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.3251,NO
0.6914,YES
0.6914,YES
0.3362,NO
0.2796,NO
0.1563,NO
0.2796,NO
0.6914,YES
0.6914,YES
0.2069,NO
0.1092,NO
0.2069,NO
0.1058,NO
0.3148,NO
0.3148,NO
0.3148,NO
0.5717,YES
0.2796,NO
0.6914,YES
0.1687,NO
0.6914,YES
0.127,NO
0.1212,NO
0.1582,NO
0.1358,NO
0.0802,NO
0.2796,NO
0.1151,NO
0.2796,NO
0.3496,NO
0.294,NO
0.5722,NO
0.5644,NO
0.31,NO
0.6333,NO
0.4164,NO
0.294,NO
0.3028,NO
1.0,YES
0.4964,NO
1.0,YES
0.2728,NO
0.2445,NO
0.2728,NO
0.3167,NO
0.4175,NO
0.294,NO
0.3405,NO
0.294,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2866,NO
1.0,YES
0.3251,NO
0.9589,YES
1.0,YES
0.3356,NO
0.2304,NO
0.1507,NO
0.2862,NO
1.0,YES
0.7333,YES
0.2862,NO
0.2069,NO
0.1923,NO
0.2187,NO
0.3845,NO
0.3845,NO
0.3845,NO
1.0,YES
0.2278,NO
0.904,YES
0.1176,NO
1.0,YES
0.1256,NO
0.1815,NO
0.2187,NO
0.2187,NO
0.1087,NO
0.2862,NO
0.2187,NO
0.2862,NO
0.2522,NO
0.1652,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.254,NO
0.3877,NO
0.42,NO
0.3877,NO
0.1729,NO
1.0,YES
0.14400000000000002,NO
1.0,YES
0.304,NO
0.7878,YES
0.3369,NO
0.462,NO
0.4856,NO
0.254,NO
1.0,YES
0.254,NO
1.0,YES
0.2748,NO
0.2866,NO
0.4052,NO
0.5352,NO
0.2939,NO
0.4528,NO
0.3089,NO
0.272,NO
0.4052,NO
0.9187,YES
0.3093,NO
0.9481,YES
0.2391,NO
0.1756,NO
