50Traced_NONETRACED_MAX_RAW_VSM_94_MEDIAN,Associated
0.0737,NO
0.0652,NO
0.1406,NO
0.2653,NO
0.1259,NO
0.1331,NO
0.1579,NO
0.1687,NO
0.1689,NO
1.0,YES
0.1078,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1733,NO
0.1687,NO
0.1259,NO
0.2179,NO
0.1498,NO
0.3848,YES
1.0,YES
0.4096,YES
1.0,YES
0.1573,NO
1.0,YES
0.1406,NO
0.1289,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1112,NO
0.3947,YES
1.0,YES
0.1364,NO
0.1156,NO
0.0981,NO
0.1231,NO
0.1797,NO
0.1835,NO
0.1835,NO
1.0,YES
0.0766,NO
1.0,YES
0.0583,NO
1.0,YES
0.1033,NO
0.1231,NO
0.1156,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1231,NO
0.1318,NO
0.1686,NO
0.1534,NO
0.2688,NO
0.2865,NO
0.1616,NO
0.2137,NO
0.1987,NO
0.061,NO
0.2187,NO
1.0,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.4428,YES
0.1814,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.204,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2094,NO
0.2075,NO
0.284,YES
0.1216,NO
1.0,YES
0.1216,NO
1.0,YES
0.0742,NO
0.1251,NO
0.1218,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.0724,NO
0.0244,NO
0.3354,YES
1.0,YES
1.0,YES
0.3354,YES
0.1088,NO
0.1088,NO
0.2103,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.2199,NO
0.1934,NO
0.0572,NO
1.0,YES
0.1088,NO
1.0,YES
0.1417,NO
1.0,YES
0.063,NO
0.2044,NO
0.1439,NO
0.1335,NO
0.3354,YES
0.1256,NO
0.1343,YES
0.1686,NO
0.0732,NO
0.2688,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1987,NO
0.1694,NO
0.2286,NO
0.4997,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1813,NO
0.054000000000000006,NO
0.1469,NO
0.1694,NO
0.1843,NO
0.2019,NO
0.1293,NO
1.0,YES
0.4997,YES
1.0,YES
0.4997,YES
0.2254,NO
1.0,YES
0.2286,NO
0.1248,NO
0.0774,NO
1.0,YES
0.3672,YES
1.0,YES
1.0,YES
0.1306,NO
0.071,NO
0.2465,YES
0.2598,NO
1.0,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
0.2555,YES
0.2049,NO
0.2293,NO
0.2293,NO
0.2293,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1439,NO
0.0785,NO
0.2395,NO
0.1926,NO
0.1547,NO
0.2395,NO
0.1809,NO
0.1809,NO
0.2369,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2269,NO
0.0988,NO
0.151,NO
0.1809,NO
0.1701,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2369,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1436,NO
0.2133,NO
0.1579,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0735,NO
0.0647,NO
0.204,NO
0.1733,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.2133,NO
1.0,YES
0.1726,NO
0.1686,NO
0.0769,NO
0.2688,NO
0.2653,NO
0.2174,NO
0.2664,NO
0.1987,NO
0.1796,NO
0.2171,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1479,NO
0.2174,NO
0.1796,NO
0.2174,NO
0.1912,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2664,NO
1.0,YES
0.2171,NO
0.0727,NO
0.0714,NO
0.2085,NO
0.2886,NO
0.2184,NO
0.2085,NO
0.1579,NO
0.0544,NO
0.1421,NO
1.0,YES
0.2085,NO
0.3961,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.2184,NO
0.0824,NO
0.2184,NO
0.1702,NO
0.1518,NO
0.3961,YES
1.0,YES
0.3916,YES
1.0,YES
0.2085,NO
1.0,YES
0.099,NO
0.1467,NO
0.0694,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1253,NO
1.0,YES
0.1253,NO
0.2131,NO
0.2203,NO
0.1834,NO
0.136,NO
0.2337,YES
0.132,NO
0.2829,YES
0.2129,NO
0.2157,YES
0.1629,NO
0.2192,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.3456,NO
0.3456,NO
1.0,YES
0.1955,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3917,YES
0.0798,NO
0.0364,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1233,NO
0.071,NO
0.3333,YES
