50Traced_NONETRACED_SUM_SINGLE_LSA_95_SUM,Associated
0.09819769079132638,NO
0.08735567445789919,NO
0.08249788791889608,NO
0.1586876936074345,NO
0.033976344691636164,NO
0.11613629963390595,NO
0.12203604618417346,NO
0.02050126724866235,NO
0.11254576175725148,NO
0.3639115742044495,YES
0.10660377358490565,NO
0.3839341030695579,YES
0.13432835820895522,NO
0.13827090960292876,NO
0.12043086454519855,NO
0.12141650239369192,NO
0.03965080259081949,NO
0.07337369754998592,NO
0.050436496761475644,NO
0.10360461841734722,NO
0.03946775556181358,NO
0.2931568572233174,YES
0.29802872430301325,YES
0.2757673894677556,YES
0.3296254576175725,YES
0.09939453675021122,NO
0.4039707124753591,YES
0.17166995212616162,NO
0.3636299633905943,YES
0.19412841453111798,YES
0.1717966769923965,NO
0.15302731624894397,NO
0.09973246972683751,NO
0.18718670796958603,NO
0.3097296536186989,YES
0.2146296817797803,YES
0.1766544635313996,NO
0.02716136299633906,NO
0.12934384680371724,NO
0.05036609405801183,NO
0.08035764573359618,NO
0.1406927626020839,NO
0.08915798366657281,NO
0.3870036609405801,YES
0.09795832159954942,NO
0.33858068149816956,YES
0.09239650802590821,NO
0.40574486060264714,YES
0.10475922275415377,NO
0.07196564348070966,NO
0.05668825682906224,NO
0.09455083075190088,NO
0.07673894677555618,NO
0.1813573641227823,NO
0.10123908758096312,NO
0.2417206420726556,NO
0.09553646860039426,NO
0.09966206702337371,NO
0.15374542382427484,NO
0.29407209236834697,NO
0.11967051534778936,NO
0.18697549985919462,NO
0.17555618135736414,NO
0.01785412559842298,NO
0.19414249507181075,NO
0.47538721486905094,YES
0.19807096592509155,NO
0.4173472261334836,YES
0.06417910447761195,NO
0.08469445226696705,NO
0.06827654181920585,NO
0.11838918614474794,NO
0.17396508025908197,NO
0.05426640382990708,NO
0.12830188679245286,NO
0.0798225851872712,NO
0.15687130385806813,NO
0.4766544635313996,YES
0.4721486905097156,YES
0.42710504083356804,YES
0.41627710504083354,YES
0.17516192621796678,NO
0.5505491410870178,YES
0.2087017741481273,NO
0.4117854125598423,YES
0.20394255139397352,YES
0.24646578428611665,NO
0.2648972120529428,NO
0.1860321036327795,NO
0.28225851872711916,NO
0.36087017741481275,YES
0.2597578147000845,YES
0.2536750211208111,NO
0.057561250352013524,NO
0.19107293720078852,NO
0.08790481554491693,NO
0.14745142213460996,NO
0.22865390030977192,NO
0.17238805970149254,NO
0.4076175725147846,YES
0.18814418473669392,NO
