50Traced_NONETRACED_SUM_SINGLE_LSA_66_MAX,Associated
0.5825,NO
0.4972,NO
1.2458,NO
1.1194,NO
1.0908,NO
1.273,NO
0.825,NO
0.5606,NO
0.8539,NO
2.878,YES
0.9694,NO
1.9847,YES
0.5541,NO
0.6332,NO
0.7326,NO
0.4618,NO
2.1525,NO
0.5603,NO
0.9711,NO
0.904,NO
0.6883,NO
2.8601,YES
2.7249,YES
3.4742,YES
2.4205,YES
1.1091,NO
2.1372,YES
1.0101,NO
1.013,YES
1.6893,YES
1.5688,NO
0.4392,NO
0.4127,NO
1.5213,NO
1.6851,YES
1.8723,YES
1.2234,NO
0.2831,NO
1.5404,NO
0.1058,NO
0.7401,NO
0.8265,NO
0.6246,NO
1.9308,YES
0.7219,NO
1.8343,YES
0.4466,NO
2.1806,YES
0.4644,NO
0.4323,NO
0.6499,NO
0.7562,NO
0.4493,NO
1.3802,NO
0.8298,NO
1.3699,NO
0.5978,NO
0.47200000000000003,NO
1.2996,NO
1.2915,NO
1.101,NO
1.3041,NO
0.7378,NO
0.4468,NO
0.7806,NO
3.5453,YES
0.9874,NO
2.3298,YES
0.4391,NO
0.4472,NO
0.7477,NO
0.361,NO
2.3614,NO
0.4285,NO
1.1564,NO
0.8114,NO
0.9243,NO
3.5692,YES
3.4329,YES
4.0499,YES
2.7081,YES
1.2797,NO
2.4223,YES
0.9842,NO
1.4147,YES
1.6058,YES
2.1676,NO
0.4146,NO
0.3821,NO
1.8772,NO
1.7755,YES
2.3082,YES
1.6808,NO
0.5164,NO
2.0262,NO
0.6233,NO
0.7664,NO
0.5292,NO
0.5892,NO
2.2119999999999997,YES
0.7217,NO
2.3145,YES
0.2777,NO
2.6197,YES
0.3792,NO
0.852,NO
0.7238,NO
0.8643,NO
1.1467,NO
1.8659999999999999,NO
0.659,NO
1.7006,NO
0.6459,NO
0.5271,NO
2.0278,YES
4.301,YES
4.0268,YES
1.5206,YES
0.6302,NO
0.2517,NO
1.7891,YES
0.4517,NO
2.1558,YES
0.2182,NO
0.7047,NO
0.7453,NO
0.9282,NO
0.2817,NO
4.3278,YES
0.3214,NO
3.9106,YES
0.3511,NO
4.4317,YES
0.6136,NO
1.187,NO
1.0825,NO
0.7061,NO
1.4302,YES
1.4197,NO
1.6399,YES
0.5051,NO
0.3867,NO
1.6909,NO
0.9423,NO
0.8844,NO
1.6494,NO
0.5847,NO
0.2697,NO
1.2797,NO
3.1822,YES
1.5947,NO
2.2315,YES
0.82,NO
0.7513,NO
1.0635,NO
0.2109,NO
2.105,NO
0.242,NO
0.9896,NO
0.8941,NO
0.835,NO
3.2532,YES
3.1251,YES
3.6514,YES
2.5703,YES
1.5881,NO
2.1612,YES
1.3402,NO
0.4095,NO
0.5863,NO
1.3774,YES
3.7042,YES
3.5864,YES
1.3396,YES
0.6399,NO
0.11900000000000001,NO
1.4359,YES
0.8572,NO
1.7417,YES
0.3873,NO
0.8795,NO
1.0367,NO
1.3142,NO
0.2061,NO
3.986,YES
0.141,NO
3.5049,YES
0.3621,NO
4.0944,YES
1.1017,NO
1.689,NO
1.3944,NO
0.8095,NO
1.155,YES
1.1502,NO
1.5261,YES
0.5086,NO
0.1987,NO
2.6363,NO
1.2684,NO
1.2364,NO
2.3911,NO
0.6422,NO
0.1789,NO
1.6725,NO
3.0242,YES
2.3153,NO
2.0635,YES
0.6953,NO
0.4753,NO
0.6734,NO
0.19399999999999998,NO
2.56,NO
0.2862,NO
1.194,NO
0.8332,NO
0.9318,NO
3.0455,YES
2.8202,YES
3.6342,YES
2.6197,YES
2.2983,NO
2.6168,YES
1.9829,NO
0.7624,NO
0.3139,NO
1.8767,NO
0.8126,NO
0.7724,NO
1.6699,NO
0.8857,NO
0.4957,NO
1.3717,NO
3.0719,YES
1.479,NO
1.7649,YES
0.6506,NO
0.5587,NO
0.7057,NO
0.37200000000000005,NO
2.1487,NO
0.4204,NO
0.8015,NO
0.8236,NO
0.6134,NO
2.9823,YES
3.0024,YES
3.5419,YES
2.3232,YES
1.7467,NO
2.4433,YES
1.4135,NO
0.7689,NO
0.5653,NO
1.3741,NO
1.1116,NO
0.9902,NO
1.315,NO
0.5602,NO
0.5924,NO
1.1291,NO
2.8172,YES
1.2171,NO
1.9844,YES
0.8979,NO
0.7906,NO
1.0963,NO
0.5392,NO
1.9703,NO
0.5555,NO
1.0,NO
1.0805,NO
0.9587,NO
2.862,YES
2.7523,YES
3.167,YES
2.335,YES
1.1719,NO
1.845,YES
1.2429999999999999,NO
0.5509,NO
0.5048,NO
0.7012,NO
0.5983,NO
0.4887,NO
0.5532,NO
0.3998,NO
0.4927,NO
0.5503,NO
2.6508,YES
0.5189,NO
1.8406,YES
0.4288,NO
0.5306,NO
0.6463,NO
0.4312,NO
1.5497,NO
0.4488,NO
0.6789,NO
0.8752,NO
0.5385,NO
2.6221,YES
2.6074,YES
2.8701,YES
1.8471,YES
0.7163,NO
1.4569999999999999,YES
0.4068,NO
1.0451,NO
0.9543,NO
7.1518,YES
2.44,YES
2.4136,YES
6.3105,YES
1.965,NO
0.8063,NO
5.3284,YES
0.9579,NO
7.0488,YES
0.2605,NO
2.1977,NO
1.145,NO
1.2895,NO
1.1245,NO
3.5864,YES
0.9514,NO
2.3164,YES
2.0809,NO
2.8709,YES
1.1749,NO
1.3964,NO
2.1517,NO
1.7106,NO
5.8591,YES
3.7673,NO
6.0879,YES
0.4348,NO
0.3497,NO
2.9054,YES
0.7708,NO
0.8968,NO
2.8705,YES
1.2693,NO
0.3373,NO
3.0288,YES
0.2316,NO
3.0902,YES
0.1528,NO
1.7556,NO
1.1617,NO
1.4631,NO
0.171,NO
1.2695,NO
0.1514,NO
0.4774,NO
0.6572,NO
0.9740000000000001,NO
0.5276,NO
0.6292,NO
0.742,NO
1.1967,NO
2.4154,YES
1.2284,NO
3.2307,YES
0.5755,NO
0.8155,NO
3.9782,YES
4.793,YES
4.5769,YES
3.3219,YES
1.6028,NO
0.2258,NO
3.7778,YES
0.2523,NO
4.4655,YES
0.1095,NO
1.9033,NO
1.5605,NO
1.8454,NO
0.42100000000000004,NO
5.0552,YES
0.2224,NO
4.1367,YES
0.8406,NO
5.4287,YES
0.6094,NO
1.4294,NO
1.5142,NO
1.1051,NO
2.9561,YES
2.1679,NO
4.06,YES
0.1636,NO
0.2756,NO
2.4247,YES
1.0324,NO
0.9306,NO
1.9909999999999999,YES
0.4569,NO
0.153,NO
2.5474,YES
0.159,NO
3.0536,YES
0.1456,NO
1.2917,NO
0.8651,NO
0.7616,NO
0.2076,NO
1.5999,NO
0.1694,NO
1.1354,NO
0.7563,NO
1.1852,NO
0.425,NO
0.4398,NO
0.5186,NO
0.4912,NO
1.8617,YES
0.9062,NO
2.3612,YES
0.6871,NO
0.6821,NO
2.1974,YES
4.2792,YES
4.2228,YES
1.73,YES
1.0231,NO
0.4795,NO
1.8274,YES
0.5086,NO
2.4637,YES
0.2177,NO
0.6377,NO
0.8775,NO
0.8644,NO
0.5839,NO
4.7113,YES
0.5197,NO
3.9169,YES
0.5412,NO
4.5713,YES
0.6583,NO
1.3429,NO
1.3929,NO
0.6865,NO
1.6086,YES
1.7559,NO
1.9907,YES
2.1625,YES
2.0926,YES
0.92,NO
0.2285,NO
0.1572,NO
0.6554,NO
1.5963,YES
3.0858,YES
0.5967,NO
0.3454,NO
0.7392,NO
0.4237,NO
0.2941,NO
0.4002,NO
0.16399999999999998,NO
3.012,YES
0.3963,NO
3.0654,YES
0.0286,NO
3.0162,YES
0.0377,NO
0.6295,NO
0.5679,NO
0.6171,NO
0.6261,NO
0.7125,NO
0.4719,NO
0.738,NO
0.4309,NO
0.6305,NO
5.8168,YES
1.0403,YES
1.3519999999999999,YES
5.4329,YES
1.7292,NO
0.3554,NO
5.399,YES
0.2579,NO
6.3857,YES
0.1165,NO
2.9889,NO
1.8809,NO
2.1235,NO
0.4864,NO
2.2525,YES
0.3167,NO
0.9664,YES
1.7093,NO
1.7338,YES
0.867,NO
0.9998,NO
1.2025,NO
1.3774,NO
4.9736,YES
2.4725,NO
5.7569,YES
0.4325,NO
0.4625,NO
5.8721,YES
1.6875,YES
2.0183,YES
5.2498,YES
1.5793,NO
0.2291,NO
4.8924,YES
0.4908,NO
6.3492,YES
0.2666,NO
2.2721,NO
1.2601,NO
1.5054,NO
0.4649,NO
3.0305,YES
0.3329,NO
1.4835,YES
1.3684,NO
2.2987,YES
1.0716,NO
1.1833,NO
1.4014,NO
1.4009,NO
5.0063,YES
2.6845,NO
5.5748,YES
0.512,NO
0.6139,NO
5.9888,YES
2.3114,YES
2.2796,YES
5.1583,YES
1.7432,NO
0.2323,NO
5.0680000000000005,YES
0.6982,NO
6.6196,YES
0.4142,NO
2.1352,NO
1.3961,NO
1.3214,NO
0.5184,NO
3.636,YES
0.2765,NO
2.0085,YES
1.2959,NO
2.7495,YES
1.2004,NO
1.485,NO
2.215,NO
1.537,NO
4.796,YES
3.3389,NO
5.8087,YES
0.6258,NO
0.4818,NO
6.1425,YES
1.7815,YES
1.7695,YES
5.2712,YES
1.6831,NO
0.2775,NO
5.225,YES
0.9392,NO
6.3282,YES
0.3851,NO
2.4461,NO
1.4895,NO
1.5007,NO
0.4543,NO
3.0782,YES
0.2725,NO
1.5038,YES
1.4008,NO
2.1573,YES
1.2566,NO
1.5367,NO
2.2176,NO
1.5697,NO
4.9812,YES
3.5506,NO
5.6461,YES
0.3182,NO
0.7240000000000001,NO
1.4946,YES
4.0784,YES
3.9158,YES
1.541,YES
0.8243,NO
0.2688,NO
1.5630000000000002,YES
0.4944,NO
1.9257,YES
0.5004,NO
0.9617,NO
1.088,NO
1.3524,NO
0.3053,NO
4.0398,YES
0.312,NO
3.5966,YES
0.4798,NO
4.1374,YES
0.8866,NO
1.2937,NO
1.2034,NO
1.0043,NO
1.1405,YES
1.1366,NO
1.7546,YES
0.5621,NO
0.6238,NO
3.238,YES
4.3516,YES
4.2948,YES
2.7969,YES
0.9229,NO
0.1657,NO
2.6846,YES
0.8505,NO
3.5176,YES
0.36200000000000004,NO
1.0911,NO
1.0759,NO
1.0226,NO
0.3374,NO
5.0649,YES
0.1969,NO
4.0213,YES
0.569,NO
4.5854,YES
1.1104,NO
1.6048,NO
2.1707,NO
1.0208,NO
2.4332,YES
2.6762,NO
3.0292,YES
0.3891,NO
1.0227,NO
1.9691,NO
0.9431,NO
1.298,NO
2.005,NO
1.2677,NO
0.7505,NO
2.7575,NO
0.1629,NO
2.5052,NO
0.1868,NO
2.6174,YES
2.3949,YES
2.4878,YES
0.7285,NO
1.4428,NO
0.5837,NO
0.8012,NO
1.5497,NO
1.2974,NO
0.4758,NO
0.8371,NO
0.7331,NO
0.7461,NO
1.5209,NO
0.8708,NO
2.4235,NO
1.6024,YES
1.5369,YES
0.7313,NO
0.4662,NO
0.3895,NO
0.4946,NO
1.4516,YES
2.4282,YES
0.3069,NO
0.2039,NO
0.4812,NO
0.1784,NO
0.1661,NO
0.3508,NO
0.1562,NO
2.444,YES
0.5399,NO
2.4447,YES
0.4224,NO
2.3719,YES
0.3945,NO
0.2013,NO
0.4112,NO
0.258,NO
0.2358,NO
0.6048,NO
0.2576,NO
0.3417,NO
0.4736,NO
0.7803,NO
2.8834,YES
4.37,YES
4.4113,YES
2.5987,YES
1.109,NO
0.2335,NO
2.782,YES
0.3457,NO
3.3193,YES
0.195,NO
1.6024,NO
1.6334,NO
1.82,NO
0.3169,NO
4.7372,YES
0.2107,NO
4.0573,YES
0.7676,NO
4.8435,YES
0.6822,NO
1.3783,NO
1.4174,NO
0.8488,NO
2.2457,YES
1.8289,NO
2.7252,YES
2.0995,YES
2.301,YES
1.2041,NO
0.1555,NO
0.0906,NO
0.9502,NO
1.7718,YES
3.0393,YES
0.7574,NO
0.1017,NO
1.0687,NO
0.1058,NO
0.5058,NO
0.6745,NO
0.4069,NO
3.1222,YES
0.2324,NO
3.0287,YES
0.1628,NO
3.2318,YES
0.2189,NO
0.1512,NO
0.3672,NO
0.2763,NO
0.2387,NO
0.9582,NO
0.3203,NO
0.894,NO
0.698,NO
0.098,NO
1.2078,NO
0.9975,NO
0.8197,NO
1.1705,NO
0.3028,NO
0.3995,NO
0.5445,NO
2.6302,YES
0.6301,NO
1.7817,YES
0.2454,NO
0.3049,NO
0.3918,NO
0.3026,NO
1.8015,NO
0.4274,NO
0.9616,NO
0.7463,NO
0.4918,NO
2.4823,YES
2.3106,YES
3.0437,YES
2.1131,YES
1.0937,NO
1.8953,YES
0.5928,NO
2.1271,YES
2.2854,YES
0.7165,NO
0.4296,NO
0.4834,NO
0.4422,NO
1.7168,YES
3.0876,YES
0.5882,NO
0.2297,NO
0.5622,NO
0.289,NO
0.6223,NO
0.8535,NO
0.6239,NO
3.0689,YES
0.5615,NO
3.0296,YES
0.2639,NO
3.1563,YES
0.4438,NO
0.4046,NO
0.5892,NO
0.5524,NO
0.4437,NO
0.4696,NO
0.2972,NO
0.5648,NO
0.5775,NO
0.1068,NO
0.9116,NO
0.7813,NO
0.61,NO
0.7892,NO
0.48200000000000004,NO
0.4136,NO
0.6691,NO
2.0797,YES
0.9113,NO
1.7375,YES
0.2577,NO
0.2385,NO
0.3957,NO
0.3089,NO
1.4042,NO
0.4458,NO
0.4869,NO
0.6102,NO
0.4411,NO
2.2892,YES
