50Traced_NONETRACED_MAX_MULTI_VSM_69_MAX,Associated
0.3071,NO
0.2852,NO
0.2323,NO
0.4029,NO
0.31,NO
0.1844,NO
0.2831,NO
0.1133,NO
0.1898,NO
1.0,YES
0.2289,NO
0.5949,YES
0.3555,NO
0.3555,NO
0.3555,NO
0.2852,NO
0.3104,NO
0.2852,NO
0.2804,NO
0.2852,NO
0.3078,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.1701,NO
1.0,YES
1.0,YES
0.3362,NO
0.2304,NO
0.1563,NO
0.2444,NO
0.7571,YES
1.0,YES
0.1471,NO
0.2425,NO
0.3034,NO
0.1443,NO
0.1797,NO
0.3082,NO
0.1551,NO
1.0,YES
0.2044,NO
1.0,YES
0.2796,NO
1.0,YES
0.127,NO
0.1484,NO
0.2289,NO
0.1789,NO
0.2425,NO
0.2268,NO
0.1789,NO
0.1342,NO
0.32,NO
0.1534,NO
0.3753,NO
0.4329,NO
0.3765,NO
0.2422,NO
0.2155,NO
0.0995,NO
0.2866,NO
1.0,YES
0.2866,NO
0.5412,YES
0.2522,NO
0.35200000000000004,NO
0.2136,NO
0.1919,NO
0.4327,NO
0.1431,NO
0.3765,NO
0.1755,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2866,NO
1.0,YES
1.0,YES
0.3559,NO
0.228,NO
0.2013,NO
0.2387,NO
1.0,YES
1.0,YES
0.2012,NO
0.316,NO
0.2862,NO
0.2251,NO
0.3845,NO
0.3845,NO
0.3845,NO
1.0,YES
0.2278,NO
1.0,YES
0.3559,NO
0.568,YES
0.2013,NO
0.2251,NO
0.2251,NO
0.2251,NO
0.316,NO
0.2201,NO
0.2187,NO
0.2479,NO
0.2011,NO
0.2011,NO
0.6191,YES
1.0,YES
0.7917,YES
0.3951,YES
0.2784,NO
0.1652,NO
0.4664,YES
0.2147,NO
0.4224,YES
0.1577,NO
0.2165,NO
0.2632,NO
0.1934,NO
0.2011,NO
1.0,YES
0.2011,NO
0.7959999999999999,YES
0.2011,NO
0.7917,YES
0.2086,NO
0.3397,NO
0.3006,NO
0.2147,NO
0.3891,YES
0.1956,NO
0.3603,YES
0.2947,NO
0.2866,NO
0.4528,NO
0.4029,NO
0.3132,NO
0.289,NO
0.2866,NO
0.2866,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3166,NO
0.3337,NO
0.3166,NO
0.2866,NO
0.3132,NO
0.2866,NO
0.4528,NO
0.272,NO
0.3132,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
0.9481,YES
0.2333,NO
0.2522,NO
0.174,NO
1.0,YES
0.7909,YES
1.0,YES
0.6382,YES
0.344,NO
0.174,NO
0.5227,YES
0.4066,NO
0.4491,YES
0.2419,NO
0.3335,NO
0.3522,NO
0.3335,NO
0.174,NO
0.594,YES
0.174,NO
1.0,YES
0.304,NO
0.5392,YES
0.3369,NO
0.2656,NO
0.4856,NO
0.4066,NO
0.5820000000000001,YES
0.2509,NO
0.4367,YES
0.32,NO
0.2988,NO
0.3347,NO
0.4329,NO
0.31,NO
0.3347,NO
0.2154,NO
0.2988,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.4018,NO
0.4018,NO
0.4018,NO
0.2988,NO
0.4327,NO
0.2988,NO
0.3844,NO
0.2988,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2458,NO
0.32,NO
0.1493,NO
0.3905,NO
0.4329,NO
0.2287,NO
0.2628,NO
0.2831,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3511,NO
0.1078,NO
0.204,NO
0.4327,NO
0.188,NO
0.3844,NO
0.1656,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2458,NO
0.3071,NO
0.307,NO
0.4809,NO
0.3316,NO
0.3827,NO
0.3069,NO
0.307,NO
0.307,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3649,NO
0.3547,NO
0.3649,NO
0.307,NO
0.2756,NO
0.307,NO
0.4809,NO
0.2636,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2964,NO
0.3071,NO
0.2562,NO
0.3649,NO
0.4029,NO
0.3847,NO
0.2329,NO
0.2831,NO
0.1187,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3435,NO
0.35200000000000004,NO
0.3435,NO
0.2562,NO
0.3204,NO
0.2562,NO
0.3847,NO
0.2562,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.182,NO
0.2734,NO
0.2734,NO
1.0,YES
0.4136,YES
0.2829,YES
1.0,YES
0.2732,NO
0.2734,NO
1.0,YES
0.2509,NO
1.0,YES
0.5358,NO
0.534,NO
0.3856,NO
0.1474,NO
0.2734,NO
0.4136,YES
0.2734,NO
0.5061,YES
0.2734,NO
0.3073,YES
0.5358,NO
0.5358,NO
0.5358,NO
0.1983,NO
1.0,YES
0.4155,NO
1.0,YES
0.3183,NO
0.1547,NO
0.7454,YES
0.6395,NO
0.2717,NO
0.7629,YES
0.3518,NO
0.12,NO
0.9027,YES
0.2325,NO
0.9027,YES
0.4965,NO
0.5231,NO
0.3965,NO
0.5231,NO
0.171,NO
0.6395,NO
0.1902,NO
0.509,NO
0.1807,NO
0.3894,NO
0.4965,NO
0.4965,NO
0.4965,NO
0.1917,NO
0.7454,YES
0.5021,NO
0.9027,YES
0.2331,NO
0.2331,NO
1.0,YES
1.0,YES
0.6066,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5434,YES
0.2917,NO
0.586,YES
0.6231,NO
0.4651,NO
0.3525,NO
0.4651,NO
0.2331,NO
1.0,YES
0.2331,NO
1.0,YES
0.304,NO
0.6089,YES
0.6231,NO
0.6231,NO
0.6231,NO
0.2229,NO
0.5820000000000001,YES
0.4832,NO
0.6149,YES
0.2356,NO
0.1646,NO
1.0,YES
0.5554,NO
0.2459,NO
1.0,YES
0.2752,NO
0.153,NO
1.0,YES
0.2424,NO
1.0,YES
0.5177,NO
0.534,NO
0.3856,NO
0.2898,NO
0.1775,NO
0.5554,NO
0.1834,NO
0.4421,NO
0.1338,NO
0.3382,NO
0.5177,NO
0.5177,NO
0.5289,NO
0.21600000000000003,NO
1.0,YES
0.4015,NO
1.0,YES
0.2522,NO
0.1184,NO
0.2445,YES
0.7909,YES
1.0,YES
0.2909,YES
0.2651,NO
0.1148,NO
0.2236,YES
0.1827,NO
0.1869,YES
0.2022,NO
0.3002,NO
0.3376,NO
0.3002,NO
0.1349,NO
1.0,YES
0.1216,NO
1.0,YES
0.1347,NO
0.7878,YES
0.0824,NO
0.1581,NO
0.1187,NO
0.1827,NO
0.1423,YES
0.2509,NO
0.1644,YES
1.0,YES
1.0,YES
0.3634,NO
0.2171,NO
0.1894,NO
0.2387,NO
1.0,YES
1.0,YES
0.2269,NO
0.2808,NO
0.275,NO
0.2457,NO
0.2131,NO
0.3144,NO
0.1446,NO
1.0,YES
0.2278,NO
1.0,YES
0.3389,NO
1.0,YES
0.1676,NO
0.2457,NO
0.2457,NO
0.2457,NO
0.2808,NO
0.2177,NO
0.1906,NO
0.2796,NO
0.3527,NO
0.1204,NO
1.0,YES
0.3525,YES
0.3075,YES
1.0,YES
0.4024,NO
0.1329,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.4829,NO
0.391,NO
0.2024,NO
0.184,NO
0.4013,YES
0.2682,NO
0.5502,YES
0.308,NO
0.3831,YES
0.256,NO
0.2926,NO
0.6069,NO
0.2153,NO
1.0,YES
0.578,NO
