50Traced_NONETRACED_SUM_RAW_LSA_13_MEDIAN,Associated
0.2659,NO
0.2047,NO
0.2674,NO
0.4917,NO
0.3494,NO
0.1925,NO
0.4772,NO
0.1447,NO
0.2166,NO
1.575,YES
0.49,NO
2.1697,YES
0.5329,NO
0.6537,NO
0.2223,NO
0.39299999999999996,NO
0.3155,NO
0.28800000000000003,NO
0.3683,NO
0.4286,NO
0.4255,NO
1.8926,YES
1.4198,YES
2.0158,YES
0.9434,YES
0.2153,NO
1.8673,YES
0.4682,NO
1.3030000000000002,YES
1.1302,YES
0.3559,NO
0.4456,NO
0.2567,NO
0.42200000000000004,NO
1.3406,YES
0.6985,YES
0.4504,NO
0.19399999999999998,NO
0.3653,NO
0.273,NO
0.3924,NO
0.6144,NO
0.1551,NO
0.6925,YES
0.3599,NO
2.0943,YES
0.3712,NO
2.4487,YES
0.4366,NO
0.3535,NO
0.3923,NO
0.3191,NO
0.3279,NO
0.5336,NO
0.4064,NO
0.3842,NO
0.0886,NO
0.1534,NO
0.6506,NO
0.7389,NO
0.5034,NO
0.7148,NO
0.5972,NO
0.1423,NO
0.8281,NO
1.6686,YES
0.9612,NO
1.9595,YES
0.263,NO
0.5734,NO
0.2136,NO
0.2887,NO
0.6304,NO
0.2042,NO
0.5593,NO
0.3092,NO
0.6673,NO
2.4532,YES
2.1466,YES
2.5133,YES
1.81,YES
0.6789,NO
2.8207,YES
0.8262,NO
1.1826,YES
1.1355,YES
0.513,NO
0.3778,NO
0.1751,NO
0.4347,NO
1.3375,YES
0.701,YES
0.4821,NO
0.3948,NO
0.6098,NO
0.4497,NO
0.2443,NO
0.4941,NO
0.2075,NO
0.6344,YES
0.2962,NO
2.1064,YES
0.2528,NO
2.3766,YES
0.2859,NO
0.4796,NO
0.47,NO
0.5423,NO
0.4114,NO
0.5299,NO
0.5277,NO
0.5634,NO
0.4648,NO
0.2769,NO
0.8048,YES
2.3499,YES
2.6378,YES
1.6171,YES
0.5848,NO
0.1773,NO
1.7826,YES
0.3791,NO
1.1911,YES
0.2669,NO
0.8799,NO
0.6247,NO
0.2247,NO
0.287,NO
1.9866,YES
0.5386,NO
3.5568,YES
0.4736,NO
4.1492,YES
0.3328,NO
0.5081,NO
0.6816,NO
0.5783,NO
1.7203,YES
0.8265,NO
0.9427,YES
0.4093,NO
0.2742,NO
0.556,NO
0.9881,NO
0.4504,NO
0.6846,NO
0.6814,NO
0.2668,NO
0.7109,NO
1.8151,YES
0.6864,NO
1.236,YES
0.5015,NO
0.5458,NO
0.1689,NO
0.5349,NO
0.7919,NO
0.5189,NO
0.8234,NO
0.7335,NO
0.7665,NO
1.4165,YES
1.9153,YES
2.2165,YES
1.7228,YES
0.6422,NO
2.1407,YES
0.7375,NO
0.3547,NO
0.1903,NO
0.512,YES
1.8471,YES
2.2873,YES
1.3119999999999998,YES
0.3945,NO
0.1465,NO
1.3174,YES
0.3891,NO
0.5722,YES
0.4703,NO
0.4128,NO
0.419,NO
0.2375,NO
0.1865,NO
1.5775,YES
0.3473,NO
2.5472,YES
0.3256,NO
2.6589,YES
0.3227,NO
0.4266,NO
0.4211,NO
0.2425,NO
1.2915,YES
0.5252,NO
0.6132,YES
0.2125,NO
0.2046,NO
0.3827,NO
0.9324,NO
0.4661,NO
0.5878,NO
0.8245,NO
0.2652,NO
0.4237,NO
2.5884,YES
0.4714,NO
2.4931,YES
0.2612,NO
0.6078,NO
0.2033,NO
0.4078,NO
0.7498,NO
0.4865,NO
0.7366,NO
0.5779,NO
0.7049,NO
2.7455,YES
2.8383,YES
3.4405,YES
2.3523,YES
0.4662,NO
