50Traced_NONETRACED_SUM_MULTI_LSA_61_MAX,Associated
0.7043,NO
0.4683,NO
1.1215,NO
0.4964,NO
0.7676,NO
1.2493,NO
1.0595,NO
0.3893,NO
1.1817,NO
2.6276,YES
0.4956,NO
2.6802,YES
0.7405,NO
0.2231,NO
0.2223,NO
0.2952,NO
1.1482,NO
0.2182,NO
0.8217,NO
0.5545,NO
0.8024,NO
2.4644,YES
2.6269,YES
1.7813,YES
1.4946,YES
0.6753,NO
1.9994,YES
0.5989,NO
2.0189,YES
2.0295,YES
1.4871,NO
0.2976,NO
0.3061,NO
0.8245,NO
1.4652,YES
1.2897,YES
1.0318,NO
0.4154,NO
0.6044,NO
0.337,NO
0.4447,NO
0.1526,NO
0.2197,NO
1.7059,YES
0.6067,NO
1.9622,YES
0.2139,NO
1.6193,YES
0.377,NO
0.5038,NO
0.5479999999999999,NO
0.5294,NO
0.1044,NO
1.0087,NO
0.6556,NO
0.6192,NO
1.1331,NO
0.8901,NO
1.8974,NO
1.2389,NO
1.5399,NO
1.8197,NO
1.4519,NO
0.5959,NO
2.0134,NO
3.412,YES
0.6927,NO
3.4119,YES
0.9606,NO
0.3392,NO
0.2338,NO
0.9272,NO
1.8949,NO
0.6803,NO
1.5255,NO
0.8848,NO
1.7238,NO
3.1263,YES
3.5186,YES
2.7907,YES
2.3161,YES
1.1059999999999999,NO
2.9879,YES
0.9604,NO
2.5984,YES
2.4,YES
1.6412,NO
0.8219,NO
0.5133,NO
1.1738,NO
2.5989,YES
1.1749,YES
1.2,NO
0.6755,NO
0.6174,NO
0.6487,NO
0.7905,NO
0.4865,NO
0.6444,NO
1.4683,YES
0.8489,NO
2.2682,YES
0.5505,NO
2.3335,YES
0.5039,NO
0.6658,NO
0.4771,NO
0.7914,NO
0.2946,NO
1.2635,NO
1.0127,NO
0.7705,NO
0.7142,NO
0.4446,NO
2.8508,YES
3.9892,YES
3.2522,YES
2.411,YES
0.9891,NO
0.308,NO
2.4864,YES
1.0037,NO
1.4943,YES
0.6409999999999999,NO
1.3666,NO
0.4611,NO
0.3056,NO
0.5984,NO
3.4287,YES
0.4919,NO
3.5373,YES
0.4652,NO
4.0037,YES
1.1609,NO
1.2713,NO
1.6095,NO
0.8614,NO
2.4072,YES
1.1005,NO
2.1655,YES
1.6483,NO
1.2671,NO
2.516,NO
1.6784,NO
1.7957,NO
2.4602,NO
1.9543,NO
0.9611,NO
2.4582,NO
3.5708,YES
1.1348,NO
3.5243,YES
1.3072,NO
0.4648,NO
0.3225,NO
1.0889,NO
2.2311,NO
1.005,NO
1.8813,NO
1.1521,NO
2.2639,NO
3.4147,YES
3.6460000000000004,YES
2.9047,YES
2.2924,YES
1.5384,NO
3.1867,YES
1.4645,NO
0.2607,NO
0.3441,NO
1.9095,YES
3.6033,YES
2.5746,YES
1.768,YES
0.8876,NO
0.3349,NO
1.994,YES
1.6824,NO
0.9805,YES
1.4733,NO
1.8565,NO
1.1486,NO
0.8499,NO
0.5032,NO
3.0813,YES
0.2731,NO
2.912,YES
0.2904,NO
3.5069,YES
1.5945,NO
2.1074,NO
1.9668,NO
1.3425,NO
1.4299,YES
1.6665,NO
1.6599,YES
1.4605,NO
0.5771,NO
2.7821,NO
1.135,NO
1.1696,NO
2.7203,NO
1.6371,NO
0.2867,NO
2.6906,NO
2.7127,YES
1.375,NO
2.7979,YES
1.38,NO
1.051,NO
0.6685,NO
0.7007,NO
1.4343,NO
0.379,NO
1.4299,NO
0.7184,NO
1.6230000000000002,NO
2.8203,YES
2.4819,YES
2.6637,YES
2.1395,YES
2.3195,NO
2.6946,YES
1.5222,NO
1.0258,NO
0.7183,NO
1.71,NO
1.2215,NO
1.6357,NO
1.3962,NO
1.3475,NO
0.4516,NO
1.6427,NO
3.1933,YES
0.41700000000000004,NO
3.3733,YES
0.9372,NO
0.6345,NO
0.3242,NO
0.8914,NO
1.9146,NO
0.4221,NO
1.3605,NO
0.6972,NO
1.7173,NO
3.0838,YES
3.1149,YES
3.2949,YES
2.6289,YES
1.1983,NO
2.9412,YES
0.7614,NO
1.4045,NO
0.9338,NO
2.1036,NO
1.5435,NO
1.3456,NO
2.3617,NO
1.8766,NO
0.645,NO
2.3578,NO
3.1789,YES
0.8,NO
3.1788,YES
1.6768,NO
1.0248,NO
0.8084,NO
0.8167,NO
1.7463,NO
0.7238,NO
1.5619,NO
0.9531,NO
1.7477,NO
3.0117,YES
2.9846,YES
2.3964,YES
2.2967,YES
1.6727,NO
2.7745,YES
1.0501,NO
0.9418,NO
0.7882,NO
1.4605,NO
0.9425,NO
1.3056,NO
1.5262,NO
1.4872,NO
0.4556,NO
1.7778,NO
3.1905,YES
0.5485,NO
3.3313,YES
1.2552,NO
0.54,NO
0.3831,NO
0.7653,NO
1.8101,NO
0.5442,NO
1.0224,NO
0.8135,NO
1.3789,NO
2.9213,YES
3.2560000000000002,YES
2.7843,YES
2.2266,YES
0.9365,NO
2.8937,YES
0.6512,NO
1.8065,NO
1.0029,NO
6.2132,YES
2.0287,YES
1.7951,YES
6.1684,YES
1.6308,NO
0.5755,NO
6.5601,YES
1.8119,NO
3.7117,YES
1.6874,NO
2.4784,NO
1.8451,NO
1.1966,NO
1.3502,NO
2.1315,YES
0.7401,NO
2.835,YES
0.7975,NO
2.5137,YES
2.4496,NO
2.4708,NO
2.2309,NO
1.9022,NO
5.5002,YES
2.6532,NO
4.4473,YES
0.6723,NO
0.539,NO
3.0066,YES
0.8935,NO
0.9016,NO
3.0921,YES
0.9201,NO
0.1097,NO
3.363,YES
0.3261,NO
2.3557,YES
0.4734,NO
1.6774,NO
0.9763,NO
0.5938,NO
0.5155,NO
1.4507,NO
0.1766,NO
1.1107,NO
0.3034,NO
1.3852,NO
0.9244,NO
0.7884,NO
1.2532,NO
0.5336,NO
2.9104,YES
1.3619,NO
2.7048,YES
0.748,NO
0.5676,NO
2.2726,YES
3.6501,YES
2.6757,YES
2.407,YES
1.1256,NO
0.531,NO
2.4558,YES
1.0874,NO
1.2861,YES
0.8612,NO
1.8844,NO
0.6715,NO
0.5492,NO
0.7028,NO
3.3087,YES
0.5375,NO
3.0703,YES
0.3898,NO
3.6142,YES
1.2821,NO
1.6318,NO
0.9941,NO
0.8539,NO
2.0261,YES
1.0659999999999998,NO
1.8452,YES
0.847,NO
0.3192,NO
3.0519,YES
0.6382,NO
0.7184,NO
2.8999,YES
0.9689,NO
0.153,NO
3.045,YES
0.6557,NO
2.1858,YES
0.9168,NO
1.2279,NO
1.0284,NO
0.6209,NO
0.3951,NO
1.0112,NO
0.1654,NO
1.1176,NO
0.2634,NO
1.0693,NO
1.2735,NO
1.0482,NO
1.8102,NO
0.878,NO
2.6029,YES
1.8465,NO
2.5711,YES
0.2771,NO
0.308,NO
0.899,YES
2.6187,YES
2.2037,YES
0.4164,YES
0.3791,NO
0.2486,NO
0.4769,YES
0.6935,NO
0.3399,YES
0.4107,NO
0.7733,NO
0.1733,NO
0.1785,NO
0.4842,NO
2.3494,YES
0.414,NO
2.0851,YES
0.2747,NO
2.8007,YES
0.7007,NO
0.6271,NO
1.1286,NO
0.4985,NO
0.693,YES
0.5055,NO
0.7689,YES
2.6654,YES
2.3933,YES
2.0439,NO
1.3487,NO
0.9478,NO
1.6629,NO
2.1988,YES
1.9111,YES
1.6052,NO
0.9325,NO
0.8415,NO
0.8362,NO
1.0069,NO
0.6162,NO
0.6935,NO
1.6645,YES
1.1583,NO
2.3675,YES
1.2964,NO
2.0534,YES
1.178,NO
0.9585,NO
1.0126,NO
0.9503,NO
0.6084,NO
1.52,NO
1.0973,NO
1.0754,NO
1.5152,NO
0.7798,NO
5.8219,YES
2.2725,YES
2.0815,YES
5.4747,YES
1.4026,NO
0.4464,NO
5.7203,YES
1.5176,NO
3.522,YES
1.495,NO
2.2597,NO
1.7165,NO
1.0707,NO
1.0795,NO
2.3499,YES
0.4877,NO
2.8939,YES
0.669,NO
2.9582,YES
2.2443,NO
2.1675,NO
2.5057,NO
1.7838,NO
4.9054,YES
2.5863,NO
4.4855,YES
1.2518,NO
0.7218,NO
6.1284,YES
1.9566,YES
1.8799,YES
6.1282,YES
1.3684,NO
0.2783,NO
6.5237,YES
1.3339,NO
3.7952,YES
1.0177,NO
2.1509,NO
1.2314,NO
0.7956,NO
0.9511,NO
2.0568,YES
0.4682,NO
2.7289,YES
0.5489999999999999,NO
2.3579,YES
1.8257,NO
2.036,NO
1.5147,NO
1.1034,NO
5.255,YES
2.3561,NO
4.4286,YES
1.5719999999999998,NO
