50Traced_NONETRACED_SUM_RAW_VSM_44_MAX,Associated
0.4313,NO
0.1031,NO
0.6086,NO
0.7721,NO
0.5779,NO
0.7599,NO
0.7539,NO
0.2852,NO
0.6675,NO
2.3744,YES
0.3245,NO
2.3431,YES
0.2719,NO
0.4593,NO
0.2223,NO
0.4942,NO
0.8201,NO
0.3856,NO
0.2699,NO
0.2406,NO
0.5605,NO
0.9026,YES
2.6007,YES
2.2664,YES
2.488,YES
0.5391,NO
2.2612,YES
0.3261,NO
1.0172,YES
0.4549,YES
0.4314,NO
0.5781,NO
0.3773,NO
0.6367,NO
0.8225,YES
1.2315,YES
0.7182,NO
0.1056,NO
0.3399,NO
0.1058,NO
0.1797,NO
0.2458,NO
0.1551,NO
1.6178,YES
0.3551,NO
0.8929,YES
0.3779,NO
1.1734,YES
0.3608,NO
0.1689,NO
0.2868,NO
0.2524,NO
0.2527,NO
0.5476,NO
0.4226,NO
0.2806,NO
0.1821,NO
0.1578,NO
1.0619,NO
0.7318,NO
0.5503,NO
1.2371,NO
0.6886,NO
0.0509,NO
1.2837,NO
2.2666,YES
0.5392,NO
2.69,YES
0.5741,NO
0.5593,NO
0.2945,NO
0.2488,NO
0.9867,NO
0.214,NO
0.3308,NO
0.2042,NO
0.4489,NO
1.1025,YES
2.9977,YES
2.0806,YES
2.8257,YES
0.8786,NO
2.0246,YES
0.7724,NO
0.5977,YES
0.3227,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.2851,NO
0.5513,YES
0.3602,YES
0.2065,NO
0.0986,NO
0.1364,NO
0.0896,NO
0.2294,NO
0.27,NO
0.2075,NO
0.6729,YES
0.0927,NO
0.433,YES
0.0332,NO
0.3315,YES
0.0952,NO
0.1251,NO
0.14300000000000002,NO
0.212,NO
0.2356,NO
0.2247,NO
0.2494,NO
0.1998,NO
0.243,NO
0.1919,NO
1.5181,YES
3.2811,YES
1.2304,YES
1.9616,YES
0.46399999999999997,NO
0.1139,NO
2.1446,YES
0.5368,NO
0.7217,YES
0.5997,NO
0.7366,NO
0.784,NO
0.3238,NO
0.2369,NO
1.5632,YES
0.1554,NO
1.6767,YES
0.1417,NO
1.6359,YES
0.3776,NO
0.9391,NO
0.547,NO
0.6279,NO
1.6821,YES
0.8272,NO
0.9577,YES
0.4774,NO
0.2743,NO
0.8177,NO
0.4861,NO
0.5408,NO
0.9835,NO
0.9137,NO
0.2193,NO
1.0565,NO
1.5504,YES
0.4135,NO
2.0163,YES
0.4435,NO
0.4091,NO
0.2319,NO
0.5538,NO
0.8191,NO
0.4025,NO
0.1285,NO
0.2891,NO
0.4621,NO
0.9231,YES
2.3004,YES
1.8522,YES
2.5295,YES
0.6543,NO
1.7835,YES
0.7585,NO
0.36,NO
0.1246,NO
1.2425,YES
2.8095,YES
1.0783,YES
1.3969999999999998,YES
0.4527,NO
0.2707,NO
1.5096,YES
0.2792,NO
0.4943,YES
0.1793,NO
0.6271,NO
0.5593,NO
0.3335,NO
0.3764,NO
1.6952,YES
0.14300000000000002,NO
1.5282,YES
0.2298,NO
0.8742,YES
0.2923,NO
0.6764,NO
0.2376,NO
0.2898,NO
1.1671,YES
0.5807,NO
0.5452,YES
0.5095,NO
0.3043,NO
0.5995,NO
0.6452,NO
0.6,NO
0.9399,NO
0.9574,NO
0.3973,NO
0.8556,NO
1.9068,YES
0.3008,NO
2.3437,YES
0.4469,NO
0.4284,NO
0.3198,NO
0.6538,NO
0.9415,NO
0.4979,NO
0.2355,NO
0.4318,NO
0.5563,NO
1.023,YES
2.6958,YES
1.7889,YES
2.4671,YES
0.2953,NO
1.6418,YES
0.5234,NO
0.2827,NO
0.2143,NO
1.2006,NO
0.7432,NO
0.4242,NO
1.3661,NO
0.5851,NO
0.0967,NO
1.5777,NO
1.2394,YES
0.4354,NO
1.3509,YES
0.2971,NO
0.3725,NO
0.1133,NO
0.3275,NO
0.7119,NO
0.2764,NO
0.3636,NO
0.1826,NO
0.4172,NO
0.7086,YES
1.6454,YES
1.8387,YES
2.0378,YES
0.8787,NO
1.8899,YES
0.7645,NO
0.3131,NO
0.2337,NO
0.3295,NO
0.5116,NO
0.4735,NO
0.6321,NO
0.5812,NO
0.1204,NO
0.7916,NO
1.76,YES
0.4453,NO
1.9924,YES
0.3397,NO
0.3977,NO
0.2357,NO
0.3847,NO
0.6535,NO
0.40399999999999997,NO
0.1207,NO
0.1912,NO
0.2598,NO
0.7512,YES
2.0983,YES
1.6372,YES
1.9445,YES
0.5443,NO
1.5943,YES
0.3411,NO
0.3343,NO
0.3057,NO
0.5777,NO
0.5304,NO
0.3712,NO
0.8698,NO
0.6896,NO
0.1302,NO
0.7676,NO
1.9533,YES
0.3394,NO
2.4876,YES
0.5583,NO
0.6064,NO
0.3219,NO
0.4568,NO
0.5894,NO
0.4064,NO
0.2862,NO
0.2686,NO
0.3876,NO
0.8627,YES
2.5964,YES
1.194,YES
1.9662,YES
0.5563,NO
1.0888,YES
0.331,NO
0.4318,NO
0.3731,NO
2.6709,YES
1.755,YES
0.737,YES
3.0021,YES
0.9107,NO
0.3538,NO
4.4544,YES
0.3131,NO
1.8731,YES
0.39,NO
0.4316,NO
0.4042,NO
0.1474,NO
0.6641,NO
0.7973,YES
0.3237,NO
1.2955,YES
0.276,NO
0.7957,YES
0.3728,NO
0.6579999999999999,NO
1.0169,NO
0.831,NO
3.2384,YES
1.3974,NO
2.3343,YES
0.2542,NO
0.1547,NO
1.1941,YES
0.6194,NO
0.2452,NO
1.3814,YES
0.379,NO
0.2888,NO
2.5825,YES
0.4195,NO
1.0124,YES
0.4894,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.3371,NO
0.3256,NO
0.1447,NO
0.3673,NO
0.1989,NO
0.3819,NO
0.2953,NO
0.5828,NO
0.7895,NO
0.5148,NO
1.2791,YES
0.8361,NO
1.496,YES
0.4108,NO
0.1064,NO
0.7235,YES
2.3246,YES
0.8096,YES
0.8761,YES
0.3277,NO
0.39299999999999996,NO
0.8686,YES
0.2328,NO
0.2608,YES
0.1204,NO
0.4809,NO
0.3991,NO
0.2899,NO
0.4258,NO
1.1032,YES
0.2395,NO
0.945,YES
0.3139,NO
1.3941,YES
0.2397,NO
0.3789,NO
0.2935,NO
0.1155,NO
0.7618,YES
0.2487,NO
0.527,YES
0.1636,NO
0.1646,NO
1.1751,YES
1.0313,NO
0.4109,NO
1.7975,YES
0.2995,NO
0.1842,NO
2.5232,YES
0.332,NO
1.0264,YES
0.2914,NO
0.3965,NO
0.5084,NO
0.1277,NO
0.1775,NO
0.3955,NO
0.1654,NO
