50Traced_NONETRACED_SUM_RAW_VSM_46_MEDIAN,Associated
0.5584,NO
0.0652,NO
0.4722,NO
0.6232,NO
0.5811,NO
0.6416,NO
0.3986,NO
0.3286,NO
0.4981,NO
1.7875,YES
0.7056,NO
1.5143,YES
0.6034,NO
0.33,NO
0.2223,NO
0.1797,NO
0.6568,NO
0.1503,NO
0.5114,NO
0.3813,NO
0.46299999999999997,NO
2.5861,YES
2.0783,YES
1.9437,YES
2.2133,YES
0.7423,NO
2.3019,YES
0.6012,NO
0.3263,YES
0.2557,YES
0.3362,NO
0.2932,NO
0.3179,NO
0.1809,NO
0.6208,YES
0.5039,YES
0.2028,NO
0.1056,NO
0.1223,NO
0.1058,NO
0.2978,NO
0.1526,NO
0.1551,NO
0.3414,YES
0.2816,NO
0.3198,YES
0.3399,NO
0.5952,YES
0.3454,NO
0.1212,NO
0.1241,NO
0.1264,NO
0.0876,NO
0.1915,NO
0.1281,NO
0.222,NO
0.6859999999999999,NO
0.1846,NO
0.1796,NO
0.6006,NO
0.6298,NO
0.4294,NO
0.3946,NO
0.3613,NO
0.4024,NO
1.7598,YES
0.1703,NO
1.0799,YES
0.5401,NO
0.3817,NO
0.3054,NO
0.2439,NO
0.5954,NO
0.2302,NO
0.6204,NO
0.3952,NO
0.5374,NO
2.9165,YES
2.4128,YES
2.5728,YES
1.8571,YES
0.6014,NO
2.1047,YES
0.3878,NO
1.6983,YES
1.2427,YES
0.8985,NO
0.6264,NO
0.46299999999999997,NO
0.5037,NO
2.2433,YES
1.6859,YES
0.6698,NO
0.1375,NO
0.8919,NO
0.1642,NO
0.2859,NO
0.2626,NO
0.2075,NO
1.5524,YES
0.2289,NO
1.5998,YES
0.5201,NO
2.3545,YES
0.3026,NO
0.4418,NO
0.4582,NO
0.5379999999999999,NO
0.4151,NO
0.8777,NO
0.4812,NO
0.8446,NO
0.4205,NO
0.3009,NO
0.7365,YES
1.969,YES
2.171,YES
1.0927,YES
0.4073,NO
0.2408,NO
0.8055,YES
0.3484,NO
0.9827,YES
0.2261,NO
0.6134,NO
0.3951,NO
0.2909,NO
0.2548,NO
1.8801,YES
0.2536,NO
2.2147,YES
0.2387,NO
2.4145,YES
0.4018,NO
