50Traced_NONETRACED_MAX_RAW_VSM_72_MAX,Associated
0.1548,NO
0.1548,NO
0.2688,NO
0.2164,NO
0.1142,NO
0.2963,NO
0.1987,NO
0.1687,NO
0.1689,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1906,NO
0.1548,NO
0.0949,NO
0.2179,NO
0.1201,NO
0.2383,YES
0.3053,YES
0.3819,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1778,NO
0.3947,YES
0.3715,YES
0.1778,NO
0.1056,NO
0.1778,NO
0.1474,NO
0.1797,NO
0.1528,NO
0.1551,NO
1.0,YES
0.1659,NO
0.4035,YES
0.1344,NO
0.3399,YES
0.1659,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1778,NO
0.092,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.2143,NO
0.1694,NO
0.1465,NO
0.092,NO
0.2187,NO
0.5081,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.4465,YES
0.4613,YES
0.3653,YES
0.5081,YES
0.1694,NO
0.5081,YES
0.1505,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.1501,NO
1.0,YES
1.0,YES
0.204,NO
0.1387,NO
0.204,NO
0.1841,NO
0.2289,NO
0.2183,NO
0.2094,NO
1.0,YES
0.204,NO
1.0,YES
0.0577,NO
0.3081,YES
0.204,NO
0.1251,NO
0.106,NO
0.11800000000000001,NO
0.1387,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.0724,NO
0.1088,NO
0.2372,YES
1.0,YES
1.0,YES
0.2372,YES
0.1306,NO
0.1267,NO
0.3354,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2199,NO
0.2037,NO
0.2199,NO
0.1267,NO
0.4216,YES
0.0556,NO
0.4216,YES
0.1417,NO
0.4216,YES
0.1516,NO
0.2519,NO
0.1439,NO
0.1155,NO
0.2111,YES
0.1335,NO
0.2372,YES
0.1926,NO
0.1926,NO
0.2688,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1987,NO
0.1926,NO
0.2524,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1813,NO
0.1844,NO
0.1694,NO
0.2524,NO
0.1926,NO
0.1827,NO
0.2019,NO
0.2524,NO
0.3897,YES
0.3612,YES
0.3819,YES
1.0,YES
0.2226,NO
1.0,YES
0.0979,NO
0.1132,NO
0.1132,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.1132,NO
1.0,YES
0.2598,NO
1.0,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2049,NO
0.2519,NO
0.2298,NO
0.2564,NO
0.2732,YES
0.2564,NO
0.2078,YES
0.1415,NO
0.1809,NO
0.2381,NO
0.19,NO
0.2395,NO
0.1997,NO
0.1669,NO
0.1669,NO
0.2395,NO
0.4371,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2033,NO
0.1809,NO
0.2395,NO
0.0959,NO
0.1464,NO
0.2256,NO
0.2395,NO
0.3848,YES
0.4613,YES
0.3023,YES
0.3108,YES
0.2405,NO
1.0,YES
0.1934,NO
0.1553,NO
0.1339,NO
0.2688,NO
0.2061,NO
0.1508,NO
0.2963,NO
0.1987,NO
0.1197,NO
0.2198,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0797,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
0.4613,YES
0.4941,YES
1.0,YES
0.2213,NO
1.0,YES
0.1726,NO
0.1439,NO
0.1796,NO
0.2171,NO
0.2342,NO
0.2664,NO
0.2171,NO
0.1684,NO
0.1204,NO
0.2664,NO
0.4371,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1796,NO
0.2664,NO
0.0725,NO
0.1207,NO
0.1912,NO
0.2664,NO
0.4038,YES
0.4613,YES
0.3023,YES
0.3444,YES
0.2206,NO
0.4373,YES
0.2171,NO
0.1553,NO
0.0785,NO
0.10800000000000001,NO
0.2886,NO
0.2184,NO
0.1006,NO
0.1542,NO
0.1542,NO
0.2085,NO
1.0,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.2085,NO
0.1544,NO
0.1701,NO
0.1702,NO
0.2085,NO
0.3372,YES
0.4206,YES
0.3527,YES
1.0,YES
0.1375,NO
1.0,YES
0.1219,NO
0.1395,NO
0.153,NO
1.0,YES
0.1431,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1494,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2131,NO
0.1549,NO
0.1474,NO
0.153,NO
0.27899999999999997,YES
0.0875,NO
0.2369,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1285,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.2276,NO
1.0,YES
0.1955,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3985,YES
0.1533,NO
0.1533,NO
0.3333,YES
1.0,YES
1.0,YES
0.3333,YES
0.1533,NO
0.1533,NO
1.0,YES
0.3002,NO
1.0,YES
0.33,NO
0.2585,NO
0.2061,NO
0.2585,NO
0.1427,NO
1.0,YES
0.1533,NO
1.0,YES
0.1481,NO
1.0,YES
0.2397,NO
0.2192,NO
0.2935,NO
0.3002,NO
0.3333,YES
0.3002,NO
0.2078,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
1.0,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2848,NO
0.493,YES
0.2848,NO
0.2516,NO
0.1848,NO
0.171,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.2848,NO
1.0,YES
0.3584,NO
0.4534,YES
0.0976,NO
0.0855,NO
0.1997,YES
1.0,YES
1.0,YES
0.2373,YES
0.1306,NO
0.0855,NO
0.2212,YES
0.1152,NO
0.1972,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0864,NO
1.0,YES
0.1347,NO
1.0,YES
0.1516,NO
0.2519,NO
0.2125,NO
0.1027,NO
0.0936,YES
0.2085,NO
0.0853,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1659,NO
1.0,YES
1.0,YES
0.1404,NO
0.149,NO
0.1517,NO
0.1665,NO
0.2374,NO
0.2374,NO
0.2274,NO
0.3626,YES
0.11,NO
1.0,YES
0.11,NO
0.2985,YES
0.11,NO
0.102,NO
0.106,NO
0.1259,NO
0.149,NO
0.2177,NO
0.1665,NO
0.0996,NO
0.17,NO
0.0672,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1955,NO
0.0711,NO
1.0,YES
0.1183,NO
1.0,YES
0.0928,NO
0.3042,NO
0.23600000000000002,NO
0.2024,NO
0.136,NO
1.0,YES
0.132,NO
0.3002,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3023,NO
0.1202,NO
1.0,YES
0.2621,NO
1.0,YES
0.17,NO
0.0474,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2192,NO
0.1467,NO
1.0,YES
0.1886,NO
1.0,YES
0.2422,NO
0.2277,NO
0.2246,NO
0.1744,NO
0.1467,NO
1.0,YES
0.0882,NO
0.2829,YES
0.1968,NO
1.0,YES
0.2134,NO
0.2192,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2616,NO
1.0,YES
0.1342,NO
0.1184,NO
0.526,YES
0.1623,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
0.3372,YES
0.1102,NO
1.0,YES
0.1022,NO
0.1483,NO
0.0862,NO
0.0629,NO
0.2034,NO
0.2509,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.1426,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
0.3512,YES
0.17,NO
0.0732,NO
1.0,YES
0.1368,YES
0.3077,YES
1.0,YES
0.1867,NO
0.0711,NO
1.0,YES
0.2491,NO
1.0,YES
0.2491,NO
0.2859,NO
0.2118,NO
0.1497,NO
0.136,NO
0.3077,YES
0.132,NO
0.3066,YES
0.1208,NO
0.3077,YES
0.1277,NO
0.1669,NO
0.3135,NO
0.2491,NO
1.0,YES
0.2616,NO
1.0,YES
0.1151,NO
0.0905,NO
0.1997,YES
1.0,YES
1.0,YES
0.2373,YES
0.1259,NO
0.1259,NO
0.2475,YES
0.2335,NO
0.2475,YES
0.145,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.1206,NO
0.1613,NO
0.2125,NO
0.2335,NO
0.152,YES
0.2335,NO
0.1207,YES
0.1201,NO
0.10300000000000001,NO
0.2728,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.0792,NO
1.0,YES
0.1836,NO
1.0,YES
0.1342,NO
0.1448,NO
0.1698,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1481,NO
1.0,YES
0.1677,NO
0.2519,NO
0.2985,NO
0.1348,NO
0.2732,YES
0.2298,NO
0.2728,YES
0.08900000000000001,NO
0.0394,NO
0.1723,NO
0.2108,NO
0.1713,NO
0.0957,NO
0.0963,NO
0.0435,NO
0.2986,NO
0.1291,NO
0.1588,NO
0.1443,NO
1.0,YES
0.4103,YES
1.0,YES
0.0855,NO
0.1588,NO
0.0797,NO
0.1267,NO
0.1551,NO
0.1588,NO
0.0881,NO
0.1813,NO
0.1548,NO
0.0806,NO
0.1685,NO
0.1642,NO
0.2105,NO
0.1854,YES
0.289,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.0804,NO
0.3686,YES
0.3686,YES
0.1256,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3686,YES
0.1256,NO
0.1854,YES
0.057999999999999996,NO
0.3735,YES
0.1256,NO
0.1163,NO
0.0421,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0865,NO
0.0894,NO
0.0442,NO
0.0999,NO
0.2378,YES
0.4092,YES
1.0,YES
0.2985,YES
0.1,NO
0.1,NO
1.0,YES
0.1109,NO
1.0,YES
0.1166,NO
0.2227,NO
0.2043,NO
0.2227,NO
0.1,NO
1.0,YES
0.0864,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.0373,NO
0.2732,YES
0.2085,NO
0.2078,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.1017,NO
0.1736,NO
1.0,YES
1.0,YES
0.1736,NO
0.1267,NO
0.1736,NO
0.1267,NO
0.1792,NO
0.1792,NO
0.132,NO
1.0,YES
0.1283,NO
1.0,YES
0.1283,NO
0.3407,YES
0.1283,NO
0.0621,NO
0.106,NO
0.1266,NO
0.1267,NO
0.192,NO
0.1267,NO
0.1736,NO
0.1238,NO
0.0659,NO
0.1358,NO
0.2168,NO
0.1287,NO
0.1358,NO
0.1339,NO
0.1339,NO
0.1921,NO
0.3236,YES
0.1358,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.151,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.1519,NO
0.2144,YES
0.3053,YES
0.1777,YES
0.245,YES
0.1378,NO
1.0,YES
0.11900000000000001,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.1163,NO
1.0,YES
1.0,YES
0.1163,NO
0.1079,NO
0.1163,NO
0.1269,NO
0.1665,NO
0.1649,NO
0.1463,NO
1.0,YES
0.1292,NO
1.0,YES
0.1292,NO
0.3577,YES
0.1292,NO
0.0477,NO
0.1143,NO
0.1274,NO
0.0826,NO
0.1427,NO
0.1269,NO
0.1163,NO
0.2143,NO
0.2143,NO
0.233,NO
0.2061,NO
0.1508,NO
0.233,NO
0.2143,NO
0.2143,NO
0.233,NO
1.0,YES
0.233,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0988,NO
0.20600000000000002,NO
0.2143,NO
0.1701,NO
0.2286,NO
0.2083,NO
0.3848,YES
0.4613,YES
0.3527,YES
1.0,YES
0.1937,NO
1.0,YES
0.233,NO
