50Traced_NONETRACED_MAX_RAW_VSM_52_MEDIAN,Associated
0.1687,NO
0.1171,NO
0.1377,NO
0.2164,NO
0.1494,NO
0.2963,NO
0.0594,NO
0.1171,NO
0.2252,NO
1.0,YES
0.1412,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.20600000000000002,NO
0.1687,NO
0.1843,NO
0.2179,NO
0.166,NO
0.3196,YES
0.4206,YES
0.4096,YES
1.0,YES
0.1573,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1187,NO
0.3947,YES
1.0,YES
0.1405,NO
0.1056,NO
0.1405,NO
0.1156,NO
0.1797,NO
0.1528,NO
0.1835,NO
1.0,YES
0.0766,NO
0.4035,YES
0.1088,NO
0.3399,YES
0.1344,NO
0.1212,NO
0.1156,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1156,NO
0.1008,NO
0.1686,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1616,NO
0.2963,NO
0.1465,NO
0.0647,NO
0.2252,NO
1.0,YES
0.1694,NO
0.5256,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.4465,YES
0.5256,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.1507,NO
0.204,NO
0.35200000000000004,YES
1.0,YES
0.1731,NO
0.1387,NO
0.204,NO
0.1355,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.0978,NO
1.0,YES
0.0577,NO
0.3081,YES
0.1268,NO
0.1251,NO
0.1355,NO
0.1841,NO
0.1053,NO
0.2201,NO
0.1387,NO
0.204,NO
0.1508,NO
0.1508,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.071,NO
0.2465,YES
0.183,NO
1.0,YES
0.1443,NO
0.2165,NO
0.2199,NO
0.2199,NO
0.1508,NO
1.0,YES
0.066,NO
1.0,YES
0.1417,NO
1.0,YES
0.1629,NO
0.2519,NO
0.2125,NO
0.1155,NO
1.0,YES
0.1531,NO
1.0,YES
0.1926,NO
0.1926,NO
0.1975,NO
0.2653,NO
0.2067,NO
0.2963,NO
0.1684,NO
0.1694,NO
0.2252,NO
1.0,YES
0.1639,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.1926,NO
0.1906,NO
0.0805,NO
0.2067,NO
0.2019,NO
0.166,NO
0.3897,YES
1.0,YES
1.0,YES
0.3648,YES
0.2226,NO
1.0,YES
0.1576,NO
0.1328,NO
0.0846,NO
0.2886,YES
1.0,YES
1.0,YES
0.2886,YES
0.1548,NO
0.0846,NO
0.2212,YES
0.2598,NO
0.2886,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
0.3695,YES
0.142,NO
1.0,YES
0.2049,NO
0.2548,NO
0.2548,NO
0.2564,NO
0.2886,YES
0.2564,NO
0.2886,YES
0.1809,NO
0.1809,NO
0.2381,NO
0.2653,NO
0.1547,NO
0.2963,NO
0.1653,NO
0.1809,NO
0.2252,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2269,NO
0.1809,NO
0.1906,NO
0.1669,NO
0.1843,NO
0.2256,NO
0.166,NO
0.3848,YES
1.0,YES
1.0,YES
0.3108,YES
0.2405,NO
1.0,YES
0.1924,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1494,NO
0.2963,NO
0.1339,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2344,NO
1.0,YES
0.151,NO
0.0797,NO
0.0797,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
1.0,YES
1.0,YES
1.0,YES
0.193,NO
1.0,YES
0.1879,NO
0.1553,NO
0.0785,NO
0.2664,NO
0.2664,NO
0.2047,NO
0.2664,NO
0.1684,NO
0.1204,NO
0.1751,NO
1.0,YES
0.2664,NO
0.4754,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.159,NO
0.20600000000000002,NO
0.1479,NO
0.1207,NO
0.1912,NO
0.1608,NO
0.4038,YES
0.4754,YES
0.4754,YES
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1686,NO
0.1348,NO
0.10800000000000001,NO
0.2886,NO
0.1427,NO
0.2963,NO
0.0605,NO
0.0647,NO
0.2252,NO
1.0,YES
0.1277,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.1906,NO
0.1542,NO
0.1843,NO
0.1702,NO
0.166,NO
0.3848,YES
1.0,YES
1.0,YES
0.3961,YES
0.1375,NO
1.0,YES
0.1576,NO
0.1741,NO
0.077,NO
1.0,YES
0.27899999999999997,YES
0.1227,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1183,NO
1.0,YES
0.1059,NO
0.2516,NO
0.2203,NO
0.2203,NO
0.1494,NO
0.2328,YES
0.1494,NO
0.2435,YES
0.2129,NO
0.1837,YES
0.1271,NO
0.1709,NO
0.3025,NO
0.1202,NO
1.0,YES
0.2714,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.3456,NO
0.1535,NO
0.47700000000000004,YES
0.1827,NO
0.1097,NO
1.0,YES
0.2742,NO
0.47700000000000004,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3917,YES
0.3359,NO
1.0,YES
0.1427,NO
0.0635,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.071,NO
0.3189,YES
0.3374,NO
1.0,YES
0.33,NO
0.2365,NO
0.2585,NO
0.2585,NO
0.1427,NO
0.3645,YES
0.1427,NO
0.3292,YES
0.1224,NO
1.0,YES
0.2397,NO
0.33,NO
0.33,NO
0.1155,NO
1.0,YES
0.3374,NO
1.0,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.3036,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2848,NO
0.493,YES
0.1456,NO
0.2244,NO
0.171,NO
0.171,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4155,YES
0.3584,NO
0.4534,YES
0.0976,NO
0.0836,NO
0.1484,YES
0.3465,YES
1.0,YES
0.1484,YES
0.1548,NO
0.0836,NO
0.1204,YES
0.1296,NO
0.1484,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0854,NO
0.2745,YES
0.0854,NO
0.2937,YES
0.1347,NO
1.0,YES
0.073,NO
0.2044,NO
0.1175,NO
0.0546,NO
0.1484,YES
0.0834,NO
0.1484,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
0.2394,YES
1.0,YES
0.1636,NO
0.0758,NO
0.1636,NO
0.067,NO
0.2131,NO
0.2274,NO
0.2374,NO
1.0,YES
0.095,NO
0.4035,YES
0.1009,NO
0.2985,YES
0.0742,NO
0.102,NO
0.0927,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.14800000000000002,NO
0.17,NO
0.0695,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1494,NO
0.0711,NO
1.0,YES
0.1763,NO
1.0,YES
0.0884,NO
0.3042,NO
0.2118,NO
0.23600000000000002,NO
0.084,NO
0.2624,YES
0.0773,NO
0.3002,YES
0.1499,NO
0.2157,YES
0.1629,NO
0.0942,NO
0.3023,NO
0.1763,NO
1.0,YES
0.2621,NO
1.0,YES
0.1931,NO
0.1931,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.3049,NO
1.0,YES
0.1088,NO
0.2516,NO
0.2193,NO
0.2193,NO
0.1931,NO
0.2337,YES
0.0882,NO
0.2829,YES
0.1968,NO
0.2157,YES
0.2134,NO
0.1846,NO
0.3004,NO
0.2145,NO
1.0,YES
0.3049,NO
1.0,YES
0.17,NO
0.1099,NO
1.0,YES
0.2509,YES
0.1996,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.1022,NO
0.1483,NO
0.2118,NO
0.1325,NO
0.2034,NO
0.1919,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.1426,NO
0.3619,NO
0.2419,NO
0.3452,YES
0.3259,NO
1.0,YES
0.1741,NO
0.077,NO
1.0,YES
0.3077,YES
0.1149,YES
0.3919,YES
0.0664,NO
0.0556,NO
1.0,YES
0.1664,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.179,NO
0.2005,NO
0.1047,NO
0.1935,YES
0.1016,NO
0.3066,YES
0.0639,NO
0.2147,YES
0.1277,NO
0.1709,NO
0.3135,NO
0.1664,NO
1.0,YES
0.2714,NO
1.0,YES
0.1328,NO
0.1202,NO
0.2475,YES
1.0,YES
1.0,YES
0.2475,YES
0.1548,NO
0.0554,NO
0.2212,YES
0.2335,NO
0.2475,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
0.3695,YES
0.1508,NO
1.0,YES
0.1206,NO
0.2044,NO
0.2125,NO
0.2335,NO
0.2475,YES
0.2335,NO
0.2475,YES
0.1248,NO
0.10300000000000001,NO
0.3313,YES
1.0,YES
1.0,YES
0.3313,YES
0.1548,NO
0.0969,NO
0.2917,YES
0.2045,NO
0.3313,YES
0.1342,NO
0.1448,NO
0.1632,NO
0.1068,NO
0.1825,NO
0.4264,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2519,NO
0.2985,NO
0.1348,NO
0.3313,YES
0.2298,NO
0.3313,YES
0.1932,NO
0.1243,NO
0.1766,NO
0.2108,NO
0.14800000000000002,NO
0.1766,NO
0.2073,NO
0.1243,NO
0.2986,NO
0.1344,NO
0.1766,NO
0.1052,NO
0.4225,YES
1.0,YES
1.0,YES
0.1243,NO
0.154,NO
0.0797,NO
0.1267,NO
0.1551,NO
0.14800000000000002,NO
0.0881,NO
0.1813,NO
0.1014,NO
0.1084,NO
0.1685,NO
0.1642,NO
0.2105,NO
0.3686,YES
0.289,YES
0.2752,NO
0.1653,NO
0.1137,NO
0.0804,NO
0.32899999999999996,YES
0.1741,YES
0.0968,NO
0.1519,NO
0.0804,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3686,YES
0.0597,NO
0.3686,YES
0.0962,NO
0.3735,YES
0.1137,NO
0.1163,NO
0.0418,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0865,NO
0.0894,NO
0.1328,NO
0.1025,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.071,NO
0.2465,YES
0.1296,NO
1.0,YES
0.0996,NO
0.1977,NO
0.1726,NO
0.1805,NO
0.1025,NO
1.0,YES
0.1,NO
0.4092,YES
0.1039,NO
1.0,YES
0.1629,NO
0.2044,NO
0.2125,NO
0.1116,NO
1.0,YES
0.0845,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.1283,NO
0.1187,NO
0.35200000000000004,YES
1.0,YES
0.1401,NO
0.1017,NO
0.1401,NO
0.1058,NO
0.1741,NO
0.1528,NO
0.132,NO
1.0,YES
0.0766,NO
1.0,YES
0.1017,NO
0.3407,YES
0.1283,NO
0.0621,NO
0.076,NO
0.1422,NO
0.0726,NO
0.192,NO
0.1128,NO
0.1039,NO
0.1552,NO
0.1552,NO
0.1396,NO
0.2168,NO
0.1287,NO
0.1396,NO
0.0797,NO
0.0869,NO
0.1921,NO
0.3236,YES
0.1396,NO
0.27899999999999997,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.0983,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.1519,NO
0.2144,YES
0.3053,YES
1.0,YES
0.245,YES
0.1396,NO
0.2147,YES
0.1396,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.114,NO
0.1015,NO
0.35200000000000004,YES
0.4499,YES
0.1163,NO
0.1079,NO
0.1163,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.0978,NO
1.0,YES
0.0335,NO
0.3577,YES
0.114,NO
0.0477,NO
0.106,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0956,NO
0.0769,NO
0.1714,NO
0.1714,NO
0.1705,NO
0.1926,NO
0.161,NO
0.2963,NO
0.1529,NO
0.1714,NO
0.2252,NO
1.0,YES
0.1705,NO
0.2818,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1714,NO
0.1906,NO
0.0862,NO
0.1843,NO
0.2286,NO
0.166,NO
0.2383,YES
0.3053,YES
1.0,YES
0.2731,YES
0.1937,NO
1.0,YES
0.1705,NO
