50Traced_NONETRACED_MAX_SINGLE_VSM_51_MAX,Associated
0.2201,NO
0.3133,NO
0.1901,NO
0.6139,NO
0.191,NO
0.1246,NO
0.1963,NO
0.2201,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.1438,NO
0.5985,NO
0.2886,NO
0.1468,NO
0.2508,NO
0.1755,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.1573,NO
1.0,YES
0.2434,NO
1.0,YES
1.0,YES
0.3362,NO
0.2455,NO
0.2664,NO
0.4007,NO
1.0,YES
1.0,YES
0.4007,NO
0.2314,NO
0.4007,NO
0.2314,NO
0.3658,NO
0.397,NO
0.397,NO
1.0,YES
0.2604,NO
1.0,YES
0.2047,NO
1.0,YES
0.1603,NO
0.2314,NO
0.1361,NO
0.2314,NO
0.127,NO
0.4007,NO
0.2314,NO
0.4007,NO
0.1606,NO
0.3011,NO
0.6593,NO
0.6139,NO
0.1904,NO
0.1666,NO
0.4224,NO
0.1135,NO
0.2357,NO
1.0,YES
0.3451,NO
1.0,YES
0.205,NO
0.2391,NO
0.2136,NO
0.1919,NO
0.5752,NO
0.2774,NO
0.4343,NO
0.1843,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.6805,NO
0.5062,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.5415,NO
0.4197,NO
0.6805,NO
0.601,NO
0.647,NO
0.7021,NO
0.7021,NO
1.0,YES
0.5115,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
0.601,NO
0.3579,NO
0.4197,NO
0.601,NO
0.5415,NO
0.4197,NO
0.5415,NO
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1663,NO
0.5022,YES
0.1552,NO
1.0,YES
0.22399999999999998,NO
0.3493,NO
0.379,NO
0.379,NO
0.0927,NO
1.0,YES
0.1663,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.1238,NO
0.368,NO
0.1918,NO
0.7068,YES
0.4619,NO
0.5859,YES
0.2719,NO
0.3133,NO
0.4056,NO
0.6139,NO
0.3054,NO
0.1701,NO
0.2599,NO
0.2719,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.1438,NO
0.5985,NO
0.2886,NO
0.2672,NO
0.2719,NO
0.3054,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2226,NO
1.0,YES
0.2423,NO
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.0604,NO
0.5022,YES
0.5884,NO
1.0,YES
0.6968,NO
0.3948,NO
0.3812,NO
0.3938,NO
0.1453,NO
1.0,YES
0.2011,NO
1.0,YES
0.4988,NO
1.0,YES
0.5875,NO
0.6968,NO
0.6334,NO
0.6968,NO
0.7068,YES
0.6968,NO
0.5859,YES
0.2332,NO
0.1856,NO
0.6593,NO
0.6139,NO
0.1547,NO
0.2442,NO
0.4224,NO
0.2332,NO
0.3139,NO
1.0,YES
0.366,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.1856,NO
0.5133,NO
0.2332,NO
0.4343,NO
0.2508,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.366,NO
1.0,YES
0.3939,NO
0.1671,NO
0.3133,NO
0.6593,NO
0.6139,NO
0.3349,NO
0.4039,NO
0.4224,NO
0.1135,NO
0.3378,NO
1.0,YES
0.4039,NO
1.0,YES
0.18899999999999997,NO
0.2391,NO
0.1733,NO
0.204,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2508,NO
0.3349,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.3939,NO
0.2093,NO
0.2036,NO
0.3916,NO
0.6139,NO
0.3103,NO
0.3095,NO
0.2509,NO
0.2093,NO
0.3095,NO
1.0,YES
0.3095,NO
1.0,YES
0.2729,NO
0.2636,NO
0.2722,NO
0.1438,NO
0.3889,NO
0.2093,NO
0.258,NO
0.2508,NO
0.3103,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.3095,NO
0.6498,YES
0.3095,NO
0.1812,NO
0.2365,NO
0.2898,NO
0.6139,NO
0.1893,NO
0.1246,NO
0.1963,NO
0.0804,NO
0.1851,NO
1.0,YES
0.2711,NO
1.0,YES
0.2389,NO
0.2593,NO
0.2593,NO
0.1812,NO
0.4518,NO
0.2179,NO
0.1909,NO
0.2508,NO
0.1893,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.1375,NO
0.755,YES
0.2054,NO
0.2194,NO
0.2194,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.2739,NO
0.2194,NO
0.9727,YES
0.1242,NO
1.0,YES
0.10800000000000001,NO
0.5121,NO
0.2885,NO
0.3188,NO
0.1677,NO
0.5016,YES
0.2282,NO
0.6673,YES
0.4826,NO
0.6673,YES
0.2571,NO
0.1249,NO
0.6965,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1799,NO
0.1547,NO
0.6877,YES
0.2937,NO
0.3948,NO
1.0,YES
0.2822,NO
0.134,NO
0.9727,YES
0.191,NO
0.8915,YES
0.1528,NO
0.4151,NO
0.3203,NO
0.2894,NO
0.171,NO
0.2968,NO
0.1398,NO
0.537,NO
0.3122,NO
0.3948,NO
0.2081,NO
0.1784,NO
0.5719,NO
0.3693,NO
0.8926,YES
0.6436,NO
1.0,YES
0.17600000000000002,NO
0.2207,NO
0.982,YES
0.9216,YES
1.0,YES
0.982,YES
0.326,NO
0.1537,NO
0.8170000000000001,YES
0.2328,NO
0.982,YES
0.1883,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1146,NO
0.9773,YES
0.1798,NO
1.0,YES
0.4898,NO
1.0,YES
0.3657,NO
0.2111,NO
0.5486,NO
0.3102,NO
0.8593,YES
0.5406,NO
0.8593,YES
0.1636,NO
0.1646,NO
0.9109,YES
0.3813,NO
0.6479,NO
1.0,YES
0.2718,NO
0.153,NO
0.8237,YES
0.6038,NO
1.0,YES
0.6038,NO
0.5082,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.4877,NO
0.1823,NO
0.6479,NO
0.3011,NO
0.6479,NO
0.6038,NO
0.439,NO
0.6038,NO
0.439,NO
1.0,YES
0.6038,NO
0.9109,YES
0.221,NO
0.2248,NO
1.0,YES
0.9216,YES
1.0,YES
1.0,YES
0.2995,NO
0.221,NO
0.5022,YES
0.1552,NO
1.0,YES
0.1893,NO
0.6466,NO
0.7016,NO
0.7016,NO
0.2203,NO
0.9773,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.1921,NO
0.4145,NO
0.2207,NO
0.7068,YES
0.4619,NO
