50Traced_NONETRACED_MAX_RAW_VSM_1_MAX,Associated
0.1686,NO
0.1548,NO
0.2688,NO
0.2164,NO
0.1508,NO
0.1986,NO
0.1987,NO
0.0679,NO
0.1689,NO
1.0,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1906,NO
0.1109,NO
0.1059,NO
0.2179,NO
0.1498,NO
0.4096,YES
0.4613,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1576,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1318,NO
0.3947,YES
0.3413,YES
0.1659,NO
0.1231,NO
0.1659,NO
0.1231,NO
0.1797,NO
0.1766,NO
0.1551,NO
0.3715,YES
0.1344,NO
1.0,YES
0.1344,NO
0.3399,YES
0.1659,NO
0.1474,NO
0.0769,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1156,NO
0.1659,NO
0.1553,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1512,NO
0.1986,NO
0.1488,NO
0.0623,NO
0.2187,NO
1.0,YES
0.1694,NO
0.2965,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1694,NO
1.0,YES
0.1452,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
0.3435,YES
0.3164,YES
0.1731,NO
0.0952,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1268,NO
0.4181,YES
0.1268,NO
1.0,YES
0.0678,NO
0.1251,NO
0.106,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1501,NO
0.0724,NO
0.0251,NO
0.2111,YES
1.0,YES
1.0,YES
0.2111,YES
0.0826,NO
0.0238,NO
0.3354,YES
0.1531,NO
0.3354,YES
0.1531,NO
0.2165,NO
0.2199,NO
0.1934,NO
0.0785,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1417,NO
0.3497,YES
0.1335,NO
0.2044,NO
0.1439,NO
0.0968,NO
0.3354,YES
0.1256,NO
0.3354,YES
0.1694,NO
0.0732,NO
0.2688,NO
0.2582,NO
0.2524,NO
0.1701,NO
0.1987,NO
0.1225,NO
0.2524,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1813,NO
0.1813,NO
0.0831,NO
0.2067,NO
0.1694,NO
0.1082,NO
0.2019,NO
0.2524,NO
0.485,YES
0.4613,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.2524,NO
0.1468,NO
0.1132,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.071,NO
1.0,YES
0.2598,NO
1.0,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2298,NO
0.1116,NO
1.0,YES
0.1256,NO
1.0,YES
0.1686,NO
0.0745,NO
0.2688,NO
0.2061,NO
0.2395,NO
0.1997,NO
0.1987,NO
0.1536,NO
0.2395,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2033,NO
0.1669,NO
0.1906,NO
0.055999999999999994,NO
0.1113,NO
0.2256,NO
0.2395,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1686,NO
0.1339,NO
0.2688,NO
0.1967,NO
0.1879,NO
0.2133,NO
0.1987,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0647,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2133,NO
1.0,YES
0.1896,NO
0.1796,NO
0.1579,NO
0.2688,NO
0.2342,NO
0.2664,NO
0.1823,NO
0.1987,NO
0.1204,NO
0.2664,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2034,NO
0.1579,NO
0.1906,NO
0.1796,NO
0.1608,NO
0.1912,NO
0.2664,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1686,NO
0.0714,NO
0.2688,NO
0.2886,NO
0.1508,NO
0.1331,NO
0.1987,NO
0.0647,NO
0.1421,NO
1.0,YES
0.1277,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.1906,NO
0.0824,NO
0.1059,NO
0.1702,NO
0.1518,NO
0.3916,YES
0.4613,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.1576,NO
0.1741,NO
0.1628,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2516,NO
0.2246,NO
0.1474,NO
0.1628,NO
0.2337,YES
0.153,NO
0.2829,YES
0.2129,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3025,NO
0.12,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.2276,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3917,YES
0.1768,NO
0.1533,NO
0.2475,YES
0.3672,YES
1.0,YES
0.3333,YES
0.1661,NO
0.071,NO
1.0,YES
0.2328,NO
1.0,YES
0.1095,NO
0.2365,NO
0.2585,NO
0.2048,NO
0.1533,NO
1.0,YES
0.1768,NO
0.3645,YES
0.1533,NO
1.0,YES
0.2818,NO
0.2519,NO
0.2935,NO
0.1155,NO
1.0,YES
0.1959,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.3036,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.2848,NO
1.0,YES
0.2848,NO
0.2516,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
1.0,YES
0.0836,NO
0.0184,NO
0.0976,YES
1.0,YES
1.0,YES
0.0976,YES
0.0389,NO
0.0285,NO
0.1484,YES
0.1152,NO
0.1484,YES
0.0994,NO
0.171,NO
0.2003,NO
0.1785,NO
0.0785,NO
1.0,YES
0.0836,NO
1.0,YES
0.1347,NO
0.2471,YES
0.0328,NO
0.2044,NO
0.0698,NO
0.035,NO
0.1484,YES
0.1256,NO
0.1484,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
0.35200000000000004,YES
0.3693,YES
0.1404,NO
0.084,NO
0.1517,NO
0.067,NO
0.2131,NO
0.2374,NO
0.2374,NO
1.0,YES
0.11,NO
1.0,YES
0.11,NO
1.0,YES
0.0836,NO
0.1665,NO
0.1143,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1313,NO
0.1741,NO
0.079,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.1661,NO
0.071,NO
1.0,YES
0.0938,NO
1.0,YES
0.0879,NO
0.3042,NO
0.23600000000000002,NO
0.23600000000000002,NO
0.0973,NO
0.2624,YES
0.0773,NO
0.3002,YES
0.0821,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2621,NO
1.0,YES
0.1931,NO
0.1494,NO
0.4277,YES
0.2996,YES
1.0,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2516,NO
0.1848,NO
0.1744,NO
