50Traced_NONETRACED_MAX_SINGLE_LSA_65_MAX,Associated
0.2076,NO
0.2201,NO
0.1766,NO
0.2553,NO
0.1965,NO
0.1818,NO
0.2201,NO
0.2025,NO
0.1766,NO
0.6882,YES
0.1818,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2201,NO
0.2553,NO
0.2201,NO
0.1818,NO
0.2201,NO
0.2553,NO
0.5181,YES
1.0,YES
1.0,YES
1.0,YES
0.1818,NO
0.3186,YES
0.1818,NO
1.0,YES
1.0,YES
0.3362,NO
0.3639,NO
0.3639,NO
0.3639,NO
1.0,YES
1.0,YES
0.2584,NO
0.21100000000000002,NO
0.3639,NO
0.3066,NO
0.1797,NO
0.1558,NO
0.1551,NO
1.0,YES
0.3639,NO
1.0,YES
0.3639,NO
1.0,YES
0.1806,NO
0.2082,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.3639,NO
0.1937,NO
0.3639,NO
0.2057,NO
0.1534,NO
0.6593,NO
0.3744,NO
0.3369,NO
0.6773,NO
0.1465,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.5133,NO
0.1268,NO
0.4343,NO
0.1827,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2077,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.5415,NO
0.6805,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.5415,NO
0.4069,NO
0.6805,NO
0.4069,NO
0.7376,NO
0.7124,NO
0.7358,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
1.0,YES
0.3722,NO
0.4069,NO
0.4069,NO
0.3061,NO
0.225,NO
0.6805,NO
0.2963,NO
0.6805,NO
0.1047,NO
0.2059,NO
0.4323,YES
1.0,YES
1.0,YES
0.7346,YES
0.1658,NO
0.0982,NO
0.4323,YES
0.1733,NO
0.7346,YES
0.22399999999999998,NO
0.3291,NO
0.3179,NO
0.3283,NO
0.0827,NO
1.0,YES
0.0718,NO
1.0,YES
0.1449,NO
1.0,YES
0.3405,NO
0.457,NO
0.368,NO
0.2429,NO
0.7346,YES
0.3518,NO
0.7346,YES
0.2565,NO
0.2719,NO
0.4056,NO
0.265,NO
0.3369,NO
0.4167,NO
0.2719,NO
0.2502,NO
0.3573,NO
1.0,YES
0.4354,NO
1.0,YES
0.1987,NO
0.1774,NO
0.1733,NO
0.2719,NO
0.3158,NO
0.2719,NO
0.2672,NO
0.2719,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
0.6802,YES
0.3573,NO
0.1178,NO
0.2059,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.1658,NO
0.1105,NO
0.4151,YES
0.6903,NO
0.8266,YES
0.6903,NO
0.2252,NO
0.2571,NO
0.2833,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1449,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5192,NO
0.3218,NO
0.8266,YES
0.2481,NO
0.8266,YES
0.2332,NO
0.2148,NO
0.6593,NO
0.4328,NO
0.4328,NO
0.6773,NO
0.2332,NO
0.2332,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.2148,NO
0.5133,NO
0.2332,NO
0.4343,NO
0.2332,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4328,NO
1.0,YES
0.4328,NO
0.1825,NO
0.1825,NO
0.5133,NO
0.3895,NO
0.3369,NO
0.5273,NO
0.1825,NO
0.1825,NO
0.4039,NO
1.0,YES
0.551,NO
1.0,YES
0.1567,NO
0.1774,NO
0.1733,NO
0.204,NO
0.4374,NO
0.1825,NO
0.4374,NO
0.1827,NO
0.3193,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3378,NO
1.0,YES
0.4039,NO
0.2093,NO
0.1513,NO
0.6593,NO
0.4413,NO
0.4413,NO
0.6773,NO
0.2093,NO
0.2093,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.1513,NO
0.5133,NO
0.2093,NO
0.4413,NO
0.2093,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4413,NO
1.0,YES
0.4413,NO
0.2057,NO
0.1109,NO
0.6593,NO
0.31,NO
0.3369,NO
0.6773,NO
0.1179,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2593,NO
0.2593,NO
0.2593,NO
0.0849,NO
0.5133,NO
0.0898,NO
0.4343,NO
0.1827,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.31,NO
1.0,YES
0.3939,NO
0.2069,NO
0.2698,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.2044,NO
1.0,YES
0.1314,NO
0.3347,NO
0.2959,NO
0.3473,NO
0.2557,NO
1.0,YES
0.2194,NO
1.0,YES
0.3901,NO
0.4963,YES
0.1271,NO
0.1735,NO
0.5009,NO
0.3552,NO
1.0,YES
0.6789,NO
1.0,YES
0.1799,NO
0.2275,NO
0.7653,YES
0.2646,NO
0.3646,NO
1.0,YES
0.3772,NO
0.1097,NO
0.9727,YES
0.5079,NO
0.8915,YES
0.5079,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.1957,NO
0.6811,NO
0.1398,NO
0.6811,NO
0.2986,NO
0.4971,NO
0.5079,NO
0.5079,NO
0.5079,NO
0.5079,NO
1.0,YES
0.6436,NO
1.0,YES
0.1805,NO
0.2231,NO
0.8593,YES
1.0,YES
1.0,YES
0.982,YES
0.3168,NO
0.1312,NO
0.8593,YES
0.8778,NO
0.982,YES
0.8778,NO
0.445,NO
0.4298,NO
0.4439,NO
0.1089,NO
1.0,YES
0.0759,NO
1.0,YES
0.1608,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.8778,NO
0.982,YES
0.8778,NO
0.982,YES
0.1636,NO
0.3162,NO
1.0,YES
0.1762,NO
0.1992,NO
1.0,YES
0.3184,NO
0.153,NO
1.0,YES
0.3707,NO
1.0,YES
0.439,NO
0.38799999999999996,NO
0.3363,NO
0.3473,NO
0.2042,NO
0.3363,NO
0.1654,NO
0.3557,NO
0.3116,NO
0.3164,NO
0.439,NO
0.439,NO
0.5872,NO
0.3738,NO
0.6588,YES
0.5796,NO
1.0,YES
0.2091,NO
0.2956,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.6136,YES
0.3191,NO
0.2091,NO
0.4713,YES
0.1552,NO
0.6136,YES
0.22399999999999998,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.2667,NO
1.0,YES
0.3405,NO
0.457,NO
0.4726,NO
0.2464,NO
0.6136,YES
0.4518,NO
0.6136,YES
1.0,YES
1.0,YES
0.3988,NO
0.2183,NO
0.2094,NO
0.3988,NO
1.0,YES
1.0,YES
0.3988,NO
0.0996,NO
0.2986,NO
0.067,NO
0.6218,NO
0.6005,NO
0.6202,NO
1.0,YES
0.2853,NO
1.0,YES
0.2369,NO
1.0,YES
0.2369,NO
0.102,NO
0.1285,NO
0.1733,NO
0.1193,NO
0.3988,NO
0.1899,NO
0.409,NO
0.2003,NO
0.3141,NO
1.0,YES
0.5710000000000001,YES
0.5710000000000001,YES
1.0,YES
0.3772,NO
0.1206,NO
1.0,YES
0.4834,NO
1.0,YES
0.4834,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.1612,NO
0.5710000000000001,YES
0.0773,NO
0.5710000000000001,YES
0.2459,NO
0.3143,YES
0.4834,NO
0.4834,NO
0.5832,NO
0.4834,NO
1.0,YES
0.6436,NO
1.0,YES
0.2339,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.2339,NO
1.0,YES
0.7974,NO
1.0,YES
0.7974,NO
0.4151,NO
0.36700000000000005,NO
0.2829,NO
0.2557,NO
1.0,YES
0.2339,NO
1.0,YES
0.3901,NO
0.4963,YES
0.7974,NO
0.7974,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1425,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.5224,NO
0.38799999999999996,NO
0.2834,NO
0.2803,NO
0.2557,NO
1.0,YES
0.1975,NO
1.0,YES
0.3901,NO
0.4963,YES
0.5224,NO
0.5224,NO
0.5872,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1943,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3986,NO
0.1337,NO
1.0,YES
0.4433,NO
1.0,YES
0.4433,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.2557,NO
1.0,YES
0.1016,NO
1.0,YES
0.3901,NO
0.4963,YES
0.4433,NO
0.4433,NO
0.5872,NO
0.4433,NO
1.0,YES
0.6789,NO
1.0,YES
0.1483,NO
0.2059,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.6711,YES
0.2217,NO
0.1483,NO
0.337,YES
0.5159,NO
0.6711,YES
0.6109,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1853,NO
1.0,YES
0.6109,NO
0.6109,NO
0.5554,NO
0.2961,NO
0.6711,YES
0.6109,NO
0.6711,YES
0.1201,NO
0.2059,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.1905,NO
0.0994,NO
0.5865,YES
0.4027,NO
0.7440000000000001,YES
0.4027,NO
0.2276,NO
0.1873,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1449,NO
1.0,YES
0.4027,NO
0.457,NO
0.4726,NO
0.4027,NO
0.7440000000000001,YES
0.4518,NO
0.7440000000000001,YES
0.2769,NO
0.4212,NO
0.3139,NO
0.3776,NO
0.3776,NO
0.4172,NO
0.4548,NO
0.2552,NO
0.5987,NO
0.2128,NO
0.3941,NO
0.2128,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.4823,NO
0.2552,NO
0.2843,NO
0.3802,NO
0.2417,NO
0.2128,NO
0.2128,NO
0.293,NO
0.1244,NO
0.3219,NO
0.0942,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.1333,NO
0.1763,NO
1.0,YES
1.0,YES
0.1763,NO
0.2238,NO
0.132,NO
0.3252,NO
0.2981,NO
0.2981,NO
0.2981,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.1429,NO
1.0,YES
0.21600000000000003,NO
0.1685,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.1763,NO
0.1024,NO
0.1919,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.1884,NO
0.1337,NO
0.5022,YES
0.2044,NO
1.0,YES
0.22399999999999998,NO
0.1977,NO
0.1873,NO
0.2833,NO
0.0927,NO
1.0,YES
0.0718,NO
1.0,YES
0.1449,NO
1.0,YES
0.3405,NO
0.457,NO
0.4726,NO
0.3307,NO
1.0,YES
0.4518,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.3075,NO
0.3075,NO
0.3075,NO
1.0,YES
1.0,YES
0.2094,NO
0.1844,NO
0.3075,NO
0.1844,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
1.0,YES
0.2137,NO
0.1844,NO
0.1844,NO
0.1387,NO
0.1017,NO
0.3075,NO
0.1664,NO
0.3075,NO
0.2057,NO
0.22899999999999998,NO
0.6593,NO
0.3199,NO
0.2804,NO
0.6773,NO
0.2472,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.564,NO
0.5447,NO
0.5626,NO
0.1414,NO
0.5133,NO
0.1658,NO
0.4343,NO
0.2072,NO
0.3471,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1787,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.1532,NO
0.1631,NO
1.0,YES
1.0,YES
0.1578,NO
0.153,NO
0.1631,NO
0.2223,NO
0.2636,NO
0.257,NO
0.263,NO
1.0,YES
0.1897,NO
1.0,YES
0.1897,NO
1.0,YES
0.1897,NO
0.1152,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.1427,NO
0.1107,NO
0.1734,NO
0.1422,NO
0.1715,NO
0.1994,NO
0.2598,NO
0.2598,NO
0.2598,NO
0.1852,NO
0.1098,NO
0.2077,NO
0.6882,YES
0.2598,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.0807,NO
0.2598,NO
0.0862,NO
0.2598,NO
0.2286,NO
0.2254,NO
0.5181,YES
1.0,YES
1.0,YES
1.0,YES
0.2598,NO
0.3024,YES
0.262,NO
