50Traced_NONETRACED_MAX_RAW_VSM_12_MEDIAN,Associated
0.1171,NO
0.1171,NO
0.1144,NO
0.2164,NO
0.0949,NO
0.1331,NO
0.1548,NO
0.1548,NO
0.1689,NO
1.0,YES
0.1406,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1733,NO
0.1548,NO
0.1453,NO
0.2179,NO
0.1498,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1406,NO
0.4232,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1659,NO
1.0,YES
1.0,YES
0.1659,NO
0.1474,NO
0.1778,NO
0.1058,NO
0.1797,NO
0.1649,NO
0.1551,NO
0.3834,YES
0.0978,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
0.1212,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1778,NO
0.0886,NO
0.1731,NO
0.1694,NO
0.2865,NO
0.2143,NO
0.2963,NO
0.1465,NO
0.1731,NO
0.2187,NO
1.0,YES
0.1694,NO
0.5256,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
0.5256,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.204,NO
0.204,NO
0.3435,YES
1.0,YES
0.204,NO
0.1841,NO
0.204,NO
0.1355,NO
0.2289,NO
0.2088,NO
0.2075,NO
0.1923,YES
0.0927,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
0.1355,NO
0.1841,NO
0.1841,NO
0.1841,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.1468,NO
0.1267,NO
1.0,YES
0.4216,YES
1.0,YES
1.0,YES
0.1661,NO
0.1508,NO
1.0,YES
0.1475,NO
1.0,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.0891,NO
1.0,YES
0.1508,NO
1.0,YES
0.1417,NO
1.0,YES
0.1005,NO
0.2192,NO
0.1439,NO
0.1155,NO
0.2732,YES
0.2113,NO
0.2372,YES
0.1544,NO
0.0785,NO
0.2524,NO
0.2582,NO
0.2524,NO
0.2963,NO
0.1684,NO
0.1225,NO
0.2524,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1813,NO
0.159,NO
