50Traced_NONETRACED_SUM_RAW_VSM_23_MAX,Associated
0.2898,NO
0.0906,NO
0.4072,NO
0.6484,NO
0.5763,NO
0.4005,NO
0.2745,NO
0.0764,NO
0.7798,NO
2.4781,YES
0.4021,NO
1.6969999999999998,YES
0.3878,NO
0.7219,NO
0.2223,NO
0.2843,NO
0.8927,NO
0.1109,NO
0.7445,NO
0.2366,NO
0.7672,NO
1.6104,YES
2.4681,YES
2.6171,YES
0.6506,YES
0.6405,NO
2.3843,YES
0.2252,NO
0.6207,YES
0.3307,YES
0.3562,NO
0.1579,NO
0.2521,NO
0.5896,NO
0.4022,YES
1.4469,YES
0.5173,NO
0.1739,NO
0.3256,NO
0.1718,NO
0.1797,NO
0.3157,NO
0.1551,NO
0.4701,YES
0.2856,NO
0.8711,YES
0.1951,NO
0.6105,YES
0.289,NO
0.1266,NO
0.2639,NO
0.1383,NO
0.1792,NO
0.4602,NO
0.1986,NO
0.312,NO
0.3014,NO
0.1534,NO
0.5315,NO
0.642,NO
0.4595,NO
0.5821,NO
0.215,NO
0.051,NO
0.7442,NO
2.6173,YES
0.5026,NO
1.6917,YES
0.3098,NO
0.6259,NO
0.2136,NO
0.2104,NO
0.4133,NO
0.1268,NO
0.3474,NO
0.2621,NO
0.8274,NO
1.2572,YES
1.5917,YES
2.681,YES
0.6063,YES
0.7871,NO
1.7077,YES
0.5344,NO
0.3593,YES
0.4114,YES
0.461,NO
0.253,NO
0.5679,NO
0.6265,NO
0.486,YES
1.2547,YES
0.5784,NO
0.0952,NO
0.4211,NO
0.2482,NO
0.2289,NO
0.2226,NO
0.2075,NO
0.6205,YES
0.4356,NO
1.1911,YES
0.4016,NO
0.556,YES
0.36,NO
0.1303,NO
0.2092,NO
0.1201,NO
0.1754,NO
0.486,NO
0.2367,NO
0.1766,NO
0.4618,NO
0.2461,NO
0.6592,YES
0.9978,YES
1.6869999999999998,YES
0.8220000000000001,YES
0.4,NO
0.2041,NO
0.5551,YES
0.2565,NO
0.546,YES
0.3939,NO
0.2686,NO
0.5389,NO
0.1934,NO
0.3175,NO
2.2314,YES
0.3435,NO
1.6796,YES
0.4237,NO
1.9178,YES
0.3796,NO
0.6285,NO
0.1439,NO
0.3006,NO
0.6768,YES
0.4393,NO
0.4556,YES
0.2695,NO
0.0732,NO
0.35700000000000004,NO
0.6267,NO
0.5358,NO
0.6976,NO
0.2004,NO
0.1225,NO
1.0052,NO
2.2555,YES
0.5061,NO
1.8656,YES
0.2906,NO
0.6043,NO
0.1689,NO
0.2409,NO
0.6176,NO
0.1049,NO
0.5351,NO
0.2019,NO
0.7201,NO
1.604,YES
2.4159,YES
2.4106,YES
0.5616,YES
0.7474,NO
1.8917,YES
0.3296,NO
0.42100000000000004,NO
0.2987,NO
0.7707,YES
1.1507,YES
3.202,YES
1.4328,YES
0.5381,NO
0.2299,NO
1.4336,YES
0.6549,NO
0.7056,YES
0.5999,NO
0.2252,NO
0.3244,NO
0.2375,NO
0.36200000000000004,NO
2.6260000000000003,YES
0.3547,NO
2.5238,YES
0.4667,NO
2.0347,YES
0.7259,NO
0.7283,NO
0.6279,NO
0.3141,NO
1.2442,YES
0.3064,NO
0.4489,YES
0.3825,NO
0.0934,NO
0.3532,NO
0.8656,NO
0.5286,NO
0.5125,NO
0.1653,NO
0.2322,NO
0.7175,NO
2.4818,YES
0.3406,NO
2.3616,YES
0.4988,NO
0.7884,NO
0.2033,NO
0.1925,NO
0.5988,NO
0.1728,NO
0.6445,NO
0.3374,NO
0.5184,NO
1.0754,YES
2.0335,YES
2.6936,YES
0.6531,YES
0.6679,NO
2.3473,YES
0.4651,NO
0.3531,NO
0.1582,NO
0.4827,NO
0.4171,NO
0.20199999999999999,NO
0.2556,NO
0.2805,NO
0.285,NO
0.4736,NO
2.5234,YES
0.4187,NO
1.2413,YES
0.2338,NO
0.6214,NO
0.0647,NO
0.3911,NO
0.4059,NO
0.2143,NO
0.3143,NO
0.3074,NO
0.4897,NO
1.5045,YES
1.8898,YES
2.5571,YES
0.5535,YES
0.3308,NO
1.825,YES
0.1726,NO
0.4179,NO
0.1078,NO
0.7626,NO
0.579,NO
0.3365,NO
