50Traced_NONETRACED_MAX_MULTI_VSM_45_MEDIAN,Associated
0.32,NO
0.1164,NO
0.5722,NO
0.4029,NO
0.3069,NO
0.6333,NO
0.4164,NO
0.2852,NO
0.4753,NO
1.0,YES
0.4964,NO
0.5949,YES
0.3353,NO
0.3673,NO
0.2223,NO
0.2574,NO
0.2323,NO
0.2574,NO
0.3844,NO
0.2852,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2323,NO
1.0,YES
1.0,YES
0.3362,NO
0.2576,NO
0.1148,NO
0.2387,NO
1.0,YES
1.0,YES
0.1922,NO
0.1683,NO
0.1358,NO
0.1443,NO
0.301,NO
0.3413,NO
0.1872,NO
1.0,YES
0.2278,NO
0.8716,YES
0.1542,NO
1.0,YES
0.1607,NO
0.1769,NO
0.2456,NO
0.1939,NO
0.2425,NO
0.2673,NO
0.2425,NO
0.1469,NO
0.3088,NO
0.1534,NO
0.5722,NO
0.3822,NO
0.31,NO
0.6333,NO
0.4164,NO
0.294,NO
0.4753,NO
0.965,YES
0.4964,NO
0.4529,YES
0.2728,NO
0.3388,NO
0.2136,NO
0.2431,NO
0.3765,NO
0.1542,NO
0.3844,NO
0.294,NO
0.4224,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2487,NO
0.3239,YES
0.408,YES
0.3356,NO
0.2576,NO
0.1507,NO
0.2862,NO
1.0,YES
1.0,YES
0.2341,NO
0.1054,NO
0.1594,NO
0.0887,NO
0.3667,NO
0.3667,NO
0.2281,NO
0.8269,YES
0.2044,NO
0.2891,YES
0.1909,NO
1.0,YES
0.1607,NO
0.1769,NO
0.2289,NO
0.2251,NO
0.1053,NO
0.2201,NO
0.2251,NO
0.2862,NO
0.3229,NO
0.1089,NO
0.3433,YES
1.0,YES
0.6940000000000001,YES
0.6191,YES
0.3189,NO
0.2011,NO
0.6191,YES
0.2629,NO
0.6191,YES
0.1729,NO
0.2917,NO
0.42,NO
0.2204,NO
0.1663,NO
1.0,YES
0.1081,NO
1.0,YES
0.2011,NO
0.6477,YES
0.1787,NO
0.5347,NO
0.2896,NO
0.2147,NO
0.6191,YES
0.2751,NO
0.6191,YES
0.32,NO
0.2866,NO
0.3565,NO
0.4528,NO
0.31,NO
0.4528,NO
0.3331,NO
0.3331,NO
0.4528,NO
1.0,YES
0.4528,NO
0.5949,YES
0.2522,NO
0.3673,NO
0.1689,NO
0.3331,NO
0.4528,NO
0.3331,NO
0.4528,NO
0.2866,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4528,NO
1.0,YES
0.4528,NO
0.2522,NO
0.1089,NO
0.2644,YES
1.0,YES
0.6940000000000001,YES
0.5253,YES
0.1807,NO
0.0697,NO
0.5253,YES
0.4608,NO
0.5253,YES
0.1664,NO
0.2453,NO
0.3376,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
0.7878,YES
0.4608,NO
0.5347,NO
0.4608,NO
0.1342,NO
0.5253,YES
0.2619,NO
0.5253,YES
0.32,NO
0.0745,NO
0.2722,NO
0.42700000000000005,NO
0.31,NO
0.42700000000000005,NO
0.3258,NO
0.1536,NO
0.42700000000000005,NO
1.0,YES
0.42700000000000005,NO
0.4525,YES
0.3298,NO
0.4018,NO
0.2493,NO
0.0806,NO
0.42700000000000005,NO
0.1542,NO
