50Traced_NONETRACED_MAX_RAW_LSA_51_MEDIAN,Associated
0.1553,NO
0.0785,NO
0.1423,NO
0.2164,NO
0.1508,NO
0.1986,NO
0.0589,NO
0.0679,NO
0.1689,NO
1.0,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.20600000000000002,NO
0.1109,NO
0.1701,NO
0.2179,NO
0.1259,NO
1.0,YES
0.4613,YES
0.4096,YES
1.0,YES
0.1573,NO
1.0,YES
0.1423,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1112,NO
1.0,YES
1.0,YES
0.1659,NO
0.1474,NO
0.1659,NO
0.1156,NO
0.1835,NO
0.1528,NO
0.1835,NO
1.0,YES
0.1659,NO
1.0,YES
0.1344,NO
0.3715,YES
0.1088,NO
0.1212,NO
0.1218,NO
0.1474,NO
0.1156,NO
0.1903,NO
0.1474,NO
0.1659,NO
0.1553,NO
0.1731,NO
0.1694,NO
0.2865,NO
0.1616,NO
0.1986,NO
0.1465,NO
0.076,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.4252,YES
0.4064,YES
0.5256,YES
0.1694,NO
1.0,YES
0.1694,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1525,NO
0.1387,NO
0.2289,NO
0.2088,NO
0.2183,NO
1.0,YES
0.1033,NO
1.0,YES
0.0576,NO
1.0,YES
0.0836,NO
0.1387,NO
0.1218,NO
0.11800000000000001,NO
0.1387,NO
0.2201,NO
0.1351,NO
0.1525,NO
0.1566,NO
0.1267,NO
0.3354,YES
0.3672,YES
1.0,YES
0.1977,YES
0.1306,NO
0.1088,NO
0.3354,YES
0.183,NO
0.3354,YES
0.1531,NO
0.2199,NO
0.2199,NO
0.2037,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1531,NO
0.2044,NO
0.1488,NO
0.1531,NO
0.3354,YES
0.1256,NO
0.3354,YES
0.1544,NO
0.1694,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1926,NO
0.1694,NO
0.2252,NO
1.0,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1813,NO
0.1694,NO
0.1827,NO
0.1694,NO
0.1827,NO
0.2019,NO
0.1293,NO
1.0,YES
0.4613,YES
0.485,YES
1.0,YES
0.2226,NO
0.485,YES
0.1576,NO
0.1248,NO
0.0846,NO
0.2886,YES
0.3672,YES
1.0,YES
0.1422,YES
0.1306,NO
0.0846,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
0.2955,YES
0.142,NO
1.0,YES
0.2564,NO
0.2206,NO
0.2293,NO
0.2548,NO
0.2886,YES
0.2564,NO
0.2886,YES
0.1415,NO
0.0745,NO
0.2381,NO
0.1926,NO
0.1547,NO
0.1997,NO
0.1755,NO
0.1536,NO
0.2369,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.0988,NO
0.1506,NO
0.0734,NO
0.1464,NO
0.2256,NO
0.1506,NO
1.0,YES
0.3053,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1934,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.2338,NO
0.2079,NO
0.1387,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0822,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
0.3296,YES
1.0,YES
1.0,YES
0.193,NO
1.0,YES
0.1879,NO
0.1495,NO
0.1796,NO
0.2664,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1796,NO
0.1796,NO
0.2664,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1796,NO
0.2664,NO
0.1796,NO
0.1608,NO
0.1912,NO
0.14,NO
1.0,YES
0.4613,YES
0.4373,YES
1.0,YES
0.2664,NO
0.4373,YES
0.2664,NO
0.1495,NO
0.1542,NO
0.2085,NO
0.2886,NO
0.2184,NO
0.0855,NO
0.1118,NO
0.1118,NO
0.2252,NO
1.0,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.2184,NO
0.1542,NO
0.1576,NO
0.1702,NO
0.2184,NO
1.0,YES
0.4613,YES
0.3916,YES
1.0,YES
0.2085,NO
0.3961,YES
0.2085,NO
0.17,NO
0.0694,NO
1.0,YES
0.1431,YES
0.1524,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1214,NO
1.0,YES
0.2938,NO
0.2131,NO
0.2118,NO
0.1834,NO
0.136,NO
0.27899999999999997,YES
0.0875,NO
0.2598,YES
0.2129,NO
0.1837,YES
0.2938,NO
0.1669,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2156,NO
0.1535,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.4381,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
0.47700000000000004,YES
0.1566,NO
0.1768,NO
1.0,YES
0.3672,YES
1.0,YES
0.2985,YES
0.1768,NO
0.1768,NO
1.0,YES
0.2818,NO
1.0,YES
0.3374,NO
0.2585,NO
0.2585,NO
0.2048,NO
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
