50Traced_NONETRACED_SUM_MULTI_VSM_23_SUM,Associated
0.12308062779760895,NO
0.02539803954898294,NO
0.1314805371409145,NO
0.1982406935237124,NO
0.09819253215479633,NO
0.17669556348801632,NO
0.15598617485409938,NO
0.05175930647628761,NO
0.13268457136381664,NO
0.3507139214686385,YES
0.11700379624907928,NO
0.2616012238653748,YES
0.09790922998470168,NO
0.14897444614425748,NO
0.1188310952461896,NO
0.05181596691030653,NO
0.07304946455889852,NO
0.06989064536234348,NO
0.12741515100005668,NO
0.09123746387897332,NO
0.13442687970989858,NO
0.2879058303586606,YES
0.3195648478667347,YES
0.3009943906170321,YES
0.22086237180576804,YES
0.15458382911213103,NO
0.2575075075075075,YES
0.12204657487676357,NO
0.32125049577879766,YES
0.21043685194628592,YES
0.11663550342795628,NO
0.10266870644229137,NO
0.08895688140971161,NO
0.15421553629100798,NO
0.4264264264264264,YES
0.3408975012748598,YES
0.09666270043628535,NO
0.07623661397246304,NO
0.1051476004306193,NO
0.04113547509773925,NO
0.03466202051107711,NO
0.05734035922715168,NO
0.01502918012351974,NO
0.2842370672559352,YES
0.061575726670066305,NO
0.31103745254688653,YES
0.05263754320358094,NO
0.28957731316221885,YES
0.04307609496288742,NO
0.03565357810640829,NO
0.08948099042438665,NO
0.10184713014901695,NO
0.019731996147090494,NO
0.08868774434812171,NO
0.07133548642982605,NO
0.08865941413111224,NO
0.17280015864921525,NO
0.05704289194855233,NO
0.17479743894838234,NO
0.16577426483086863,NO
0.11635220125786166,NO
0.22569267380588137,NO
0.15618448637316562,NO
0.030596634370219283,NO
0.1771488469601677,NO
0.6314097115983909,YES
0.17683721457306364,NO
0.4078276389597144,YES
0.05204260864638223,NO
0.05497478610686159,NO
0.07639243016601509,NO
0.06000339962604115,NO
0.08217179443594538,NO
0.07503257974956089,NO
0.1894583262507791,NO
0.03940733186016205,NO
0.12302396736359,NO
0.5599467391920222,YES
0.5587285398606154,YES
0.5132160462349141,YES
0.3805031446540881,YES
0.192517989687801,NO
0.5047878066745992,YES
0.17278599354071053,NO
