50Traced_NONETRACED_MAX_MULTI_VSM_62_MEDIAN,Associated
0.2262,NO
0.0652,NO
0.2323,NO
0.3093,NO
0.2383,NO
0.2289,NO
0.2173,NO
0.1334,NO
0.1782,NO
0.5328,YES
0.2323,NO
0.7677,YES
0.2427,NO
0.282,NO
0.2223,NO
0.1142,NO
0.2804,NO
0.1819,NO
0.2804,NO
0.2179,NO
0.2383,NO
0.7677,YES
0.7677,YES
0.7677,YES
0.7677,YES
0.2323,NO
0.7677,YES
0.1516,NO
0.3062,YES
0.6914,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.3034,NO
0.5234,YES
0.2076,YES
0.2113,NO
0.1683,NO
0.3034,NO
0.2425,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.5717,YES
0.0766,NO
0.3062,YES
0.1263,NO
0.3484,YES
0.0586,NO
0.2425,NO
0.2425,NO
0.2425,NO
0.2425,NO
0.2268,NO
0.2425,NO
0.2287,NO
0.3088,NO
0.294,NO
0.3097,NO
0.4029,NO
0.3765,NO
0.3427,NO
0.2948,NO
0.1133,NO
0.3028,NO
0.9462,YES
0.2687,NO
1.0,YES
0.2728,NO
0.3673,NO
0.2728,NO
0.2431,NO
0.4175,NO
0.1542,NO
0.2471,NO
0.1755,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2575,NO
1.0,YES
0.2156,NO
0.3239,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.2862,NO
0.7571,YES
0.2375,YES
0.2455,NO
0.158,NO
0.2862,NO
0.0887,NO
0.3157,NO
0.3845,NO
0.3845,NO
0.8269,YES
0.0985,NO
0.3239,YES
0.1127,NO
0.504,YES
0.0941,NO
0.2251,NO
0.1457,NO
0.1854,NO
0.1107,NO
0.2201,NO
0.1746,NO
0.1923,NO
0.1918,NO
0.2011,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.2784,NO
0.0492,NO
0.5227,YES
0.3816,NO
1.0,YES
0.2147,NO
0.3031,NO
0.42,NO
0.1934,NO
0.1729,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.5347,NO
0.4856,NO
0.2147,NO
1.0,YES
0.254,NO
0.4367,YES
0.2947,NO
0.272,NO
0.3565,NO
0.4029,NO
0.3613,NO
0.3946,NO
0.2831,NO
0.2102,NO
0.2127,NO
0.8971,YES
0.3093,NO
1.0,YES
0.1987,NO
0.3673,NO
0.1689,NO
0.2249,NO
0.3413,NO
0.2866,NO
0.2395,NO
0.2866,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2964,NO
1.0,YES
0.2137,NO
0.1079,NO
0.1676,NO
0.5253,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.0604,NO
0.2746,YES
0.3816,NO
0.5253,YES
0.1729,NO
0.3335,NO
0.42,NO
0.3335,NO
0.1729,NO
1.0,YES
0.141,NO
1.0,YES
0.1597,NO
1.0,YES
0.3118,NO
0.5347,NO
0.2551,NO
0.1856,NO
0.5253,YES
0.254,NO
0.2294,YES
0.32,NO
0.2988,NO
0.5722,NO
0.3822,NO
0.42700000000000005,NO
0.6333,NO
0.4164,NO
0.2271,NO
0.3138,NO
0.8204,YES
0.4964,NO
1.0,YES
0.2519,NO
0.3824,NO
0.2033,NO
0.0847,NO
0.4327,NO
0.3096,NO
0.42700000000000005,NO
0.3096,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
0.7756,YES
0.3251,NO
0.2947,NO
0.1871,NO
0.5722,NO
0.4029,NO
0.2823,NO
0.6333,NO
0.4164,NO
0.1133,NO
0.3271,NO
0.9462,YES
0.4964,NO
1.0,YES
0.1746,NO
0.3824,NO
0.1069,NO
0.204,NO
0.3984,NO
0.1655,NO
0.3844,NO
0.1656,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3855,NO
0.307,NO
0.2435,NO
0.3406,NO
0.4029,NO
0.3827,NO
0.377,NO
0.2831,NO
0.2252,NO
0.2964,NO
0.8511,YES
0.2955,NO
1.0,YES
0.2912,NO
0.3673,NO
0.3547,NO
0.2014,NO
0.3238,NO
0.307,NO
0.2359,NO
0.307,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2832,NO
1.0,YES
0.2512,NO
0.237,NO
0.2562,NO
0.3649,NO
0.3847,NO
0.3847,NO
0.3004,NO
0.2263,NO
0.1473,NO
0.2324,NO
0.9462,YES
0.3649,NO
0.7406,YES
0.3221,NO
0.2687,NO
0.3221,NO
0.2118,NO
0.36,NO
0.2173,NO
0.3649,NO
0.2173,NO
0.2015,NO
0.83,YES
1.0,YES
0.7406,YES
1.0,YES
0.3649,NO
0.7316,YES
0.2156,NO
0.3527,NO
0.2734,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1861,NO
1.0,YES
0.3027,NO
1.0,YES
0.1578,NO
0.4238,NO
0.3522,NO
0.3885,NO
0.1747,NO
0.4942,YES
0.2734,NO
1.0,YES
0.308,NO
0.4542,YES
0.5358,NO
0.462,NO
0.4856,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.1547,NO
1.0,YES
0.2789,NO
0.4032,NO
0.8451,YES
0.4093,NO
0.1329,NO
1.0,YES
0.2414,NO
1.0,YES
0.2942,NO
0.3908,NO
0.3203,NO
0.2648,NO
0.1747,NO
0.4013,NO
0.1411,NO
0.4591,NO
0.1451,NO
0.3831,NO
0.2942,NO
0.3547,NO
0.3796,NO
0.2942,NO
0.6869,YES
0.4918,NO
1.0,YES
0.2138,NO
0.2331,NO
0.6693,YES
0.6066,YES
0.6693,YES
0.583,YES
0.2784,NO
0.0806,NO
0.6062,YES
0.5755,NO
0.6693,YES
0.5486,NO
0.3536,NO
0.4308,NO
0.4308,NO
0.1928,NO
1.0,YES
0.1031,NO
1.0,YES
0.2035,NO
0.6089,YES
0.5486,NO
0.6083,NO
0.5486,NO
0.6083,NO
0.6693,YES
0.337,NO
0.586,YES
0.2393,NO
0.1646,NO
0.6838,YES
0.2819,NO
0.44,NO
0.7795,YES
0.2752,NO
0.153,NO
0.7795,YES
0.2424,NO
0.8554,YES
0.1456,NO
0.4162,NO
0.198,NO
0.1277,NO
0.1775,NO
0.2701,NO
0.1654,NO
0.44,NO
0.1664,NO
0.2867,NO
0.5177,NO
0.335,NO
0.4264,NO
0.21600000000000003,NO
0.4638,YES
0.4421,NO
0.8554,YES
0.1918,NO
0.1184,NO
0.4187,YES
1.0,YES
0.4589,YES
0.5022,YES
0.2784,NO
0.0422,NO
0.1594,YES
0.1538,NO
0.2445,YES
0.1827,NO
0.2464,NO
0.3569,NO
0.3002,NO
0.1729,NO
1.0,YES
0.0614,NO
1.0,YES
0.1347,NO
0.7878,YES
0.1827,NO
0.1827,NO
0.1827,NO
0.1856,NO
0.3891,YES
0.1827,NO
0.1436,YES
