50Traced_NONETRACED_MAX_SINGLE_VSM_88_MAX,Associated
0.0749,NO
0.2626,NO
0.1144,NO
0.3384,NO
0.2553,NO
0.1766,NO
0.2687,NO
0.0679,NO
0.2216,NO
1.0,YES
0.1322,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3701,NO
0.2626,NO
0.4176,NO
0.2626,NO
0.2553,NO
0.2626,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
1.0,YES
0.1766,NO
1.0,YES
1.0,YES
0.3362,NO
0.2455,NO
0.2152,NO
0.4007,NO
1.0,YES
1.0,YES
0.1825,NO
0.2314,NO
0.3,NO
0.3066,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.2604,NO
1.0,YES
0.2047,NO
1.0,YES
0.1603,NO
0.2314,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.4007,NO
0.2057,NO
0.3133,NO
0.1901,NO
0.3076,NO
0.3076,NO
0.6773,NO
0.2687,NO
0.1135,NO
0.444,NO
1.0,YES
0.1603,NO
1.0,YES
0.2134,NO
0.2391,NO
0.2136,NO
0.1919,NO
0.5133,NO
0.1268,NO
0.4343,NO
0.1843,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.1657,NO
1.0,YES
1.0,YES
0.4653,NO
0.5062,NO
0.5217,NO
0.466,NO
1.0,YES
0.9202,YES
0.6805,NO
0.4197,NO
0.6805,NO
0.2121,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.5115,NO
1.0,YES
0.6805,NO
1.0,YES
0.3377,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.6805,NO
0.4197,NO
0.4653,NO
0.102,NO
0.1304,NO
0.4028,YES
1.0,YES
1.0,YES
0.503,YES
0.22,NO
0.0462,NO
0.7346,YES
0.2963,NO
0.7346,YES
0.166,NO
0.2165,NO
0.3152,NO
0.2781,NO
0.0827,NO
0.9815,YES
0.1052,NO
1.0,YES
0.3664,NO
1.0,YES
0.3342,NO
0.4485,NO
0.2692,NO
0.1822,NO
0.7346,YES
0.4518,NO
0.4323,YES
0.2719,NO
0.3133,NO
0.2268,NO
0.3266,NO
0.3172,NO
0.4167,NO
0.2687,NO
0.2502,NO
0.4137,NO
1.0,YES
0.4137,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.0966,NO
0.4176,NO
0.2719,NO
0.4137,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
0.9651,YES
0.9651,YES
0.4137,NO
1.0,YES
0.2424,NO
0.1219,NO
0.1855,NO
0.4532,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.2476,NO
0.1098,NO
0.8266,YES
0.6903,NO
0.8266,YES
0.5875,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
0.6278,YES
0.6903,NO
0.6903,NO
0.5875,NO
0.5875,NO
0.8266,YES
0.6903,NO
0.4843,YES
0.2057,NO
0.3133,NO
0.2381,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.1963,NO
0.1536,NO
0.444,NO
1.0,YES
0.2045,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.1856,NO
0.5133,NO
0.1856,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.174,NO
0.2057,NO
0.3133,NO
0.4095,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.2116,NO
0.1135,NO
0.444,NO
1.0,YES
0.3304,NO
1.0,YES
0.2134,NO
0.2391,NO
0.0664,NO
0.204,NO
0.5133,NO
0.1655,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.249,NO
0.1439,NO
0.3133,NO
0.242,NO
0.3384,NO
0.3384,NO
0.4023,NO
0.2687,NO
0.1204,NO
0.4413,NO
1.0,YES
0.4413,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.0966,NO
0.4176,NO
0.0515,NO
0.4413,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4413,NO
1.0,YES
0.3095,NO
0.1352,NO
0.3133,NO
0.1901,NO
0.2886,NO
0.1427,NO
0.2977,NO
0.2687,NO
0.1244,NO
0.2452,NO
1.0,YES
0.1022,NO
1.0,YES
0.2593,NO
0.2593,NO
0.2593,NO
0.0966,NO
0.4176,NO
0.1352,NO
0.1949,NO
0.1867,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
0.7443,YES
0.2322,NO
1.0,YES
0.099,NO
0.2194,NO
0.3233,NO
1.0,YES
0.4964,YES
0.5116,YES
1.0,YES
0.2237,NO
0.2018,NO
1.0,YES
0.7244,NO
1.0,YES
0.196,NO
0.5579,NO
0.441,NO
0.441,NO
0.2557,NO
0.5016,YES
0.2194,NO
0.6673,YES
0.3901,NO
0.4892,YES
0.7244,NO
0.7244,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
0.2599,NO
0.2599,NO
1.0,YES
0.1827,NO
0.1279,NO
1.0,YES
0.5079,NO
1.0,YES
0.1629,NO
0.4424,NO
0.3203,NO
0.2972,NO
0.1957,NO
0.5293,NO
0.1398,NO
0.537,NO
0.2986,NO
0.2637,NO
0.5079,NO
0.5079,NO
0.5719,NO
0.5079,NO
0.8926,YES
0.5079,NO
1.0,YES
0.1762,NO
0.2716,NO
0.8593,YES
1.0,YES
1.0,YES
0.8399,YES
0.2995,NO
0.1016,NO
1.0,YES
0.8445,NO
1.0,YES
0.7101,NO
0.4794,NO
0.2109,NO
0.2984,NO
0.1089,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
