50Traced_NONETRACED_MAX_RAW_LSA_53_MEDIAN,Associated
0.1686,NO
0.0785,NO
0.1406,NO
0.2164,NO
0.1494,NO
0.1986,NO
0.1987,NO
0.1548,NO
0.1689,NO
1.0,YES
0.1412,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.20600000000000002,NO
0.1109,NO
0.1701,NO
0.2179,NO
0.2083,NO
1.0,YES
0.4206,YES
1.0,YES
1.0,YES
0.2254,NO
0.4096,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1056,NO
0.1778,NO
0.1474,NO
0.1797,NO
0.1649,NO
0.1551,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
0.3399,YES
0.0836,NO
0.1212,NO
0.1474,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1008,NO
0.1686,NO
0.1534,NO
0.141,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1987,NO
0.092,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1906,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1373,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
0.35200000000000004,YES
1.0,YES
0.1731,NO
0.1387,NO
0.1364,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
0.3834,YES
0.0927,NO
1.0,YES
0.0995,NO
0.3081,YES
0.0995,NO
0.1387,NO
0.091,NO
0.1387,NO
0.1387,NO
0.2201,NO
0.1351,NO
0.1489,NO
0.1328,NO
0.1267,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1508,NO
1.0,YES
0.1531,NO
0.2372,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1088,NO
1.0,YES
0.1267,NO
1.0,YES
0.1508,NO
1.0,YES
0.1629,NO
0.0862,NO
0.2298,NO
0.1531,NO
1.0,YES
0.2113,NO
0.2111,YES
0.1553,NO
0.0785,NO
0.2524,NO
0.2653,NO
0.2524,NO
0.2524,NO
0.1694,NO
0.1694,NO
0.2524,NO
1.0,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.1694,NO
0.2524,NO
0.1694,NO
0.2524,NO
0.2019,NO
0.2083,NO
1.0,YES
0.485,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.1428,NO
0.11,NO
0.11,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1132,NO
1.0,YES
0.2598,NO
0.2134,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2049,NO
0.2293,NO
0.2564,NO
0.2564,NO
1.0,YES
0.2293,NO
0.2078,YES
0.1669,NO
0.1669,NO
0.2381,NO
0.2061,NO
0.1547,NO
0.2369,NO
0.1809,NO
0.1809,NO
0.2369,NO
0.3805,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1809,NO
0.20600000000000002,NO
0.1809,NO
0.1701,NO
0.2256,NO
0.2083,NO
0.3196,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1331,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.2061,NO
0.1494,NO
0.2079,NO
0.1987,NO
0.1197,NO
0.2198,NO
