50Traced_NONETRACED_SUM_RAW_LSA_30_SUM,Associated
0.07462771077515429,NO
0.03908800936149331,NO
0.0830455051620331,NO
0.13719494932336787,NO
0.027707000358605592,NO
0.08542362644621859,NO
0.09888077307815712,NO
0.007002246003435067,NO
0.11773587754562781,NO
0.3582469848819433,YES
0.11179057433516411,NO
0.47700205726365064,YES
0.08149783892946794,NO
0.09104807202310175,NO
0.03536983560764773,NO
0.052394164165864524,NO
0.11143196874469169,NO
0.040673423550950306,NO
0.11122435498178661,NO
0.09914500877639999,NO
0.12547420870845366,NO
0.26376384878168474,YES
0.3224807957269313,YES
0.4517109261461223,YES
0.15833380518279447,YES
0.12537983881622405,NO
0.44231168488005584,YES
0.08749976407526942,NO
0.36353169884679987,YES
0.12317158333805184,YES
0.18468187909329406,NO
0.10890285563293887,NO
0.04527867429175395,NO
0.09989996791423664,NO
0.19813902572523262,YES
0.26799161995357,YES
0.06075533661740558,NO
0.04844950267066795,NO
0.06602117660381632,NO
0.03727610743068531,NO
0.07942170130041712,NO
0.10414661306456789,NO
0.030500349168601247,NO
0.4569578921540871,YES
0.09329407545816581,NO
0.29073476398089954,YES
0.051356095351339115,NO
0.372326972802597,YES
0.07415586131400638,NO
0.043976369778985704,NO
0.06528509144442556,NO
0.0815544608648057,NO
0.0418058622577053,NO
0.14280052092180512,NO
0.08699016665722968,NO
0.05020478266613819,NO
0.09318083158749033,NO
0.05890568672970575,NO
0.09846554555234699,NO
0.1287205330011513,NO
0.048128645037087366,NO
0.11460279712360567,NO
0.10763829907706245,NO
0.024479550044353843,NO
0.128569541173584,NO
0.414661306456788,YES
0.1321178491214163,NO
0.4260611894381217,YES
0.09463412792782591,NO
0.10006983372024988,NO
0.04342902440405413,NO
0.07594888926636845,NO
0.10299530037936698,NO
0.06354868542740123,NO
0.10444859671970254,NO
0.09514372534586564,NO
0.13821414415944736,NO
0.2697846479059321,YES
0.39027612630466374,YES
0.4542211652794292,YES
0.20287639431515767,YES
0.11818885302832985,NO
0.4497669063661929,YES
0.09397353868221882,NO
0.4153030217239492,YES
0.22390200630390883,YES
0.17786837287431817,NO
0.0801955344166997,NO
0.04718494611479153,NO
0.11954777947643586,NO
0.2879225411924579,YES
0.22358114867032822,YES
0.12966423192344714,NO
0.027537134552592345,NO
0.12200139667440499,NO
0.013457146631938548,NO
0.08934941396296926,NO
0.1080346526244267,NO
0.03850291602966989,NO
0.33176679312232227,YES
0.04892135213181586,NO
0.24296472453428458,YES
0.0306702149746145,NO
0.32872808259252967,YES
0.046184625257157955,NO
0.045014438593511126,NO
0.019383575863956365,NO
0.04541079214087538,NO
0.041749240322367556,NO
0.17226280127588092,NO
0.055338504803427516,NO
0.08481965913594927,NO
0.10129664231923448,NO
0.00809693675329823,NO
0.1499726327312534,YES
0.5746748957212692,YES
0.2604797765320952,YES
0.21325708246041183,YES
0.06454900628503482,NO
0.04412736160655304,NO
0.18666364683011533,YES
0.15267161164901952,NO
0.2311496140271408,YES
0.11537663023988826,NO
0.15333220089462657,NO
0.15540833852367741,NO
0.11128097691712435,NO
0.0878017477304041,NO
0.4700375592171073,YES
0.06905988713360889,NO
0.5303587943302569,YES
0.07408036540022271,NO
0.48717513164599957,YES
0.09403016061755659,NO
0.13004171149236546,NO
0.12877715493648906,NO
0.08204518430439953,NO
0.22839401317403693,YES
0.17177207783628712,NO
0.2237698884547874,YES
0.1550874808900968,NO
0.04195685408527263,NO
0.1625804503331257,NO
0.1586924107732669,NO
0.10975218466300511,NO
0.21135081063737424,NO
0.14942528735632182,NO
0.06349206349206349,NO
0.17196081762074628,NO
0.45072947926693463,YES
0.20261215861691487,NO
0.5104278730913689,YES
0.13355227148330595,NO
0.16565690881981013,NO
0.07340090217616971,NO
0.07774191721873053,NO
0.15731461034671498,NO
0.08038427420115887,NO
0.11435743540380876,NO
0.11375346809353944,NO
0.19372251476888813,NO
0.34450672857331593,YES
0.4642621218126569,YES
0.5333408829247118,YES
0.21899477190797048,YES
0.22790328973444313,NO
0.533510748730725,YES
0.1649585716173112,NO
0.05360209878640318,NO
0.017099824472000452,NO
0.1128097691712436,YES
0.4518996659305815,YES
0.21639016288243396,YES
0.16578902666893156,YES
0.05367759470018685,NO
0.017533925976256533,NO
0.14723590585659552,YES
0.18247362361512184,NO
0.19587414831172262,YES
0.150519978106185,NO
0.10931808315874904,NO
0.09642715588018798,NO
0.06941849272408131,NO
0.07887435592548554,NO
0.41924768321914574,YES
0.039125757318385135,NO
0.5454202291300984,YES
0.0643980144574675,NO
0.4476718947586962,YES
0.13236321084121322,NO
0.15242624992922257,NO
0.188098069192005,NO
0.06115169016476983,NO
0.18262461544268915,YES
0.16524168129399996,NO
0.1676575505350773,YES
0.1252099730102108,NO
0.04369326010229697,NO
0.13396749900911611,NO
0.10392012532321687,NO
0.04897797406715361,NO
0.11726402808447992,NO
0.1155276220674556,NO
0.057603382216937504,NO
0.14999150670969932,NO
0.2668025593114773,YES
0.1716399599871657,NO
0.34531830964649035,YES
0.10341052790517713,NO
0.10233471113375989,NO
0.040484683766491135,NO
0.07460883679670838,NO
0.09589868448370231,NO
0.06775758262084064,NO
0.08774512579506633,NO
0.0984844195307929,NO
0.12409640828190174,NO
0.2708604646773493,YES
0.3222920559424721,YES
0.37613951644867216,YES
0.15352094067908575,YES
0.15740898023894456,NO
0.3625879999245041,YES
0.13555291319857313,NO
0.0797614329124436,NO
0.04586376762357737,NO
0.1006549270520733,NO
0.13362776739708962,NO
0.07070192325840365,NO
0.1367608478191118,NO
0.0851971387048676,NO
0.013608138459505875,NO
0.15001038068814526,NO
0.3461298907196648,YES
0.17934054319309964,NO
0.462657833644754,YES
0.07609988109393578,NO
0.09969235415133156,NO
0.02304512768246418,NO
0.06773870864239473,NO
0.1730932563275013,NO
0.07525055206386955,NO
0.18989109714436705,NO
0.060056999414906664,NO
0.15865466281637505,NO
0.36130456939018174,YES
0.5396259177472019,YES
0.4753788951173018,YES
0.27986335239605153,YES
0.11760375969650641,NO
0.5193363909178417,YES
0.14170583017194194,NO
0.12483249344129249,NO
0.04261744333087971,NO
0.1514070550931431,NO
0.14906668176584942,NO
0.0708906630428628,NO
0.1606175565747504,NO
0.12277522979068756,NO
0.06256723854821357,NO
0.16329766151407055,NO
0.3929751052224298,YES
0.15125606326557575,NO
0.39031387426155556,YES
0.1239454164543344,NO
0.11129985089557028,NO
0.051393843308230935,NO
0.09708774512579506,NO
0.11137534680935393,NO
0.07217409357718513,NO
0.09691787931978182,NO
0.1301738293414869,NO
0.15805069550610573,NO
0.24783421097333103,YES
0.34463884642243736,YES
0.4360077760791197,YES
0.19542117282902063,YES
0.14236641941754904,NO
0.43187437479946394,YES
0.14264952909423778,NO
0.09040635675594058,NO
0.043787629994526546,NO
0.05162033104958194,NO
0.2256195383424872,NO
0.06754996885793556,NO
0.07961044108487629,NO
0.08234716795953419,NO
0.014985938886057796,NO
0.10841213219334503,NO
0.5336051186229546,YES
0.10359926768963629,NO
0.4187947077364438,YES
0.09625729007417473,NO
0.14272502500802142,NO
0.06994696412056697,NO
0.04588264160202328,NO
0.14923654757186267,NO
0.03597380291791707,NO
0.1269086310703433,NO
0.0876885038597286,NO
0.1696015703150067,NO
0.2705396070437687,YES
0.4760394843629088,YES
0.5553290678142047,YES
0.19113677972179755,YES
0.07796840496008153,NO
0.4580714568823962,YES
0.09467187588471775,NO
0.13964856652133703,NO
0.05790536587207218,NO
0.6186890134571467,YES
0.16297680388048996,YES
0.23917105486665535,YES
0.6180472981899855,YES
0.18781495951531624,NO
0.05962289791065058,NO
0.6621369118396467,YES
0.11507464658475361,NO
0.8319272219391125,YES
0.11571636185191475,NO
0.16720457505237532,NO
0.15221863616631748,NO
0.044051865692769386,NO
0.0973519808240379,NO
0.31053356737066606,YES
0.11713191023535852,NO
0.32272615744672817,YES
0.08347960666628919,NO
0.349262971141687,YES
0.08955702772587433,NO
0.1415548383443746,NO
0.19593077024706038,NO
0.11454617518826793,NO
0.7877243644187759,YES
0.2024611667893475,NO
0.6585131079780308,YES
0.046090255364928376,NO
