50Traced_NONETRACED_MAX_SINGLE_VSM_23_MAX,Associated
0.2626,NO
0.2626,NO
0.1818,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.2626,NO
0.2626,NO
0.444,NO
1.0,YES
0.1818,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.2626,NO
0.5133,NO
0.2626,NO
0.4343,NO
0.2508,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.4007,NO
0.1579,NO
0.1702,NO
0.4007,NO
1.0,YES
1.0,YES
0.4007,NO
0.2314,NO
0.3,NO
0.2314,NO
0.4183,NO
0.40399999999999997,NO
0.4173,NO
1.0,YES
0.1471,NO
1.0,YES
0.1743,NO
1.0,YES
0.1702,NO
0.2314,NO
0.2314,NO
0.2314,NO
0.127,NO
0.4007,NO
0.2314,NO
0.4007,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.2077,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.2344,NO
0.21600000000000003,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.5985,NO
0.21600000000000003,NO
0.4343,NO
0.1851,NO
0.3076,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.6805,NO
0.5062,NO
0.6805,NO
0.5415,NO
1.0,YES
1.0,YES
0.5415,NO
0.601,NO
0.6805,NO
0.601,NO
0.7376,NO
0.7124,NO
0.7358,NO
1.0,YES
0.5115,NO
1.0,YES
0.6805,NO
1.0,YES
0.3514,NO
0.601,NO
0.601,NO
0.601,NO
0.601,NO
0.5415,NO
0.601,NO
0.5415,NO
0.1709,NO
0.1663,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.257,NO
0.153,NO
0.4323,YES
0.1552,NO
0.7346,YES
0.22399999999999998,NO
0.379,NO
0.379,NO
0.379,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.3664,NO
1.0,YES
0.3405,NO
0.3338,NO
0.3867,NO
0.1918,NO
0.5192,YES
0.3518,NO
0.4323,YES
0.2719,NO
0.2719,NO
0.1975,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.2344,NO
0.2502,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.2451,NO
0.2368,NO
0.2445,NO
0.2719,NO
0.5985,NO
0.2719,NO
0.4343,NO
0.2719,NO
0.3054,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3939,NO
0.146,NO
0.1858,NO
0.8266,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.2476,NO
0.0621,NO
0.4151,YES
0.6903,NO
0.8266,YES
0.5875,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
0.8544,YES
0.4123,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6903,NO
0.6903,NO
0.5843,YES
0.6903,NO
0.4843,YES
0.2332,NO
0.2332,NO
0.4328,NO
0.6139,NO
0.4328,NO
0.6773,NO
0.2344,NO
0.2332,NO
0.444,NO
1.0,YES
0.4328,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.5985,NO
0.2332,NO
0.4343,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.4239,NO
0.1825,NO
0.1825,NO
0.4039,NO
0.4834,NO
0.2653,NO
0.5273,NO
0.2344,NO
0.1825,NO
0.4039,NO
1.0,YES
0.4039,NO
1.0,YES
0.1331,NO
0.1756,NO
0.1733,NO
0.204,NO
0.5985,NO
0.1825,NO
0.391,NO
0.2508,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.4039,NO
