50Traced_NONETRACED_SUM_RAW_LSA_27_MAX,Associated
0.292,NO
0.0902,NO
0.3538,NO
0.6198,NO
0.4665,NO
0.5027,NO
0.3423,NO
0.2199,NO
0.3948,NO
1.5338,YES
0.6556,NO
1.2679,YES
0.3625,NO
0.2934,NO
0.4307,NO
0.3215,NO
0.6764,NO
0.2277,NO
0.6234,NO
0.2285,NO
0.4716,NO
1.5195,YES
1.1758,YES
0.6896,YES
2.2625,YES
0.4409,NO
1.7387,YES
0.5768,NO
2.1648,YES
1.4215,YES
0.4767,NO
0.3569,NO
0.4818,NO
0.5163,NO
1.629,YES
1.0658,YES
0.5712,NO
0.2677,NO
0.3667,NO
0.3478,NO
0.2549,NO
0.4813,NO
0.2995,NO
1.544,YES
0.6523,NO
1.5454,YES
0.6206,NO
1.4309,YES
0.5968,NO
0.2742,NO
0.1872,NO
0.2232,NO
0.3592,NO
0.4456,NO
0.3758,NO
0.5897,NO
0.2509,NO
0.3458,NO
0.7594,NO
0.9634,NO
0.7304,NO
0.8566,NO
0.7396,NO
0.353,NO
0.6523,NO
1.3897,YES
0.7409,NO
0.8417,YES
0.5429,NO
0.5670000000000001,NO
0.2136,NO
0.353,NO
0.6028,NO
0.2228,NO
0.8659,NO
0.1935,NO
0.6565,NO
2.0895,YES
2.4067,YES
1.0313,YES
2.1086,YES
0.6567,NO
2.7292,YES
0.7224,NO
2.1507,YES
1.3488,YES
0.6029,NO
0.3472,NO
0.4652,NO
0.4072,NO
1.6215,YES
1.0,YES
0.7040000000000001,NO
0.28600000000000003,NO
0.3611,NO
0.3916,NO
0.3904,NO
0.6119,NO
0.5567,NO
1.4580000000000002,YES
0.6177,NO
1.5205,YES
0.4907,NO
1.3786,YES
0.4096,NO
0.3519,NO
0.35600000000000004,NO
0.2244,NO
0.3616,NO
0.5089,NO
0.5517,NO
0.5394,NO
0.3568,NO
0.1993,NO
0.8546,YES
2.1585,YES
2.0189,YES
0.7942,YES
0.46399999999999997,NO
0.3297,NO
0.9095,YES
0.5796,NO
0.9604,YES
0.3562,NO
0.4178,NO
0.48100000000000004,NO
0.3405,NO
0.4216,NO
2.5316,YES
0.2799,NO
2.9583,YES
0.3056,NO
2.9054,YES
0.5077,NO
0.4547,NO
0.4536,NO
0.4298,NO
0.843,YES
0.5514,NO
1.1149,YES
0.1544,NO
0.0732,NO
0.3183,NO
0.6975,NO
0.4816,NO
0.5691,NO
0.2937,NO
0.1225,NO
0.4703,NO
1.4995,YES
0.4372,NO
0.8129,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.0999,NO
0.6652,NO
0.0958,NO
0.8181,NO
0.2019,NO
0.5874,NO
1.7306,YES
1.4579,YES
0.7989,YES
2.0823,YES
0.4856,NO
1.6211,YES
0.6401,NO
0.2649,NO
0.1635,NO
0.6675,YES
2.6786,YES
2.56,YES
0.5965,YES
0.4993,NO
0.2876,NO
0.6425,YES
0.6045,NO
0.5754,YES
0.2803,NO
0.5223,NO
0.6328,NO
0.5257,NO
0.3993,NO
2.5522,YES
0.2057,NO
3.4554,YES
0.2806,NO
2.8646,YES
0.5845,NO
0.7531,NO
0.5284,NO
0.4614,NO
0.3942,YES
0.7429,NO
0.6912,YES
0.1415,NO
0.2323,NO
0.6567,NO
0.5335,NO
0.4414,NO
0.4618,NO
0.4728,NO
0.2522,NO
0.6234,NO
0.9049,YES
0.8118,NO
0.7007,YES
0.2567,NO
0.3887,NO
0.2033,NO
0.32799999999999996,NO
0.5326,NO
0.1257,NO
0.3779,NO
0.2256,NO
0.4583,NO
0.9571,YES
1.53,YES
0.5893,YES
1.64,YES
0.6556,NO
1.944,YES
0.4633,NO
0.3055,NO
0.3181,NO
0.8101,NO
0.807,NO
0.612,NO
0.7458,NO
0.6297,NO
0.3242,NO
0.7622,NO
1.4562,YES
1.0422,NO
1.3774,YES
0.3168,NO
0.4633,NO
0.0892,NO
0.4421,NO
0.7432,NO
0.3268,NO
0.6889,NO
0.2118,NO
0.7432,NO
1.5731,YES
1.9747,YES
0.8733,YES
2.5889,YES
0.836,NO
2.8028,YES
0.741,NO
0.1439,NO
0.2626,NO
0.6432,NO
0.9254,NO
0.6718,NO
0.5163,NO
0.7311,NO
0.3579,NO
0.3889,NO
2.0916,YES
0.5745,NO
1.5148,YES
0.4045,NO
0.508,NO
0.2328,NO
0.373,NO
0.7964,NO
0.1543,NO
0.758,NO
0.1912,NO
0.4042,NO
2.6322,YES
2.8292,YES
1.2469,YES
3.1964,YES
0.4593,NO
3.3896,YES
0.3392,NO
0.3643,NO
0.1694,NO
0.4153,NO
0.5277,NO
0.3835,NO
0.2485,NO
0.4889,NO
0.1703,NO
0.4392,NO
1.0775,YES
0.4107,NO
0.6908,YES
0.4494,NO
0.4268,NO
0.4082,NO
0.3073,NO
0.4481,NO
0.2586,NO
0.3238,NO
0.2094,NO
0.3008,NO
1.1867,YES
1.626,YES
0.6706,YES
1.8556,YES
0.3371,NO
1.865,YES
0.359,NO
0.5914,NO
0.2924,NO
1.4923,YES
0.7004,YES
0.7515,YES
2.464,YES
0.4945,NO
0.14300000000000002,NO
2.2005,YES
0.2609,NO
2.0587,YES
0.1683,NO
0.34,NO
0.3765,NO
0.1474,NO
0.1401,NO
0.8161,YES
0.4455,NO
1.6232,YES
0.2973,NO
1.4989,YES
0.6859,NO
0.4912,NO
0.5024,NO
0.2786,NO
2.3372,YES
0.7451,NO
3.0857,YES
0.2156,NO
0.1547,NO
1.173,YES
0.4155,NO
0.327,NO
0.6277,YES
0.1827,NO
0.1097,NO
1.0288,YES
0.2513,NO
1.3230000000000002,YES
0.1528,NO
0.3264,NO
0.3282,NO
0.2648,NO
0.171,NO
0.4443,NO
0.1398,NO
0.4021,NO
0.1451,NO
0.2821,NO
0.41700000000000004,NO
0.4541,NO
0.3767,NO
0.1917,NO
1.2501,YES
0.6252,NO
1.2383,YES
0.526,NO
0.2719,NO
1.0546,YES
1.1787,YES
0.8943,YES
0.8501,YES
0.3076,NO
0.1957,NO
1.0532,YES
0.2543,NO
1.2346,YES
0.1536,NO
0.2365,NO
0.3434,NO
0.2048,NO
0.2872,NO
1.0986,YES
0.4116,NO
1.4287,YES
0.3082,NO
1.4975,YES
0.2792,NO
0.2111,NO
0.2935,NO
0.1155,NO
1.1248,YES
0.3925,NO
1.4126,YES
0.268,NO
0.1646,NO
0.9662,YES
0.7058,NO
0.2154,NO
1.9685,YES
0.3524,NO
0.153,NO
1.7019,YES
0.4918,NO
2.2374,YES
0.2582,NO
0.2244,NO
0.4235,NO
0.1277,NO
