50Traced_NONETRACED_MAX_SINGLE_VSM_80_MEDIAN,Associated
0.2626,NO
0.2626,NO
0.1818,NO
0.3384,NO
0.3369,NO
0.1246,NO
0.2687,NO
0.2626,NO
0.1689,NO
1.0,YES
0.1818,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2626,NO
0.4176,NO
0.2626,NO
0.2553,NO
0.2626,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1818,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.2455,NO
0.2664,NO
0.2515,NO
1.0,YES
1.0,YES
0.2515,NO
0.3066,NO
0.2584,NO
0.3066,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.2604,NO
1.0,YES
0.2047,NO
1.0,YES
0.2664,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.2515,NO
0.2082,NO
0.2584,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.3063,NO
0.3384,NO
0.3369,NO
0.2097,NO
0.2687,NO
0.21600000000000003,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.5985,NO
0.21600000000000003,NO
0.391,NO
0.21600000000000003,NO
0.3063,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3063,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.3542,NO
0.3514,NO
0.3514,NO
0.3542,NO
1.0,YES
1.0,YES
0.204,NO
0.601,NO
0.297,NO
0.601,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.3514,NO
1.0,YES
0.3514,NO
1.0,YES
0.3514,NO
0.601,NO
0.601,NO
0.601,NO
0.601,NO
0.3542,NO
0.4197,NO
0.3542,NO
0.1663,NO
0.1138,NO
0.7346,YES
0.9815,YES
1.0,YES
0.503,YES
0.1663,NO
0.153,NO
0.433,YES
0.1552,NO
0.7346,YES
0.1443,NO
0.3291,NO
0.3179,NO
0.3291,NO
0.1146,NO
0.9815,YES
0.1663,NO
1.0,YES
0.3664,NO
1.0,YES
0.3342,NO
0.4485,NO
0.4726,NO
0.13,NO
0.7346,YES
0.4518,NO
0.4323,YES
0.2057,NO
0.1996,NO
0.2137,NO
0.3384,NO
0.3369,NO
0.3573,NO
0.2687,NO
0.1996,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.1987,NO
0.2391,NO
0.1733,NO
0.1996,NO
0.5985,NO
0.1996,NO
0.391,NO
0.2019,NO
0.3054,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3573,NO
0.1065,NO
0.1065,NO
0.8266,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.1855,NO
0.1065,NO
0.433,YES
0.6903,NO
0.8266,YES
0.5875,NO
0.2252,NO
0.2571,NO
0.2833,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6903,NO
0.5875,NO
0.8266,YES
0.6903,NO
0.4843,YES
0.1856,NO
0.1856,NO
0.2381,NO
0.3384,NO
0.3369,NO
0.1997,NO
0.2687,NO
0.1856,NO
0.2289,NO
1.0,YES
0.3648,NO
1.0,YES
0.3899,NO
0.3765,NO
0.3899,NO
0.1856,NO
0.4176,NO
0.1856,NO
0.1949,NO
0.2256,NO
0.1301,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2674,NO
1.0,YES
0.2564,NO
0.1825,NO
0.1825,NO
0.3916,NO
0.23600000000000002,NO
0.4374,NO
0.3916,NO
0.2116,NO
0.1825,NO
0.4039,NO
0.8445,YES
0.551,NO
1.0,YES
0.18899999999999997,NO
0.1861,NO
0.0932,NO
0.204,NO
0.5985,NO
0.1825,NO
0.4374,NO
0.1825,NO
0.3193,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
