50Traced_NONETRACED_SUM_MULTI_LSA_7_MAX,Associated
0.8917,NO
0.5548,NO
1.5749,NO
0.7494,NO
1.0938,NO
1.4259,NO
1.4656,NO
0.7249,NO
1.3192,NO
2.3774,YES
0.8948,NO
1.6698,YES
1.3078,NO
1.8426,NO
0.8613,NO
0.9743,NO
1.36,NO
0.8198,NO
1.1199,NO
1.062,NO
1.0616,NO
2.2615,YES
2.4207,YES
2.089,YES
1.9809,YES
0.8651,NO
1.9389,YES
1.3611,NO
1.0336,YES
1.1011,YES
0.7953,NO
0.8708,NO
0.8664,NO
0.7662,NO
1.9821,YES
1.6604,YES
0.7145,NO
0.578,NO
0.8275,NO
0.3385,NO
0.9024,NO
0.7469,NO
0.6772,NO
1.3431,YES
0.7313,NO
1.6719,YES
1.0104,NO
1.8161,YES
1.0582,NO
0.3226,NO
0.5682,NO
0.5871,NO
0.40299999999999997,NO
0.7975,NO
0.5759,NO
0.97,NO
0.5478,NO
0.6182,NO
1.4819,NO
0.8571,NO
0.9097,NO
1.4182,NO
1.1072,NO
0.7788,NO
1.4578,NO
3.4466,YES
1.0652,NO
1.8265,YES
1.0242,NO
1.1339,NO
0.2428,NO
0.8726,NO
1.1520000000000001,NO
0.8945,NO
1.1941,NO
0.8886,NO
0.8929,NO
3.437,YES
3.1572,YES
3.319,YES
2.1975,YES
0.7140000000000001,NO
3.3757,YES
1.5797,NO
2.3898,YES
1.1694,YES
0.9968,NO
0.4138,NO
0.4277,NO
0.6565,NO
3.4741,YES
3.0977,YES
0.7851,NO
0.4543,NO
0.6679999999999999,NO
0.3942,NO
1.0732,NO
1.1841,NO
0.8143,NO
2.3037,YES
0.669,NO
2.9353,YES
0.6532,NO
3.2463,YES
0.6668,NO
0.3991,NO
0.6177,NO
0.4545,NO
0.5558,NO
0.9168,NO
0.4736,NO
1.0115,NO
0.6651,NO
0.3932,NO
2.7428,YES
3.2142,YES
3.8042,YES
2.4478,YES
1.01,NO
0.5275,NO
2.3055,YES
1.0017,NO
1.8879,YES
0.8723,NO
1.2824,NO
1.3061,NO
0.3528,NO
0.8597,NO
3.4347,YES
0.847,NO
3.9318,YES
0.7008,NO
4.4319999999999995,YES
0.8467,NO
0.9833,NO
1.0232,NO
1.0595,NO
2.4769,YES
1.2174,NO
2.0693,YES
0.6824,NO
0.33,NO
1.1836,NO
0.6185,NO
0.8996,NO
0.9371,NO
1.1461,NO
0.5913,NO
1.2386,NO
3.0532,YES
0.8988,NO
1.9042,YES
1.0557,NO
1.504,NO
0.6381,NO
0.8757,NO
1.1032,NO
0.6816,NO
0.9173,NO
0.765,NO
0.5903,NO
2.9058,YES
2.7819,YES
2.5089,YES
1.8143,YES
0.5058,NO
2.6281,YES
1.2832,NO
0.5394,NO
0.336,NO
1.8055,YES
2.7499,YES
2.9632,YES
1.6454,YES
0.9782,NO
0.3723,NO
1.6987,YES
1.4255,NO
1.1552,YES
0.8666,NO
1.1476,NO
0.9581,NO
0.3304,NO
0.5961,NO
2.4873,YES
0.5670000000000001,NO
2.4275,YES
0.504,NO
3.1628,YES
1.2112,NO
1.7193,NO
1.4767,NO
0.7524,NO
1.7546,YES
1.5659,NO
1.4162,YES
0.86,NO
0.3301,NO
2.0459,NO
0.9487,NO
1.2614,NO
2.0767,NO
1.3061,NO
0.6609,NO
1.9842,NO
3.1276,YES
1.8841,NO
1.8245,YES
1.284,NO
1.4794,NO
0.5549,NO
0.8136,NO
1.2991,NO
0.7679,NO
1.4809999999999999,NO
0.7163,NO
0.9284,NO
2.6625,YES
2.7425,YES
2.7191,YES
1.8406,YES
1.5899,NO
2.6911,YES
2.3817,NO
0.6159,NO
0.2929,NO
2.1958,NO
0.9616,NO
1.0737,NO
1.8488,NO
0.9334,NO
0.4638,NO
1.7928,NO
2.9425,YES
1.4013,NO
1.4876,YES
1.2328,NO
1.4954,NO
0.3579,NO
0.69,NO
1.6265,NO
0.5609,NO
1.2869,NO
0.6498,NO
1.054,NO
3.1402,YES
2.9043,YES
3.0425,YES
2.1211,YES
1.4585,NO
3.0491,YES
1.8109,NO
0.843,NO
0.3753,NO
1.8496,NO
0.8059,NO
1.209,NO
1.5090000000000001,NO
1.4091,NO
0.8996,NO
1.6166,NO
3.6373,YES
1.2246,NO
2.1325,YES
1.2935,NO
1.7262,NO
0.6496,NO
1.0311,NO
1.5418,NO
0.9715,NO
1.3092,NO
1.0537,NO
0.9493,NO
3.4776,YES
3.3689999999999998,YES
3.3264,YES
2.3493,YES
1.0059,NO
3.3552,YES
1.8138,NO
0.5327,NO
0.6102,NO
1.3785,NO
0.9392,NO
1.0172,NO
1.2314,NO
1.1403,NO
0.512,NO
1.3997,NO
3.3322,YES
0.7821,NO
1.8542,YES
1.3098,NO
1.4358,NO
0.6193,NO
0.8555,NO
1.2971,NO
0.6859,NO
0.9733,NO
0.7532,NO
0.956,NO
3.4447,YES
3.3805,YES
3.258,YES
2.1527,YES
0.5386,NO
3.1266,YES
1.1446,NO
0.9016,NO
0.4487,NO
5.4825,YES
1.2152,YES
1.6340000000000001,YES
5.6229,YES
1.8817,NO
0.7162,NO
5.2507,YES
1.5701,NO
5.0115,YES
