50Traced_NONETRACED_SUM_MULTI_LSA_38_SUM,Associated
0.09361653940727319,NO
0.044551572408437934,NO
0.1556231396402226,NO
0.2406173159052672,NO
0.050165005823734954,NO
0.14355506664941114,NO
0.1555907855571373,NO
0.09460333894137439,NO
0.2919632457616151,NO
0.36718648893490363,YES
0.25055001941244986,NO
0.40018765368189463,YES
0.12503235408308527,NO
0.13213407532030544,NO
0.04312799275268539,NO
0.12370583667658858,NO
0.16152775980328715,NO
0.09974763815193476,NO
0.1536980716966481,NO
0.09777403908373238,NO
0.22092985634787113,NO
0.37111751002976573,YES
0.4319917173547302,YES
0.5081208748544066,YES
0.253801604762521,YES
0.2463925197359907,NO
0.4213957551442992,YES
0.15947327552737156,NO
0.23084638281351105,YES
0.08007635563608127,YES
0.17713860489193736,NO
0.12708683835900092,NO
0.09539601397696389,NO
0.16295133945903972,NO
0.3681247573443768,YES
0.31220072473146115,YES
0.1542642681506406,NO
0.02251844182735861,NO
0.14141969716578232,NO
0.0555681376989776,NO
0.07654976057978517,NO
0.12380289892584445,NO
0.013928432768215353,NO
0.3423223760838618,YES
0.10280509900349424,NO
0.22872719037142492,YES
0.06398019930115181,NO
0.27416850006470816,YES
0.060146240455545494,NO
0.05747702860100945,NO
0.11222013718131227,NO
0.03877636857771451,NO
0.013540183771191924,NO
0.13832988223113757,NO
0.12870454251326519,NO
0.09489452568914196,NO
0.0950562961045684,NO
0.059757991458522064,NO
0.1437330141063802,NO
0.36707324964410504,NO
0.06964216384107674,NO
0.15936003623657305,NO
0.20188947845218067,NO
0.05585932444674517,NO
0.33911932185841853,NO
0.5317555325482075,YES
0.29663841076743885,NO
0.5123754367801217,YES
0.14814934644752167,NO
0.1978613951080626,NO
0.08733984728872785,NO
0.10825676200336481,NO
0.2146046331046978,NO
0.10112268668305939,NO
0.17909602691859716,NO
0.05459751520641905,NO
0.29735020059531514,NO
0.5370777792157371,YES
0.5735246538113109,YES
0.6712825158535007,YES
0.3609259738579008,YES
0.2617283551184159,NO
0.5658567361200983,YES
0.14900672964928174,NO
0.23474504982528793,YES
0.060534489452568924,YES
0.11191277339200206,NO
0.07685712436909536,NO
0.07621004270738968,NO
0.10086385401837712,NO
0.3584994176265045,YES
0.2591400284715931,YES
0.11163776368577716,NO
0.08478387472499029,NO
0.0881648764074026,NO
0.07517471204866054,NO
0.10414779345153358,NO
0.19376860359777406,NO
0.09405331952892455,NO
0.3056490229066908,YES
0.0764850524136146,NO
0.22943898019930115,YES
0.003526595056296107,NO
0.23752750097062253,YES
0.058835900090591434,NO
0.10115504076614468,NO
0.13240908502653034,NO
0.09094732755273716,NO
0.058932962339847295,NO
0.14279474569690695,NO
0.12608386178335704,NO
0.02593179759285622,NO
0.06543613303998963,NO
0.04547366377636858,NO
0.28563802251844184,YES
0.6438300763556359,YES
0.4753623657305551,YES
0.2795231008153229,YES
0.2394363918726543,NO
0.1092759156205513,NO
0.4172382554678401,YES
0.052947456969069495,NO
0.31692442086191275,YES
0.06952892455027825,NO
0.19109939174323798,NO
0.16285427720978385,NO
0.1391063802251844,NO
0.1216675294422156,NO
0.5857868513006341,YES
0.11854536042448557,NO
0.6135951857124369,YES
0.07658211466287046,NO
0.5151578879254562,YES
0.07900867089426686,NO
0.21737090720848973,NO
0.1390254950174712,NO
0.05820499547042836,NO
0.32129222207842634,YES
0.31331694059790344,NO
0.2613401061213925,YES
0.10570078943962727,NO
0.04042642681506406,NO
0.2067911220396014,NO
0.37512941633234115,NO
0.09385919503041285,NO
0.19274944998058754,NO
0.20127475087356023,NO
0.07121133687071307,NO
0.32622621974893223,NO
0.5154490746732238,YES
0.3041607350847677,NO
0.5165491134981235,YES
0.12585738320176007,NO
0.1550892972693154,NO
0.051653293645658085,NO
0.09149734696518702,NO
0.25548401708295587,NO
0.08937815452310081,NO
0.17862689271386048,NO
0.06017859453863077,NO
0.26873301410638023,NO
0.5355733143522713,YES
0.6060081532289374,YES
0.6937200724731459,YES
0.3809693283292352,YES
0.2935485958327941,NO
0.5570240714378154,YES
0.13907402614209916,NO
0.04314416979422804,NO
0.039374919114792295,NO
0.16379254561925713,YES
0.5405558431474052,YES
0.3796428109227384,YES
0.16054096026918596,YES
0.15596285751261807,NO
0.0603403649540572,NO
0.3459460333894137,YES
0.07449527630386954,NO
0.21669147146369874,YES
0.046088391354989,NO
0.20918532418791252,NO
0.16461757473793193,NO
0.18074608515594667,NO
0.0711789827876278,NO
0.4595412191018506,YES
0.11393490358483241,NO
0.5243464475216771,YES
0.03203054225443251,NO
0.43885078296881064,YES
0.048466416461757464,NO
0.17893425650317066,NO
0.09091497346965187,NO
0.04181765238773133,NO
0.24192765627022128,YES
0.22021806651999482,NO
0.19252297139899058,YES
0.14659635045942798,NO
0.027565678788663128,NO
0.17341788533712954,NO
0.28228937491911477,NO
0.09850200595315128,NO
0.10312863983434709,NO
0.20552931279927525,NO
0.11846447521677236,NO
0.2966222337258962,NO
0.40825999741167335,YES
0.2282580561666882,NO
0.39480069884819463,YES
