50Traced_NONETRACED_MAX_SINGLE_VSM_75_MAX,Associated
0.1341,NO
0.1109,NO
0.6593,NO
0.3384,NO
0.3369,NO
0.1818,NO
0.1047,NO
0.1135,NO
0.1689,NO
1.0,YES
0.7077,NO
1.0,YES
0.2427,NO
0.2391,NO
0.2223,NO
0.1142,NO
0.2942,NO
0.1109,NO
0.1949,NO
0.2179,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2054,NO
0.405,YES
1.0,YES
0.4007,NO
0.2455,NO
0.2664,NO
0.3765,NO
1.0,YES
0.405,YES
0.2504,NO
0.2314,NO
0.4007,NO
0.2314,NO
0.4183,NO
0.4183,NO
0.4173,NO
1.0,YES
0.2604,NO
1.0,YES
0.2664,NO
1.0,YES
0.1872,NO
0.2314,NO
0.1361,NO
0.2314,NO
0.2314,NO
0.4007,NO
0.2314,NO
0.2853,NO
0.1671,NO
0.3133,NO
0.6593,NO
0.3895,NO
0.3369,NO
0.2077,NO
0.21600000000000003,NO
0.1135,NO
0.2452,NO
1.0,YES
0.7077,NO
1.0,YES
0.205,NO
0.2391,NO
0.2136,NO
0.3249,NO
0.2942,NO
0.2886,NO
0.391,NO
0.21600000000000003,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.6805,NO
0.5062,NO
0.5217,NO
0.6805,NO
1.0,YES
1.0,YES
0.4748,NO
0.4197,NO
0.5415,NO
0.601,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.6805,NO
1.0,YES
0.5005,NO
1.0,YES
0.3377,NO
0.601,NO
0.3579,NO
0.601,NO
0.601,NO
0.6805,NO
0.601,NO
0.6805,NO
0.1047,NO
0.2059,NO
0.7346,YES
1.0,YES
1.0,YES
0.7346,YES
0.22,NO
0.0982,NO
0.3689,YES
0.3019,NO
0.5679,YES
0.22399999999999998,NO
0.379,NO
0.379,NO
0.379,NO
0.1146,NO
1.0,YES
0.0709,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.2734,NO
0.2079,NO
0.2464,NO
0.7346,YES
0.3393,NO
0.7346,YES
0.1671,NO
0.3133,NO
0.6593,NO
0.3895,NO
0.3369,NO
0.3357,NO
0.1996,NO
0.1225,NO
0.2452,NO
1.0,YES
0.7077,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.3249,NO
0.3054,NO
0.2886,NO
0.391,NO
0.2019,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2054,NO
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.5884,NO
0.6283,YES
0.6968,NO
0.3948,NO
0.3948,NO
0.3938,NO
0.2264,NO
1.0,YES
0.2011,NO
1.0,YES
0.2026,NO
1.0,YES
0.6968,NO
0.6232,NO
0.6968,NO
0.5875,NO
1.0,YES
0.5875,NO
1.0,YES
0.2332,NO
0.3133,NO
0.6593,NO
0.3895,NO
0.2874,NO
0.3984,NO
0.2332,NO
0.2332,NO
0.3139,NO
1.0,YES
0.7077,NO
1.0,YES
