50Traced_NONETRACED_MAX_RAW_VSM_79_MAX,Associated
0.1439,NO
0.0652,NO
0.1406,NO
0.2164,NO
0.1453,NO
0.102,NO
0.1387,NO
0.0679,NO
0.1689,NO
0.3236,YES
0.1406,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1453,NO
0.1109,NO
0.1843,NO
0.2179,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1659,NO
1.0,YES
0.3715,YES
0.1659,NO
0.1056,NO
0.0981,NO
0.1231,NO
0.1835,NO
0.1766,NO
0.1835,NO
1.0,YES
0.1659,NO
0.4035,YES
0.1659,NO
1.0,YES
0.1033,NO
0.1231,NO
0.1231,NO
0.1235,NO
0.1231,NO
0.1903,NO
0.1231,NO
0.1659,NO
0.092,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1512,NO
0.1694,NO
0.1465,NO
0.092,NO
0.2187,NO
0.4574,YES
0.1694,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.5081,YES
1.0,YES
0.2254,NO
1.0,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.204,NO
0.204,NO
1.0,YES
1.0,YES
0.204,NO
0.0952,NO
0.1501,NO
0.1387,NO
0.2289,NO
0.2094,NO
0.2183,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
1.0,YES
0.0836,NO
0.1387,NO
0.1387,NO
0.11800000000000001,NO
0.1387,NO
0.2201,NO
0.1387,NO
0.204,NO
0.1468,NO
0.0635,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.0371,NO
1.0,YES
0.1475,NO
0.2134,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.2037,NO
0.1088,NO
1.0,YES
0.0806,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.1155,NO
0.2125,NO
0.1155,NO
1.0,YES
0.2085,NO
1.0,YES
0.1926,NO
0.1926,NO
0.1975,NO
0.2653,NO
0.1977,NO
0.1701,NO
0.1684,NO
0.1926,NO
0.1458,NO
0.4371,YES
0.1577,NO
0.485,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.1926,NO
0.1469,NO
0.1621,NO
0.1118,NO
0.2019,NO
0.1293,NO
0.3897,YES
0.485,YES
0.485,YES
1.0,YES
0.2226,NO
1.0,YES
0.133,NO
0.1132,NO
0.1132,NO
0.2886,YES
0.3647,YES
0.2955,YES
0.2886,YES
0.1366,NO
0.1132,NO
0.2886,YES
0.2598,NO
0.1972,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
0.3695,YES
0.142,NO
0.2853,YES
0.2049,NO
0.2564,NO
0.2564,NO
0.2564,NO
0.2886,YES
0.2548,NO
0.2886,YES
0.1553,NO
0.0745,NO
0.2381,NO
0.2653,NO
0.1547,NO
0.2199,NO
0.1669,NO
0.1669,NO
0.1999,NO
0.4371,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1669,NO
0.1464,NO
0.1669,NO
0.1701,NO
0.2256,NO
0.2083,NO
0.3848,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1934,NO
0.1439,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2133,NO
0.1387,NO
0.1197,NO
0.2198,NO
0.3428,YES
0.2344,NO
1.0,YES
0.151,NO
0.1766,NO
0.0647,NO
0.204,NO
0.1327,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2133,NO
0.1796,NO
0.0769,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.1796,NO
0.1204,NO
0.2664,NO
0.4371,YES
0.1828,NO
0.4373,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1796,NO
0.2664,NO
0.0725,NO
0.2664,NO
0.1912,NO
0.2083,NO
0.4038,YES
1.0,YES
1.0,YES
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1553,NO
0.1348,NO
0.2085,NO
0.2886,NO
0.2085,NO
0.2085,NO
0.1579,NO
0.1542,NO
0.2085,NO
0.4397,YES
0.1277,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2184,NO
0.1542,NO
0.2085,NO
0.1702,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2085,NO
0.153,NO
0.077,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1494,NO
1.0,YES
0.0974,NO
1.0,YES
0.1059,NO
0.2131,NO
0.1848,NO
0.1834,NO
0.153,NO
0.27899999999999997,YES
0.1494,NO
0.27899999999999997,YES
0.2129,NO
0.1496,YES
0.1271,NO
0.1709,NO
0.3025,NO
0.12,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.172,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
1.0,YES
0.1768,NO
0.0635,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1768,NO
0.1427,NO
1.0,YES
0.2328,NO
0.3333,YES
0.2818,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.1768,NO
1.0,YES
0.1427,NO
1.0,YES
0.1768,NO
0.2702,YES
0.2397,NO
0.3002,NO
0.3002,NO
0.3002,NO
1.0,YES
0.1959,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
1.0,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
1.0,YES
0.2848,NO
0.2244,NO
