0,1,2,3,4,5,6,7,8,9,Associated
0.7246,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.7246,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.8026,0.6331,0.4288,0.4288,0.4196,0.3746,0.2484,0.0,0.0,0.0,NO
0.8026,0.7783,0.7142,0.3228,0.2022,0.0,0.0,0.0,0.0,0.0,NO
0.8026,0.7783,0.7142,0.3228,0.2022,0.0,0.0,0.0,0.0,0.0,NO
0.8026,0.6331,0.4288,0.4288,0.4196,0.3746,0.2484,0.0,0.0,0.0,NO
0.7246,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.7246,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.8026,0.6331,0.4288,0.4288,0.4196,0.3746,0.2484,0.0,0.0,0.0,NO
1.0,0.8831,0.7489,0.6136,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.8026,0.6331,0.4288,0.4288,0.4196,0.3746,0.2484,0.0,0.0,0.0,NO
1.0,0.8831,0.7489,0.6136,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.7385,0.7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.7385,0.7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.7385,0.7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.7246,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.8026,0.7783,0.7142,0.3228,0.2022,0.0,0.0,0.0,0.0,0.0,NO
0.7246,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.8026,0.7783,0.7142,0.3228,0.2022,0.0,0.0,0.0,0.0,0.0,NO
0.7246,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.8026,0.7783,0.7142,0.3228,0.2022,0.0,0.0,0.0,0.0,0.0,NO
1.0,0.8831,0.7489,0.6136,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.8831,0.7489,0.6136,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.8831,0.7489,0.6136,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.8831,0.7489,0.6136,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.8026,0.6331,0.4288,0.4288,0.4196,0.3746,0.2484,0.0,0.0,0.0,NO
1.0,0.8831,0.7489,0.6136,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.8026,0.6331,0.4288,0.4288,0.4196,0.3746,0.2484,0.0,0.0,0.0,NO
0.3114,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.3114,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.9267,0.4578,0.4184,0.3977,0.3328,0.2315,0.1897,0.0,0.0,0.0,NO
1.0,0.9267,0.7886,0.2892,0.2736,0.0,0.0,0.0,0.0,0.0,NO
1.0,0.9267,0.7886,0.2892,0.2736,0.0,0.0,0.0,0.0,0.0,NO
0.9267,0.4578,0.4184,0.3977,0.3328,0.2315,0.1897,0.0,0.0,0.0,NO
0.3114,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.3114,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.9267,0.4578,0.4184,0.3977,0.3328,0.2315,0.1897,0.0,0.0,0.0,NO
0.2251,0.2001,0.1681,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.9267,0.4578,0.4184,0.3977,0.3328,0.2315,0.1897,0.0,0.0,0.0,NO
0.2251,0.2001,0.1681,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.383,0.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.383,0.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.383,0.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3114,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.9267,0.7886,0.2892,0.2736,0.0,0.0,0.0,0.0,0.0,NO
0.3114,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.9267,0.7886,0.2892,0.2736,0.0,0.0,0.0,0.0,0.0,NO
0.3114,0.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.9267,0.7886,0.2892,0.2736,0.0,0.0,0.0,0.0,0.0,NO
0.2251,0.2001,0.1681,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.2251,0.2001,0.1681,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.2251,0.2001,0.1681,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.2251,0.2001,0.1681,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.9267,0.4578,0.4184,0.3977,0.3328,0.2315,0.1897,0.0,0.0,0.0,NO
0.2251,0.2001,0.1681,0.1428,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.9267,0.4578,0.4184,0.3977,0.3328,0.2315,0.1897,0.0,0.0,0.0,NO
0.863,0.8574,0.5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.863,0.8574,0.5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3765,0.2525,0.1816,0.0753,0.0031,0.0029,0.0,0.0,0.0,0.0,NO
0.3814,0.3765,0.277,0.2387,0.0622,0.0,0.0,0.0,0.0,0.0,NO
0.3814,0.3765,0.277,0.2387,0.0622,0.0,0.0,0.0,0.0,0.0,NO
0.3765,0.2525,0.1816,0.0753,0.0031,0.0029,0.0,0.0,0.0,0.0,NO
0.863,0.8574,0.5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.863,0.8574,0.5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3765,0.2525,0.1816,0.0753,0.0031,0.0029,0.0,0.0,0.0,0.0,NO
1.0,0.7063,0.5097,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.3765,0.2525,0.1816,0.0753,0.0031,0.0029,0.0,0.0,0.0,0.0,NO
1.0,0.7063,0.5097,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.2036,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.2036,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.2036,0.1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.863,0.8574,0.5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3814,0.3765,0.277,0.2387,0.0622,0.0,0.0,0.0,0.0,0.0,NO
0.863,0.8574,0.5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3814,0.3765,0.277,0.2387,0.0622,0.0,0.0,0.0,0.0,0.0,NO
0.863,0.8574,0.5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3814,0.3765,0.277,0.2387,0.0622,0.0,0.0,0.0,0.0,0.0,NO
1.0,0.7063,0.5097,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.7063,0.5097,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.7063,0.5097,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.7063,0.5097,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.3765,0.2525,0.1816,0.0753,0.0031,0.0029,0.0,0.0,0.0,0.0,NO
1.0,0.7063,0.5097,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.3765,0.2525,0.1816,0.0753,0.0031,0.0029,0.0,0.0,0.0,0.0,NO
0.3256,0.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.3256,0.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.9875,0.5474,0.5327,0.4742,0.4575,0.3328,0.2779,0.0,0.0,0.0,NO
1.0,0.9875,0.8963,0.6252,0.3961,0.0,0.0,0.0,0.0,0.0,NO
1.0,0.9875,0.8963,0.6252,0.3961,0.0,0.0,0.0,0.0,0.0,NO
0.9875,0.5474,0.5327,0.4742,0.4575,0.3328,0.2779,0.0,0.0,0.0,NO
0.3256,0.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.3256,0.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.9875,0.5474,0.5327,0.4742,0.4575,0.3328,0.2779,0.0,0.0,0.0,NO
0.3561,0.1799,0.1614,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.9875,0.5474,0.5327,0.4742,0.4575,0.3328,0.2779,0.0,0.0,0.0,NO
0.3561,0.1799,0.1614,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.5046,0.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.5046,0.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.5046,0.4044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3256,0.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.9875,0.8963,0.6252,0.3961,0.0,0.0,0.0,0.0,0.0,NO
0.3256,0.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.9875,0.8963,0.6252,0.3961,0.0,0.0,0.0,0.0,0.0,NO
0.3256,0.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
1.0,0.9875,0.8963,0.6252,0.3961,0.0,0.0,0.0,0.0,0.0,NO
0.3561,0.1799,0.1614,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3561,0.1799,0.1614,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3561,0.1799,0.1614,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.3561,0.1799,0.1614,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.9875,0.5474,0.5327,0.4742,0.4575,0.3328,0.2779,0.0,0.0,0.0,NO
0.3561,0.1799,0.1614,0.1007,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.9875,0.5474,0.5327,0.4742,0.4575,0.3328,0.2779,0.0,0.0,0.0,NO
0.0989,0.0709,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0989,0.0709,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.8859,0.8831,0.8225,0.7274,0.7117,0.671,0.5849,0.0,0.0,0.0,YES
0.7274,0.5455,0.2856,0.1571,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.7274,0.5455,0.2856,0.1571,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.8859,0.8831,0.8225,0.7274,0.7117,0.671,0.5849,0.0,0.0,0.0,YES
0.0989,0.0709,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0989,0.0709,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.8859,0.8831,0.8225,0.7274,0.7117,0.671,0.5849,0.0,0.0,0.0,YES
1.0,0.5826,0.3906,0.2346,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.8859,0.8831,0.8225,0.7274,0.7117,0.671,0.5849,0.0,0.0,0.0,YES
1.0,0.5826,0.3906,0.2346,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.384,0.2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.384,0.2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.384,0.2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.0989,0.0709,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.7274,0.5455,0.2856,0.1571,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0989,0.0709,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
0.7274,0.5455,0.2856,0.1571,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0989,0.0709,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
