0,1,2,3,4,5,6,7,8,9,Associated
0.0655,0.0589,0.0519,0.0374,0.0341,0.029,0.0286,0.0247,0.0228,0.0217,NO
0.0329,0.0188,0.018,0.0147,0.0126,0.0092,0.009,0.0083,0.0083,0.0076,NO
0.0394,0.0354,0.0347,0.0342,0.0338,0.0334,0.0279,0.0274,0.0265,0.0258,NO
0.0789,0.0508,0.0503,0.0462,0.0426,0.0393,0.0385,0.0366,0.0364,0.0268,NO
0.0468,0.0407,0.0397,0.0374,0.0362,0.0289,0.0279,0.024,0.0202,0.0194,NO
0.0526,0.0512,0.0452,0.0434,0.0425,0.0425,0.0375,0.0371,0.0328,0.0299,NO
0.0594,0.0568,0.0402,0.0373,0.0303,0.0291,0.0278,0.0236,0.0225,0.0215,NO
0.049,0.04,0.0255,0.0141,0.0114,0.0104,0.0101,0.0098,0.0095,0.0082,NO
0.0578,0.0574,0.0483,0.0462,0.0384,0.0372,0.0351,0.033,0.0323,0.0302,NO
0.1325,0.0837,0.0712,0.0325,0.026,0.0232,0.023,0.021,0.0188,0.0139,YES
0.0345,0.0344,0.0327,0.0307,0.0304,0.0292,0.0264,0.026,0.0245,0.024,NO
0.1143,0.0326,0.0325,0.0203,0.0182,0.0165,0.0129,0.0129,0.0125,0.0103,YES
0.0776,0.0693,0.046,0.0257,0.0242,0.0239,0.0232,0.0221,0.021,0.0182,NO
0.0723,0.0703,0.0683,0.0325,0.0317,0.0291,0.0278,0.0268,0.0244,0.0242,NO
0.0592,0.0564,0.0245,0.0126,0.0114,0.0112,0.0111,0.0106,0.0102,0.009,NO
0.0647,0.0405,0.0297,0.0215,0.0166,0.0159,0.0157,0.0144,0.0137,0.0128,NO
0.0618,0.0423,0.0399,0.0385,0.0358,0.0351,0.0333,0.0332,0.0314,0.0279,NO
0.0647,0.0472,0.0393,0.0289,0.0239,0.0161,0.0155,0.0153,0.0128,0.0124,NO
0.043,0.0427,0.0403,0.0363,0.0351,0.0318,0.027,0.0267,0.0259,0.0251,NO
0.0424,0.0402,0.0351,0.0313,0.0231,0.0229,0.0211,0.0211,0.0132,0.0113,NO
0.0608,0.0492,0.039,0.0359,0.0311,0.0307,0.0287,0.0271,0.0243,0.0243,NO
0.0878,0.0737,0.0598,0.0349,0.0232,0.0191,0.0171,0.0153,0.0151,0.0146,YES
0.1251,0.0884,0.0787,0.0443,0.0351,0.0317,0.0317,0.0312,0.0297,0.0193,YES
