id,text
SRS75.txt,sr commun support provid open sourc commun support provid term project
SRS61.txt,sr java interfac libwarc implement use swig wrapper andor jni
SRS49.txt,sr set command line tool api incorpor libwarc enabl collect onlin document html embed file write valid warc record
SRS48.txt,sr set command line tool incorpor libwarc perform migrat curl archiv war crecord
SRS60.txt,sr python interfac libwarc implement use swig wrapper
SRS74.txt,sr util applic level function warc tool avail end user command line tool extens exist tool simpl web applic access warc content
SRS62.txt,sr independ java implement libwarc implement subject review deliver satisfi sr
SRS76.txt,sr patch implement parti project contribut distribut appropri commun
SRS89.txt,sr assembl code specif system featur use libwarc ensur result code wide portabl multipl target architectur
SRS88.txt,sr essenti extern librari use libwarc gzip compress wide charact encod librari
SRS77.txt,sr code document libwarc licens commun use iipc approv licens apach bsd licenc
SRS63.txt,sr libwarc bind function enabl use libwarc iter describ sr use variou dynam languag java earlier use metaphor paradigm familiar languag
SRS67.txt,sr libwarc implement warc
SRS73.txt,sr libwarc ship number readytous command line exampl warcdump dump content warc file wfilter
SRS72.txt,sr libwarc ship develop guid use exampl
SRS66.txt,sr possibl libwarc abl read write updat warc file high speed design focu minimum memori footprint perform
SRS58.txt,sr void duplic sr
SRS70.txt,sr libwarc ship manual build script
SRS64.txt,sr libwarc bind function enabl use libwarc iter describ sr use java later use java new contain iter foreach
SRS65.txt,sr possibl libwarc abl handl warc file size minim memori usag
SRS71.txt,sr libwarc ship instal guid fedora debian free bsd mac os window xp
SRS59.txt,sr libwarc provid interfac swig wrapper allow dynam languag bind python rubi perl lua
SRS16.txt,sr libwarc provid gener iter enabl develop iter war crecord creat abstract war cdocument simpl contain
SRS02.txt,sr libwarc header structur hierarch manner univers header warc includ
SRS03.txt,sr possibl develop access modifi manipul aspect warc file format includ singl header file
SRS17.txt,sr libwarc provid war crecord mim etyp iter
SRS01.txt,sr singl entri point libwarc call warc
SRS15.txt,sr libwarc includ adt object handl read oper ar crecord
SRS29.txt,sr libwarc support multipl compress schema load specif compressor runtim extern share librari
SRS28.txt,sr default compress format gzip
SRS14.txt,sr oper war crecord possibl use function accept abstract handl argument
SRS38.txt,sr web proxi interfac implement allow user set web browser proxi provid interfac ensur content deliv archiv live web
SRS04.txt,sr univers header warc ensur compat version libwarc
SRS10.txt,sr peer class expos set class function read write updat attribut correspond war crecord
SRS11.txt,sr libwarc provid api describ set data set oper perform data data type abstract abstract data type adt ensur independ concret implement
SRS05.txt,sr univers header warc ensur deprec function call chang librari notifi compil time
SRS39.txt,sr libwarc incorpor apach modul enabl action specifi sr execut apach
SRS13.txt,sr possibl releas war crecord use destructor
SRS07.txt,sr univers header warc provid normalis interfac enabl develop creat valid compliant war crecord base definit iso tc sc standard document interfac avail creat warc record follow type warinfo respons request metadata revisit convers continu resourc
SRS06.txt,sr interfac libwarc ensur chang librari affect tool applic base libwarc
SRS12.txt,sr possibl creat war crecord use constructor return abstract handl data repres war crecord
SRS37.txt,sr warc browser support clientsid rewrit interfac use javascript code rewrit link deliv alongsid archiv content base principl implement wayback machin
SRS23.txt,sr libwarc use dynam heap memori intern usag
SRS22.txt,sr develop use libwarc requir allocatereleas memori directli instead develop use libwarc object constructor destructor function
SRS36.txt,sr warc browser support cdx file cdx file format standard time outsid scope
SRS20.txt,sr libwarc iter combin composit iter enabl develop search field
SRS34.txt,sr possibl perform read oper read offset filter war crecord remot locat http
SRS08.txt,sr war crecord access peer class same
SRS09.txt,sr attribut war crecord iso standard specif correspond attribut peer class
SRS35.txt,sr secur reason possibl perform write updat oper war crecord remot
SRS21.txt,sr libwarc encapsul handl memori manag process war crecord
SRS19.txt,sr libwarc gener iter customis differ purpos callback handler hook
SRS25.txt,sr payload war crecord document store disk avoid use memori heap small object
SRS31.txt,sr command line tool implement utilis libwarc check consist war crecord conform warc iso standard
SRS30.txt,sr possibl use compress schema includ noncompress singl warc file possibl mix compress scheme singl warc file
SRS24.txt,sr libwarc alloc minimum memori heap store war crecord metadata
SRS18.txt,sr libwarc provid war crecordtyp iter
SRS32.txt,sr command line tool notifi user war crecord anomali miss requir field incompat field type
SRS26.txt,sr libwarc use file memori map technolog instead libwarc explicitli alloc memori need
SRS27.txt,sr libwarc support noncompress war crecord compress war crecord file
SRS33.txt,sr libwarc provid set class enabl remot manag war crecord
SRS54.txt,sr magic number warc creat incorpor file mimetyp databas enabl simpl identif warc file unix file command
SRS40.txt,sr libwarc incorpor lighttp modul enabl action specifi sr execut lighttp
SRS68.txt,sr major revis warc iso standard lead revis libwarc revis isol affect tool develop incorpor libwarc
SRS83.txt,sr libwarc binari modul readi use binari command librari static share compil gener optimis flag releas
SRS82.txt,sr libwarc sourc code releas follow archiv libwarcvers tar gz libwarcvers tar bz libwarcvers zip correspond digest develop adapt build configur file best perform target machin
SRS69.txt,sr libwarc develop gnu linux fedora
SRS41.txt,sr command line tool arcwarc incorpor libwarc abl migrat data ar crecord war crecord format
