Similarity,Associated
0.0589,NO
0.0147,NO
0.102,NO
0.1453,NO
0.1453,NO
0.1153,NO
0.1171,NO
0.04,NO
0.1153,NO
0.4096,YES
0.1153,NO
0.1143,YES
0.0776,NO
0.2038,NO
0.0592,NO
0.0297,NO
0.1453,NO
0.1171,NO
0.1259,NO
0.1171,NO
0.1453,NO
0.187,YES
0.1916,YES
0.4096,YES
0.4096,YES
0.1153,NO
0.1916,YES
0.1078,NO
1.0,YES
1.0,YES
0.1318,NO
0.1344,NO
0.1344,NO
0.1405,NO
1.0,YES
0.3715,YES
0.1296,NO
0.1474,NO
0.1405,NO
0.0411,NO
0.092,NO
0.0251,NO
0.0453,NO
1.0,YES
0.1344,NO
1.0,YES
0.1088,NO
1.0,YES
0.1344,NO
0.0483,NO
0.1156,NO
0.1474,NO
0.1474,NO
0.1318,NO
0.1156,NO
0.1194,NO
0.1731,NO
0.0785,NO
0.0846,NO
0.2061,NO
0.1508,NO
0.1986,NO
0.1731,NO
0.1731,NO
0.1694,NO
1.0,YES
0.1694,NO
0.279,YES
0.1248,NO
0.1693,NO
0.0598,NO
0.159,NO
0.1733,NO
0.1731,NO
0.1059,NO
0.1731,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1694,NO
1.0,YES
0.1387,NO
1.0,YES
1.0,YES
0.204,NO
0.115,NO
0.204,NO
0.0977,NO
1.0,YES
0.3413,YES
0.0676,NO
0.084,NO
0.204,NO
0.023,NO
0.092,NO
0.2094,NO
0.061,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
0.0521,NO
0.1355,NO
0.041,NO
0.1355,NO
0.1316,NO
0.1355,NO
0.204,NO
0.1328,NO
0.0635,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.071,NO
0.2465,YES
0.1531,NO
1.0,YES
0.0879,NO
0.1477,NO
0.1698,NO
0.0906,NO
0.0818,NO
1.0,YES
0.1088,NO
1.0,YES
0.1481,NO
1.0,YES
0.1005,NO
0.2192,NO
0.2125,NO
0.1531,NO
0.2732,YES
0.2113,NO
1.0,YES
0.075,NO
0.0286,NO
0.1639,NO
0.1827,NO
0.1827,NO
0.1428,NO
0.1694,NO
0.0578,NO
0.1428,NO
0.485,YES
0.1428,NO
0.17,YES
0.1248,NO
0.1844,NO
0.0537,NO
0.0831,NO
0.1827,NO
0.1694,NO
0.1059,NO
0.1694,NO
0.1827,NO
0.3848,YES
1.0,YES
