Similarity,Associated
0.2057,NO
0.1429,NO
0.6593,NO
0.3384,NO
0.1543,NO
0.1415,NO
0.1963,NO
0.1135,NO
0.2186,NO
1.0,YES
0.7077,NO
1.0,YES
0.3391,NO
0.3391,NO
0.3391,NO
0.1035,NO
0.5133,NO
0.1308,NO
0.4343,NO
0.2508,NO
0.191,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.382,YES
1.0,YES
0.4007,NO
0.3639,NO
0.3639,NO
0.4007,NO
1.0,YES
0.3727,YES
0.4007,NO
0.2082,NO
0.4007,NO
0.2082,NO
0.397,NO
0.397,NO
0.397,NO
1.0,YES
0.2735,NO
0.405,YES
0.3639,NO
0.8571,YES
0.1806,NO
0.2082,NO
0.2082,NO
0.2082,NO
0.2082,NO
0.4007,NO
0.1619,NO
0.2584,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.3895,NO
0.0877,NO
0.2077,NO
0.2687,NO
0.1135,NO
0.2452,NO
1.0,YES
0.7077,NO
1.0,YES
0.161,NO
0.1774,NO
0.1606,NO
0.3249,NO
0.5133,NO
0.2886,NO
0.4343,NO
0.1851,NO
0.1639,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.6166,YES
1.0,YES
0.6805,NO
0.6805,NO
0.6805,NO
0.6805,NO
1.0,YES
0.6166,YES
0.4748,NO
0.4069,NO
0.6805,NO
0.4069,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.5115,NO
0.5923,YES
0.6805,NO
0.8571,YES
0.3722,NO
0.4069,NO
0.4069,NO
0.4069,NO
0.4069,NO
0.481,NO
0.2963,NO
0.4653,NO
0.1568,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.153,NO
0.5022,YES
0.2044,NO
1.0,YES
0.166,NO
0.379,NO
0.379,NO
0.379,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3338,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.2265,NO
0.5859,YES
0.2565,NO
0.3133,NO
0.4137,NO
0.4137,NO
0.4137,NO
0.4137,NO
0.2687,NO
0.2502,NO
0.2452,NO
1.0,YES
0.4354,NO
1.0,YES
0.2451,NO
0.2451,NO
0.2445,NO
0.3249,NO
0.4176,NO
0.2886,NO
0.4137,NO
0.2719,NO
0.2485,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3191,NO
1.0,YES
0.2574,NO
0.0788,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.5884,NO
1.0,YES
0.3749,NO
0.1068,NO
0.2693,NO
0.2833,NO
0.2264,NO
1.0,YES
0.2011,NO
1.0,YES
0.4988,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6968,NO
0.6968,NO
0.7068,YES
0.6968,NO
0.5859,YES
0.2332,NO
0.3133,NO
0.4328,NO
0.4328,NO
0.4328,NO
0.4328,NO
0.2687,NO
0.2332,NO
0.3139,NO
1.0,YES
0.4328,NO
1.0,YES
0.107,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.4176,NO
0.2886,NO
0.4328,NO
0.2508,NO
0.2148,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3059,NO
1.0,YES
0.366,NO
0.1601,NO
0.3133,NO
0.5133,NO
0.4374,NO
0.2344,NO
0.4095,NO
0.2116,NO
0.0932,NO
0.3916,NO
0.8445,YES
0.551,NO
0.7875,YES
0.0932,NO
0.1756,NO
0.1004,NO
0.3249,NO
0.4374,NO
0.2886,NO
0.4374,NO
0.1598,NO
0.4374,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.3916,NO
0.2093,NO
0.2093,NO
0.6593,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.2687,NO
0.2093,NO
0.2216,NO
1.0,YES
0.7077,NO
1.0,YES
0.2729,NO
0.2729,NO
0.2722,NO
0.2111,NO
0.5133,NO
0.2011,NO
0.4413,NO
0.2508,NO
0.219,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.1341,NO
0.3133,NO
0.2898,NO
0.3895,NO
0.3335,NO
0.1184,NO
0.2687,NO
0.1244,NO
0.2452,NO
1.0,YES
0.311,NO
1.0,YES
0.0808,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.4176,NO
0.2886,NO
0.391,NO
0.2508,NO
0.2005,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
0.1422,NO
0.2383,NO
1.0,YES
0.6673,YES
0.6673,YES
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.1364,NO
1.0,YES
0.1361,NO
0.388,NO
0.2988,NO
0.298,NO
0.1677,NO
0.5293,YES
0.2282,NO
0.6673,YES
0.3901,NO
0.3312,YES
0.2485,NO
0.1907,NO
0.6965,NO
0.3738,NO
1.0,YES
0.5388,NO
1.0,YES
0.1089,NO
0.2059,NO
0.793,YES
0.2599,NO
0.1949,NO
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.2219,NO
1.0,YES
0.1414,NO
0.1442,NO
0.367,NO
0.2972,NO
0.1297,NO
0.5293,NO
0.1747,NO
0.4278,NO
0.2986,NO
0.2599,NO
0.2695,NO
0.2628,NO
0.533,NO
0.2628,NO
1.0,YES
0.6436,NO
1.0,YES
0.1446,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.8399,YES
0.8445,NO
1.0,YES
0.8445,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.1089,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.8445,NO
0.8445,NO
0.8445,NO
0.8445,NO
0.7497,YES
0.5406,NO
0.8399,YES
0.1242,NO
0.2365,NO
0.9109,YES
0.183,NO
0.1814,NO
0.9109,YES
0.2718,NO
0.1215,NO
0.8237,YES
0.3707,NO
1.0,YES
0.2362,NO
0.388,NO
0.3363,NO
0.3363,NO
0.1426,NO
0.3099,NO
0.1267,NO
0.6151,NO
0.1206,NO
0.3164,NO
0.439,NO
0.439,NO
0.6038,NO
0.439,NO
0.6364,YES
0.6038,NO
1.0,YES
0.2084,NO
0.2956,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3191,NO
0.2033,NO
0.5022,YES
0.2044,NO
1.0,YES
0.166,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3338,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.1473,NO
0.5859,YES
1.0,YES
1.0,YES
0.4057,NO
0.1831,NO
0.1088,NO
0.4057,NO
0.345,YES
1.0,YES
0.3988,NO
0.3269,NO
0.4057,NO
0.3269,NO
0.1169,NO
0.117,NO
0.1045,NO
1.0,YES
0.1861,NO
0.9606,YES
0.2189,NO
1.0,YES
0.1831,NO
0.3269,NO
0.3269,NO
0.3269,NO
0.3269,NO
0.3988,NO
0.2309,NO
0.4057,NO
0.1425,NO
0.2596,NO
1.0,YES
0.571,YES
0.571,YES
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.1242,NO
1.0,YES
0.1361,NO
0.5147,NO
0.5147,NO
0.5147,NO
0.1297,NO
0.5293,YES
0.2282,NO
0.611,YES
0.3901,NO
0.4773,YES
0.2695,NO
0.2365,NO
0.6965,NO
0.3713,NO
1.0,YES
0.6436,NO
1.0,YES
0.2339,NO
0.2596,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.4814,NO
1.0,YES
0.4814,NO
0.2683,NO
0.367,NO
0.2972,NO
0.2339,NO
0.7517,YES
0.2247,NO
1.0,YES
0.4988,NO
0.4963,YES
0.4814,NO
0.469,NO
0.7974,NO
0.4814,NO
1.0,YES
0.7974,NO
1.0,YES
0.1422,NO
0.2596,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4103,NO
0.1337,NO
1.0,YES
0.4412,NO
1.0,YES
0.2811,NO
0.388,NO
0.2834,NO
0.2972,NO
0.1697,NO
0.7517,YES
0.2282,NO
1.0,YES
0.4988,NO
0.671,YES
0.5224,NO
0.5224,NO
0.6965,NO
