Similarity,Associated
0.538,NO
0.0941,NO
0.4158,NO
1.4585,NO
0.4358,NO
0.6604,NO
0.7472,NO
0.5653,NO
0.5872,NO
2.3786,YES
1.2405,NO
3.3864,YES
0.2602,NO
0.564,NO
0.2755,NO
0.2187,NO
0.9623,NO
0.5921,NO
0.6776,NO
0.7553,NO
1.1869,NO
3.0496,YES
3.3677,YES
2.7665,YES
2.8457,YES
0.9718,NO
1.941,YES
0.6214,NO
1.8627,YES
1.2934,YES
1.0508,NO
0.8263,NO
0.5523,NO
1.1825,NO
2.0302,YES
0.9988,YES
1.2865,NO
0.6104,NO
1.3444,NO
0.916,NO
0.2586,NO
0.5259,NO
0.3462,NO
1.3092,YES
0.896,NO
1.9177,YES
0.6578,NO
1.8837,YES
0.612,NO
0.9518,NO
1.0514,NO
0.913,NO
0.9285,NO
1.3437,NO
0.7545,NO
1.161,NO
0.389,NO
0.136,NO
0.5806,NO
1.6963,NO
0.7275,NO
0.7789,NO
0.5069,NO
0.2739,NO
0.7724,NO
2.7268,YES
1.3539,NO
3.7939,YES
0.1998,NO
0.6569,NO
0.1711,NO
0.1844,NO
1.3962,NO
0.4839,NO
1.0978,NO
0.4302,NO
1.0406,NO
3.4551,YES
3.784,YES
3.3761,YES
3.1998,YES
1.1114,NO
2.7155,YES
0.7239,NO
3.3516,YES
1.332,YES
1.0471,NO
1.0886,NO
0.7976,NO
1.134,NO
3.7994,YES
2.2225,YES
0.8207,NO
1.0695,NO
1.2907,NO
1.5973,NO
1.649,NO
1.9106,NO
1.8936,NO
1.5945,YES
1.1748,NO
3.298,YES
0.9809,NO
3.4768,YES
1.0731,NO
1.2925,NO
1.7192,NO
1.1295,NO
1.3019,NO
1.0907,NO
0.5516,NO
1.8765,NO
0.631,NO
0.4163,NO
1.7051,YES
4.6543,YES
4.1521,YES
1.3846,YES
1.1086,NO
0.4487,NO
1.9975,YES
0.4197,NO
2.2212,YES
0.6071,NO
0.9359,NO
1.1826,NO
0.9029,NO
0.3386,NO
5.2345,YES
0.6164,NO
4.267,YES
0.8783,NO
3.817,YES
0.8845,NO
1.1893,NO
0.6284,NO
0.5118,NO
1.3439,YES
0.821,NO
1.8734,YES
0.6329,NO
0.206,NO
1.0431,NO
1.6424,NO
0.7454,NO
1.2963,NO
0.8,NO
0.5251,NO
1.2174,NO
2.9251,YES
1.8595,NO
4.1487,YES
0.5301,NO
1.0435,NO
0.5583,NO
0.2425,NO
1.3124,NO
0.7514,NO
1.0654,NO
0.7635,NO
1.1757,NO
3.8651,YES
4.0495,YES
3.5367,YES
3.6779,YES
1.5043,NO
2.6822,YES
1.3249,NO
0.6842,NO
0.3658,NO
1.2789,YES
5.236,YES
4.2962,YES
1.1594,YES
0.7026,NO
0.3154,NO
1.6396,YES
1.9849,NO
1.8414,YES
2.3947,NO
0.637,NO
1.0805,NO
0.7355,NO
0.3949,NO
5.4475,YES
0.695,NO
4.5251,YES
0.8655,NO
4.0205,YES
2.678,NO
2.9,NO
1.7767,NO
1.9619,NO
0.8624,YES
1.7705,NO
1.3846,YES
0.7701,NO
0.3549,NO
1.5239,NO
1.3708,NO
0.5763,NO
1.7666,NO
0.9117,NO
0.5568,NO
1.4942,NO
2.7915,YES
2.0356,NO
3.7759,YES
1.1721,NO
1.4928,NO
1.2017,NO
0.2762,NO
1.3582,NO
0.8197,NO
1.2276,NO
0.9096,NO
