Similarity,Associated
0.3496,NO
0.1493,NO
0.5722,NO
0.5644,NO
0.31,NO
0.6333,NO
0.3258,NO
0.1819,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.3353,NO
0.3824,NO
0.3555,NO
0.3282,NO
0.3984,NO
0.318,NO
0.2102,NO
0.1819,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.2803,YES
0.3062,YES
0.1109,NO
0.1652,NO
0.2165,NO
0.1393,NO
0.6914,YES
0.6914,YES
0.1729,NO
0.1939,NO
0.1865,NO
0.0441,NO
0.1355,NO
0.0851,NO
0.0498,NO
0.6914,YES
0.2165,NO
0.6914,YES
0.1652,NO
0.6914,YES
0.1134,NO
0.1939,NO
0.1255,NO
0.1939,NO
0.1939,NO
0.1865,NO
0.1939,NO
0.1865,NO
0.3496,NO
0.1493,NO
0.5722,NO
0.5644,NO
0.31,NO
0.6333,NO
0.3258,NO
0.0995,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.2007,NO
0.3824,NO
0.2445,NO
0.3282,NO
0.3984,NO
0.318,NO
0.2102,NO
0.0995,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
1.0,YES
0.408,YES
0.2893,NO
0.228,NO
0.2013,NO
0.3559,NO
1.0,YES
1.0,YES
0.2455,NO
0.316,NO
0.2528,NO
0.316,NO
0.3667,NO
0.3845,NO
0.3845,NO
1.0,YES
0.2013,NO
1.0,YES
0.2148,NO
1.0,YES
0.1617,NO
0.1426,NO
0.2065,NO
0.1728,NO
0.316,NO
0.2673,NO
0.316,NO
0.3559,NO
0.2282,NO
0.2493,NO
0.4224,YES
1.0,YES
0.7917,YES
0.6191,YES
0.2784,NO
0.2011,NO
0.3433,YES
0.254,NO
0.4224,YES
0.2147,NO
0.208,NO
0.218,NO
0.1062,NO
0.2011,NO
1.0,YES
0.2493,NO
1.0,YES
0.2493,NO
1.0,YES
0.254,NO
0.4169,NO
0.4471,NO
0.254,NO
0.4224,YES
0.4382,NO
0.6191,YES
0.2947,NO
0.1012,NO
0.4052,NO
0.5644,NO
0.3613,NO
0.4528,NO
0.3258,NO
0.0601,NO
0.2367,NO
1.0,YES
0.4052,NO
1.0,YES
0.3166,NO
0.352,NO
0.197,NO
0.2225,NO
0.36,NO
0.2156,NO
0.3613,NO
0.1248,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4052,NO
1.0,YES
0.4528,NO
0.3011,NO
0.174,NO
0.5033,YES
0.6407,YES
0.6115,YES
1.0,YES
0.344,NO
0.1676,NO
0.5227,YES
0.4576,NO
0.4491,YES
0.4066,NO
0.3335,NO
0.3522,NO
0.2074,NO
0.1676,NO
0.5392,YES
0.174,NO
0.6115,YES
0.174,NO
0.4542,YES
0.4576,NO
0.462,NO
0.4856,NO
0.4576,NO
0.582,YES
0.4576,NO
1.0,YES
0.3496,NO
0.0731,NO
0.5722,NO
0.5644,NO
0.31,NO
0.6333,NO
0.3258,NO
0.0589,NO
0.2756,NO
1.0,YES
0.4218,NO
0.7607,YES
0.4316,NO
0.4316,NO
0.2685,NO
0.1479,NO
0.3984,NO
0.1164,NO
0.2102,NO
0.1299,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3347,NO
0.32,NO
0.1493,NO
0.4128,NO
0.4329,NO
0.2335,NO
0.4569,NO
0.3056,NO
0.1069,NO
0.3905,NO
0.8204,YES
0.3905,NO
1.0,YES
0.1876,NO
0.2759,NO
0.0665,NO
0.3282,NO
0.4156,NO
0.318,NO
0.4156,NO
0.1069,NO
0.4156,NO
0.7294,YES
1.0,YES
1.0,YES
1.0,YES
0.3905,NO
0.7294,YES
0.3905,NO
0.3496,NO
0.2636,NO
0.5722,NO
0.5644,NO
0.3827,NO
0.6333,NO
0.3258,NO
0.307,NO
0.2964,NO
1.0,YES
0.216,NO
1.0,YES
0.3649,NO
0.3824,NO
0.227,NO
0.2091,NO
0.3984,NO
0.2676,NO
0.3827,NO
0.307,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.4809,NO
0.3496,NO
0.2173,NO
0.5722,NO
0.5644,NO
0.3847,NO
0.6333,NO
0.3258,NO
0.2562,NO
0.2324,NO
1.0,YES
0.2138,NO
0.7406,YES
0.282,NO
0.3824,NO
0.3435,NO
0.2562,NO
0.3984,NO
0.2562,NO
0.3847,NO
0.2562,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3618,NO
0.1504,NO
1.0,YES
0.3242,YES
0.2829,YES
0.8451,YES
0.4093,NO
0.2538,NO
1.0,YES
0.2104,NO
1.0,YES
0.1983,NO
0.4524,NO
0.4456,NO
0.3146,NO
0.1881,NO
0.3273,YES
0.2212,NO
0.4591,YES
0.2538,NO
0.3073,YES
0.2407,NO
0.3547,NO
0.5289,NO
0.242,NO
1.0,YES
0.4918,NO
1.0,YES
0.3527,NO
0.0945,NO
1.0,YES
0.2918,NO
0.2297,NO
0.8451,YES
0.3898,NO
0.1329,NO
1.0,YES
0.2414,NO
0.709,YES
0.2942,NO
0.4413,NO
0.4456,NO
0.3567,NO
0.1965,NO
0.2396,NO
0.0936,NO
0.4591,NO
0.1725,NO
0.2918,NO
0.2016,NO
0.3458,NO
0.4303,NO
0.2942,NO
0.709,YES
0.4098,NO
1.0,YES
0.2522,NO
0.2544,NO
0.6149,YES
1.0,YES
1.0,YES
0.6693,YES
0.2651,NO
0.1725,NO
0.6149,YES
0.6231,NO
0.586,YES
0.5486,NO
0.3536,NO
0.4308,NO
0.4308,NO
0.1801,NO
1.0,YES
0.2544,NO
1.0,YES
0.2544,NO
0.6773,YES
0.6231,NO
0.5486,NO
0.6231,NO
0.6231,NO
0.586,YES
0.6231,NO
0.6693,YES
0.2393,NO
0.1291,NO
1.0,YES
0.5554,NO
0.2459,NO
0.6267,YES
0.3433,NO
0.0584,NO
1.0,YES
0.5177,NO
0.6429,YES
0.3773,NO
0.3625,NO
0.273,NO
0.125,NO
0.1238,NO
0.5554,NO
0.12,NO
0.5554,NO
0.0795,NO
0.5554,NO
0.5177,NO
0.3773,NO
0.5187,NO
0.5177,NO
0.5646,YES
0.5177,NO
1.0,YES
0.2522,NO
0.1089,NO
0.4187,YES
1.0,YES
1.0,YES
0.2909,YES
0.2784,NO
0.1148,NO
0.2236,YES
0.1538,NO
0.4131,YES
0.2022,NO
0.2453,NO
0.0861,NO
0.042,NO
0.1493,NO
1.0,YES
0.1669,NO
1.0,YES
0.1148,NO
1.0,YES
0.1982,NO
0.5347,NO
0.4471,NO
0.153,NO
0.1423,YES
0.4382,NO
0.2445,YES
0.6735,YES
0.6145,YES
0.275,NO
0.2171,NO
0.1894,NO
0.3389,NO
1.0,YES
1.0,YES
0.2541,NO
0.2457,NO
0.275,NO
0.0819,NO
0.3471,NO
0.4228,NO
0.4228,NO
1.0,YES
0.1676,NO
1.0,YES
0.2045,NO
1.0,YES
0.1539,NO
0.2457,NO
0.159,NO
0.2457,NO
0.2457,NO
0.275,NO
0.2457,NO
0.3389,NO
0.3618,NO
0.1504,NO
1.0,YES
0.3525,YES
0.3075,YES
0.8451,YES
0.4093,NO
0.1329,NO
1.0,YES
0.2465,NO
1.0,YES
0.3004,NO
0.4524,NO
0.4456,NO
0.1849,NO
0.184,NO
0.3273,YES
0.1411,NO
0.4591,YES
0.1638,NO
0.3073,YES
0.2407,NO
0.3547,NO
0.5289,NO
0.3004,NO
1.0,YES
0.4918,NO
1.0,YES
0.3618,NO
0.146,NO
1.0,YES
0.4091,YES
0.4064,YES
0.7471,YES
0.4093,NO
0.0847,NO
1.0,YES
0.558,NO
1.0,YES
0.1702,NO
0.4524,NO
0.23,NO
0.1849,NO
0.1747,NO
0.3273,YES
0.1411,NO
0.4064,YES
0.1459,NO
0.3132,YES
0.558,NO
0.4825,NO
0.558,NO
0.558,NO
1.0,YES
0.558,NO
1.0,YES
0.207,NO
0.1392,NO
1.0,YES
0.5239,YES
0.2514,YES
1.0,YES
0.3069,NO
0.1845,NO
0.728,YES
0.1488,NO
1.0,YES
0.1488,NO
0.2758,NO
0.2713,NO
0.1323,NO
0.2017,NO
0.5239,YES
0.1608,NO
0.5239,YES
0.308,NO
0.5239,YES
0.2129,NO
0.2553,NO
0.4418,NO
0.1773,NO
1.0,YES
0.4208,NO
0.728,YES
0.3618,NO
0.146,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1327,NO
1.0,YES
0.4462,NO
1.0,YES
0.1702,NO
0.4524,NO
0.3522,NO
0.1849,NO
0.1911,NO
0.4942,YES
0.154,NO
0.6036,YES
0.308,NO
0.4542,YES
0.4462,NO
0.462,NO
0.5187,NO
0.4462,NO
1.0,YES
0.4918,NO
1.0,YES
0.1512,NO
0.0814,NO
0.4187,YES
1.0,YES
0.5962,YES
0.443,YES
0.2784,NO
0.1995,NO
0.2316,YES
0.2377,NO
0.4131,YES
0.1143,NO
0.3575,NO
0.3575,NO
0.2224,NO
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.2377,NO
0.3023,NO
0.4471,NO
0.2377,NO
0.2578,YES
0.4382,NO
0.443,YES
0.1839,NO
0.0743,NO
0.433,YES
1.0,YES
1.0,YES
0.6109,YES
0.2231,NO
0.1414,NO
0.433,YES
0.3569,NO
0.3311,YES
0.3984,NO
0.2092,NO
0.2152,NO
0.1048,NO
0.1493,NO
1.0,YES
0.1393,NO
1.0,YES
0.1414,NO
1.0,YES
0.3569,NO
0.3984,NO
0.3984,NO
0.3984,NO
0.3555,YES
0.3569,NO
0.6109,YES
0.4042,NO
0.0863,NO
0.301,NO
0.3949,NO
0.2507,NO
0.4627,NO
0.1963,NO
0.1963,NO
0.6384,NO
0.2736,NO
0.3096,NO
0.2082,NO
1.0,YES
1.0,YES
0.7691,YES
0.1126,NO
0.386,NO
0.1711,NO
0.1602,NO
0.1963,NO
0.2533,NO
0.0894,NO
0.2463,NO
0.3189,NO
0.0722,NO
0.3647,NO
0.1369,NO
0.4702,NO
0.296,YES
0.408,YES
0.167,NO
0.052,NO
0.1236,NO
0.2004,NO
1.0,YES
1.0,YES
0.1893,NO
0.158,NO
0.1893,NO
0.0379,NO
0.2127,NO
0.2592,NO
0.2592,NO
1.0,YES
0.0613,NO
1.0,YES
0.1045,NO
1.0,YES
0.0479,NO
0.0376,NO
0.083,NO
0.1522,NO
0.0408,NO
0.2189,NO
0.2142,NO
0.1893,NO
0.2522,NO
0.1526,NO
0.3713,YES
1.0,YES
1.0,YES
0.6207,YES
0.2651,NO
0.1476,NO
0.3713,YES
0.2467,NO
0.3347,YES
0.2022,NO
0.3934,NO
0.3934,NO
0.2447,NO
0.1476,NO
0.7194,YES
0.1526,NO
1.0,YES
0.1526,NO
1.0,YES
0.2467,NO
0.5347,NO
0.3056,NO
0.2467,NO
0.3612,YES
0.2869,NO
0.6207,YES
1.0,YES
1.0,YES
0.295,NO
0.1522,NO
0.2043,NO
0.295,NO
1.0,YES
1.0,YES
0.2279,NO
0.2321,NO
0.295,NO
0.2321,NO
0.2514,NO
0.3144,NO
0.3062,NO
1.0,YES
0.2043,NO
1.0,YES
0.1282,NO
1.0,YES
0.107,NO
0.1048,NO
0.2104,NO
0.1522,NO
0.2321,NO
0.295,NO
0.2321,NO
0.2279,NO
0.1547,NO
0.0879,NO
0.1352,NO
0.5644,NO
0.31,NO
0.1571,NO
0.3258,NO
0.2155,NO
0.218,NO
1.0,YES
0.1923,NO
0.5249,YES
0.2977,NO
0.3627,NO
0.3627,NO
0.2155,NO
0.36,NO
0.2155,NO
0.2151,NO
0.2155,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.1923,NO
0.9153,YES
1.0,YES
0.2856,NO
0.2061,NO
0.1756,NO
0.2067,NO
1.0,YES
1.0,YES
0.1546,NO
0.2015,NO
0.1803,NO
0.2015,NO
0.196,NO
0.2534,NO
0.072,NO
1.0,YES
0.1922,NO
1.0,YES
0.2061,NO
1.0,YES
0.2061,NO
0.1388,NO
0.2104,NO
0.1522,NO
0.2015,NO
0.2189,NO
0.2142,NO
0.2067,NO
0.3446,NO
0.3765,NO
0.414,NO
0.5644,NO
0.31,NO
0.4162,NO
0.3258,NO
0.2553,NO
0.3138,NO
1.0,YES
0.414,NO
1.0,YES
0.3705,NO
0.3705,NO
0.2305,NO
0.3282,NO
0.36,NO
0.3765,NO
0.2102,NO
0.3765,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.414,NO
1.0,YES
0.2676,NO
