Similarity,Associated
0.2201,NO
0.1429,NO
0.1901,NO
0.3031,NO
0.3315,NO
0.6773,NO
0.2201,NO
0.2025,NO
0.0927,NO
1.0,YES
0.3591,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3691,NO
0.2201,NO
0.5985,NO
0.2201,NO
0.1689,NO
0.2201,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2183,NO
1.0,YES
1.0,YES
0.4007,NO
0.0702,NO
0.0518,NO
0.4007,NO
1.0,YES
1.0,YES
0.1825,NO
0.2082,NO
0.3,NO
0.2314,NO
0.4183,NO
0.4183,NO
0.4173,NO
1.0,YES
0.13,NO
1.0,YES
0.1743,NO
1.0,YES
0.0446,NO
0.2314,NO
0.2082,NO
0.2314,NO
0.2314,NO
0.4007,NO
0.2314,NO
0.133,NO
0.0437,NO
0.216,NO
0.1901,NO
0.3031,NO
0.3315,NO
0.6773,NO
0.216,NO
0.216,NO
0.3063,NO
1.0,YES
0.3591,NO
1.0,YES
0.2134,NO
0.1774,NO
0.1733,NO
0.216,NO
0.5985,NO
0.216,NO
0.3063,NO
0.216,NO
0.1904,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.5415,NO
0.3514,NO
0.3514,NO
0.5415,NO
1.0,YES
1.0,YES
0.4748,NO
0.601,NO
0.4748,NO
0.601,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.3514,NO
1.0,YES
0.2646,NO
1.0,YES
0.3514,NO
0.4197,NO
0.4069,NO
0.601,NO
0.601,NO
0.5415,NO
0.4197,NO
0.4748,NO
0.1709,NO
0.0781,NO
0.4323,YES
1.0,YES
1.0,YES
0.503,YES
0.257,NO
0.153,NO
0.7346,YES
0.0709,NO
0.4615,YES
0.1733,NO
0.3291,NO
0.3291,NO
0.3283,NO
0.1663,NO
1.0,YES
0.1663,NO
0.7786,YES
0.2187,NO
1.0,YES
0.1733,NO
0.3338,NO
0.3867,NO
0.1856,NO
0.5192,YES
0.3518,NO
0.7346,YES
0.2169,NO
0.1109,NO
0.3573,NO
0.3031,NO
0.2255,NO
0.6773,NO
0.0638,NO
0.2169,NO
0.1627,NO
1.0,YES
0.2675,NO
1.0,YES
0.2327,NO
0.2525,NO
0.2525,NO
0.1438,NO
0.4071,NO
0.2084,NO
0.1909,NO
0.2169,NO
0.2485,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.1625,NO
0.1709,NO
0.1855,NO
0.4532,YES
1.0,YES
1.0,YES
0.566,YES
0.257,NO
0.1098,NO
0.8266,YES
0.6968,NO
0.5193,YES
0.3749,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1194,NO
1.0,YES
0.1194,NO
0.8266,YES
0.2026,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6334,NO
0.3377,NO
0.5843,YES
0.6968,NO
0.8266,YES
0.2332,NO
0.1091,NO
0.2758,NO
0.1563,NO
0.3315,NO
0.366,NO
0.2148,NO
0.2332,NO
0.366,NO
1.0,YES
0.366,NO
1.0,YES
0.3899,NO
0.3899,NO
0.3889,NO
0.2148,NO
0.5985,NO
0.224,NO
0.1697,NO
0.2332,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.366,NO
1.0,YES
0.366,NO
0.0932,NO
0.0864,NO
0.4095,NO
0.236,NO
0.3315,NO
0.5273,NO
0.1633,NO
0.0932,NO
0.2359,NO
1.0,YES
0.4095,NO
0.7875,YES
0.1661,NO
0.1756,NO
0.0932,NO
0.1047,NO
0.5985,NO
0.0935,NO
0.2723,NO
0.1439,NO
0.1506,NO
1.0,YES
1.0,YES
0.9091,YES
0.7875,YES
0.4039,NO
1.0,YES
0.4095,NO
0.2093,NO
0.1207,NO
0.3095,NO
0.3283,NO
0.3384,NO
0.6773,NO
0.1322,NO
0.2093,NO
0.4413,NO
1.0,YES
0.2773,NO
1.0,YES
0.2641,NO
0.2866,NO
0.2866,NO
0.1438,NO
0.4413,NO
0.2011,NO
0.4413,NO
0.2093,NO
0.219,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4413,NO
0.0576,NO
0.1812,NO
0.1435,NO
0.3031,NO
0.2503,NO
0.6773,NO
0.1812,NO
0.1812,NO
0.0927,NO
1.0,YES
0.2711,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2839,NO
0.1812,NO
0.4518,NO
0.1812,NO
0.0703,NO
0.1827,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.0541,NO
0.2194,NO
0.3162,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3986,NO
0.2018,NO
1.0,YES
0.0748,NO
1.0,YES
0.104,NO
0.4064,NO
0.441,NO
0.441,NO
0.2557,NO
1.0,YES
0.2282,NO
1.0,YES
0.506,NO
0.4963,YES
0.2695,NO
0.3721,NO
0.6965,NO
0.3738,NO
1.0,YES
0.6436,NO
1.0,YES
0.2216,NO
0.3044,NO
0.8095,YES
0.2646,NO
0.3646,NO
1.0,YES
0.3051,NO
0.1279,NO
1.0,YES
0.2628,NO
1.0,YES
0.1414,NO
0.4322,NO
0.367,NO
0.3377,NO
0.1957,NO
0.6811,NO
0.1747,NO
0.6811,NO
0.1588,NO
0.6811,NO
0.2695,NO
0.2628,NO
0.533,NO
0.3342,NO
1.0,YES
0.6436,NO
1.0,YES
0.1537,NO
0.2444,NO
0.7876,YES
1.0,YES
1.0,YES
0.7876,YES
0.314,NO
0.1537,NO
0.982,YES
0.7101,NO
0.7876,YES
0.382,NO
0.1984,NO
0.1873,NO
0.2833,NO
0.2014,NO
1.0,YES
0.1798,NO
1.0,YES
0.2026,NO
1.0,YES
0.7101,NO
0.7101,NO
0.6455,NO
0.3442,NO
0.6941,YES
0.7101,NO
0.982,YES
0.1443,NO
0.3162,NO
1.0,YES
0.2517,NO
0.3468,NO
1.0,YES
0.3184,NO
0.1215,NO
1.0,YES
0.247,NO
1.0,YES
0.6038,NO
0.3099,NO
0.3363,NO
0.3363,NO
0.2042,NO
0.6479,NO
0.1823,NO
0.6479,NO
0.1704,NO
0.6479,NO
0.6038,NO
0.3551,NO
0.6038,NO
0.6038,NO
0.9109,YES
0.6038,NO
0.9109,YES
0.221,NO
0.0903,NO
0.3365,YES
1.0,YES
1.0,YES
0.4775,YES
0.2859,NO
0.2033,NO
0.6136,YES
0.0022,NO
0.3855,YES
0.0422,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.2833,NO
1.0,YES
0.1182,NO
0.3338,NO
0.323,NO
0.1856,NO
0.4337,YES
0.4518,NO
0.6136,YES
1.0,YES
1.0,YES
0.3012,NO
0.2183,NO
0.2094,NO
0.3187,NO
1.0,YES
1.0,YES
0.3187,NO
0.4076,NO
0.3012,NO
0.4076,NO
0.0296,NO
0.1558,NO
0.1115,NO
1.0,YES
0.2315,NO
1.0,YES
0.1853,NO
1.0,YES
0.2369,NO
0.2112,NO
0.2427,NO
0.4076,NO
0.4076,NO
0.3187,NO
0.2051,NO
0.2633,NO
0.2003,NO
0.3141,NO
