Similarity,Associated
0.5223,NO
0.9838,NO
0.442,NO
0.3218,NO
0.4856,NO
0.8177,NO
1.3394,NO
0.6108,NO
0.9435,NO
3.1004,YES
0.3511,NO
3.2348,YES
0.9128,NO
0.9573,NO
0.8118,NO
0.8398,NO
1.385,NO
0.4994,NO
0.6939,NO
0.741,NO
0.8346,NO
2.8725,YES
3.4442,YES
2.832,YES
3.0355,YES
0.8036,NO
3.1522,YES
0.7736,NO
2.0113,YES
1.2381,YES
0.904,NO
0.9439,NO
0.7703,NO
1.2594,NO
1.8323,YES
1.7763,YES
1.1942,NO
0.2339,NO
1.0504,NO
0.1819,NO
1.0581,NO
1.0214,NO
1.1253,NO
1.621,YES
1.1335,NO
1.044,YES
0.9176,NO
2.1685,YES
0.9764,NO
0.4828,NO
0.4979,NO
0.6511,NO
0.4675,NO
0.9647,NO
0.1154,NO
1.6769,NO
0.3618,NO
0.6306,NO
0.787,NO
0.9801,NO
1.4981,NO
1.5843,NO
0.9361,NO
0.1953,NO
1.2041,NO
3.1002,YES
0.9953,NO
2.8238,YES
0.4173,NO
0.2608,NO
0.2926,NO
0.5634,NO
2.0517,NO
0.4654,NO
1.6768,NO
0.3269,NO
1.5738,NO
3.2722,YES
3.4533,YES
3.2303,YES
2.9342,YES
1.182,NO
2.7545,YES
1.0464,NO
2.954,YES
1.2556,YES
1.8704,NO
1.4535,NO
1.6256,NO
2.6109,NO
2.2852,YES
2.704,YES
2.2652,NO
1.4992,NO
2.0613,NO
1.4015,NO
0.5495,NO
0.3809,NO
0.5815,NO
2.5082,YES
2.3522,NO
1.9701,YES
1.7157,NO
2.8852,YES
1.796,NO
1.942,NO
2.1145,NO
2.2649,NO
2.0399,NO
2.5192,NO
1.7738,NO
2.4846,NO
0.6311,NO
0.256,NO
1.8178,YES
4.4449,YES
4.9304,YES
2.5833,YES
1.0937,NO
0.2679,NO
1.7252,YES
0.3335,NO
2.4314,YES
0.3804,NO
0.8342,NO
0.5488,NO
0.8791,NO
0.6089,NO
4.8215,YES
0.3632,NO
5.0017,YES
0.5194,NO
4.4925,YES
1.3513,NO
1.183,NO
1.4414,NO
0.7579,NO
1.8213,YES
1.1583,NO
2.4246,YES
0.7105,NO
0.7472,NO
0.6223,NO
0.4152,NO
0.9418,NO
1.1808,NO
1.114,NO
0.7416,NO
1.3002,NO
3.6941,YES
0.6727,NO
3.534,YES
0.2626,NO
0.3733,NO
0.2025,NO
0.8432,NO
1.7731,NO
0.8735,NO
0.982,NO
0.6861,NO
1.2845,NO
3.619,YES
4.1329,YES
3.5906,YES
3.5784,YES
1.2546,NO
3.5532,YES
0.7884,NO
0.4008,NO
0.4969,NO
1.117,YES
4.0987,YES
4.3456,YES
1.9451,YES
0.8346,NO
0.2106,NO
1.2694,YES
1.3218,NO
1.6121,YES
1.4769,NO
0.4997,NO
0.2503,NO
0.4299,NO
0.6161,NO
4.339,YES
0.4861,NO
4.6484,YES
0.3391,NO
4.0118,YES
2.1705,NO
2.1348,NO
1.9336,NO
1.355,NO
1.0496,YES
1.7359,NO
1.6962,YES
0.7151,NO
0.359,NO
0.7868,NO
0.5783,NO
0.9425,NO
1.1353,NO
1.2343,NO
0.7355,NO
1.2946,NO
2.4882,YES
0.8053,NO
2.6583,YES
0.6368,NO
0.7332,NO
0.6394,NO
0.5799,NO
1.5733,NO
0.6144,NO
0.7345,NO
0.7093,NO
1.2234,NO
2.5355,YES
2.879,YES
2.4319,YES
2.8623,YES
1.4547,NO
2.442,YES
1.3142,NO
0.5035,NO
0.6493,NO
1.509,NO
0.662,NO
1.1532,NO
2.1723,NO
1.1948,NO
0.4743,NO
1.9001,NO
3.3691,YES
1.5676,NO
3.3291,YES
0.4865,NO
0.5181,NO
0.306,NO
0.713,NO
1.9229,NO
0.6038,NO
1.3009,NO
0.4299,NO
1.3824,NO
3.5185,YES
3.7748,YES
3.5113,YES
3.3125,YES
2.0759,NO
3.3428,YES
1.6897,NO
0.6411,NO
0.9928,NO
0.8934,NO
0.8828,NO
1.3502,NO
1.7245,NO
1.4581,NO
0.591,NO
1.7031,NO
3.8692,YES
1.0827,NO
3.6068,YES
0.6417,NO
0.5717,NO
0.6683,NO
0.7774,NO
2.1923,NO
0.656,NO
1.3529,NO
0.6495,NO
1.6674,NO
3.8711,YES
4.1605,YES
4.0144,YES
3.9234,YES
1.5682,NO
3.5447,YES
1.3654,NO
0.3622,NO
0.6097,NO
0.251,NO
0.2889,NO
0.7362,NO
0.716,NO
0.9464,NO
0.3044,NO
0.6786,NO
2.9413,YES
0.3095,NO
2.7787,YES
0.7664,NO
0.6749,NO
0.7147,NO
0.5826,NO
1.2914,NO
0.447,NO
0.6794,NO
0.5383,NO
0.8792,NO
2.9664,YES
3.2143,YES
2.6057,YES
2.948,YES
0.4969,NO
2.5141,YES
0.5814,NO
1.1542,NO
0.4295,NO
4.2537,YES
1.6402,YES
1.8501,YES
5.8202,YES
1.6019,NO
0.6527,NO
5.0931,YES
0.41,NO
5.1815,YES
0.2985,NO
1.1374,NO
1.1089,NO
1.2225,NO
1.0439,NO
2.9881,YES
0.4044,NO
1.9576,YES
0.9524,NO
1.9425,YES
1.4258,NO
0.8377,NO
2.4613,NO
1.2144,NO
5.2474,YES
1.4337,NO
5.2637,YES
0.5223,NO
0.066,NO
1.113,YES
0.733,NO
1.1517,NO
2.0202,YES
1.1459,NO
0.1927,NO
1.9493,YES
0.748,NO
1.7566,YES
0.7525,NO
0.3828,NO
0.7403,NO
0.6614,NO
0.2475,NO
1.9052,NO
0.0715,NO
0.9443,NO
0.4063,NO
1.1482,NO
0.9493,NO
1.0584,NO
1.1135,NO
0.9911,NO
1.6906,YES
0.8793,NO
1.6339,YES
0.9635,NO
0.4072,NO
3.259,YES
4.1715,YES
5.0468,YES
4.5092,YES
2.2458,NO
0.4899,NO
4.0234,YES
2.1338,NO
4.2612,YES
1.7097,NO
0.598,NO
0.868,NO
0.9091,NO
0.5491,NO
5.9467,YES
0.4731,NO
4.7287,YES
0.7035,NO
4.6139,YES
2.9874,NO
3.063,NO
3.6379,NO
2.6908,NO
4.1079,YES
2.2816,NO
3.8143,YES
0.4241,NO
0.0371,NO
2.2271,YES
1.0931,NO
1.5313,NO
2.5038,YES
0.3146,NO
