Similarity,Associated
0.2626,NO
0.2626,NO
0.1281,NO
0.6139,NO
0.2553,NO
0.1415,NO
0.2626,NO
0.2025,NO
0.2216,NO
1.0,YES
0.1337,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.2626,NO
0.2942,NO
0.2626,NO
0.191,NO
0.2508,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1192,NO
1.0,YES
0.2183,NO
1.0,YES
1.0,YES
0.3639,NO
0.3639,NO
0.279,NO
0.2515,NO
1.0,YES
1.0,YES
0.2584,NO
0.2082,NO
0.3639,NO
0.1086,NO
0.4183,NO
0.404,NO
0.4173,NO
1.0,YES
0.2735,NO
1.0,YES
0.3639,NO
1.0,YES
0.3639,NO
0.2082,NO
0.2082,NO
0.2082,NO
0.1203,NO
0.3639,NO
0.1681,NO
0.3639,NO
0.216,NO
0.216,NO
0.3233,NO
0.6139,NO
0.2348,NO
0.2097,NO
0.216,NO
0.0976,NO
0.2177,NO
1.0,YES
0.3451,NO
0.9611,YES
0.1773,NO
0.1924,NO
0.1924,NO
0.216,NO
0.2517,NO
0.216,NO
0.3063,NO
0.1851,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
0.9611,YES
0.3063,NO
0.9611,YES
0.3063,NO
1.0,YES
1.0,YES
0.4748,NO
0.343,NO
0.3006,NO
0.5415,NO
1.0,YES
0.9202,YES
0.4748,NO
0.4197,NO
0.4605,NO
0.4197,NO
0.647,NO
0.7021,NO
0.7021,NO
1.0,YES
0.3722,NO
1.0,YES
0.3722,NO
1.0,YES
0.3722,NO
0.2458,NO
0.2469,NO
0.4197,NO
0.4197,NO
0.5415,NO
0.4197,NO
0.4632,NO
0.1663,NO
0.1651,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.257,NO
0.153,NO
0.3689,YES
0.1733,NO
0.7346,YES
0.1733,NO
0.3291,NO
0.3179,NO
0.3283,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.3664,NO
1.0,YES
0.1015,NO
0.457,NO
0.3867,NO
0.2429,NO
0.7346,YES
0.3393,NO
0.7346,YES
0.2719,NO
0.1062,NO
0.4056,NO
0.6139,NO
0.2007,NO
0.3573,NO
0.2719,NO
0.2502,NO
0.2731,NO
1.0,YES
0.3591,NO
1.0,YES
0.2451,NO
0.2368,NO
0.2445,NO
0.2719,NO
0.3158,NO
0.2719,NO
0.2672,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.1186,NO
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1098,NO
0.5022,YES
0.6903,NO
1.0,YES
0.5875,NO
0.113,NO
0.1778,NO
0.2758,NO
0.1194,NO
1.0,YES
0.1194,NO
1.0,YES
0.4988,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6903,NO
0.5875,NO
1.0,YES
0.5875,NO
1.0,YES
0.2148,NO
0.1856,NO
0.3398,NO
0.6139,NO
0.1965,NO
0.4239,NO
0.2177,NO
0.1977,NO
0.284,NO
1.0,YES
0.3174,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.2148,NO
0.2942,NO
0.2148,NO
0.2239,NO
0.2508,NO
0.1699,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.2836,NO
0.1825,NO
0.1825,NO
0.6593,NO
0.6139,NO
0.2874,NO
0.4039,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.4039,NO
1.0,YES
0.1236,NO
0.1756,NO
0.1133,NO
0.1825,NO
0.5133,NO
0.1825,NO
0.4374,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.3531,NO
0.1503,NO
0.1246,NO
0.6593,NO
0.6139,NO
0.3384,NO
0.3095,NO
0.4224,NO
